displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Kerwynn Williams,ARI,0.7,2.5,0.0,0.3,2.5,0.0,0.0
Bobby Rainey,TB,0.5,2.3,0.0,0.3,1.9,0.0,0.0
Will Johnson,PIT,0.7,2.3,0.1,0.3,2.4,0.0,0.0
Travaris Cadet,SF,0.6,2.2,0.0,0.1,0.7,0.0,0.0
John Kuhn,GB,0.6,2.2,0.1,0.5,3.8,0.0,0.0
Toby Gerhart,JAC,0.5,2.0,0.0,0.3,1.8,0.0,0.0
Darrel Young,WAS,0.7,2.0,0.0,0.3,2.2,0.0,0.0
Bruce Miller,SF,0.5,1.9,0.0,0.6,6.7,0.0,0.0
Juwan Thompson,DEN,0.4,1.6,0.0,0.2,1.4,0.0,0.0
Cedric Peerman,CIN,0.3,1.3,0.0,0.2,1.2,0.0,0.0
Bernard Pierce,JAC,0.4,1.3,0.0,0.0,0.3,0.0,0.0
Alonzo Harris,GB,0.3,1.1,0.0,0.1,0.2,0.0,0.0
Raheem Mostert,MIA,0.3,1.1,0.0,0.0,0.2,0.0,0.0
Tommy Bohanon,NYJ,0.3,1.0,0.0,0.5,5.7,0.0,0.0
Antone Smith,CHI,0.2,1.0,0.0,0.0,0.1,0.0,0.0
Zach Line,MIN,0.4,1.0,0.1,0.6,5.4,0.0,0.0
Rex Burkhead,CIN,0.2,1.0,0.0,0.5,3.2,0.0,0.0
Derrick Coleman,SEA,0.4,1.0,0.0,0.1,1.0,0.0,0.0
Tyler Clutts,DAL,0.4,1.0,0.0,0.5,1.8,0.1,0.1
Kyle Juszczyk,BAL,0.3,0.9,0.0,2.2,17.3,0.1,0.0
Zurlon Tipton,IND,0.2,0.9,0.0,0.0,0.3,0.0,0.0
Jerome Felton,BUF,0.3,0.9,0.0,0.3,2.4,0.0,0.0
Terron Ward,ATL,0.3,0.9,0.0,0.5,3.2,0.0,0.0
Jalston Fowler,TEN,0.3,0.9,0.0,0.5,4.1,0.1,0.0
Damien Williams,MIA,0.2,0.9,0.0,0.4,1.8,0.0,0.0
Chase Reynolds,STL,0.2,0.8,0.0,0.2,1.1,0.0,0.0
Nikita Whitlock,NYG,0.3,0.8,0.0,0.1,0.8,0.0,0.0
Michael Burton,DET,0.2,0.7,0.0,0.1,0.8,0.0,0.0
Glenn Winston,CLE,0.2,0.5,0.0,0.0,0.2,0.0,0.0
Marcus Murphy,NO,0.2,0.5,0.0,0.1,0.6,0.0,0.0
Anthony Sherman,KC,0.2,0.5,0.0,0.5,3.3,0.1,0.0
Seantavius Jones,NO,0.2,0.5,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,ATL,0.1,0.3,0.0,0.8,5.8,0.1,0.0
Trey Williams,DAL,0.1,0.3,0.0,0.0,0.2,0.0,0.0
George Winn,DET,0.3,0.2,0.0,0.1,0.1,0.0,0.0
Jorvorskie Lane,TB,0.0,0.2,0.0,0.1,0.8,0.0,0.0
Aaron Ripkowski,GB,0.0,0.1,0.0,0.1,1.1,0.0,0.0
Joe Banyard,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Tukuafu,SEA,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Edwin Baker,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fitzgerald Toussaint,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Robinson,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Thigpen,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christine Michael,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshawn Lynch,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
