displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Julio Jones,ATL,7.4,100.0,0.7,0.1,0.2,0.0,0.1
Demaryius Thomas,DEN,6.7,91.3,0.7,0.0,0.0,0.0,0.1
A.J. Green,CIN,6.2,85.3,0.7,0.2,0.9,0.0,0.1
Odell Beckham Jr.,NYG,6.3,84.5,0.6,0.3,2.3,0.0,0.1
Antonio Brown,PIT,6.4,84.5,0.6,0.2,0.7,0.0,0.1
Randall Cobb,GB,6.2,82.2,0.7,0.5,3.4,0.0,0.1
T.Y. Hilton,IND,5.2,80.3,0.5,0.2,0.9,0.0,0.0
DeAndre Hopkins,HOU,6.3,80.1,0.6,0.0,0.0,0.0,0.1
Emmanuel Sanders,DEN,6.1,78.1,0.6,0.4,1.4,0.0,0.0
Steve Smith,BAL,5.8,77.1,0.4,0.0,0.0,0.0,0.1
Larry Fitzgerald,ARI,6.0,76.1,0.7,0.0,0.0,0.0,0.1
Brandon Marshall,NYJ,5.6,74.2,0.6,0.0,0.0,0.0,0.1
Amari Cooper,OAK,5.4,74.0,0.5,0.1,0.5,0.0,0.1
Jordan Matthews,PHI,6.1,73.9,0.5,0.0,0.0,0.0,0.0
Keenan Allen,SD,6.0,73.6,0.5,0.0,0.0,0.0,0.1
Calvin Johnson,DET,5.4,73.4,0.4,0.0,0.0,0.0,0.0
Mike Evans,TB,4.7,70.2,0.6,0.0,0.0,0.0,0.0
Jeremy Maclin,KC,5.1,67.5,0.3,0.1,0.5,0.0,0.0
Jarvis Landry,MIA,6.0,66.3,0.3,0.5,1.9,0.0,0.1
Alshon Jeffery,CHI,4.9,65.9,0.4,0.3,1.1,0.0,0.0
Brandin Cooks,NO,5.4,65.3,0.3,0.5,2.8,0.0,0.0
Golden Tate,DET,4.8,59.9,0.3,0.2,0.5,0.0,0.0
DeSean Jackson,WAS,3.9,59.2,0.3,0.2,1.7,0.0,0.0
Allen Robinson,JAC,4.5,59.1,0.3,0.0,0.0,0.0,0.0
Donte Moncrief,IND,4.5,59.0,0.5,0.2,0.8,0.0,0.0
Pierre Garcon,WAS,5.2,58.5,0.4,0.0,0.0,0.0,0.0
James Jones,GB,4.3,57.9,0.6,0.0,0.0,0.0,0.0
Vincent Jackson,TB,4.0,56.9,0.3,0.0,0.0,0.0,0.0
Anquan Boldin,SF,4.3,55.6,0.2,0.1,0.1,0.0,0.0
John Brown,ARI,4.0,55.2,0.4,0.2,0.7,0.0,0.0
Terrance Williams,DAL,3.5,54.7,0.3,0.0,0.0,0.0,0.0
Michael Crabtree,OAK,4.6,53.8,0.3,0.1,0.1,0.0,0.0
Doug Baldwin,SEA,4.1,53.3,0.2,0.1,0.3,0.0,0.1
Eric Decker,NYJ,4.0,51.8,0.3,0.0,0.1,0.0,0.0
Stevie Johnson,SD,3.9,51.5,0.4,0.0,0.0,0.0,0.0
Percy Harvin,BUF,4.4,50.4,0.4,1.2,7.2,0.0,0.1
Allen Hurns,JAC,4.1,50.1,0.3,0.0,0.0,0.0,0.1
