"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",24,87,8.2,6,NA,0,0,0,4,38,0,5,44,0,0,0,0
"TRAVARISCADET","RB","Travaris Cadet","NO",25,88,7.9,5,NA,0,0,0,0,0,0,3,19,1,0,0,0
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",26,89,7.7,0,NA,0,0,0,1,17,1,0,0,0,0,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",30,89,7.7,12,NA,0,0,0,0,0,0,7,77,0,0,0,0
"BRANDONLLOYD","WR","Brandon Lloyd","SF",31,91,7.6,5,NA,0,0,0,0,0,0,3,76,0,0,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",32,92,7.5,2,NA,0,0,0,0,0,0,1,15,1,0,0,0
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",27,92,7.5,0,NA,0,0,0,3,15,1,0,0,0,0,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",8,92,7.5,3,NA,0,0,0,0,0,0,2,15,1,0,0,0
"DOUGMARTIN","RB","Doug Martin","TB",28,95,7.4,5,NA,0,0,0,14,45,0,3,29,0,0,0,0
"LOGANTHOMAS","QB","Logan Thomas","ARI",28,96,7.24,0,NA,81,1,0,0,0,0,0,0,0,0,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",33,97,7.2,8,NA,0,0,0,0,0,0,4,72,0,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",33,97,7.2,3,NA,0,0,0,0,0,0,3,72,0,0,0,0
"RASHADJENNINGS","RB","Rashad Jennings","NYG",29,97,7.2,2,NA,0,0,0,10,55,0,2,17,0,0,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",29,97,7.2,3,NA,0,0,0,13,62,0,2,10,0,0,0,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",35,101,7.1,11,NA,0,0,0,2,15,0,9,56,0,0,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",35,101,7.1,4,NA,0,0,0,0,0,0,1,11,1,0,0,0
"BLAKEBORTLES","QB","Blake Bortles","JAX",29,103,7.04,0,NA,191,0,2,4,14,0,0,0,0,0,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",9,104,7,7,NA,0,0,0,0,0,0,5,70,0,0,0,0
"ROBERTHERRON","WR","Robert Herron","TB",37,105,6.9,1,NA,0,0,0,0,0,0,1,9,1,0,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",31,105,6.9,4,NA,0,0,0,2,1,0,3,68,0,0,0,0
"STEVEJOHNSON","WR","Stevie Johnson","SF",37,105,6.9,2,NA,0,0,0,0,0,0,1,9,1,0,0,0
"LESEANMCCOY","RB","LeSean McCoy","PHI",32,108,6.6,4,NA,0,0,0,24,81,0,4,5,0,0,0,1
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",33,109,6.5,5,NA,0,0,0,15,68,0,4,17,0,0,0,1
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",34,110,6.4,1,NA,0,0,0,15,64,0,0,0,0,0,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",39,111,6.3,6,NA,0,0,0,0,0,0,6,63,0,0,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",39,111,6.3,6,NA,0,0,0,0,0,0,3,63,0,0,0,0
"CHRISGRAGG","TE","Chris Gragg","BUF",10,113,6.2,1,NA,0,0,0,0,0,0,1,2,1,0,0,0
"MICHAELPALMER","TE","Michael Palmer","PIT",11,114,6.1,1,NA,0,0,0,0,0,0,1,1,1,0,0,0
"JASONWITTEN","TE","Jason Witten","DAL",12,115,5.9,5,NA,0,0,0,0,0,0,4,59,0,0,0,0
"WESWELKER","WR","Wes Welker","DEN",41,116,5.8,9,NA,0,0,0,0,0,0,7,58,0,0,0,0
"ZACSTACY","RB","Zac Stacy","STL",35,116,5.8,5,NA,0,0,0,11,42,0,4,36,0,0,0,1
"ROYHELU","RB","Roy Helu Jr.","WAS",35,116,5.8,7,NA,0,0,0,2,-1,0,5,59,0,0,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",41,116,5.8,8,NA,0,0,0,0,0,0,5,58,0,0,0,0
"NATEWASHINGTON","WR","Nate Washington","TEN",43,120,5.7,7,NA,0,0,0,0,0,0,4,57,0,0,0,0
"ADAMTHIELEN","WR","Adam Thielen","MIN",43,120,5.7,5,NA,0,0,0,0,0,0,4,57,0,0,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",43,120,5.7,7,NA,0,0,0,0,0,0,3,57,0,0,0,0
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",30,123,5.46,0,NA,154,0,1,3,3,0,0,0,0,0,0,0
"MILESAUSTIN","WR","Miles Austin","CLE",46,124,5.4,3,NA,0,0,0,0,0,0,2,54,0,0,0,0
"JOSHHILL","TE","Josh Hill","NO",13,125,5.3,3,NA,0,0,0,0,0,0,3,53,0,0,0,0
"MATTASIATA","RB","Matt Asiata","MIN",37,126,5.2,3,NA,0,0,0,15,72,0,0,0,0,0,0,1
"DARRINREAVES","RB","Darrin Reaves","CAR",38,127,5.1,1,NA,0,0,0,11,35,0,1,16,0,0,0,0
"ALLENROBINSON","WR","Allen Robinson","JAX",47,127,5.1,11,NA,0,0,0,0,0,0,5,51,0,0,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",38,127,5.1,0,NA,0,0,0,7,51,0,0,0,0,0,0,0
"JUNIORHEMINGWAY","WR","Junior Hemingway","KC",48,130,5,4,NA,0,0,0,0,0,0,4,50,0,0,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",48,130,5,5,NA,0,0,0,0,0,0,4,50,0,0,0,0
"JAMESSTARKS","RB","James Starks","GB",40,132,4.8,2,NA,0,0,0,12,46,0,2,2,0,0,0,0
"GEORGEWINN","RB","George Winn","DET",40,132,4.8,2,NA,0,0,0,11,48,0,0,0,0,0,0,0
"DREWSTANTON","QB","Drew Stanton","ARI",31,134,4.72,0,NA,118,0,0,0,0,0,0,0,0,0,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",14,135,4.7,4,NA,0,0,0,0,0,0,4,47,0,0,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",42,135,4.7,5,NA,0,0,0,9,37,0,4,10,0,0,0,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","PIT",43,137,4.6,3,NA,0,0,0,8,29,0,3,17,0,0,0,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",50,137,4.6,4,NA,0,0,0,0,0,0,3,46,0,0,0,0
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",43,137,4.6,5,NA,0,0,0,7,24,0,3,22,0,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",15,137,4.6,4,NA,0,0,0,0,0,0,3,46,0,0,0,0
"JAREDCOOK","TE","Jared Cook","STL",16,141,4.4,10,NA,0,0,0,0,0,0,4,44,0,0,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",45,141,4.4,1,NA,0,0,0,9,44,0,0,0,0,0,0,0
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",51,141,4.4,5,NA,0,0,0,0,0,0,3,44,0,0,0,0
"REGGIEBUSH","RB","Reggie Bush","DET",46,144,4.3,5,NA,0,0,0,6,13,0,2,30,0,0,0,0
"BENJAMINWATSON","TE","Benjamin Watson","NO",17,144,4.3,7,NA,0,0,0,0,0,0,5,43,0,0,0,0
"CARLOSHYDE","RB","Carlos Hyde","SF",46,144,4.3,1,NA,0,0,0,10,43,0,0,0,0,0,0,0
"JASONAVANT","WR","Jason Avant","CAR",52,147,4.2,4,NA,0,0,0,0,0,0,2,42,0,0,0,0
"DWAYNEBOWE","WR","Dwayne Bowe","KC",52,147,4.2,6,NA,0,0,0,0,0,0,3,42,0,0,0,0
"PRESTONPARKER","WR","Preston Parker","NYG",54,149,4.1,3,NA,0,0,0,0,0,0,3,61,0,0,0,1
"EDDIEROYAL","WR","Eddie Royal","SD",55,150,4,3,NA,0,0,0,0,0,0,3,40,0,0,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",18,151,3.9,6,NA,0,0,0,0,0,0,3,39,0,0,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",56,152,3.8,8,NA,0,0,0,0,0,0,3,38,0,0,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",57,153,3.7,4,NA,0,0,0,0,0,0,3,37,0,0,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","NO",19,154,3.6,5,NA,0,0,0,0,0,0,2,36,0,0,0,0
"SHONNGREENE","RB","Shonn Greene","TEN",48,154,3.6,2,NA,0,0,0,11,36,0,0,0,0,0,0,0
"COOPERHELFET","TE","Cooper Helfet","SEA",19,154,3.6,2,NA,0,0,0,0,0,0,1,36,0,0,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",58,157,3.5,7,NA,0,0,0,0,0,0,4,35,0,0,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",58,157,3.5,8,NA,0,0,0,0,0,0,5,35,0,0,0,0
"MARQUISEGOODWIN","WR","Marquise Goodwin","BUF",60,159,3.4,1,NA,0,0,0,1,-8,0,1,42,0,0,0,0
"PERCYHARVIN","WR","Percy Harvin","NYJ",60,159,3.4,5,NA,0,0,0,2,7,0,4,27,0,0,0,0
"CJSPILLER","RB","C.J. Spiller","BUF",49,161,3.3,4,NA,0,0,0,10,8,0,3,25,0,0,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",62,161,3.3,2,NA,0,0,0,0,0,0,2,33,0,0,0,0
"JORDANCAMERON","TE","Jordan Cameron","CLE",21,161,3.3,7,NA,0,0,0,0,0,0,3,33,0,0,0,0
"MICHAELVICK","QB","Michael Vick","NYJ",32,164,3.28,0,NA,47,0,0,2,14,0,0,0,0,0,0,0
"ANTHONYFASANO","TE","Anthony Fasano","KC",22,165,3.2,7,NA,0,0,0,0,0,0,4,32,0,0,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",63,166,3.1,6,NA,0,0,0,0,0,0,2,31,0,0,0,0
"CHASEFORD","TE","Chase Ford","MIN",23,166,3.1,4,NA,0,0,0,0,0,0,3,31,0,0,0,0
"TERRANCEWEST","RB","Terrance West","CLE",50,166,3.1,0,NA,0,0,0,7,31,0,0,0,0,0,0,0
"DONALDBROWN","RB","Donald Brown","SD",51,169,3,2,NA,0,0,0,9,26,0,1,4,0,0,0,0
"BERNARDPIERCE","RB","Bernard Pierce","BAL",51,169,3,0,NA,0,0,0,4,30,0,0,0,0,0,0,0
"COBYFLEENER","TE","Coby Fleener","IND",24,169,3,2,NA,0,0,0,0,0,0,1,30,0,0,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",64,172,2.9,6,NA,0,0,0,0,0,0,3,29,0,0,0,0
"AUSTINPETTIS","WR","Austin Pettis","STL",64,172,2.9,6,NA,0,0,0,0,0,0,3,29,0,0,0,0
"TOBYGERHART","RB","Toby Gerhart","JAX",53,172,2.9,1,NA,0,0,0,4,9,0,1,20,0,0,0,0
"LUKEWILLSON","TE","Luke Willson","SEA",25,175,2.8,4,NA,0,0,0,0,0,0,3,28,0,0,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",54,176,2.7,1,NA,0,0,0,8,27,0,0,0,0,0,0,0
"STORMJOHNSON","RB","Storm Johnson","JAX",54,176,2.7,0,NA,0,0,0,4,27,0,0,0,0,0,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",54,176,2.7,1,NA,0,0,0,13,29,0,1,-2,0,0,0,0
"CHRISHOGAN","WR","Chris Hogan","BUF",66,176,2.7,2,NA,0,0,0,0,0,0,2,27,0,0,0,0
"JARIUSWRIGHT","WR","Jarius Wright","MIN",66,176,2.7,8,NA,0,0,0,0,0,0,3,27,0,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",68,181,2.6,4,NA,0,0,0,0,0,0,2,26,0,0,0,0
"JUSTINBROWN","WR","Justin Brown","PIT",68,181,2.6,3,NA,0,0,0,0,0,0,3,26,0,0,0,0
"MIKEBROWN","WR","Mike Brown","JAX",68,181,2.6,2,NA,0,0,0,0,0,0,2,26,0,0,0,0
"LANCEMOORE","WR","Lance Moore","PIT",68,181,2.6,1,NA,0,0,0,0,0,0,1,26,0,0,0,0
"ALLENHURNS","WR","Allen Hurns","JAX",68,181,2.6,11,NA,0,0,0,0,0,0,4,26,0,0,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",68,181,2.6,9,NA,0,0,0,0,0,0,3,26,0,0,0,0
"KEENANALLEN","WR","Keenan Allen","SD",74,187,2.5,7,NA,0,0,0,0,0,0,3,25,0,0,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",75,188,2.4,6,NA,0,0,0,0,0,0,3,24,0,0,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",76,189,2.3,4,NA,0,0,0,0,0,0,4,23,0,0,0,0
"JORDANTODMAN","RB","Jordan Todman","JAX",57,189,2.3,2,NA,0,0,0,0,0,0,2,23,0,0,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",76,189,2.3,3,NA,0,0,0,0,0,0,2,23,0,0,0,0
"CLAYHARBOR","TE","Clay Harbor","JAX",26,192,2.2,4,NA,0,0,0,0,0,0,3,22,0,0,0,0
"LANCEKENDRICKS","TE","Lance Kendricks","STL",26,192,2.2,1,NA,0,0,0,0,0,0,1,22,0,0,0,0
"VICTORCRUZ","WR","Victor Cruz","NYG",78,192,2.2,6,NA,0,0,0,0,0,0,3,22,0,0,0,0
"SCOTTCHANDLER","TE","Scott Chandler","BUF",28,195,2.1,6,NA,0,0,0,0,0,0,4,21,0,0,0,0
"BRENTONBERSIN","WR","Brenton Bersin","CAR",79,195,2.1,1,NA,0,0,0,0,0,0,1,21,0,0,0,0
"STEDMANBAILEY","WR","Stedman Bailey","STL",80,197,2,3,NA,0,0,0,0,0,0,2,20,0,0,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",80,197,2,4,NA,0,0,0,0,0,0,1,20,0,0,0,0
"DANTEROSARIO","TE","Dante Rosario","CHI",29,197,2,4,NA,0,0,0,0,0,0,3,20,0,0,0,0
"ROBERTTURBIN","RB","Robert Turbin","SEA",58,200,1.9,0,NA,0,0,0,5,19,0,0,0,0,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",58,200,1.9,0,NA,0,0,0,6,19,0,0,0,0,0,0,0
"DEVINHESTER","WR","Devin Hester","ATL",82,200,1.9,4,NA,0,0,0,1,3,0,2,16,0,0,0,0
"ANDREWQUARLESS","TE","Andrew Quarless","GB",30,200,1.9,2,NA,0,0,0,0,0,0,2,19,0,0,0,0
"SHAUNDRAUGHN","RB","Shaun Draughn","SD",58,200,1.9,0,NA,0,0,0,10,19,0,0,0,0,0,0,0
"JOHNCARLSON","TE","John Carlson","ARI",30,200,1.9,3,NA,0,0,0,0,0,0,2,19,0,0,0,0
"JACEAMARO","TE","Jace Amaro","NYJ",30,200,1.9,3,NA,0,0,0,0,0,0,3,19,0,0,0,0
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",61,207,1.8,0,NA,0,0,0,5,18,0,0,0,0,0,0,0
"MONTEEBALL","RB","Montee Ball","DEN",61,207,1.8,3,NA,0,0,0,6,7,0,2,11,0,0,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",83,207,1.8,11,NA,0,0,0,0,0,0,3,38,0,0,0,1
"JASONCAMPBELL","QB","Jason Campbell","CIN",33,207,1.8,0,NA,45,0,0,0,0,0,0,0,0,0,0,0
"TREYWATTS","RB","Trey Watts","STL",61,207,1.8,2,NA,0,0,0,2,6,0,2,12,0,0,0,0
"CHASECOFFMAN","TE","Chase Coffman","TEN",33,207,1.8,2,NA,0,0,0,0,0,0,2,18,0,0,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",84,213,1.7,2,NA,0,0,0,0,0,0,1,17,0,0,0,0
"JACOBTAMME","TE","Jacob Tamme","DEN",34,213,1.7,1,NA,0,0,0,0,0,0,1,17,0,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",34,213,1.7,5,NA,0,0,0,0,0,0,3,17,0,0,0,0
