displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Jordy Nelson,GB,8.0,106.0,1.0,0.0,0.0,0.0,0.0
Demaryius Thomas,DEN,7.0,101.0,1.0,0.0,0.0,0.0,0.0
T.Y. Hilton,IND,7.0,100.0,1.0,0.0,0.0,0.0,0.0
Julio Jones,ATL,8.0,99.0,1.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,7.0,94.0,1.0,0.0,0.0,0.0,0.0
Mohamed Sanu,CIN,6.0,90.0,1.0,0.0,0.0,0.0,0.0
Steve Smith,BAL,6.0,85.0,1.0,0.0,0.0,0.0,0.0
James Jones,OAK,6.0,85.0,1.0,0.0,0.0,0.0,0.0
Andre Johnson,HOU,6.0,85.0,1.0,0.0,0.0,0.0,0.0
Golden Tate,DET,7.0,82.0,1.0,0.0,0.0,0.0,0.0
DeSean Jackson,WAS,4.0,81.0,0.0,0.0,0.0,0.0,0.0
Dez Bryant,DAL,6.0,81.0,1.0,0.0,0.0,0.0,0.0
Alshon Jeffery,CHI,6.0,79.0,1.0,1.0,3.0,0.0,0.0
Brandon Marshall,CHI,6.0,79.0,1.0,0.0,0.0,0.0,0.0
Andre Holmes,OAK,5.0,76.0,1.0,0.0,0.0,0.0,0.0
Randall Cobb,GB,6.0,76.0,1.0,0.0,0.0,0.0,0.0
Julian Edelman,NE,7.0,75.0,1.0,2.0,6.0,0.0,0.0
Larry Fitzgerald,ARI,5.0,74.0,1.0,0.0,0.0,0.0,0.0
Cecil Shorts III,JAC,7.0,74.0,1.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,6.0,71.0,1.0,0.0,0.0,0.0,0.0
Rueben Randle,NYG,7.0,70.0,1.0,0.0,0.0,0.0,0.0
Mike Wallace,MIA,5.0,69.0,1.0,0.0,0.0,0.0,0.0
Brian Quick,STL,6.0,69.0,1.0,0.0,0.0,0.0,0.0
Reggie Wayne,IND,6.0,68.0,0.0,0.0,0.0,0.0,0.0
Torrey Smith,BAL,4.0,68.0,1.0,0.0,0.0,0.0,0.0
Malcom Floyd,SD,4.0,66.0,1.0,0.0,0.0,0.0,0.0
Odell Beckham Jr.,NYG,5.0,63.0,1.0,0.0,0.0,0.0,0.0
Dwayne Bowe,KC,5.0,61.0,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,4.0,61.0,0.0,0.0,0.0,0.0,0.0
Roddy White,ATL,4.0,60.0,0.0,0.0,0.0,0.0,0.0
Eric Decker,NYJ,5.0,60.0,1.0,0.0,0.0,0.0,0.0
Jarvis Landry,MIA,5.0,59.0,0.0,0.0,0.0,0.0,0.0
Marques Colston,NO,4.0,58.0,1.0,0.0,0.0,0.0,0.0
Anquan Boldin,SF,5.0,58.0,0.0,0.0,0.0,0.0,0.0
Brandon LaFell,NE,4.0,57.0,0.0,0.0,0.0,0.0,0.0
Michael Floyd,ARI,4.0,57.0,1.0,0.0,1.0,0.0,0.0
Keenan Allen,SD,4.0,57.0,1.0,0.0,0.0,0.0,0.0
Allen Robinson,JAC,5.0,56.0,0.0,0.0,0.0,0.0,0.0
Pierre Garcon,WAS,5.0,55.0,1.0,0.0,0.0,0.0,0.0
Terrance Williams,DAL,3.0,55.0,1.0,0.0,0.0,0.0,0.0
Justin Hunter,TEN,3.0,55.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,NO,6.0,55.0,0.0,1.0,6.0,0.0,0.0
Michael Crabtree,SF,5.0,53.0,0.0,0.0,0.0,0.0,0.0
Kelvin Benjamin,CAR,5.0,52.0,1.0,0.0,0.0,0.0,0.0
Markus Wheaton,PIT,5.0,52.0,0.0,1.0,2.0,0.0,0.0
Robert Woods,BUF,4.0,52.0,0.0,0.0,0.0,0.0,0.0
Kendall Wright,TEN,5.0,51.0,1.0,0.0,0.0,0.0,0.0
Jerricho Cotchery,CAR,5.0,51.0,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,4.0,49.0,1.0,0.0,0.0,0.0,0.0
Davante Adams,GB,5.0,49.0,0.0,0.0,0.0,0.0,0.0
Jermaine Kearse,SEA,4.0,48.0,1.0,0.0,0.0,0.0,0.0
Jarius Wright,MIN,5.0,47.0,0.0,0.0,0.0,0.0,0.0
Andrew Hawkins,CLE,4.0,47.0,0.0,0.0,0.0,0.0,0.0
Sammy Watkins,BUF,4.0,45.0,1.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,4.0,45.0,0.0,1.0,5.0,0.0,0.0
Eddie Royal,SD,3.0,44.0,0.0,0.0,0.0,0.0,0.0
Miles Austin,CLE,3.0,43.0,1.0,0.0,0.0,0.0,0.0
Greg Jennings,MIN,4.0,43.0,1.0,0.0,0.0,0.0,0.0
Wes Welker,DEN,4.0,43.0,0.0,0.0,0.0,0.0,0.0
Brandon Tate,CIN,3.0,42.0,0.0,1.0,2.0,0.0,0.0
Junior Hemingway,KC,3.0,41.0,0.0,1.0,4.0,0.0,0.0
Brice Butler,OAK,3.0,41.0,0.0,0.0,0.0,0.0,0.0
Jason Avant,CAR,4.0,40.0,0.0,0.0,0.0,0.0,0.0
Andre Roberts,WAS,4.0,40.0,0.0,0.0,0.0,0.0,0.0
Chris Hogan,BUF,3.0,39.0,0.0,0.0,0.0,0.0,0.0
Brian Tyms,NE,3.0,37.0,0.0,0.0,0.0,0.0,0.0
Brian Hartline,MIA,3.0,35.0,0.0,0.0,0.0,0.0,0.0
Kenny Britt,STL,2.0,33.0,0.0,0.0,0.0,0.0,0.0
Jeremy Kerley,NYJ,3.0,32.0,0.0,0.0,0.0,0.0,0.0
Allen Hurns,JAC,3.0,31.0,0.0,0.0,0.0,0.0,0.0
Corey Fuller,DET,2.0,31.0,0.0,0.0,0.0,0.0,0.0
Dane Sanzenbacher,CIN,2.0,30.0,0.0,0.0,0.0,0.0,0.0
Hakeem Nicks,IND,3.0,30.0,0.0,0.0,0.0,0.0,0.0
Jeremy Ross,DET,2.0,30.0,0.0,0.0,0.0,0.0,0.0
Lance Moore,PIT,2.0,30.0,0.0,0.0,0.0,0.0,0.0
Tavon Austin,STL,2.0,29.0,0.0,1.0,2.0,0.0,0.0
Preston Parker,NYG,2.0,29.0,0.0,0.0,0.0,0.0,0.0
John Brown,ARI,2.0,28.0,0.0,0.0,1.0,0.0,0.0
Kenny Stills,NO,2.0,27.0,0.0,0.0,0.0,0.0,0.0
Stevie Johnson,SF,3.0,27.0,0.0,0.0,0.0,0.0,0.0
Devin Hester,ATL,2.0,26.0,0.0,0.0,0.0,0.0,0.0
Brandon Lloyd,SF,2.0,25.0,0.0,0.0,0.0,0.0,0.0
Marqise Lee,JAC,2.0,24.0,0.0,0.0,0.0,0.0,0.0
Nate Washington,TEN,2.0,24.0,0.0,0.0,0.0,0.0,0.0
Ricardo Lockette,SEA,2.0,22.0,0.0,0.0,0.0,0.0,0.0
Damaris Johnson,HOU,1.0,22.0,0.0,0.0,0.0,0.0,0.0
Justin Brown,PIT,2.0,22.0,0.0,0.0,0.0,0.0,0.0
Kamar Aiken,BAL,2.0,21.0,0.0,0.0,0.0,0.0,0.0
Mike Williams,BUF,1.0,21.0,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,2.0,20.0,0.0,0.0,0.0,0.0,0.0
A.J. Jenkins,KC,2.0,19.0,0.0,0.0,0.0,0.0,0.0
Paul Richardson,SEA,1.0,18.0,0.0,0.0,0.0,0.0,0.0
Taylor Gabriel,CLE,2.0,18.0,0.0,0.0,0.0,0.0,0.0
Travis Benjamin,CLE,1.0,17.0,0.0,1.0,3.0,0.0,0.0
Michael Campanaro,BAL,1.0,17.0,0.0,0.0,0.0,0.0,0.0
Josh Morgan,CHI,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Corey Washington,NYG,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Robert Meachem,NO,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Frankie Hammond,KC,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,DAL,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,SD,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Denarius Moore,OAK,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Ryan Broyles,DET,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,2.0,12.0,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,BAL,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Jaron Brown,ARI,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,IND,2.0,12.0,0.0,0.0,0.0,0.0,0.0
Chris Givens,STL,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Bryan Walters,SEA,2.0,12.0,0.0,0.0,0.0,0.0,0.0
Stedman Bailey,STL,1.0,11.0,0.0,0.0,0.0,0.0,0.0
Joseph Morgan,NO,1.0,11.0,0.0,0.0,0.0,0.0,0.0
Keshawn Martin,HOU,1.0,11.0,0.0,0.0,0.0,0.0,0.0
Charles Johnson,MIN,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Andre Caldwell,DEN,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Philly Brown,CAR,1.0,10.0,0.0,1.0,6.0,0.0,0.0
Santonio Holmes,CHI,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Ryan Grant,WAS,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Rishard Matthews,MIA,1.0,9.0,0.0,0.0,0.0,0.0,0.0
James Wright,CIN,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Danny Amendola,NE,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Ace Sanders,JAC,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Cody Latimer,DEN,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Ted Ginn Jr.,ARI,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Jeff Janis,GB,1.0,6.0,0.0,0.0,0.0,0.0,0.0
David Nelson,NYJ,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Nick Toon,NO,0.0,5.0,0.0,0.0,0.0,0.0,0.0
T.J. Graham,TEN,1.0,5.0,0.0,0.0,0.0,0.0,0.0
Jarrett Boykin,GB,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Devin Street,DAL,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,SF,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Quinton Patton,SF,1.0,4.0,0.0,0.0,0.0,0.0,0.0
Martavis Bryant,PIT,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TJ Jones,DET,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Mike Brown,JAC,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Derek Hagan,TEN,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Griff Whalen,IND,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,WAS,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DeVier Posey,HOU,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Micheal Spurlock,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Weems,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donnie Avery,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaRick Rogers,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
