displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Julio Jones,ATL,7.4,104.0,0.7,0.1,0.3,0.0,0.1
Demaryius Thomas,DEN,7.2,92.5,0.7,0.0,0.0,0.0,0.1
Odell Beckham Jr.,NYG,6.2,88.6,0.7,0.4,1.8,0.0,0.1
DeAndre Hopkins,HOU,6.3,82.6,0.5,0.0,0.0,0.0,0.1
Keenan Allen,SD,6.6,81.4,0.6,0.0,0.0,0.0,0.1
Randall Cobb,GB,6.1,81.1,0.6,0.4,1.9,0.0,0.1
Antonio Brown,PIT,6.2,78.5,0.6,0.3,0.8,0.0,0.1
A.J. Green,CIN,5.9,78.4,0.5,0.1,0.6,0.0,0.1
Julian Edelman,NE,7.0,77.5,0.5,0.7,3.6,0.0,0.0
Jeremy Maclin,KC,5.7,76.9,0.4,0.1,0.5,0.0,0.0
Emmanuel Sanders,DEN,5.9,76.8,0.5,0.4,1.5,0.0,0.0
Calvin Johnson,DET,5.7,75.8,0.6,0.0,0.0,0.0,0.1
Larry Fitzgerald,ARI,5.6,74.1,0.5,0.0,0.0,0.0,0.1
T.Y. Hilton,IND,5.1,73.1,0.4,0.1,0.6,0.0,0.0
Allen Robinson,JAC,5.0,67.7,0.4,0.0,0.0,0.0,0.0
Amari Cooper,OAK,5.2,67.2,0.4,0.1,0.2,0.0,0.1
Mike Evans,TB,4.7,66.5,0.5,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,5.1,64.5,0.6,0.0,0.0,0.0,0.0
Alshon Jeffery,CHI,4.6,64.2,0.4,0.3,0.9,0.0,0.0
Pierre Garcon,WAS,5.1,64.0,0.4,0.0,0.0,0.0,0.0
Vincent Jackson,TB,4.2,62.9,0.4,0.0,0.0,0.0,0.0
Brandin Cooks,NO,5.2,61.4,0.3,0.5,2.4,0.0,0.0
James Jones,GB,4.3,60.1,0.6,0.0,0.0,0.0,0.0
Golden Tate,DET,4.8,59.7,0.3,0.2,0.6,0.0,0.0
John Brown,ARI,4.1,59.7,0.4,0.2,0.8,0.0,0.0
Kendall Wright,TEN,4.8,58.5,0.2,0.2,0.6,0.0,0.0
Terrance Williams,DAL,4.1,57.7,0.4,0.0,0.0,0.0,0.0
Travis Benjamin,CLE,3.8,57.5,0.4,0.0,0.2,0.0,0.1
Anquan Boldin,SF,4.7,56.5,0.3,0.0,0.0,0.0,0.0
Donte Moncrief,IND,4.1,55.3,0.3,0.1,0.6,0.0,0.0
Leonard Hankerson,ATL,4.3,55.2,0.5,0.0,0.0,0.0,0.0
Kamar Aiken,BAL,4.0,52.2,0.3,0.0,0.0,0.0,0.1
Allen Hurns,JAC,4.0,52.2,0.3,0.0,0.0,0.0,0.1
Rueben Randle,NYG,3.6,51.6,0.4,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,4.4,51.4,0.3,0.1,0.3,0.0,0.0
Michael Crabtree,OAK,4.6,50.3,0.2,0.0,0.0,0.0,0.0
Steve Smith,BAL,3.7,49.5,0.4,0.0,0.0,0.0,0.0
Willie Snead,NO,3.5,47.9,0.2,0.1,0.2,0.0,0.1
Percy Harvin,BUF,4.1,47.9,0.3,1.0,5.8,0.0,0.0
Kenny Britt,STL,3.3,46.1,0.3,0.0,0.1,0.0,0.0
Sammy Watkins,BUF,3.4,45.8,0.3,0.1,0.4,0.0,0.0
Torrey Smith,SF,3.1,45.5,0.2,0.0,0.0,0.0,0.0
Marques Colston,NO,3.7,45.4,0.2,0.0,0.0,0.0,0.0
Eddie Royal,CHI,4.0,44.5,0.2,0.0,0.0,0.0,0.1
Cole Beasley,DAL,3.8,43.0,0.2,0.0,0.0,0.0,0.1
Martavis Bryant,PIT,2.7,41.1,0.3,0.1,0.5,0.0,0.0
Michael Floyd,ARI,2.9,39.9,0.3,0.0,0.0,0.0,0.1
Jamison Crowder,WAS,3.2,39.2,0.2,0.2,0.7,0.0,0.0
DeSean Jackson,WAS,2.6,38.8,0.2,0.1,0.2,0.0,0.0
Stevie Johnson,SD,3.0,38.5,0.3,0.0,0.0,0.0,0.0
