displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Donte Moncrief,IND,4.0,54.1,0.3,0.1,0.6,0.0,0.0
Leonard Hankerson,ATL,4.0,54.1,0.4,0.0,0.0,0.0,0.0
Steve Smith,BAL,3.8,53.0,0.3,0.0,0.0,0.0,0.0
Sammy Watkins,BUF,3.9,51.7,0.4,0.2,0.6,0.0,0.1
Torrey Smith,SF,3.1,51.2,0.3,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,3.9,49.6,0.2,0.0,0.2,0.0,0.0
Ted Ginn Jr.,CAR,3.4,48.5,0.2,0.0,0.0,0.0,0.1
Rueben Randle,NYG,3.8,47.8,0.3,0.0,0.0,0.0,0.0
Kamar Aiken,BAL,3.6,47.8,0.2,0.0,0.0,0.0,0.1
Jamison Crowder,WAS,4.1,47.6,0.1,0.1,0.6,0.0,0.0
Marvin Jones,CIN,3.4,46.2,0.2,0.2,0.8,0.0,0.0
Andre Johnson,IND,3.5,43.8,0.3,0.0,0.0,0.0,0.1
Malcom Floyd,SD,2.8,42.6,0.2,0.0,0.0,0.0,0.0
Rishard Matthews,MIA,3.4,42.2,0.2,0.0,0.0,0.0,0.0
DeSean Jackson,WAS,2.8,42.2,0.2,0.0,0.1,0.0,0.0
Cecil Shorts III,HOU,3.5,41.9,0.2,0.0,0.0,0.0,0.1
Nate Washington,HOU,2.9,41.2,0.2,0.0,0.0,0.0,0.0
Martavis Bryant,PIT,2.8,40.8,0.3,0.1,0.4,0.0,0.0
Marquess Wilson,CHI,3.3,40.7,0.2,0.0,0.0,0.0,0.0
Stevie Johnson,SD,3.3,40.4,0.2,0.0,0.0,0.0,0.0
Michael Floyd,ARI,2.8,40.1,0.2,0.0,0.0,0.0,0.0
Percy Harvin,BUF,3.5,39.2,0.2,0.8,5.7,0.0,0.1
Jermaine Kearse,SEA,3.0,38.6,0.2,0.0,0.1,0.0,0.0
Roddy White,ATL,3.1,37.2,0.2,0.0,0.0,0.0,0.1
Eddie Royal,CHI,3.3,36.8,0.2,0.0,0.0,0.0,0.1
Ty Montgomery,GB,2.8,36.6,0.2,0.3,1.0,0.0,0.0
Charles Johnson,MIN,2.7,34.6,0.2,0.0,0.0,0.0,0.0
Dwayne Harris,NYG,3.0,34.5,0.1,0.2,0.4,0.0,0.1
Markus Wheaton,PIT,2.5,33.1,0.1,0.1,0.1,0.0,0.0
Brandon Coleman,NO,2.5,32.9,0.2,0.0,0.0,0.0,0.0
Tyler Lockett,SEA,2.5,32.7,0.1,0.2,3.6,0.0,0.1
Andrew Hawkins,CLE,3.0,32.4,0.1,0.1,0.1,0.0,0.0
Mohamed Sanu,CIN,2.5,31.8,0.2,0.2,0.7,0.0,0.0
Danny Amendola,NE,2.8,31.4,0.2,0.1,0.4,0.0,0.0
Davante Adams,GB,2.7,31.2,0.3,0.1,0.0,0.0,0.0
Kenny Stills,MIA,2.3,30.4,0.1,0.0,0.0,0.0,0.0
Harry Douglas,TEN,2.6,30.3,0.1,0.1,0.7,0.0,0.0
Brian Hartline,CLE,2.3,29.7,0.1,0.0,0.0,0.0,0.0
Riley Cooper,PHI,2.1,28.6,0.2,0.0,0.0,0.0,0.0
Robert Woods,BUF,2.4,27.9,0.1,0.0,0.0,0.0,0.1
Justin Hunter,TEN,2.0,27.7,0.1,0.0,0.0,0.0,0.0
Philly Brown,CAR,2.3,26.3,0.1,0.2,1.0,0.0,0.1
Marlon Brown,BAL,2.2,26.2,0.1,0.0,0.0,0.0,0.0
Ryan Grant,WAS,2.2,25.8,0.1,0.0,0.0,0.0,0.0
Jarius Wright,MIN,1.9,25.8,0.1,0.1,0.5,0.0,0.0
Taylor Gabriel,CLE,2.1,25.7,0.1,0.1,0.2,0.0,0.0
Jerricho Cotchery,CAR,2.2,25.7,0.1,0.0,0.0,0.0,0.0
Devin Smith,NYJ,2.0,25.4,0.1,0.0,0.0,0.0,0.0
Josh Huff,PHI,2.2,25.0,0.1,0.1,0.6,0.0,0.1
Lance Moore,DET,2.1,24.9,0.1,0.0,0.0,0.0,0.1
Nelson Agholor,PHI,2.0,24.7,0.2,0.1,0.0,0.0,0.1
Jaelen Strong,HOU,1.8,24.5,0.1,0.0,0.0,0.0,0.0
Phillip Dorsett,IND,1.8,24.4,0.1,0.1,0.5,0.0,0.1
Marqise Lee,JAC,2.1,24.2,0.1,0.2,0.9,0.0,0.0
Stefon Diggs,MIN,2.0,24.0,0.1,0.0,0.0,0.0,0.0
Dorial Green-Beckham,TEN,1.7,22.9,0.2,0.0,0.0,0.0,0.0
Greg Jennings,MIA,1.8,22.6,0.1,0.0,0.1,0.0,0.0
DeVante Parker,MIA,1.9,21.9,0.2,0.0,0.0,0.0,0.0
Jordan Norwood,DEN,1.9,21.1,0.1,0.0,0.0,0.0,0.0
Devin Funchess,CAR,1.8,20.9,0.1,0.0,0.0,0.0,0.0
Chris Hogan,BUF,1.7,20.5,0.1,0.0,0.0,0.0,0.1
Darrius Heyward-Bey,PIT,1.6,19.9,0.1,0.0,0.0,0.0,0.1
Keith Mumphery,HOU,1.6,19.7,0.1,0.0,0.0,0.0,0.0
Marques Colston,NO,1.7,19.3,0.1,0.0,0.0,0.0,0.0
Jeremy Ross,DET,1.9,19.3,0.1,0.0,0.0,0.0,0.0
Bryan Walters,SEA,1.3,19.2,0.1,0.0,0.0,0.0,0.0
Cameron Meredith,CHI,1.7,19.1,0.1,0.0,0.0,0.0,0.0
Chris Owusu,NYJ,1.5,19.0,0.1,0.0,0.0,0.0,0.0
Quinton Patton,SF,1.6,18.9,0.1,0.1,0.6,0.0,0.1
Keshawn Martin,HOU,1.7,18.6,0.1,0.0,0.0,0.0,0.0
DeAnthony Thomas,KC,2.0,17.6,0.1,1.8,9.4,0.0,0.0
Albert Wilson,KC,1.5,17.5,0.1,0.0,0.0,0.0,0.0
Jeremy Kerley,NYJ,1.6,17.4,0.2,0.0,0.2,0.0,0.0
Chris Conley,KC,1.4,16.7,0.0,0.0,0.0,0.0,0.0
Aaron Dobson,NE,1.4,16.5,0.1,0.0,0.0,0.0,0.0
Jason Avant,KC,1.6,15.6,0.1,0.0,0.1,0.0,0.0
Miles Austin,PHI,1.3,15.5,0.1,0.0,0.0,0.0,0.0
Chris Matthews,SEA,1.0,15.0,0.1,0.0,0.0,0.0,0.0
Corey Fuller,DET,0.9,14.5,0.1,0.0,0.0,0.0,0.1
Bennie Fowler,DEN,1.2,14.5,0.1,0.0,0.0,0.0,0.0
Jaron Brown,ARI,1.0,13.3,0.1,0.1,0.0,0.0,0.0
Nick Williams,ATL,1.2,12.6,0.1,0.0,0.0,0.0,0.0
Marquise Goodwin,BUF,1.1,12.2,0.1,0.0,0.0,0.0,0.0
Chris Givens,STL,1.2,11.3,0.0,0.0,0.0,0.0,0.0
Joseph Morgan,NO,0.7,10.4,0.1,0.0,0.0,0.0,0.0
Darren Waller,BAL,0.8,10.2,0.1,0.1,0.5,0.0,0.0
Dontrelle Inman,SD,0.7,10.1,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.9,9.7,0.1,0.0,0.0,0.0,0.0
Andre Caldwell,DEN,0.8,9.3,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,0.8,9.1,0.0,0.3,2.1,0.0,0.0
Quincy Enunwa,NYJ,0.7,9.0,0.1,0.0,0.0,0.0,0.0
Dwayne Bowe,CLE,0.7,8.8,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,SF,0.7,8.8,0.0,0.2,1.2,0.0,0.0
Brandon Tate,CIN,0.7,8.5,0.0,0.0,0.0,0.0,0.0
Sammie Coates,PIT,0.7,8.4,0.0,0.0,0.0,0.0,0.0
Victor Cruz,NYG,0.5,7.2,0.0,0.0,0.0,0.0,0.0
Ricardo Lockette,SEA,0.5,6.8,0.0,0.1,0.5,0.0,0.0
Marc Mariani,CHI,0.5,6.7,0.0,0.0,0.0,0.0,0.0
Andre Roberts,WAS,0.5,5.4,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.4,5.4,0.0,0.0,0.0,0.0,0.0
Rashad Ross,WAS,0.4,5.2,0.0,0.1,0.6,0.0,0.0
Geremy Davis,NYG,0.4,5.0,0.0,0.0,0.0,0.0,0.0
Jeff Janis,GB,0.4,4.2,0.0,0.0,0.0,0.0,0.0
Griff Whalen,IND,0.4,3.7,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,SD,0.3,3.3,0.0,0.0,0.2,0.0,0.0
Justin Hardy,ATL,0.3,2.9,0.0,0.0,0.0,0.0,0.0
Greg Little,CIN,0.2,2.8,0.0,0.0,0.0,0.0,0.0
JJ Nelson,ARI,0.2,2.8,0.0,0.0,0.0,0.0,0.0
Marlon Moore,CLE,0.2,2.6,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,PHI,0.2,1.9,0.0,0.0,0.0,0.0,0.0
Frankie Hammond,KC,0.1,1.8,0.0,0.0,0.0,0.0,0.0
Marcus Easley,BUF,0.2,1.7,0.0,0.1,0.0,0.0,0.0
Eric Weems,ATL,0.2,1.7,0.0,0.0,0.0,0.0,0.0
Cody Latimer,DEN,0.1,1.6,0.0,0.0,0.0,0.0,0.0
TJ Jones,DET,0.2,1.6,0.0,0.0,0.0,0.0,0.0
Kevin Norwood,CAR,0.2,1.5,0.0,0.0,0.0,0.0,0.0
DeAndrew White,SF,0.1,1.5,0.0,0.0,0.0,0.0,0.0
Paul Richardson,SEA,0.2,1.2,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.6,1.0,0.0,0.0,0.0,0.0,0.0
Preston Parker,NYG,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Chris Harper,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Alford,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon LaFell,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Britt,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Abbrederis,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stedman Bailey,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.J. Daniels,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Presley,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Lippett,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brittan Golden,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tavon Austin,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hazel,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
