displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Rob Gronkowski,NE,5.9,73.4,0.6,0.0,0.0,0.0,0.0
Greg Olsen,CAR,5.9,68.7,0.8,0.0,0.0,0.0,0.0
Jordan Reed,WAS,5.7,60.5,0.7,0.0,0.0,0.0,0.1
Julius Thomas,JAC,4.9,57.3,0.6,0.0,0.0,0.0,0.0
Delanie Walker,TEN,5.0,57.0,0.3,0.0,0.0,0.0,0.1
Benjamin Watson,NO,5.1,56.0,0.5,0.0,0.0,0.0,0.0
Antonio Gates,SD,4.9,55.2,0.4,0.0,0.0,0.0,0.0
Gary Barnidge,CLE,4.2,54.5,0.4,0.0,0.0,0.0,0.0
Jason Witten,DAL,4.0,48.7,0.2,0.0,0.0,0.0,0.0
Zach Miller,CHI,4.0,48.4,0.3,0.0,0.0,0.0,0.0
Travis Kelce,KC,4.0,45.1,0.4,0.0,0.0,0.0,0.1
Heath Miller,PIT,4.1,45.0,0.4,0.0,0.0,0.0,0.1
Zach Ertz,PHI,3.2,43.5,0.4,0.0,0.0,0.0,0.0
Jacob Tamme,ATL,3.9,40.8,0.2,0.0,0.0,0.0,0.0
Charles Clay,BUF,3.9,39.0,0.3,0.0,0.0,0.0,0.0
Will Tye,NYG,4.0,38.6,0.4,0.0,0.0,0.0,0.0
Coby Fleener,IND,3.2,38.2,0.3,0.0,0.0,0.0,0.0
Richard Rodgers,GB,3.1,38.2,0.4,0.0,0.0,0.0,0.0
Kyle Rudolph,MIN,3.3,37.5,0.3,0.0,0.0,0.0,0.0
Austin Seferian-Jenkins,TB,3.0,36.7,0.3,0.0,0.0,0.0,0.0
Vernon Davis,DEN,3.0,36.3,0.2,0.0,0.0,0.0,0.0
Eric Ebron,DET,3.2,35.9,0.3,0.0,0.0,0.0,0.0
Blake Bell,SF,2.9,35.5,0.2,0.0,0.0,0.0,0.0
Jared Cook,STL,3.0,35.0,0.1,0.0,0.0,0.0,0.0
Owen Daniels,DEN,3.0,32.7,0.2,0.0,0.0,0.0,0.0
Ryan Griffin,HOU,2.8,32.1,0.3,0.0,0.0,0.0,0.0
Clive Walford,OAK,2.7,29.8,0.4,0.0,0.0,0.0,0.0
Jordan Cameron,MIA,2.1,27.3,0.2,0.0,0.0,0.0,0.0
Maxx Williams,BAL,3.0,26.5,0.2,0.0,0.0,0.0,0.0
Tyler Kroft,CIN,2.8,26.4,0.2,0.0,0.0,0.0,0.0
