displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Cody Latimer,DEN,0.5,5.7,0.0,0.0,0.3,0.0,0.0
Russell Shepard,TB,0.4,5.6,0.0,0.0,0.0,0.0,0.0
Tre McBride,TEN,0.5,5.6,0.0,0.0,0.0,0.0,0.0
Brice Butler,DAL,0.4,5.5,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,PIT,0.4,5.5,0.0,0.0,0.0,0.0,0.0
Marlon Brown,BAL,0.6,5.4,0.0,0.0,0.0,0.0,0.0
DeAnthony Thomas,KC,0.6,5.2,0.0,0.6,3.5,0.0,0.0
Quan Bray,IND,0.4,4.8,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.6,4.5,0.1,0.0,0.0,0.0,0.0
Deonte Thompson,CHI,0.3,3.8,0.0,0.0,0.0,0.0,0.0
Kevin White,CHI,0.3,3.3,0.0,0.0,0.0,0.0,0.0
Corey Fuller,DET,0.3,3.3,0.0,0.0,0.0,0.0,0.0
Kevin Smith,SEA,0.6,3.1,0.1,0.0,0.0,0.0,0.0
Sammie Coates,PIT,0.3,3.0,0.0,0.0,0.0,0.0,0.0
Mario Alford,CIN,0.2,2.9,0.0,0.0,0.0,0.0,0.0
Devin Hester,ATL,0.3,2.7,0.0,0.0,0.0,0.0,0.0
Darius Jennings,CLE,0.3,2.7,0.0,0.0,0.0,0.0,0.0
Andrew Turzilli,TEN,0.2,2.7,0.0,0.0,0.0,0.0,0.0
Rashad Ross,WAS,0.2,2.6,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.3,2.5,0.0,0.0,0.0,0.0,0.0
Rod Streater,OAK,0.3,2.4,0.0,0.0,0.0,0.0,0.0
DeAndrew White,SF,0.2,2.3,0.0,0.0,0.0,0.0,0.0
Eric Weems,ATL,0.2,2.1,0.0,0.0,0.0,0.0,0.0
Frankie Hammond,KC,0.2,2.1,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,0.2,2.0,0.0,0.0,0.3,0.0,0.0
Vincent Brown,SD,0.1,1.8,0.0,0.0,0.0,0.0,0.0
Denarius Moore,CIN,0.0,1.1,0.0,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Jonathan Krause,PHI,0.1,0.9,0.0,0.0,0.0,0.0,0.0
Geremy Davis,NYG,0.1,0.7,0.0,0.0,0.0,0.0,0.0
Joseph Morgan,BAL,0.0,0.7,0.0,0.0,0.0,0.0,0.0
Andrew Hawkins,CLE,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Greg Little,CIN,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Preston Parker,NYG,0.6,0.4,0.0,0.0,0.0,0.0,0.0
Chris Harper,NE,0.0,0.3,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,PHI,0.0,0.3,0.0,0.0,0.0,0.0,0.0
Jeremy Ross,BAL,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Tyrell Williams,SD,0.1,0.1,0.0,0.0,0.0,0.0,0.0
B.J. Daniels,SEA,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Kevin Norwood,CAR,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Brittan Golden,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Spencer,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashad Lawrence,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rannell Hall,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hazel,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saalim Hakim,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damaris Johnson,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Graham,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Lippett,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinton Dunbar,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaelin Clay,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vince Mayle,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
