displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Julio Jones,ATL,7.6,100.9,0.7,0.0,0.0,0.0,0.1
Antonio Brown,PIT,7.4,97.0,0.6,0.3,0.8,0.0,0.0
Odell Beckham Jr.,NYG,6.6,87.3,0.8,0.3,1.1,0.0,0.0
Demaryius Thomas,DEN,6.4,86.6,0.6,0.0,0.0,0.0,0.1
Alshon Jeffery,CHI,6.2,84.7,0.6,0.1,0.5,0.0,0.0
A.J. Green,CIN,5.9,82.0,0.7,0.0,0.2,0.0,0.0
Julian Edelman,NE,7.0,79.2,0.6,0.4,2.2,0.0,0.0
Emmanuel Sanders,DEN,5.5,77.4,0.5,0.2,0.8,0.0,0.0
Mike Evans,TB,5.5,76.7,0.5,0.0,0.0,0.0,0.0
Brandon Marshall,NYJ,5.6,76.0,0.5,0.0,0.0,0.0,0.1
Amari Cooper,OAK,5.2,70.3,0.4,0.2,0.6,0.0,0.1
Randall Cobb,GB,5.4,70.1,0.5,0.4,1.2,0.0,0.1
Stefon Diggs,MIN,5.4,68.5,0.4,0.1,0.5,0.0,0.0
Eric Decker,NYJ,5.3,65.4,0.5,0.0,0.0,0.0,0.1
Brandin Cooks,NO,5.4,65.0,0.4,0.3,1.3,0.0,0.0
Michael Crabtree,OAK,5.2,64.4,0.4,0.0,0.0,0.0,0.0
Allen Robinson,JAC,4.8,63.6,0.4,0.0,0.0,0.0,0.0
T.Y. Hilton,IND,4.7,63.3,0.3,0.1,0.2,0.0,0.0
Jarvis Landry,MIA,5.7,63.1,0.4,0.8,4.2,0.0,0.1
Dez Bryant,DAL,4.7,62.9,0.4,0.0,0.0,0.0,0.0
Martavis Bryant,PIT,4.2,62.4,0.5,0.2,0.9,0.0,0.0
Willie Snead,NO,4.4,58.6,0.5,0.0,0.0,0.0,0.1
Travis Benjamin,CLE,4.3,57.1,0.2,0.0,0.0,0.0,0.1
Stevie Johnson,SD,4.5,55.6,0.3,0.0,0.0,0.0,0.0
Malcom Floyd,SD,3.6,55.5,0.5,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,4.7,54.9,0.3,0.0,0.0,0.0,0.1
Allen Hurns,JAC,4.0,54.9,0.4,0.0,0.0,0.0,0.1
Rishard Matthews,MIA,4.5,54.5,0.4,0.0,0.0,0.0,0.0
Vincent Jackson,TB,3.5,53.6,0.3,0.0,0.0,0.0,0.0
Donte Moncrief,IND,4.2,53.3,0.4,0.0,0.2,0.0,0.0
Rueben Randle,NYG,4.0,53.3,0.2,0.0,0.0,0.0,0.0
Brandon LaFell,NE,4.3,52.6,0.3,0.0,0.1,0.0,0.1
DeSean Jackson,WAS,3.6,52.4,0.3,0.1,0.4,0.0,0.0
Pierre Garcon,WAS,4.7,51.8,0.3,0.0,0.0,0.0,0.0
Sammy Watkins,BUF,3.7,51.2,0.4,0.1,0.5,0.0,0.1
Anquan Boldin,SF,4.3,51.2,0.3,0.0,0.0,0.0,0.0
James Jones,GB,3.6,48.4,0.5,0.0,0.0,0.0,0.1
Ted Ginn Jr.,CAR,3.4,47.6,0.3,0.4,1.2,0.0,0.0
Davante Adams,GB,3.6,45.3,0.2,0.0,0.0,0.0,0.0
Mike Wallace,MIN,3.3,45.2,0.3,0.0,0.1,0.0,0.0
Marvin Jones,CIN,3.4,44.0,0.3,0.3,1.0,0.0,0.0
Robert Woods,BUF,3.6,43.7,0.2,0.1,0.5,0.0,0.1
Marquess Wilson,CHI,3.1,42.2,0.2,0.0,0.0,0.0,0.0
Justin Hunter,TEN,3.2,41.9,0.2,0.0,0.0,0.0,0.0
Tavon Austin,STL,3.9,41.8,0.2,1.6,12.4,0.0,0.1
Terrance Williams,DAL,3.0,40.0,0.2,0.0,0.0,0.0,0.0
Marques Colston,NO,3.1,40.0,0.2,0.0,0.0,0.0,0.0
Torrey Smith,SF,2.4,39.6,0.2,0.0,0.0,0.0,0.0
