displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Rob Gronkowski,NE,5.1,65.9,0.8,0.0,0.0,0.0,0.0
Greg Olsen,CAR,5.8,65.8,0.5,0.0,0.0,0.0,0.0
Gary Barnidge,CLE,5.1,58.3,0.4,0.0,0.0,0.0,0.0
Delanie Walker,TEN,5.0,56.5,0.3,0.0,0.0,0.0,0.1
Jordan Reed,WAS,5.0,55.5,0.3,0.0,0.0,0.0,0.0
Antonio Gates,SD,4.9,54.7,0.6,0.0,0.0,0.0,0.0
Martellus Bennett,CHI,5.1,54.5,0.3,0.0,0.0,0.0,0.0
Zach Ertz,PHI,4.0,49.1,0.3,0.0,0.0,0.0,0.0
Jason Witten,DAL,4.1,47.0,0.2,0.0,0.0,0.0,0.0
Heath Miller,PIT,4.1,46.1,0.4,0.0,0.0,0.0,0.1
Austin Seferian-Jenkins,TB,3.9,45.4,0.4,0.0,0.0,0.0,0.0
Julius Thomas,JAC,4.0,44.4,0.3,0.0,0.0,0.0,0.0
Jacob Tamme,ATL,3.9,43.2,0.3,0.0,0.0,0.0,0.0
Jordan Cameron,MIA,3.9,42.5,0.3,0.0,0.0,0.0,0.0
Charles Clay,BUF,4.1,41.8,0.3,0.0,0.0,0.0,0.0
Tyler Eifert,CIN,3.3,41.2,0.6,0.0,0.0,0.0,0.0
Larry Donnell,NYG,3.8,40.1,0.5,0.0,0.0,0.0,0.0
Benjamin Watson,NO,3.9,39.4,0.4,0.0,0.0,0.0,0.0
Richard Rodgers,GB,3.9,38.9,0.4,0.0,0.0,0.0,0.0
Coby Fleener,IND,3.1,38.6,0.3,0.0,0.0,0.0,0.0
Vernon Davis,DEN,2.9,37.4,0.3,0.0,0.0,0.0,0.0
Ladarius Green,SD,2.9,32.4,0.5,0.0,0.0,0.0,0.0
Garrett Celek,SF,2.9,32.1,0.2,0.0,0.0,0.0,0.0
Jared Cook,STL,3.0,32.0,0.2,0.0,0.0,0.0,0.0
Kyle Rudolph,MIN,3.1,31.2,0.1,0.0,0.0,0.0,0.0
Will Tye,NYG,3.0,29.2,0.3,0.0,0.0,0.0,0.0
Owen Daniels,DEN,2.0,20.0,0.2,0.0,0.0,0.0,0.0
Clive Walford,OAK,1.9,19.6,0.2,0.0,0.0,0.0,0.0
Jerome Cunningham,NYG,1.9,19.5,0.2,0.0,0.0,0.0,0.0
Marcedes Lewis,JAC,2.0,19.3,0.1,0.0,0.0,0.0,0.0
Vance McDonald,SF,1.9,19.0,0.1,0.0,0.0,0.0,0.0
Dwayne Allen,IND,2.0,18.9,0.1,0.0,0.0,0.0,0.0
Mychal Rivera,OAK,2.1,18.8,0.1,0.0,0.0,0.0,0.0
Scott Chandler,NE,2.0,18.1,0.2,0.0,0.0,0.0,0.0
Jeff Cumberland,NYJ,1.7,17.0,0.0,0.0,0.0,0.0,0.0
Dion Sims,MIA,1.8,16.3,0.2,0.0,0.0,0.0,0.0
Anthony Fasano,TEN,1.1,16.1,0.2,0.0,0.0,0.0,0.0
Clay Harbor,JAC,1.6,14.6,0.0,0.0,0.0,0.0,0.0
John Phillips,SD,1.3,14.3,0.1,0.0,0.0,0.0,0.0
Ed Dickson,CAR,1.4,14.1,0.1,0.0,0.0,0.0,0.0
Gavin Escobar,DAL,1.2,13.8,0.0,0.0,0.0,0.0,0.0
Derek Carrier,WAS,1.5,12.2,0.1,0.0,0.0,0.0,0.0
Lance Kendricks,STL,1.4,12.2,0.1,0.0,0.0,0.0,0.0
Brent Celek,PHI,1.0,12.2,0.0,0.0,0.0,0.0,0.0
Virgil Green,DEN,1.1,11.5,0.0,0.0,0.0,0.0,0.0
Brandon Myers,TB,1.2,11.2,0.1,0.0,0.0,0.0,0.0
Josh Hill,NO,1.2,11.0,0.1,0.0,0.0,0.0,0.0
Jimmy Graham,SEA,1.0,10.5,0.2,0.0,0.0,0.0,0.0
Jim Dray,CLE,1.1,10.4,0.1,0.0,0.0,0.0,0.0
Chris Gragg,BUF,0.9,9.1,0.0,0.0,0.0,0.0,0.0
Lee Smith,OAK,0.9,7.6,0.1,0.0,0.0,0.0,0.0
Levine Toilolo,ATL,0.9,7.5,0.0,0.0,0.0,0.0,0.0
Michael Hoomanawanui,NO,0.7,7.0,0.1,0.0,0.0,0.0,0.0
Rhett Ellison,MIN,0.8,6.7,0.0,0.0,0.0,0.0,0.0
Ryan Hewitt,CIN,0.7,6.5,0.1,0.0,0.0,0.0,0.0
James Hanna,DAL,0.6,5.8,0.0,0.0,0.0,0.0,0.0
