"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"JIMMYGRAHAM","TE","Jimmy Graham","NO",27,27,14,0,0,0,0,0,0,0,0,8,85,1,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",27,27,14,0,0,0,0,0,17,77,1,2,10,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",27,27,14,0,0,0,0,0,0,0,0,5,81,1,NA,NA,NA
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",27,27,14,30,20,248,2,2,4,14,0,0,0,0,NA,NA,NA
"VICTORCRUZ","WR","Victor Cruz","NYG",27,27,14,0,0,0,0,0,0,0,0,5,81,1,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",38,38,13,0,0,0,0,0,19,68,1,2,16,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",38,38,13,0,0,0,0,0,0,0,0,6,74,1,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",38,38,13,0,0,0,0,0,0,0,0,6,79,1,NA,NA,NA
"CAMNEWTON","QB","Cam Newton","CAR",38,38,13,32,21,233,1,1,5,21,0,0,0,0,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",38,38,13,0,0,0,0,0,0,0,0,6,76,1,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",38,38,13,0,0,0,0,0,0,0,0,7,75,1,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",38,38,13,0,0,0,0,0,0,0,0,7,71,1,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",38,38,13,0,0,0,0,0,12,53,1,3,21,0,NA,NA,NA
"JAKELOCKER","QB","Jake Locker","TEN",38,38,13,33,19,229,1,1,3,24,0,0,0,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",38,38,13,0,0,0,0,0,0,0,0,4,77,1,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",38,38,13,0,0,0,0,0,0,0,0,7,78,1,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",38,38,13,0,0,0,0,0,0,0,0,5,70,1,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",38,38,13,0,0,0,0,0,0,0,0,5,72,1,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",38,38,13,0,0,0,0,0,18,69,1,2,16,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",38,38,13,0,0,0,0,0,0,0,0,7,71,1,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",53,53,12,0,0,0,0,0,0,0,0,6,61,1,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","BUF",53,53,12,0,0,0,0,0,15,56,1,2,13,0,NA,NA,NA
"DREWSTANTON","QB","Drew Stanton","ARI",53,53,12,41,25,273,1,1,2,8,0,0,0,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",53,53,12,0,0,0,0,0,17,55,1,2,12,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",53,53,12,0,0,0,0,0,0,0,0,5,64,1,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",53,53,12,0,0,0,0,0,13,51,1,4,19,0,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",53,53,12,41,28,267,1,1,2,6,0,0,0,0,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",53,53,12,0,0,0,0,0,0,0,0,7,60,1,NA,NA,NA
"MIKEGLENNON","QB","Mike Glennon","TB",53,53,12,35,20,207,1,0,1,5,0,0,0,0,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","NYJ",53,53,12,0,0,0,0,0,2,16,0,5,52,1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",53,53,12,0,0,0,0,0,1,2,0,5,63,1,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",53,53,12,0,0,0,0,0,0,0,0,5,67,1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",53,53,12,0,0,0,0,0,0,0,0,4,65,1,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",53,53,12,0,0,0,0,0,0,0,0,6,67,1,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",67,67,11,0,0,0,0,0,8,34,0,3,29,1,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",67,67,11,0,0,0,0,0,0,0,0,5,53,1,NA,NA,NA
"BENTATE","RB","Ben Tate","MIN",67,67,11,0,0,0,0,0,13,59,1,0,0,0,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",67,67,11,32,19,201,1,1,4,16,0,0,0,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",67,67,11,0,0,0,0,0,0,0,0,6,59,1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",67,67,11,0,0,0,0,0,0,0,0,5,59,1,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",67,67,11,0,0,0,0,0,0,0,0,6,57,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",67,67,11,0,0,0,0,0,0,0,0,5,54,1,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",67,67,11,0,0,0,0,0,0,0,0,5,57,1,NA,NA,NA
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",67,67,11,0,0,0,0,0,11,52,1,0,0,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",67,67,11,0,0,0,0,0,0,0,0,6,58,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",67,67,11,0,0,0,0,0,0,0,0,6,58,1,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",67,67,11,0,0,0,0,0,11,45,1,2,15,0,NA,NA,NA
"TONYROMO","QB","Tony Romo","DAL",67,67,11,30,23,217,1,1,2,12,0,0,0,0,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",67,67,11,0,0,0,0,0,0,0,0,3,50,1,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",67,67,11,0,0,0,0,0,0,0,0,4,59,1,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",83,83,10,0,0,0,0,0,12,43,1,0,0,0,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",83,83,10,31,18,208,1,1,4,4,0,0,0,0,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",83,83,10,0,0,0,0,0,0,0,0,4,42,1,NA,NA,NA
"BLAKEBORTLES","QB","Blake Bortles","JAC",83,83,10,34,21,194,1,1,2,13,0,0,0,0,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",83,83,10,0,0,0,0,0,0,0,0,4,40,1,NA,NA,NA
"CHRISTIANPONDER","QB","Christian Ponder","MIN",83,83,10,28,16,181,1,1,3,17,0,0,0,0,NA,NA,NA
"DARRINREAVES","RB","Darrin Reaves","CAR",83,83,10,0,0,0,0,0,9,41,1,2,8,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",83,83,10,0,0,0,0,0,0,0,0,4,45,1,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",83,83,10,0,0,0,0,0,10,44,1,0,0,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",83,83,10,0,0,0,0,0,0,0,0,3,45,1,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",83,83,10,0,0,0,0,0,14,77,0,5,32,0,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",83,83,10,0,0,0,0,0,0,0,0,4,47,1,NA,NA,NA
"SHONNGREENE","RB","Shonn Greene","TEN",83,83,10,0,0,0,0,0,9,47,1,0,0,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",83,83,10,0,0,0,0,0,0,0,0,2,40,1,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","CLE",97,97,9,31,18,180,1,1,1,1,0,0,0,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",97,97,9,0,0,0,0,0,0,0,0,3,34,1,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",97,97,9,0,0,0,0,0,0,0,0,4,38,1,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",97,97,9,0,0,0,0,0,0,0,0,3,33,1,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",97,97,9,0,0,0,0,0,5,18,1,4,22,0,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAC",97,97,9,0,0,0,0,0,11,34,1,1,7,0,NA,NA,NA
"ARIANFOSTER","RB","Arian Foster","HOU",103,103,8,0,0,0,0,0,16,66,0,3,24,0,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",103,103,8,0,0,0,0,0,0,0,0,7,81,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",103,103,8,0,0,0,0,0,14,86,0,1,6,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",103,103,8,0,0,0,0,0,1,10,0,8,73,0,NA,NA,NA
"KYLEORTON","QB","Kyle Orton","BUF",103,103,8,30,16,155,1,1,1,4,0,0,0,0,NA,NA,NA
"TOMBRADY","QB","Tom Brady","NE",103,103,8,46,25,206,1,2,1,2,0,0,0,0,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","STL",103,103,8,0,0,0,0,0,16,63,0,2,20,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",110,110,7,0,0,0,0,0,12,67,0,1,11,0,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",110,110,7,0,0,0,0,0,10,50,0,4,26,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",110,110,7,0,0,0,0,0,15,41,0,6,37,0,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",113,113,6,0,0,0,0,0,1,13,0,5,50,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",113,113,6,0,0,0,0,0,5,35,0,3,37,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",113,113,6,0,0,0,0,0,14,67,0,1,4,0,NA,NA,NA
"FREDJACKSON","RB","Fred Jackson","BUF",113,113,6,0,0,0,0,0,9,37,0,4,31,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",113,113,6,0,0,0,0,0,0,0,0,5,62,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",113,113,6,0,0,0,0,0,1,4,0,5,60,0,NA,NA,NA
"MONTEEBALL","RB","Montee Ball","DEN",113,113,6,0,0,0,0,0,16,41,0,3,20,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",113,113,6,0,0,0,0,0,14,36,0,3,33,0,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",113,113,6,0,0,0,0,0,0,0,0,5,66,0,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAC",122,122,5,0,0,0,0,0,0,0,0,5,53,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",122,122,5,0,0,0,0,0,1,8,0,5,51,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",122,122,5,0,0,0,0,0,0,0,0,6,57,0,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",122,122,5,0,0,0,0,0,0,0,0,5,57,0,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",122,122,5,0,0,0,0,0,0,0,0,5,56,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",122,122,5,0,0,0,0,0,10,54,0,0,0,0,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",122,122,5,0,0,0,0,0,0,0,0,5,57,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",122,122,5,0,0,0,0,0,0,0,0,6,57,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",122,122,5,0,0,0,0,0,10,33,0,3,26,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",122,122,5,0,0,0,0,0,6,31,0,4,21,0,NA,NA,NA
"STEVANRIDLEY","RB","Stevan Ridley","NE",122,122,5,0,0,0,0,0,14,53,0,1,5,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",122,122,5,0,0,0,0,0,0,0,0,5,51,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",134,134,4,0,0,0,0,0,8,38,0,2,10,0,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",134,134,4,0,0,0,0,0,1,12,0,3,38,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",134,134,4,0,0,0,0,0,0,0,0,3,49,0,NA,NA,NA
"DONALDBROWN","RB","Donald Brown","SD",134,134,4,0,0,0,0,0,13,21,0,3,20,0,NA,NA,NA
"GREGSALAS","WR","Greg Salas","NYJ",134,134,4,0,0,0,0,0,0,0,0,3,40,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",134,134,4,0,0,0,0,0,0,0,0,4,44,0,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",134,134,4,0,0,0,0,0,0,0,0,4,41,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",134,134,4,0,0,0,0,0,0,0,0,4,48,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",134,134,4,0,0,0,0,0,0,0,0,4,43,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",134,134,4,0,0,0,0,0,0,0,0,3,41,0,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",134,134,4,0,0,0,0,0,0,0,0,3,46,0,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",134,134,4,0,0,0,0,0,0,0,0,5,46,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",134,134,4,0,0,0,0,0,1,5,0,3,40,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",134,134,4,0,0,0,0,0,0,0,0,3,42,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",134,134,4,0,0,0,0,0,0,0,0,4,45,0,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",134,134,4,0,0,0,0,0,6,41,0,0,0,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",134,134,4,0,0,0,0,0,0,0,0,4,42,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",134,134,4,0,0,0,0,0,0,0,0,3,40,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",134,134,4,0,0,0,0,0,0,0,0,5,41,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",134,134,4,0,0,0,0,0,2,12,0,3,36,0,NA,NA,NA
"AJJENKINS","WR","A.J. Jenkins","KC",154,154,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",154,154,3,0,0,0,0,0,7,31,0,1,7,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",154,154,3,0,0,0,0,0,0,0,0,3,32,0,NA,NA,NA
"ANTONESMITH","RB","Antone Smith","ATL",154,154,3,0,0,0,0,0,3,20,0,1,18,0,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",154,154,3,0,0,0,0,0,0,0,0,3,36,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",154,154,3,0,0,0,0,0,0,0,0,3,32,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",154,154,3,0,0,0,0,0,0,0,0,3,34,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",154,154,3,0,0,0,0,0,0,0,0,3,34,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",154,154,3,0,0,0,0,0,0,0,0,3,37,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",154,154,3,0,0,0,0,0,0,0,0,3,37,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",154,154,3,0,0,0,0,0,7,33,0,2,8,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",154,154,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"RICARDOLOCKETTE","WR","Ricardo Lockette","SEA",154,154,3,0,0,0,0,0,0,0,0,2,31,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",154,154,3,0,0,0,0,0,0,0,0,3,32,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",154,154,3,0,0,0,0,0,0,0,0,4,37,0,NA,NA,NA
"ACESANDERS","WR","Ace Sanders","JAC",169,169,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"AUSTINPETTIS","WR","Austin Pettis","STL",169,169,2,0,0,0,0,0,0,0,0,2,25,0,NA,NA,NA
"BENJAMINCUNNINGHAM","RB","Benjamin Cunningham","STL",169,169,2,0,0,0,0,0,8,25,0,1,7,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",169,169,2,0,0,0,0,0,6,25,0,1,9,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",169,169,2,0,0,0,0,0,6,29,0,0,0,0,NA,NA,NA
"CLAYHARBOR","TE","Clay Harbor","JAC",169,169,2,0,0,0,0,0,0,0,0,3,26,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",169,169,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",169,169,2,0,0,0,0,0,1,4,0,1,20,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",169,169,2,0,0,0,0,0,0,0,0,3,26,0,NA,NA,NA
"DAVIDNELSON","WR","David Nelson","NYJ",169,169,2,0,0,0,0,0,0,0,0,2,27,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",169,169,2,0,0,0,0,0,5,22,0,2,8,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",169,169,2,0,0,0,0,0,3,10,0,2,15,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",169,169,2,0,0,0,0,0,3,11,0,1,10,0,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",169,169,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",169,169,2,0,0,0,0,0,7,29,0,1,8,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",169,169,2,0,0,0,0,0,0,0,0,3,27,0,NA,NA,NA
"GEORGEWINN","RB","George Winn","DET",169,169,2,0,0,0,0,0,8,21,0,0,0,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",169,169,2,0,0,0,0,0,4,16,0,1,10,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",169,169,2,0,0,0,0,0,4,21,0,0,0,0,NA,NA,NA
"JASONAVANT","WR","Jason Avant","KC",169,169,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",169,169,2,0,0,0,0,0,0,0,0,2,26,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",169,169,2,0,0,0,0,0,0,0,0,3,28,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",169,169,2,0,0,0,0,0,4,23,0,0,0,0,NA,NA,NA
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",169,169,2,0,0,0,0,0,0,0,0,2,25,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",169,169,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",169,169,2,0,0,0,0,0,0,0,0,4,24,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",169,169,2,0,0,0,0,0,0,0,0,3,25,0,NA,NA,NA
"LOGANPAULSEN","TE","Logan Paulsen","WAS",169,169,2,0,0,0,0,0,0,0,0,2,21,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",169,169,2,0,0,0,0,0,0,0,0,2,29,0,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",169,169,2,0,0,0,0,0,0,0,0,2,23,0,NA,NA,NA
"MIKEWILLIAMS","WR","Mike Williams","BUF",169,169,2,0,0,0,0,0,0,0,0,2,25,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",169,169,2,0,0,0,0,0,0,0,0,3,25,0,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",169,169,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"PHILLYBROWN","WR","Philly Brown","CAR",169,169,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",169,169,2,0,0,0,0,0,0,0,0,3,25,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",169,169,2,0,0,0,0,0,3,12,0,1,13,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",169,169,2,0,0,0,0,0,0,0,0,2,23,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",169,169,2,0,0,0,0,0,5,19,0,2,14,0,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SF",169,169,2,0,0,0,0,0,0,0,0,2,25,0,NA,NA,NA
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",169,169,2,0,0,0,0,0,0,0,0,2,26,0,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","ARI",169,169,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",169,169,2,0,0,0,0,0,8,27,0,1,3,0,NA,NA,NA
"VANCEMCDONALD","TE","Vance McDonald","SF",169,169,2,0,0,0,0,0,0,0,0,2,26,0,NA,NA,NA
"AARONDOBSON","WR","Aaron Dobson","NE",212,212,1,0,0,0,0,0,0,0,0,2,18,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",212,212,1,0,0,0,0,0,0,0,0,2,17,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",212,212,1,0,0,0,0,0,3,12,0,0,0,0,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",212,212,1,0,0,0,0,0,8,16,0,1,9,0,NA,NA,NA
