"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"RANDALLCOBB","WR","Randall Cobb","GB",121,121,5,0,0,0,0,0,1,8,0,6,55,0,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","SD",121,121,5,0,0,0,0,0,14,50,0,1,9,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",121,121,5,0,0,0,0,0,0,0,0,4,53,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",139,139,4,0,0,0,0,0,13,43,0,2,6,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",139,139,4,0,0,0,0,0,0,0,0,4,47,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",139,139,4,0,0,0,0,0,8,41,0,1,7,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",139,139,4,0,0,0,0,0,0,0,0,5,48,0,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",139,139,4,0,0,0,0,0,0,0,0,4,40,0,NA,NA,NA
"DENARIUSMOORE","WR","Denarius Moore","OAK",139,139,4,0,0,0,0,0,0,0,0,3,40,0,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",139,139,4,0,0,0,0,0,0,0,0,3,48,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",139,139,4,0,0,0,0,0,0,0,0,4,49,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",139,139,4,0,0,0,0,0,0,0,0,5,47,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",139,139,4,0,0,0,0,0,8,32,0,2,10,0,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",139,139,4,0,0,0,0,0,0,0,0,4,42,0,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",139,139,4,0,0,0,0,0,0,0,0,3,44,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",139,139,4,0,0,0,0,0,0,0,0,4,44,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",139,139,4,0,0,0,0,0,0,0,0,3,48,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",139,139,4,0,0,0,0,0,0,0,0,4,41,0,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",139,139,4,0,0,0,0,0,0,0,0,4,40,0,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",139,139,4,0,0,0,0,0,0,0,0,5,48,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",139,139,4,0,0,0,0,0,0,0,0,4,47,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",139,139,4,0,0,0,0,0,5,28,0,4,27,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",139,139,4,0,0,0,0,0,0,0,0,3,44,0,NA,NA,NA
"RYANGRIFFIN","TE","Ryan Griffin","HOU",139,139,4,0,0,0,0,0,0,0,0,4,41,0,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",139,139,4,0,0,0,0,0,0,0,0,4,47,0,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",139,139,4,0,0,0,0,0,0,0,0,5,41,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",162,162,3,0,0,0,0,0,0,0,0,3,33,0,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAC",162,162,3,0,0,0,0,0,0,0,0,3,33,0,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",162,162,3,0,0,0,0,0,6,27,0,2,16,0,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",162,162,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",162,162,3,0,0,0,0,0,0,0,0,3,31,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",162,162,3,0,0,0,0,0,0,0,0,3,36,0,NA,NA,NA
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",162,162,3,0,0,0,0,0,0,0,0,4,39,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",162,162,3,0,0,0,0,0,3,12,0,3,27,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",162,162,3,0,0,0,0,0,0,0,0,3,39,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","ATL",162,162,3,0,0,0,0,0,0,0,0,4,36,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",162,162,3,0,0,0,0,0,0,0,0,3,31,0,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",162,162,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",162,162,3,0,0,0,0,0,10,33,0,1,8,0,NA,NA,NA
"JERRELJERNIGAN","WR","Jerrel Jernigan","NYG",162,162,3,0,0,0,0,0,0,0,0,3,38,0,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",162,162,3,0,0,0,0,0,3,11,0,2,23,0,NA,NA,NA
"MIKEBROWN","WR","Mike Brown","JAC",162,162,3,0,0,0,0,0,0,0,0,3,39,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",162,162,3,0,0,0,0,0,0,0,0,3,36,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",162,162,3,0,0,0,0,0,0,0,0,3,31,0,NA,NA,NA
"RODSTREATER","WR","Rod Streater","OAK",162,162,3,0,0,0,0,0,0,0,0,3,32,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",162,162,3,0,0,0,0,0,5,20,0,2,12,0,NA,NA,NA
"SHONNGREENE","RB","Shonn Greene","TEN",162,162,3,0,0,0,0,0,10,35,0,0,3,0,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SF",162,162,3,0,0,0,0,0,0,0,0,3,39,0,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","ARI",162,162,3,0,0,0,0,0,0,0,0,3,33,0,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",162,162,3,0,0,0,0,0,6,25,0,2,13,0,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",162,162,3,0,0,0,0,0,0,0,0,4,38,0,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",187,187,2,0,0,0,0,0,5,21,0,1,6,0,NA,NA,NA
"AJJENKINS","WR","A.J. Jenkins","KC",187,187,2,0,0,0,0,0,0,0,0,3,29,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",187,187,2,0,0,0,0,0,0,0,0,2,24,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",187,187,2,0,0,0,0,0,0,0,0,2,27,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",187,187,2,0,0,0,0,0,5,22,0,1,4,0,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",187,187,2,0,0,0,0,0,0,0,0,3,22,0,NA,NA,NA
"BRANDONBOLDEN","RB","Brandon Bolden","NE",187,187,2,0,0,0,0,0,6,29,0,1,4,0,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",187,187,2,0,0,0,0,0,0,0,0,2,27,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",187,187,2,0,0,0,0,0,0,0,0,2,25,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",187,187,2,0,0,0,0,0,0,0,0,3,23,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",187,187,2,0,0,0,0,0,7,25,0,1,7,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",187,187,2,0,0,0,0,0,3,10,0,1,10,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",187,187,2,0,0,0,0,0,0,0,0,3,22,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",187,187,2,0,0,0,0,0,0,0,0,3,25,0,NA,NA,NA
"JARRETTBOYKIN","WR","Jarrett Boykin","GB",187,187,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",187,187,2,0,0,0,0,0,0,0,0,2,28,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",187,187,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",187,187,2,0,0,0,0,0,0,0,0,2,23,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",187,187,2,0,0,0,0,0,0,0,0,2,29,0,NA,NA,NA
"JORDANTODMAN","RB","Jordan Todman","JAC",187,187,2,0,0,0,0,0,5,13,0,2,11,0,NA,NA,NA
"JOSEPHMORGAN","WR","Joseph Morgan","NO",187,187,2,0,0,0,0,0,0,0,0,3,29,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",187,187,2,0,0,0,0,0,4,21,0,1,7,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",187,187,2,0,0,0,0,0,6,22,0,0,0,0,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",187,187,2,0,0,0,0,0,0,0,0,3,22,0,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",187,187,2,0,0,0,0,0,5,21,0,0,0,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",187,187,2,0,0,0,0,0,7,24,0,1,5,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",187,187,2,0,0,0,0,0,6,26,0,0,0,0,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",187,187,2,0,0,0,0,0,0,0,0,3,21,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",187,187,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
