"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"MIKEEVANS","WR","Mike Evans","TB",36,36,14,0,0,0,0,0,0,0,0,6,84,1,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",47,47,13,0,0,0,0,0,17,77,1,1,9,0,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",47,47,13,0,0,0,0,0,17,79,1,1,8,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",47,47,13,0,0,0,0,0,0,0,0,5,73,1,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",47,47,13,0,0,0,0,0,0,0,0,5,73,1,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","ATL",47,47,13,0,0,0,0,0,0,0,0,5,79,1,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",47,47,13,0,0,0,0,0,16,60,1,1,10,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",47,47,13,0,0,0,0,0,1,8,0,8,71,1,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",47,47,13,0,0,0,0,0,0,0,0,6,72,1,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",47,47,13,0,0,0,0,0,0,0,0,5,72,1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",47,47,13,0,0,0,0,0,0,0,0,6,70,1,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",47,47,13,0,0,0,0,0,17,61,1,2,16,0,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",47,47,13,0,0,0,0,0,0,0,0,6,71,1,NA,NA,NA
"RUSSELLWILSON","QB","Russell Wilson","SEA",47,47,13,27,16,168,1,1,8,54,0,0,0,0,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",47,47,13,0,0,0,0,0,0,0,0,6,74,1,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",47,47,13,0,0,0,0,0,0,0,0,6,71,1,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",62,62,12,0,0,0,0,0,0,0,0,6,64,1,NA,NA,NA
"BLAKEBORTLES","QB","Blake Bortles","JAC",62,62,12,38,24,228,1,1,3,14,0,0,0,0,NA,NA,NA
"DEREKHAGAN","WR","Derek Hagan","TEN",62,62,12,0,0,0,0,0,0,0,0,5,60,1,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",62,62,12,0,0,0,0,0,12,50,1,2,10,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",62,62,12,0,0,0,0,0,14,50,1,2,18,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",62,62,12,0,0,0,0,0,13,66,1,1,8,0,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",62,62,12,0,0,0,0,0,0,0,0,6,61,1,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",62,62,12,0,0,0,0,0,15,58,1,2,14,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",62,62,12,0,0,0,0,0,0,0,0,5,65,1,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",62,62,12,0,0,0,0,0,0,0,0,5,64,1,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",62,62,12,0,0,0,0,0,0,0,0,4,60,1,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",62,62,12,0,0,0,0,0,15,63,1,1,4,0,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",62,62,12,0,0,0,0,0,0,0,0,3,65,1,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",62,62,12,0,0,0,0,0,0,0,0,6,66,1,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",62,62,12,0,0,0,0,0,0,0,0,5,61,1,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",77,77,11,27,18,172,1,0,4,18,0,0,0,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",77,77,11,0,0,0,0,0,0,0,0,4,54,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",77,77,11,0,0,0,0,0,0,0,0,6,55,1,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",77,77,11,0,0,0,0,0,11,46,1,1,14,0,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",77,77,11,0,0,0,0,0,0,0,0,4,50,1,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",77,77,11,0,0,0,0,0,0,0,0,4,55,1,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",77,77,11,0,0,0,0,0,0,0,0,5,53,1,NA,NA,NA
"DREWSTANTON","QB","Drew Stanton","ARI",77,77,11,35,22,246,1,1,2,4,0,0,0,0,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",77,77,11,0,0,0,0,0,0,0,0,5,56,1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",77,77,11,0,0,0,0,0,0,0,0,4,53,1,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",77,77,11,0,0,0,0,0,0,0,0,5,51,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",77,77,11,0,0,0,0,0,0,0,0,5,50,1,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",77,77,11,0,0,0,0,0,0,0,0,6,52,1,NA,NA,NA
"KERWYNNWILLIAMS","RB","Kerwynn Williams","ARI",77,77,11,0,0,0,0,0,13,48,1,2,14,0,NA,NA,NA
"KYLEORTON","QB","Kyle Orton","BUF",77,77,11,38,23,226,1,1,1,1,0,0,0,0,NA,NA,NA
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",77,77,11,36,23,246,1,1,3,5,0,0,0,0,NA,NA,NA
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",77,77,11,30,17,221,1,1,3,10,0,0,0,0,NA,NA,NA
"SHAUNHILL","QB","Shaun Hill","STL",77,77,11,33,21,232,1,1,1,1,0,0,0,0,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",77,77,11,0,0,0,0,0,12,50,1,1,8,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",77,77,11,0,0,0,0,0,14,55,1,1,9,0,NA,NA,NA
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",97,97,10,28,17,157,1,1,6,23,0,0,0,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",97,97,10,0,0,0,0,0,0,0,0,6,103,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",97,97,10,0,0,0,0,0,14,46,1,1,8,0,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",97,97,10,32,18,175,1,1,4,18,0,0,0,0,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",97,97,10,0,0,0,0,0,0,0,0,5,40,1,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",97,97,10,0,0,0,0,0,0,0,0,5,47,1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",97,97,10,0,0,0,0,0,0,0,0,4,46,1,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",97,97,10,0,0,0,0,0,0,0,0,4,46,1,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",97,97,10,0,0,0,0,0,0,0,0,4,40,1,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",97,97,10,0,0,0,0,0,0,0,0,4,49,1,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",97,97,10,0,0,0,0,0,13,43,1,1,6,0,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",97,97,10,0,0,0,0,0,0,0,0,4,47,1,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",109,109,9,35,20,218,1,2,4,11,0,0,0,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",110,110,8,0,0,0,0,0,14,70,0,2,14,0,NA,NA,NA
"DANIELHERRON","RB","Daniel Herron","IND",110,110,8,0,0,0,0,0,13,61,0,4,25,0,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",110,110,8,37,21,170,1,1,2,7,0,0,0,0,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",110,110,8,0,0,0,0,0,12,53,0,4,30,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",114,114,7,0,0,0,0,0,13,64,0,3,18,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",114,114,7,0,0,0,0,0,14,73,0,1,3,0,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",114,114,7,35,21,188,1,2,2,8,0,0,0,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",117,117,6,0,0,0,0,0,0,0,0,5,62,0,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",117,117,6,0,0,0,0,0,0,0,0,4,67,0,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",117,117,6,0,0,0,0,0,0,0,0,6,64,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",117,117,6,0,0,0,0,0,0,0,0,5,66,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",117,117,6,0,0,0,0,0,0,0,0,4,63,0,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",122,122,5,0,0,0,0,0,0,0,0,4,50,0,NA,NA,NA
"CHRISHOGAN","WR","Chris Hogan","BUF",122,122,5,0,0,0,0,0,0,0,0,5,50,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",122,122,5,0,0,0,0,0,0,0,0,4,52,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",122,122,5,0,0,0,0,0,5,30,0,2,24,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",122,122,5,0,0,0,0,0,0,0,0,4,57,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",122,122,5,0,0,0,0,0,0,0,0,4,57,0,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAC",122,122,5,0,0,0,0,0,0,0,0,5,52,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",122,122,5,0,0,0,0,0,0,0,0,6,55,0,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",122,122,5,0,0,0,0,0,1,4,0,5,55,0,NA,NA,NA
"NICKTOON","WR","Nick Toon","NO",122,122,5,0,0,0,0,0,0,0,0,4,52,0,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","NYJ",122,122,5,0,0,0,0,0,0,0,0,5,50,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",122,122,5,0,0,0,0,0,0,0,0,5,54,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",122,122,5,0,0,0,0,0,5,31,0,4,29,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",122,122,5,0,0,0,0,0,0,0,0,5,52,0,NA,NA,NA
"STEDMANBAILEY","WR","Stedman Bailey","STL",122,122,5,0,0,0,0,0,0,0,0,4,52,0,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAC",122,122,5,0,0,0,0,0,10,34,0,3,21,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",138,138,4,0,0,0,0,0,0,0,0,4,48,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",138,138,4,0,0,0,0,0,9,40,0,0,0,0,NA,NA,NA
"BENJAMINCUNNINGHAM","RB","Benjamin Cunningham","STL",138,138,4,0,0,0,0,0,6,21,0,3,24,0,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",138,138,4,0,0,0,0,0,10,23,0,3,25,0,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts III","JAC",138,138,4,0,0,0,0,0,0,0,0,4,40,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",138,138,4,0,0,0,0,0,0,0,0,4,49,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",138,138,4,0,0,0,0,0,0,0,0,3,43,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",138,138,4,0,0,0,0,0,0,0,0,3,44,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",138,138,4,0,0,0,0,0,0,0,0,4,42,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",138,138,4,0,0,0,0,0,0,0,0,5,45,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",138,138,4,0,0,0,0,0,0,0,0,4,48,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",138,138,4,0,0,0,0,0,8,34,0,2,14,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",138,138,4,0,0,0,0,0,1,7,0,4,43,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",138,138,4,0,0,0,0,0,0,0,0,3,40,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",138,138,4,0,0,0,0,0,0,0,0,3,40,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",138,138,4,0,0,0,0,0,0,0,0,4,44,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",138,138,4,0,0,0,0,0,7,30,0,3,18,0,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",138,138,4,0,0,0,0,0,0,0,0,3,44,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",156,156,3,0,0,0,0,0,0,0,0,3,35,0,NA,NA,NA
"BRANDONMYERS","TE","Brandon Myers","TB",156,156,3,0,0,0,0,0,0,0,0,3,31,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",156,156,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",156,156,3,0,0,0,0,0,0,0,0,3,32,0,NA,NA,NA
"DONALDBROWN","RB","Donald Brown","SD",156,156,3,0,0,0,0,0,8,17,0,4,28,0,NA,NA,NA
"JASONAVANT","WR","Jason Avant","KC",156,156,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",156,156,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"JONASGRAY","RB","Jonas Gray","NE",156,156,3,0,0,0,0,0,8,36,0,0,0,0,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",156,156,3,0,0,0,0,0,5,35,0,0,0,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",156,156,3,0,0,0,0,0,0,0,0,4,31,0,NA,NA,NA
"MARCEDESLEWIS","TE","Marcedes Lewis","JAC",156,156,3,0,0,0,0,0,0,0,0,3,32,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",156,156,3,0,0,0,0,0,0,0,0,3,39,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",156,156,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"PRESTONPARKER","WR","Preston Parker","NYG",156,156,3,0,0,0,0,0,0,0,0,3,37,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",156,156,3,0,0,0,0,0,0,0,0,4,36,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",156,156,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",156,156,3,0,0,0,0,0,0,0,0,4,34,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",156,156,3,0,0,0,0,0,3,13,0,4,22,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",156,156,3,0,0,0,0,0,8,21,0,3,18,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",156,156,3,0,0,0,0,0,0,0,0,4,32,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",156,156,3,0,0,0,0,0,0,0,0,3,37,0,NA,NA,NA
"ALBERTWILSON","WR","Albert Wilson","KC",177,177,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",177,177,2,0,0,0,0,0,9,27,0,1,9,0,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",177,177,2,0,0,0,0,0,3,13,0,1,10,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",177,177,2,0,0,0,0,0,10,26,0,1,7,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",177,177,2,0,0,0,0,0,0,0,0,2,21,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",177,177,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"BRYCEBROWN","RB","Bryce Brown","BUF",177,177,2,0,0,0,0,0,3,12,0,1,12,0,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",177,177,2,0,0,0,0,0,4,22,0,0,0,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",177,177,2,0,0,0,0,0,4,13,0,2,16,0,NA,NA,NA
"DEVIERPOSEY","WR","DeVier Posey","HOU",177,177,2,0,0,0,0,0,0,0,0,2,24,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",177,177,2,0,0,0,0,0,2,8,0,3,25,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",177,177,2,0,0,0,0,0,0,0,0,3,24,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",177,177,2,0,0,0,0,0,0,0,0,3,26,0,NA,NA,NA
"ERICWEEMS","WR","Eric Weems","ATL",177,177,2,0,0,0,0,0,0,0,0,2,21,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",177,177,2,0,0,0,0,0,3,13,0,2,12,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",177,177,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",177,177,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",177,177,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",177,177,2,0,0,0,0,0,5,22,0,1,7,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",177,177,2,0,0,0,0,0,6,20,0,1,5,0,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",177,177,2,0,0,0,0,0,2,6,0,4,20,0,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",177,177,2,0,0,0,0,0,0,0,0,3,23,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",177,177,2,0,0,0,0,0,7,24,0,2,9,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",177,177,2,0,0,0,0,0,0,0,0,3,23,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",177,177,2,0,0,0,0,0,0,0,0,2,26,0,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",177,177,2,0,0,0,0,0,0,0,0,3,28,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",177,177,2,0,0,0,0,0,3,10,0,1,12,0,NA,NA,NA
"SILASREDD","RB","Silas Redd","WAS",177,177,2,0,0,0,0,0,5,28,0,1,9,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",177,177,2,0,0,0,0,0,2,13,0,3,19,0,NA,NA,NA
"TRAVARISCADET","RB","Travaris Cadet","NO",177,177,2,0,0,0,0,0,2,8,0,3,24,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",177,177,2,0,0,0,0,0,9,26,0,1,7,0,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",177,177,2,0,0,0,0,0,0,0,0,3,24,0,NA,NA,NA
"ACESANDERS","WR","Ace Sanders","JAC",209,209,1,0,0,0,0,0,0,0,0,2,10,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",209,209,1,0,0,0,0,0,5,13,0,1,8,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",209,209,1,0,0,0,0,0,0,0,0,1,10,0,NA,NA,NA
"BENTATE","RB","Ben Tate","MIN",209,209,1,0,0,0,0,0,6,17,0,1,3,0,NA,NA,NA
"BRANDONGIBSON","WR","Brandon Gibson","MIA",209,209,1,0,0,0,0,0,0,0,0,2,16,0,NA,NA,NA
"BRICEBUTLER","WR","Brice Butler","OAK",209,209,1,0,0,0,0,0,0,0,0,1,12,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",209,209,1,0,0,0,0,0,6,17,0,1,6,0,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",209,209,1,0,0,0,0,0,4,13,0,1,9,0,NA,NA,NA
