"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",16,16,15.1,31.4,19.3,227.1,1.4,0.7,3.6,19.7,0.2,0,0,0,NA,NA,NA
"JOEFLACCO","QB","Joe Flacco","BAL",17,17,14.8,34.7,22.2,251.2,1.6,0.8,2.6,5.4,0.1,0,0,0,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",17,17,14.8,0,0,0,0,0,20.7,97.6,0.7,2.2,17.8,0.1,NA,NA,NA
"RYANMALLETT","QB","Ryan Mallett","HOU",17,17,14.8,32.3,20.8,260.3,1.5,0.9,2,5,0.1,0,0,0,NA,NA,NA
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",20,20,14.6,37.5,24,274.2,1.4,1,3.1,14.9,0.1,0,0,0,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",21,21,14.3,35.8,22,231.3,1.4,0.8,3.7,18.9,0.1,0,0,0,NA,NA,NA
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","NYJ",21,21,14.3,33.5,21,241,1.5,1.1,3.8,15.7,0.1,0,0,0,NA,NA,NA
"BLAKEBORTLES","QB","Blake Bortles","JAC",23,23,14.1,36.6,22.1,255.4,1.1,1.1,3.7,22.3,0.1,0,0,0,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",24,24,13.9,0,0,0,0,0,0.4,2.5,0,7.6,104.1,0.6,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",24,24,13.9,0,0,0,0,0,17,73,0.5,4.5,37.2,0.2,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",24,24,13.9,32.9,20.8,230.8,1.5,0.6,2.2,9.7,0.1,0,0,0,NA,NA,NA
"BRANDONWEEDEN","QB","Brandon Weeden","DAL",27,27,13.3,31.9,20.5,235,1.5,0.9,2,6.3,0.1,0,0,0,NA,NA,NA
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",27,27,13.3,27.7,18,201.5,1,1.1,6.4,30.3,0.2,0,0,0,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",29,29,13,0,0,0,0,0,14.3,65.3,0.5,3.9,33.1,0.2,NA,NA,NA
"JAMEISWINSTON","QB","Jameis Winston","TB",30,30,12.7,33.3,19.8,243.9,1.2,1.1,4.3,16.4,0.1,0,0,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",31,31,12.2,0,0,0,0,0,16.1,72.6,0.5,2.8,21.6,0.1,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",32,32,12,33.6,21.1,242.8,1.2,1.1,3.1,9.7,0.1,0,0,0,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",32,32,12,38.1,23.2,246.8,1.3,0.9,2,6.2,0,0,0,0,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",34,34,11.9,0,0,0,0,0,0,0,0,6.9,89.1,0.6,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","CLE",34,34,11.9,28.1,16.9,202.5,1,0.7,2.9,14.5,0.2,0,0,0,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",34,34,11.9,0,0,0,0,0,0.1,0.8,0,7.5,99.2,0.5,NA,NA,NA
"SAMBRADFORD","QB","Sam Bradford","PHI",34,34,11.9,38.2,22.7,234.6,1.3,1,2.1,6.1,0.1,0,0,0,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",38,38,11.8,0,0,0,0,0,0,0,0,5.7,83.6,0.6,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",38,38,11.8,0,0,0,0,0,18.3,86,0.4,2.1,14.8,0.1,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",40,40,11.4,0,0,0,0,0,15.9,73.3,0.3,3.4,26.4,0.1,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",40,40,11.4,0,0,0,0,0,15.3,58.3,0.3,4.6,42.4,0.1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",40,40,11.4,0,0,0,0,0,0.8,5.2,0,6.1,82.7,0.6,NA,NA,NA
"LUKEMCCOWN","QB","Luke McCown","NO",43,43,11.2,36.5,22.3,246.9,1.3,1.4,3.2,9.7,0.1,0,0,0,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",44,44,11.1,0,0,0,0,0,15,60.8,0.5,2.8,21.8,0.1,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",45,45,11,0,0,0,0,0,0.5,3.6,0,6.2,86.3,0.5,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",45,45,11,0,0,0,0,0,0.4,2.5,0,6.5,86.4,0.5,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",47,47,10.9,0,0,0,0,0,13.5,50.9,0.4,3.7,36.1,0.1,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",48,48,10.8,34.3,20.9,236.5,1.1,1.2,1.4,5.4,0.1,0,0,0,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","BUF",48,48,10.8,0,0,0,0,0,16.6,64.8,0.4,2.9,20.9,0.1,NA,NA,NA
"JIMMYCLAUSEN","QB","Jimmy Clausen","CHI",50,50,10.6,35.1,20.3,226.5,1,1.1,2.5,7.6,0.1,0,0,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",51,51,10.5,0,0,0,0,0,16.4,74.3,0.3,2.1,16.5,0.1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",52,52,10.3,0,0,0,0,0,0,0,0,6.4,78.7,0.6,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",53,53,10.2,0,0,0,0,0,13.8,57.5,0.5,3.3,27.1,0.1,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",53,53,10.2,0,0,0,0,0,14,61.6,0.3,2.8,21.7,0.1,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",55,55,10,0,0,0,0,0,15.5,67.5,0.4,2.2,17.3,0.1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",55,55,10,0,0,0,0,0,0,0,0,5.2,64.3,0.7,NA,NA,NA
"FRANKGORE","RB","Frank Gore","IND",57,57,9.9,0,0,0,0,0,16.4,67.8,0.4,2.2,17.8,0.1,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",57,57,9.9,0,0,0,0,0,16.8,74.2,0.5,0.9,7,0,NA,NA,NA
"DIONLEWIS","RB","Dion Lewis","NE",59,59,9.8,0,0,0,0,0,10,40.3,0.3,3.6,32.2,0.2,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",59,59,9.8,0,0,0,0,0,17.4,75.1,0.5,1.2,9.8,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",61,61,9.6,0,0,0,0,0,17,70.9,0.4,1,8.4,0,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",62,62,9.5,0,0,0,0,0,0.3,1.8,0,5.5,78.7,0.4,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",62,62,9.5,0,0,0,0,0,15.1,56.1,0.3,3.2,25.4,0.1,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",64,64,9.3,0,0,0,0,0,10.4,46.1,0.3,3.7,30.6,0.1,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",64,64,9.3,0,0,0,0,0,0,0,0,5.4,78.6,0.4,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",64,64,9.3,0,0,0,0,0,16.1,68.8,0.3,1.8,14.2,0.1,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",64,64,9.3,0,0,0,0,0,0,0,0,4.8,71.3,0.4,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAC",68,68,9.2,0,0,0,0,0,14.1,57,0.3,3.3,26.1,0.1,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",69,69,9,0,0,0,0,0,15.6,62.1,0.3,1.7,13.6,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",69,69,9,0,0,0,0,0,0,0,0,5.4,68.7,0.5,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",71,71,8.9,0,0,0,0,0,16.3,69.5,0.5,1.3,9.6,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",71,71,8.9,0,0,0,0,0,0.9,6,0,6.7,69.6,0.5,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAC",73,73,8.6,0,0,0,0,0,0,0,0,5.2,71.6,0.3,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",73,73,8.6,0,0,0,0,0,14.2,58.6,0.6,0.3,2.1,0,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",73,73,8.6,0,0,0,0,0,0.3,1.7,0,4.6,62.6,0.4,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",76,76,8.5,0,0,0,0,0,11.8,52.6,0.4,1.8,14.9,0.1,NA,NA,NA
"STEVESMITH","WR","Steve Smith Sr.","BAL",77,77,8.2,0,0,0,0,0,0,0,0,4.8,64.8,0.4,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",77,77,8.2,0,0,0,0,0,12.6,54.8,0.3,1.7,13.4,0.1,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",79,79,8.1,0,0,0,0,0,0.7,4.7,0,6.2,65.1,0.3,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",79,79,8.1,0,0,0,0,0,0.2,1.4,0,5.3,69.2,0.3,NA,NA,NA
"CHRISPOLK","RB","Chris Polk","HOU",81,81,7.9,0,0,0,0,0,11.8,49.7,0.4,1.5,12.4,0.1,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",81,81,7.9,0,0,0,0,0,0.3,1.9,0,4.3,60,0.3,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",83,83,7.8,0,0,0,0,0,0,0,0,4.8,65.3,0.3,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",84,84,7.7,0,0,0,0,0,0.3,1.7,0,4.2,54.8,0.4,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",85,85,7.6,0,0,0,0,0,0.3,1.7,0,4.2,59.4,0.4,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",85,85,7.6,0,0,0,0,0,12.2,53,0.4,1.3,9.8,0,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",85,85,7.6,0,0,0,0,0,10.8,40.6,0.4,1.4,11.2,0,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",88,88,7.5,0,0,0,0,0,0,0,0,3.4,51,0.4,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",88,88,7.5,0,0,0,0,0,0,0,0,5,63.2,0.3,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",90,90,7.3,0,0,0,0,0,0,0,0,3.6,52.3,0.4,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",91,91,7.2,0,0,0,0,0,0,0,0,4.9,60.3,0.2,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",91,91,7.2,0,0,0,0,0,0,0,0,3.5,41.8,0.5,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",91,91,7.2,0,0,0,0,0,11.4,44.1,0.3,2.2,15.8,0.1,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",91,91,7.2,0,0,0,0,0,0,0,0,5.2,56.3,0.4,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",95,95,7.1,0,0,0,0,0,6.8,29.7,0.1,4.2,39.1,0.2,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",95,95,7.1,0,0,0,0,0,0,0,0,5.4,59.3,0.4,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",95,95,7.1,0,0,0,0,0,5.1,20.3,0.2,3.9,39.4,0.2,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",95,95,7.1,0,0,0,0,0,0,0,0,3.5,51.4,0.3,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",99,99,7,0,0,0,0,0,10.7,42.9,0.3,1.7,13.1,0.1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",99,99,7,0,0,0,0,0,0,0,0,4.3,50.6,0.3,NA,NA,NA
"AMARICOOPER","WR","Amari Cooper","OAK",101,101,6.9,0,0,0,0,0,0.2,1.5,0,5.1,58.6,0.3,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",101,101,6.9,0,0,0,0,0,0.2,1,0,4.1,55.8,0.3,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",101,101,6.9,0,0,0,0,0,0,0,0,4.3,52.7,0.3,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",101,101,6.9,0,0,0,0,0,0,0,0,3,52.2,0.3,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",101,101,6.9,0,0,0,0,0,0,0,0,4.7,55.9,0.3,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SD",101,101,6.9,0,0,0,0,0,0,0,0,4.3,57.2,0.3,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",107,107,6.8,0,0,0,0,0,7.9,31.2,0.2,3.7,29.1,0.1,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",107,107,6.8,0,0,0,0,0,0.2,1.5,0,5.3,58.8,0.3,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",107,107,6.8,0,0,0,0,0,0,0,0,3.5,53,0.3,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","HOU",107,107,6.8,0,0,0,0,0,0,0,0,3.3,51.3,0.3,NA,NA,NA
"TYLEREIFERT","TE","Tyler Eifert","CIN",107,107,6.8,0,0,0,0,0,0,0,0,4.7,55.6,0.3,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",112,112,6.7,0,0,0,0,0,0,0,0,4.2,52.6,0.3,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",112,112,6.7,0,0,0,0,0,0,0,0,3.6,50.9,0.3,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",112,112,6.7,0,0,0,0,0,0,0,0,3.9,59.5,0.3,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",115,115,6.6,0,0,0,0,0,0,0,0,3.9,47.5,0.5,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",115,115,6.6,0,0,0,0,0,0.2,1.4,0,4.3,52.6,0.2,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",117,117,6.4,0,0,0,0,0,0.4,2.5,0,3.6,52.5,0.2,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",117,117,6.4,0,0,0,0,0,10.6,43,0.4,0.9,7.4,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","CHI",119,119,6.3,0,0,0,0,0,0,0,0,4.5,54.3,0.2,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",120,120,6.2,0,0,0,0,0,11.7,47.7,0.4,0.5,4.2,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",120,120,6.2,0,0,0,0,0,0,0,0,3.8,50.1,0.2,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",120,120,6.2,0,0,0,0,0,0,0,0,3.2,53.1,0.2,NA,NA,NA
"AARONDOBSON","WR","Aaron Dobson","NE",123,123,5.9,0,0,0,0,0,0,0,0,3.2,42.8,0.3,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",123,123,5.9,0,0,0,0,0,10.6,42.8,0.3,1,8.1,0,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",123,123,5.9,0,0,0,0,0,0,0,0,4.1,47.3,0.3,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",123,123,5.9,0,0,0,0,0,0,0,0,4.4,49.4,0.3,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",123,123,5.9,0,0,0,0,0,0,0,0,3.8,45.2,0.3,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",123,123,5.9,0,0,0,0,0,0,0,0,2.8,40.1,0.3,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",123,123,5.9,0,0,0,0,0,0.3,1.9,0,3.3,48.2,0.3,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",130,130,5.8,0,0,0,0,0,0,0,0,3.3,47.8,0.3,NA,NA,NA
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",130,130,5.8,0,0,0,0,0,0,0,0,3.1,48.4,0.3,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",130,130,5.8,0,0,0,0,0,0,0,0,4.2,48.2,0.3,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",130,130,5.8,0,0,0,0,0,3.2,23.7,0.1,2.5,27.1,0.2,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts III","HOU",134,134,5.7,0,0,0,0,0,0.2,1,0,3.2,41.8,0.3,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",134,134,5.7,0,0,0,0,0,0.2,1.5,0,3.3,41.2,0.3,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",134,134,5.7,0,0,0,0,0,0,0,0,3.5,43.1,0.3,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",134,134,5.7,0,0,0,0,0,0,0,0,2.9,43.9,0.3,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",134,134,5.7,0,0,0,0,0,0.3,2.1,0,2.7,41.7,0.2,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","NYJ",134,134,5.7,0,0,0,0,0,10.4,36.7,0.3,1.5,12,0.1,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",140,140,5.5,0,0,0,0,0,0.7,4.4,0,4.1,48.4,0.2,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",140,140,5.5,0,0,0,0,0,0,0,0,4.6,47.7,0.3,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",140,140,5.5,0,0,0,0,0,0,0,0,3.9,48.2,0.3,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",140,140,5.5,0,0,0,0,0,0,0,0,3.4,42.6,0.3,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",144,144,5.4,0,0,0,0,0,0,0,0,3,35.8,0.4,NA,NA,NA
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",144,144,5.4,0,0,0,0,0,0,0,0,3.5,43.6,0.2,NA,NA,NA
"RYANGRANT","WR","Ryan Grant","WAS",144,144,5.4,0,0,0,0,0,0,0,0,3.2,44.1,0.2,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",147,147,5.3,0,0,0,0,0,0,0,0,3.3,42.1,0.2,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",147,147,5.3,0,0,0,0,0,0,0,0,4.3,45.1,0.2,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",147,147,5.3,0,0,0,0,0,0,0,0,3.3,43.2,0.2,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",150,150,5.2,0,0,0,0,0,4,17.7,0.1,4.1,33.5,0.1,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAC",150,150,5.2,0,0,0,0,0,0.2,1.4,0,3.4,40,0.2,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",150,150,5.2,0,0,0,0,0,0,0,0,2.9,32.7,0.4,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",153,153,5,0,0,0,0,0,0,0,0,2.7,40,0.3,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",154,154,4.9,0,0,0,0,0,5.2,20,0.1,2.9,23.8,0.1,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",154,154,4.9,0,0,0,0,0,0,0,0,3.3,39.7,0.3,NA,NA,NA
"TODDGURLEY","RB","Todd Gurley","STL",154,154,4.9,0,0,0,0,0,7.4,32.6,0.3,1,8.1,0,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",157,157,4.8,0,0,0,0,0,0,0,0,3.1,34,0.3,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",157,157,4.8,0,0,0,0,0,0,0,0,3.6,38.5,0.3,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","DAL",159,159,4.7,0,0,0,0,0,9.6,37,0.3,0.7,5.8,0,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",159,159,4.7,0,0,0,0,0,8.3,30.2,0.3,1.2,9.3,0,NA,NA,NA
"DAVIDJOHNSON","RB","David Johnson","ARI",161,161,4.6,0,0,0,0,0,3.8,16.75,0.15,2.1,19,0.1,NA,NA,NA
"DAVIDJOHNSON","TE","David Johnson","SD",161,161,4.6,0,0,0,0,0,3.8,16.75,0.15,2.1,19,0.1,NA,NA,NA
"DEVINFUNCHESS","WR","Devin Funchess","CAR",161,161,4.6,0,0,0,0,0,0,0,0,2.6,33.2,0.3,NA,NA,NA
"JOSHROBINSON","RB","Josh Robinson","IND",161,161,4.6,0,0,0,0,0,6.9,28.8,0.2,1.7,13.8,0.1,NA,NA,NA
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",161,161,4.6,0,0,0,0,0,6.9,28.3,0.2,1.6,12.4,0.1,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","DEN",161,161,4.6,0,0,0,0,0,0,0,0,3,34.3,0.3,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",167,167,4.5,0,0,0,0,0,8.7,33.5,0.3,0.1,1.1,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",167,167,4.5,0,0,0,0,0,4.6,18.5,0.1,2.5,23,0.1,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",167,167,4.5,0,0,0,0,0,0,0,0,2.9,38.8,0.3,NA,NA,NA
"PRESTONPARKER","WR","Preston Parker","NYG",167,167,4.5,0,0,0,0,0,0,0,0,3,35.8,0.2,NA,NA,NA
"QUINCYENUNWA","WR","Quincy Enunwa","NYJ",167,167,4.5,0,0,0,0,0,0,0,0,3.2,38.1,0.3,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",172,172,4.4,0,0,0,0,0,0,0,0,3.4,37.4,0.2,NA,NA,NA
"JORDANNORWOOD","WR","Jordan Norwood","DEN",172,172,4.4,0,0,0,0,0,0,0,0,2.8,34.6,0.2,NA,NA,NA
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",174,174,4.3,0,0,0,0,0,0,0,0,2.6,36.7,0.2,NA,NA,NA
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",174,174,4.3,0,0,0,0,0,0.1,0.8,0,2.3,30.8,0.2,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",174,174,4.3,0,0,0,0,0,0,0,0,2.5,31.8,0.2,NA,NA,NA
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",174,174,4.3,0,0,0,0,0,0,0,0,3.1,35.2,0.2,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",178,178,4.2,0,0,0,0,0,0,0,0,3,31.1,0.2,NA,NA,NA
"COREYBROWN","WR","Corey Brown","CAR",178,178,4.2,0,0,0,0,0,0.3,1.9,0,2.3,32.4,0.2,NA,NA,NA
"DEVINSMITH","WR","Devin Smith","NYJ",178,178,4.2,0,0,0,0,0,0.3,1.8,0,2.5,34.7,0.2,NA,NA,NA
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",178,178,4.2,0,0,0,0,0,5.4,21.9,0.1,2,16.7,0.1,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",178,178,4.2,0,0,0,0,0,0.3,1.8,0,3,39.8,0.2,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","BUF",178,178,4.2,0,0,0,0,0,1.1,7.3,0,3.5,39.5,0.2,NA,NA,NA
