"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"JOEFLACCO","QB","Joe Flacco","BAL",20,20,14.4,40.5,25.6,295,1.5,1.4,1.9,3.8,0.1,0,0,0,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",20,20,14.4,30.5,18.7,231.2,1.2,0.7,3.7,18.5,0.2,0,0,0,NA,NA,NA
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","NYJ",22,22,14,35.2,21.3,240.6,1.5,1.3,4.2,18.1,0.1,0,0,0,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",23,23,13.8,36,22,227.9,1.7,0.8,1.6,4.5,0,0,0,0,NA,NA,NA
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",24,24,13.7,30.2,18.7,221.2,0.9,0.5,6,37.3,0.1,0,0,0,NA,NA,NA
"SAMBRADFORD","QB","Sam Bradford","PHI",25,25,13.4,39.2,24.1,266.3,1.5,1.2,1.9,4.9,0.1,0,0,0,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","BUF",26,26,13.3,0,0,0,0,0,19.3,79.5,0.6,3,21.5,0.1,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",27,27,13.2,0,0,0,0,0,16.1,80.3,0.4,2.9,22.1,0.1,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",28,28,13.1,29,18,211.4,1.6,0.7,1.9,8.5,0.1,0,0,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",29,29,12.8,0,0,0,0,0,16.8,72.5,0.5,2.5,20.1,0.1,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","HOU",30,30,12.7,37.5,22.1,276.6,1,1.2,1.7,2.6,0,0,0,0,NA,NA,NA
"ARIANFOSTER","RB","Arian Foster","HOU",31,31,12.5,0,0,0,0,0,17.2,75.3,0.3,3.9,30.6,0.1,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",32,32,12.4,0,0,0,0,0,18,78.6,0.5,2.6,20.6,0.1,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",33,33,12.2,0,0,0,0,0,0,0,0,7.4,106.7,0.4,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",34,34,12,31.8,19.5,220,1.5,0.9,1.5,4.4,0,0,0,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",34,34,12,0,0,0,0,0,0,0,0,6.3,82.4,0.7,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","CLE",36,36,11.9,35.8,21.4,248.2,1.2,1.1,2.7,13.2,0.1,0,0,0,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",37,37,11.8,0,0,0,0,0,14.9,65.2,0.4,4.2,32.9,0.1,NA,NA,NA
"JAMEISWINSTON","QB","Jameis Winston","TB",38,38,11.7,30.1,18.1,227.3,1,1.1,3.9,12.9,0.1,0,0,0,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",39,39,11.6,0,0,0,0,0,0,0,0,5.9,85.7,0.6,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",40,40,11.4,0,0,0,0,0,14.5,60.8,0.5,3.7,29,0.1,NA,NA,NA
"FRANKGORE","RB","Frank Gore","IND",40,40,11.4,0,0,0,0,0,16.8,79,0.5,1.5,12.1,0.1,NA,NA,NA
"MATTCASSEL","QB","Matt Cassel","DAL",40,40,11.4,33.9,20.5,220.1,1.3,1.2,2.9,12.4,0.1,0,0,0,NA,NA,NA
"LANDRYJONES","QB","Landry Jones","PIT",43,43,11.2,31.9,17.3,206,1.4,1.1,2.5,7.5,0.1,0,0,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",44,44,11.1,0,0,0,0,0,0,0,0,6.3,85.4,0.5,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",45,45,11,0,0,0,0,0,17.3,79.8,0.5,1.9,13.7,0.1,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",45,45,11,0,0,0,0,0,13.9,55.2,0.6,2.9,22.3,0.1,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",45,45,11,0,0,0,0,0,0.4,2.5,0,6.7,88,0.5,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",48,48,10.5,0,0,0,0,0,0,0,0,6.2,79.8,0.6,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",49,49,10.3,0,0,0,0,0,0,0,0,6.6,79.2,0.6,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",50,50,10.2,0,0,0,0,0,0,0,0,5.5,68.4,0.7,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAX",51,51,10.1,0,0,0,0,0,0,0,0,6,85.9,0.4,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",51,51,10.1,0,0,0,0,0,17.6,70.4,0.3,2,16.2,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",53,53,10,0,0,0,0,0,0.7,4.7,0,7.3,77.5,0.5,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",54,54,9.7,0,0,0,0,0,17.1,65.4,0.4,1.8,13.9,0,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",55,55,9.6,0,0,0,0,0,0.1,0.9,0,5.8,74,0.4,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",56,56,9.4,0,0,0,0,0,0,0,0,5.9,71.9,0.4,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",57,57,9.3,0,0,0,0,0,16.9,65.5,0.5,0.8,6.1,0,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",57,57,9.3,0,0,0,0,0,0.1,0.8,0,5,69,0.6,NA,NA,NA
"DIONLEWIS","RB","Dion Lewis","NE",59,59,9.1,0,0,0,0,0,8.3,33.5,0.2,4.8,42.1,0.2,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",60,60,9,0,0,0,0,0,0.2,1.3,0,5.8,75.1,0.3,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",61,61,8.9,0,0,0,0,0,0.3,1.7,0,4.7,67.9,0.5,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",62,62,8.7,0,0,0,0,0,1.3,10.1,0,5.8,59,0.4,NA,NA,NA
"STEVESMITH","WR","Steve Smith Sr.","BAL",62,62,8.7,0,0,0,0,0,0,0,0,5,70.7,0.3,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",64,64,8.6,0,0,0,0,0,17.3,70,0.3,1.5,10.7,0,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAX",64,64,8.6,0,0,0,0,0,13.5,50.6,0.2,2.7,22.1,0.1,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",66,66,8.3,0,0,0,0,0,0.1,0.8,0,4.4,57.3,0.5,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",66,66,8.3,0,0,0,0,0,0,0,0,4.9,60.5,0.4,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",66,66,8.3,0,0,0,0,0,12.3,52.2,0.6,0.7,5.2,0,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",69,69,8.2,0,0,0,0,0,0,0,0,4.4,53.8,0.5,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",69,69,8.2,0,0,0,0,0,7.8,30.8,0.2,3.5,32.8,0.2,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",71,71,8.1,0,0,0,0,0,0,0,0,4.5,67.3,0.3,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",72,72,8,0,0,0,0,0,0,0,0,5.2,63.3,0.3,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",73,73,7.8,0,0,0,0,0,0.4,2.8,0,5.2,64.4,0.3,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",73,73,7.8,0,0,0,0,0,15,55.6,0.3,1.6,12.7,0.1,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",73,73,7.8,0,0,0,0,0,0,0,0,4.8,57.2,0.5,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",73,73,7.8,0,0,0,0,0,0,0,0,4.5,66.6,0.3,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAX",77,77,7.7,0,0,0,0,0,0,0,0,4.6,62.4,0.3,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",77,77,7.7,0,0,0,0,0,0,0,0,4,61.4,0.3,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",79,79,7.6,0,0,0,0,0,14.2,58.9,0.4,0.4,3.5,0,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",79,79,7.6,0,0,0,0,0,0.5,3.1,0,5.1,68.3,0.3,NA,NA,NA
"AMARICOOPER","WR","Amari Cooper","OAK",81,81,7.5,0,0,0,0,0,0,0,0,4.9,53.5,0.4,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",82,82,7.4,0,0,0,0,0,0,0,0,4.5,64.4,0.2,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",83,83,7.1,0,0,0,0,0,0,0,0,4.9,56.2,0.4,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",84,84,7,0,0,0,0,0,0,0,0,4.2,52.7,0.3,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",84,84,7,0,0,0,0,0,10.8,43.1,0.3,2.3,18.2,0.1,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",84,84,7,0,0,0,0,0,0,0,0,4.2,51.6,0.3,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",87,87,6.9,0,0,0,0,0,0,0,0,4.8,54.4,0.3,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",87,87,6.9,0,0,0,0,0,0.5,3.4,0,4.6,51.7,0.3,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",89,89,6.8,0,0,0,0,0,12.1,48.8,0.5,0.3,2.4,0,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",90,90,6.7,0,0,0,0,0,9.5,42.9,0.2,2,16.6,0.1,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",90,90,6.7,0,0,0,0,0,10.4,34.8,0.4,1.6,12.6,0.1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",90,90,6.7,0,0,0,0,0,0,0,0,4.4,50.7,0.3,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",90,90,6.7,0,0,0,0,0,0,0,0,3.9,55.3,0.3,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",90,90,6.7,0,0,0,0,0,5,20.6,0.1,3.6,36.1,0.2,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",90,90,6.7,0,0,0,0,0,0,0,0,5.2,56,0.3,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",96,96,6.6,0,0,0,0,0,0,0,0,3.7,52.1,0.3,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",97,97,6.5,0,0,0,0,0,0,0,0,3.3,49.7,0.4,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",97,97,6.5,0,0,0,0,0,0,0,0,3.6,50.7,0.2,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",97,97,6.5,0,0,0,0,0,0,0,0,3.8,57.9,0.2,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",100,100,6.4,0,0,0,0,0,0,0,0,4.9,59.1,0.2,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",100,100,6.4,0,0,0,0,0,0,0,0,3.7,50.5,0.2,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",100,100,6.4,0,0,0,0,0,0,0,0,3.9,47.8,0.4,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",103,103,6.3,0,0,0,0,0,0,0,0,4,47.3,0.4,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",103,103,6.3,0,0,0,0,0,0,0,0,4.4,46,0.4,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",105,105,6.2,0,0,0,0,0,0.1,0.9,0,2.9,42.2,0.4,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","HOU",105,105,6.2,0,0,0,0,0,0,0,0,3.7,55.8,0.2,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",105,105,6.2,0,0,0,0,0,2.4,18.5,0.1,3.4,37.3,0.3,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",108,108,6.1,0,0,0,0,0,7.2,28.4,0.1,4.1,30.7,0.1,NA,NA,NA
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",108,108,6.1,0,0,0,0,0,0,0,0,3.3,40.1,0.4,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",108,108,6.1,0,0,0,0,0,0,0,0,2.5,45,0.4,NA,NA,NA
"CHARCANDRICKWEST","RB","Charcandrick West","KC",111,111,6,0,0,0,0,0,10.1,38.5,0.3,2.2,17.8,0.1,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",111,111,6,0,0,0,0,0,0,0,0,3.4,40,0.3,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",113,113,5.9,0,0,0,0,0,0,0,0,4,43.8,0.3,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",114,114,5.8,0,0,0,0,0,0.3,2.1,0,4,45.6,0.3,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",114,114,5.8,0,0,0,0,0,0,0,0,2.7,41.6,0.3,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SD",114,114,5.8,0,0,0,0,0,0,0,0,3.2,44,0.3,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",117,117,5.7,0,0,0,0,0,0,0,0,3.5,45.3,0.3,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",117,117,5.7,0,0,0,0,0,10,39.2,0.3,1.7,13.9,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",117,117,5.7,0,0,0,0,0,0,0,0,3.1,43.9,0.3,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","NYJ",117,117,5.7,0,0,0,0,0,5.8,24.2,0.2,2.6,20.8,0.1,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",121,121,5.6,0,0,0,0,0,0,0,0,3.9,44.5,0.3,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",121,121,5.6,0,0,0,0,0,0.2,1.6,0,3.9,40,0.2,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",121,121,5.6,0,0,0,0,0,6.9,26.3,0.2,2.2,20.2,0.1,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",121,121,5.6,0,0,0,0,0,0,0,0,4,45,0.3,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",121,121,5.6,0,0,0,0,0,0,0,0,3,44.4,0.3,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",121,121,5.6,0,0,0,0,0,0,0,0,3.3,47,0.3,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",121,121,5.6,0,0,0,0,0,0,0,0,3.1,43.4,0.3,NA,NA,NA
"BRYANWALTERS","WR","Bryan Walters","JAX",128,128,5.4,0,0,0,0,0,0,0,0,3.6,49,0.2,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",129,129,5.3,0,0,0,0,0,0,0,0,2.8,34.5,0.4,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",130,130,5.2,0,0,0,0,0,0,0,0,2.7,33.8,0.4,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",130,130,5.2,0,0,0,0,0,8.6,35.2,0.4,0.8,6.6,0,NA,NA,NA
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",132,132,5.1,0,0,0,0,0,0,0,0,2.4,35.4,0.4,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",132,132,5.1,0,0,0,0,0,0,0,0,3.5,44.1,0.2,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",134,134,5,0,0,0,0,0,2.6,11.6,0.1,4,36.6,0.1,NA,NA,NA
"STEFONDIGGS","WR","Stefon Diggs","MIN",134,134,5,0,0,0,0,0,0,0,0,3.1,42.3,0.2,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",134,134,5,0,0,0,0,0,0,0,0,2.6,43,0.2,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",137,137,4.9,0,0,0,0,0,7.1,27.1,0.1,2.7,22.7,0.1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",137,137,4.9,0,0,0,0,0,0,0,0,2.9,34.1,0.3,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",137,137,4.9,0,0,0,0,0,7.4,32.1,0.3,0.4,3.4,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",140,140,4.8,0,0,0,0,0,0,0,0,3.2,39.8,0.3,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",141,141,4.7,0,0,0,0,0,5.1,25.6,0.2,2.1,16,0.1,NA,NA,NA
"CHRISHOGAN","WR","Chris Hogan","BUF",142,142,4.6,0,0,0,0,0,0,0,0,3.1,36.7,0.3,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",142,142,4.6,0,0,0,0,0,0,0,0,2.6,38.4,0.3,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","DAL",144,144,4.5,0,0,0,0,0,8.7,35.2,0.2,1,7.9,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","DAL",144,144,4.5,0,0,0,0,0,5.2,18.5,0.1,3.2,27.3,0.1,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",144,144,4.5,0,0,0,0,0,0,0,0,3.7,38.9,0.3,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",144,144,4.5,0,0,0,0,0,0,0,0,2.6,31.3,0.3,NA,NA,NA
"BUCKALLEN","RB","Buck Allen","BAL",148,148,4.4,0,0,0,0,0,6.1,24.2,0.2,1.3,10.3,0,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",148,148,4.4,0,0,0,0,0,0,0,0,3,32,0.2,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",148,148,4.4,0,0,0,0,0,5.4,22.6,0.2,1.6,11.7,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",148,148,4.4,0,0,0,0,0,1.7,6.6,0,4.4,37.6,0.2,NA,NA,NA
"DAVIDJOHNSON","RB","David Johnson","ARI",152,152,4.3,0,0,0,0,0,4.4,17.8,0.2,1.7,18.2,0.1,NA,NA,NA
"DENARIUSMOORE","WR","Denarius Moore","BUF",152,152,4.3,0,0,0,0,0,0,0,0,2.3,30.5,0.2,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","DET",152,152,4.3,0,0,0,0,0,0,0,0,3.1,39.7,0.2,NA,NA,NA
"STEDMANBAILEY","WR","Stedman Bailey","STL",152,152,4.3,0,0,0,0,0,0,0,0,2.7,35,0.2,NA,NA,NA
"TYLERLOCKETT","WR","Tyler Lockett","SEA",152,152,4.3,0,0,0,0,0,0.1,0.9,0,2.4,36.7,0.2,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",157,157,4.2,0,0,0,0,0,8.3,32.7,0.2,0.2,1.3,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",157,157,4.2,0,0,0,0,0,5.6,22,0.2,1.9,14.2,0.1,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",157,157,4.2,0,0,0,0,0,3.6,15.8,0.1,2.4,22.8,0.1,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",157,157,4.2,0,0,0,0,0,0,0,0,2.6,37,0.2,NA,NA,NA
"KESHAWNMARTIN","WR","Keshawn Martin","NE",157,157,4.2,0,0,0,0,0,0,0,0,2.5,33,0.2,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",162,162,4.1,0,0,0,0,0,0,0,0,2.6,38,0.2,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",162,162,4.1,0,0,0,0,0,3.8,15.9,0.1,2.9,23.5,0.1,NA,NA,NA
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",164,164,4,0,0,0,0,0,0,0,0,2.2,33.1,0.2,NA,NA,NA
"KEITHMUMPHERY","WR","Keith Mumphery","HOU",164,164,4,0,0,0,0,0,0,0,0,2.7,36.5,0.1,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",164,164,4,0,0,0,0,0,0,0,0,2.8,36.4,0.2,NA,NA,NA
"CHRISCONLEY","WR","Chris Conley","KC",167,167,3.9,0,0,0,0,0,0,0,0,2.6,32.3,0.2,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",168,168,3.8,0,0,0,0,0,0,0,0,3.1,32.8,0.1,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",168,168,3.8,0,0,0,0,0,9.3,38.9,0.1,1.1,9.1,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",170,170,3.4,0,0,0,0,0,6.3,23.3,0.2,1,7.2,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","NE",170,170,3.4,0,0,0,0,0,0,0,0,2,23.4,0.2,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",172,172,3.3,0,0,0,0,0,0,0,0,1.8,26,0.2,NA,NA,NA
"DIONSIMS","TE","Dion Sims","MIA",173,173,3.2,0,0,0,0,0,0,0,0,1.9,20.9,0.2,NA,NA,NA
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",173,173,3.2,0,0,0,0,0,0.1,0.8,0,2.5,29.6,0.2,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",173,173,3.2,0,0,0,0,0,0,0,0,2.4,26.3,0.2,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",173,173,3.2,0,0,0,0,0,0,0,0,2.6,28.6,0.2,NA,NA,NA
"JOSHHUFF","WR","Josh Huff","PHI",173,173,3.2,0,0,0,0,0,0,0,0,2.2,24.9,0.1,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",173,173,3.2,0,0,0,0,0,4.1,15.6,0.1,1.7,12.6,0.1,NA,NA,NA
"PHILLIPDORSETT","WR","Phillip Dorsett","IND",173,173,3.2,0,0,0,0,0,0.2,1.6,0,1.6,24.8,0.2,NA,NA,NA
"DEVINSMITH","WR","Devin Smith","NYJ",180,180,3.1,0,0,0,0,0,0,0,0,2.1,28.7,0.2,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","BAL",180,180,3.1,0,0,0,0,0,0.2,1.5,0,1.8,22.6,0.1,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",180,180,3.1,0,0,0,0,0,0,0,0,1.8,21.8,0.2,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",183,183,3,0,0,0,0,0,0,0,0,2.9,27.8,0.2,NA,NA,NA
"SETHROBERTS","WR","Seth Roberts","OAK",183,183,3,0,0,0,0,0,0,0,0,2,20.6,0.2,NA,NA,NA
"DEVINFUNCHESS","WR","Devin Funchess","CAR",185,185,2.9,0,0,0,0,0,0,0,0,1.9,24,0.2,NA,NA,NA
