"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"MICHAELFLOYD","WR","Michael Floyd","ARI",94,94,7.6,0,0,0,0,0,0,0,0,3.8,54.6,0.4,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",96,96,7.5,0,0,0,0,0,0.2,1.5,0,4.4,66.5,0.3,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",96,96,7.5,0,0,0,0,0,0.2,1.6,0,5.1,62.8,0.2,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",96,96,7.5,0,0,0,0,0,0,0,0,4.3,53.8,0.4,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",99,99,7.4,0,0,0,0,0,0,0,0,4.9,60.2,0.2,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",99,99,7.4,0,0,0,0,0,0,0,0,4.7,50.4,0.4,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",101,101,7.3,0,0,0,0,0,0,0,0,3.8,54.8,0.4,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",101,101,7.3,0,0,0,0,0,8.4,33.2,0.3,3.5,27.6,0.1,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",101,101,7.3,0,0,0,0,0,0.3,1.7,0,4.1,57.7,0.4,NA,NA,NA
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",101,101,7.3,0,0,0,0,0,0,0,0,4.1,55.9,0.4,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",101,101,7.3,0,0,0,0,0,0.3,1.9,0,4.1,56.2,0.4,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",106,106,7.2,0,0,0,0,0,0.3,1.7,0,5.5,58.7,0.3,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",106,106,7.2,0,0,0,0,0,0,0,0,3.1,53.6,0.4,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",108,108,7.1,0,0,0,0,0,8.5,32.7,0.3,2.4,23.5,0.1,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SD",108,108,7.1,0,0,0,0,0,0,0,0,4.1,54.8,0.4,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",110,110,7,0,0,0,0,0,0,0,0,4.6,51.3,0.4,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",110,110,7,0,0,0,0,0,10.8,41.2,0.3,1.6,12.3,0,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",110,110,7,0,0,0,0,0,0,0,0,4.8,51.5,0.4,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",113,113,6.9,0,0,0,0,0,0,0,0,3.8,55.7,0.3,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","CHI",113,113,6.9,0,0,0,0,0,0,0,0,4.3,51.2,0.3,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIA",113,113,6.9,0,0,0,0,0,0,0,0,3.7,51.5,0.3,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",116,116,6.7,0,0,0,0,0,0,0,0,4.6,58.6,0.3,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",116,116,6.7,0,0,0,0,0,0,0,0,4.3,53.1,0.3,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",116,116,6.7,0,0,0,0,0,0,0,0,3.4,51.8,0.3,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","DAL",119,119,6.6,0,0,0,0,0,10.2,42.6,0.4,1.1,9.9,0.1,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",119,119,6.6,0,0,0,0,0,0,0,0,4.6,58.7,0.3,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson","CLE",121,121,6.5,0,0,0,0,0,8.1,33.8,0.2,2.7,21.9,0.1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",121,121,6.5,0,0,0,0,0,0,0,0,3.8,44.8,0.4,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",123,123,6.4,0,0,0,0,0,0.2,1.6,0,4.8,53.2,0.2,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",124,124,6.3,0,0,0,0,0,0,0,0,2.7,44.2,0.4,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",125,125,6.2,0,0,0,0,0,0,0,0,3.7,44.6,0.4,NA,NA,NA
"BRANDONBOLDEN","RB","Brandon Bolden","NE",126,126,6.1,0,0,0,0,0,8.5,36,0.5,0.9,6.8,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",127,127,5.8,0,0,0,0,0,11.7,46.7,0.3,1.2,9.4,0,NA,NA,NA
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",127,127,5.8,0,0,0,0,0,0,0,0,2.9,47.7,0.3,NA,NA,NA
"CODYLATIMER","WR","Cody Latimer","DEN",127,127,5.8,0,0,0,0,0,0,0,0,3.1,41.5,0.3,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",127,127,5.8,0,0,0,0,0,0,0,0,4.3,43.6,0.3,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",127,127,5.8,0,0,0,0,0,0,0,0,2.7,40.4,0.3,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",127,127,5.8,0,0,0,0,0,4.9,22,0.2,3.1,29,0.1,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",133,133,5.7,0,0,0,0,0,4.6,19,0.1,3.7,35.3,0.2,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",133,133,5.7,0,0,0,0,0,0,0,0,2.7,40.5,0.3,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",133,133,5.7,0,0,0,0,0,0,0,0,3.3,43.3,0.3,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",136,136,5.6,0,0,0,0,0,0.1,0.9,0,3.7,49.9,0.3,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",137,137,5.5,0,0,0,0,0,0,0,0,3.3,46.6,0.3,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",137,137,5.5,0,0,0,0,0,0,0,0,4.1,46.8,0.3,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","PHI",137,137,5.5,0,0,0,0,0,8.9,40.5,0.2,0.8,6.3,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",140,140,5.4,0,0,0,0,0,0,0,0,3.6,47.7,0.2,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",140,140,5.4,0,0,0,0,0,0,0,0,3.9,40.4,0.2,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",142,142,5.3,0,0,0,0,0,0.3,1.7,0,3,43,0.2,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",142,142,5.3,0,0,0,0,0,0,0,0,4.2,49.5,0.2,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","HOU",142,142,5.3,0,0,0,0,0,0,0,0,3.1,46.7,0.2,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",145,145,5.1,0,0,0,0,0,0,0,0,3.2,40,0.4,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","DEN",146,146,5,0,0,0,0,0,0,0,0,3.2,36.6,0.3,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","SF",146,146,5,0,0,0,0,0,4.6,20.2,0.1,2.5,21.5,0.1,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",148,148,4.7,0,0,0,0,0,0,0,0,3.2,34.9,0.3,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",148,148,4.7,0,0,0,0,0,0,0,0,3,33.8,0.3,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",148,148,4.7,0,0,0,0,0,0,0,0,2.7,33.7,0.3,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",151,151,4.6,0,0,0,0,0,0,0,0,3.1,37.5,0.3,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",152,152,4.5,0,0,0,0,0,0,0,0,3.2,35.1,0.3,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","BUF",152,152,4.5,0,0,0,0,0,1.1,7.4,0,3.2,34.7,0.2,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",152,152,4.5,0,0,0,0,0,6.4,24.3,0.2,1.2,10.4,0.1,NA,NA,NA
"TYLEREIFERT","TE","Tyler Eifert","CIN",152,152,4.5,0,0,0,0,0,0,0,0,3.3,39.1,0.3,NA,NA,NA
"TYLERLOCKETT","WR","Tyler Lockett","SEA",152,152,4.5,0,0,0,0,0,0.1,0.9,0,2.4,34.2,0.2,NA,NA,NA
"AARONDOBSON","WR","Aaron Dobson","NE",157,157,4.4,0,0,0,0,0,0,0,0,2.2,30.4,0.2,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",157,157,4.4,0,0,0,0,0,0,0,0,2.7,31.1,0.2,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts III","HOU",157,157,4.4,0,0,0,0,0,0.1,0.9,0,2.8,35.5,0.2,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",157,157,4.4,0,0,0,0,0,0,0,0,3,32.8,0.2,NA,NA,NA
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",157,157,4.4,0,0,0,0,0,0,0,0,3.1,39.3,0.2,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",157,157,4.4,0,0,0,0,0,6.4,20.6,0.2,2.2,17.7,0.1,NA,NA,NA
"PRESTONPARKER","WR","Preston Parker","NYG",157,157,4.4,0,0,0,0,0,0,0,0,2.9,33.9,0.2,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",157,157,4.4,0,0,0,0,0,0,0,0,2.8,37.1,0.2,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",165,165,4.3,0,0,0,0,0,0,0,0,2.9,35.7,0.2,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",165,165,4.3,0,0,0,0,0,7.3,33.1,0.2,0.8,6.5,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",165,165,4.3,0,0,0,0,0,3.2,15.1,0.1,2.8,23.2,0.1,NA,NA,NA
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",165,165,4.3,0,0,0,0,0,0,0,0,2.2,31.1,0.2,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",165,165,4.3,0,0,0,0,0,0,0,0,3.1,38.8,0.2,NA,NA,NA
"JAVORIUSALLEN","RB","Javorius Allen","BAL",165,165,4.3,0,0,0,0,0,5.8,22.7,0.2,1.7,13.2,0.1,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",165,165,4.3,0,0,0,0,0,3.5,15.2,0.1,2.3,20.2,0.1,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",165,165,4.3,0,0,0,0,0,0,0,0,2.4,30.3,0.2,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",165,165,4.3,0,0,0,0,0,0,0,0,2.5,31.1,0.2,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",165,165,4.3,0,0,0,0,0,0.2,1,0,2.7,35.6,0.2,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",165,165,4.3,0,0,0,0,0,0.3,2,0,2.2,31,0.2,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",176,176,4.2,0,0,0,0,0,6.4,26.6,0.1,1.8,12.9,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",176,176,4.2,0,0,0,0,0,2.9,11.1,0.1,2.5,23,0.1,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",176,176,4.2,0,0,0,0,0,0,0,0,3,33.8,0.2,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",176,176,4.2,0,0,0,0,0,0,0,0,2.7,39.8,0.2,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",180,180,4.1,0,0,0,0,0,0.1,0.8,0,2.5,31.3,0.2,NA,NA,NA
"COREYBROWN","WR","Corey Brown","CAR",180,180,4.1,0,0,0,0,0,0.6,4,0,2.4,35.4,0.2,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",180,180,4.1,0,0,0,0,0,0,0,0,3,35.7,0.2,NA,NA,NA
"RASHADGREENE","WR","Rashad Greene","JAC",180,180,4.1,0,0,0,0,0,0,0,0,2.6,32.1,0.2,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",184,184,4,0,0,0,0,0,0,0,0,2.6,33,0.2,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",184,184,4,0,0,0,0,0,0,0,0,3,34.8,0.2,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",184,184,4,0,0,0,0,0,1.6,11.7,0,2.1,22.5,0.1,NA,NA,NA
