"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","NYJ",25,25,13.8,31.3,20.1,230.2,1.3,0.9,3.9,16.8,0.1,0,0,0,NA,NA,NA
"ARIANFOSTER","RB","Arian Foster","HOU",26,26,13.5,0,0,0,0,0,17.4,74.9,0.4,4.8,38.4,0.2,NA,NA,NA
"CAMNEWTON","QB","Cam Newton","CAR",26,26,13.5,33.4,19.1,221.8,1,0.8,7.7,39.1,0.1,0,0,0,NA,NA,NA
"MARCUSMARIOTA","QB","Marcus Mariota","TEN",26,26,13.5,30.2,18.5,211.6,1.5,0.8,3.3,19.9,0.1,0,0,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",29,29,13.1,0,0,0,0,0,16.6,82.7,0.5,2.4,16.7,0.2,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","HOU",30,30,13,37.5,22.4,264.7,1.2,0.9,1.7,2.8,0,0,0,0,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",31,31,12.8,0,0,0,0,0,18.3,80.4,0.4,2.6,20.3,0.1,NA,NA,NA
"MIKEVICK","QB","Mike Vick","PIT",32,32,12.3,32.2,19.3,229.7,1.3,1.3,5.5,16.5,0.1,0,0,0,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",33,33,12,0,0,0,0,0,14.5,60.9,0.6,3.4,27.1,0.1,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",33,33,12,0,0,0,0,0,12.7,53.1,0.6,4.1,31,0.1,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",35,35,11.9,0,0,0,0,0,0.1,0.9,0,6.2,90.5,0.5,NA,NA,NA
"EJMANUEL","QB","EJ Manuel","BUF",35,35,11.9,31,19,213.3,1.1,0.8,3.8,11.4,0.1,0,0,0,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",37,37,11.6,0,0,0,0,0,0,0,0,5.6,81.1,0.6,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",37,37,11.6,0,0,0,0,0,0,0,0,6.8,88,0.6,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",39,39,11.5,0,0,0,0,0,0,0,0,6.7,86.9,0.6,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",40,40,11.4,0,0,0,0,0,0.4,2.4,0,6.9,90.8,0.4,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",41,41,11.2,0,0,0,0,0,0,0,0,6.7,95.9,0.4,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","BUF",41,41,11.2,0,0,0,0,0,15.3,72.8,0.3,3.2,22.9,0.1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",41,41,11.2,0,0,0,0,0,0.5,3.5,0,5.7,76.9,0.7,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",41,41,11.2,0,0,0,0,0,0,0,0,5.9,73.1,0.7,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",45,45,11.1,0,0,0,0,0,17.2,68.1,0.7,1.5,12,0.1,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",45,45,11.1,0,0,0,0,0,0.5,3.6,0,6,84.2,0.5,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","CLE",47,47,10.9,36.2,21.1,240.5,1,1.3,2.7,13.5,0.1,0,0,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",48,48,10.8,0,0,0,0,0,0.7,4.9,0,8,83.3,0.5,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",49,49,10.6,0,0,0,0,0,0.1,0.8,0,6.1,80.2,0.4,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",50,50,10.4,0,0,0,0,0,0,0,0,6,77.4,0.6,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",51,51,10.2,0,0,0,0,0,0.3,1.9,0,5.1,70.6,0.5,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",51,51,10.2,0,0,0,0,0,0.2,1.4,0,5.7,78.8,0.5,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",53,53,10.1,0,0,0,0,0,0,0,0,5.8,70.4,0.5,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",54,54,10,0,0,0,0,0,0.2,1.4,0,6.4,83.8,0.3,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",54,54,10,36.8,23.2,265.6,0.8,1.4,1.3,3.9,0,0,0,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",56,56,9.9,0,0,0,0,0,15.4,69.8,0.4,2,15.7,0.1,NA,NA,NA
"FRANKGORE","RB","Frank Gore","IND",57,57,9.8,0,0,0,0,0,15.2,68.2,0.4,2.2,18,0.1,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",57,57,9.8,0,0,0,0,0,12.9,51.2,0.4,3.4,26.2,0.1,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAX",59,59,9.7,0,0,0,0,0,0,0,0,5.5,79.8,0.5,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",59,59,9.7,0,0,0,0,0,13.2,60,0.4,1.6,13.4,0,NA,NA,NA
"DIONLEWIS","RB","Dion Lewis","NE",59,59,9.7,0,0,0,0,0,7.9,35.4,0.3,4.8,43.1,0.1,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",59,59,9.7,0,0,0,0,0,13.4,59.7,0.8,0.3,2.3,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",63,63,9.6,0,0,0,0,0,0,0,0,5.8,79.4,0.4,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",64,64,9.5,0,0,0,0,0,0.5,3,0,5.4,71.7,0.4,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",64,64,9.5,0,0,0,0,0,17.2,72.1,0.4,1.2,8.5,0,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",64,64,9.5,0,0,0,0,0,13.3,61.2,0.4,2.5,19.6,0.1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",67,67,8.7,0,0,0,0,0,0,0,0,5.8,69.9,0.5,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",68,68,8.6,0,0,0,0,0,11.6,53.6,0.4,1.4,11.6,0.1,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",69,69,8.5,0,0,0,0,0,19.4,69.2,0.4,1.1,9.1,0,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",69,69,8.5,0,0,0,0,0,0,0,0,3.6,54.3,0.6,NA,NA,NA
"CHARCANDRICKWEST","RB","Charcandrick West","KC",71,71,8.4,0,0,0,0,0,10.7,47.4,0.3,2.8,22.6,0.1,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",72,72,8.3,0,0,0,0,0,0,0,0,4.8,69.5,0.4,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",73,73,8,0,0,0,0,0,7.8,34.2,0.1,4,36.6,0.2,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",74,74,7.8,0,0,0,0,0,0,0,0,4.4,53.8,0.5,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",75,75,7.7,0,0,0,0,0,0.2,1.4,0,4.4,57,0.5,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",76,76,7.6,0,0,0,0,0,1.1,9.2,0,5.8,55.9,0.4,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",77,77,7.5,0,0,0,0,0,0,0,0,5,61.1,0.3,NA,NA,NA
"BUCKALLEN","RB","Buck Allen","BAL",77,77,7.5,0,0,0,0,0,10.3,40.9,0.4,1.7,13.2,0.1,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",77,77,7.5,0,0,0,0,0,14.7,57.9,0.4,0.9,7.1,0,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",77,77,7.5,0,0,0,0,0,13.6,56.6,0.2,1.9,15.2,0.1,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",77,77,7.5,0,0,0,0,0,0,0,0,4.3,60.7,0.2,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",82,82,7.3,0,0,0,0,0,10.7,46.3,0.3,2,16.5,0.1,NA,NA,NA
"TYLEREIFERT","TE","Tyler Eifert","CIN",82,82,7.3,0,0,0,0,0,0,0,0,4.8,57.1,0.4,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",84,84,7.1,0,0,0,0,0,0.2,1.6,0,3.9,54.3,0.3,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAX",85,85,7,0,0,0,0,0,0,0,0,4.1,55.6,0.3,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",85,85,7,0,0,0,0,0,0,0,0,4.9,62.3,0.2,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",87,87,6.9,0,0,0,0,0,14.9,57.5,0.2,1.5,10.3,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAX",88,88,6.8,0,0,0,0,0,12.9,49.9,0.3,2,14.1,0.1,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",88,88,6.8,0,0,0,0,0,0.4,2.9,0,4.8,58.7,0.3,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",88,88,6.8,0,0,0,0,0,0.6,3.9,0,4.6,50.7,0.3,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",88,88,6.8,0,0,0,0,0,0,0,0,3.7,56.2,0.3,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",88,88,6.8,0,0,0,0,0,0,0,0,5,53.4,0.3,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",93,93,6.7,0,0,0,0,0,10.7,42.2,0.4,0.8,6.4,0,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",93,93,6.7,0,0,0,0,0,0,0,0,4.2,52.7,0.3,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",95,95,6.6,0,0,0,0,0,0.3,1.7,0,3.7,51.9,0.3,NA,NA,NA
"STEVESMITH","WR","Steve Smith Sr.","BAL",95,95,6.6,0,0,0,0,0,0,0,0,4.3,59.6,0.3,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",95,95,6.6,0,0,0,0,0,0,0,0,3.7,56,0.2,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",98,98,6.5,0,0,0,0,0,0,0,0,4.8,58,0.3,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",99,99,6.4,0,0,0,0,0,0,0,0,3.4,42.7,0.4,NA,NA,NA
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",99,99,6.4,0,0,0,0,0,0,0,0,3.9,48.6,0.4,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",101,101,6.3,0,0,0,0,0,0.1,0.9,0,3.8,51,0.2,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",101,101,6.3,0,0,0,0,0,0,0,0,3.4,40.9,0.4,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",103,103,6.2,0,0,0,0,0,7.9,29.4,0.1,4.2,32.8,0.1,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",103,103,6.2,0,0,0,0,0,10.5,43.1,0.4,1,7.3,0,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",105,105,6.1,0,0,0,0,0,0,0,0,3.7,42.2,0.4,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",105,105,6.1,0,0,0,0,0,0,0,0,3.3,36.3,0.5,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",107,107,6,0,0,0,0,0,0,0,0,4.7,49.8,0.3,NA,NA,NA
"TYMONTGOMERY","WR","Ty Montgomery","GB",107,107,6,0,0,0,0,0,0.3,1.7,0,3.3,42.5,0.3,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",109,109,5.9,0,0,0,0,0,0,0,0,3.8,40.5,0.3,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",109,109,5.9,0,0,0,0,0,0,0,0,2.4,43.4,0.3,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",109,109,5.9,0,0,0,0,0,0.1,0.8,0,2.8,42.7,0.3,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",109,109,5.9,0,0,0,0,0,0,0,0,3,44.1,0.3,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",109,109,5.9,0,0,0,0,0,0,0,0,3.4,42.7,0.3,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",114,114,5.8,0,0,0,0,0,5.8,22.4,0.1,3.6,34.1,0.1,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",114,114,5.8,0,0,0,0,0,0,0,0,3.7,42.7,0.3,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",114,114,5.8,0,0,0,0,0,0.3,1.8,0,4.6,50.9,0.1,NA,NA,NA
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",117,117,5.7,0,0,0,0,0,0,0,0,2.7,40.2,0.3,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",117,117,5.7,0,0,0,0,0,0,0,0,3.4,47.4,0.3,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",117,117,5.7,0,0,0,0,0,0,0,0,3.9,44.9,0.3,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",117,117,5.7,0,0,0,0,0,10.5,36.4,0.2,2.1,16.5,0.1,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",117,117,5.7,0,0,0,0,0,0,0,0,3.4,40.6,0.3,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","CHI",122,122,5.5,0,0,0,0,0,0,0,0,3.7,43.7,0.3,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",122,122,5.5,0,0,0,0,0,0,0,0,3,44.4,0.3,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",122,122,5.5,0,0,0,0,0,0.4,2.6,0,3.4,45.4,0.2,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",122,122,5.5,0,0,0,0,0,4.9,17.8,0.1,3.3,33.2,0.1,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts III","HOU",126,126,5.4,0,0,0,0,0,0,0,0,3.4,43,0.2,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",126,126,5.4,0,0,0,0,0,0,0,0,4.2,47,0.2,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",126,126,5.4,0,0,0,0,0,0,0,0,3.5,43.9,0.2,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAX",126,126,5.4,0,0,0,0,0,8.8,34,0.2,1.8,14.3,0.1,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",126,126,5.4,0,0,0,0,0,0,0,0,3.2,42,0.2,NA,NA,NA
"ZACHZENNER","RB","Zach Zenner","DET",126,126,5.4,0,0,0,0,0,8.9,37.7,0.4,0.8,6.6,0,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",132,132,5.3,0,0,0,0,0,3,13.7,0.1,4.1,38.5,0.1,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",132,132,5.3,0,0,0,0,0,6.8,33.6,0.1,1.4,11.1,0.1,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",132,132,5.3,0,0,0,0,0,0,0,0,3.3,47.1,0.2,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",135,135,5.2,0,0,0,0,0,0,0,0,3.2,41.7,0.2,NA,NA,NA
"STEFONDIGGS","WR","Stefon Diggs","MIN",135,135,5.2,0,0,0,0,0,0,0,0,3.2,41.5,0.2,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",137,137,5.1,0,0,0,0,0,5.5,21,0.1,2.9,23,0.1,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",137,137,5.1,0,0,0,0,0,0,0,0,2.9,47.8,0.2,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",139,139,5,0,0,0,0,0,10.7,42.4,0.2,0.9,7,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",139,139,5,0,0,0,0,0,0,0,0,3.3,39.6,0.3,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",141,141,4.9,0,0,0,0,0,0,0,0,2.5,30.4,0.3,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","DEN",141,141,4.9,0,0,0,0,0,0,0,0,2.8,31.2,0.3,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",141,141,4.9,0,0,0,0,0,7.6,35.5,0.3,0.8,6.2,0,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",144,144,4.8,0,0,0,0,0,0,0,0,3.2,37.2,0.3,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",144,144,4.8,0,0,0,0,0,0,0,0,3.3,35.2,0.3,NA,NA,NA
"RYANGRANT","WR","Ryan Grant","WAS",144,144,4.8,0,0,0,0,0,0,0,0,3.2,40.9,0.1,NA,NA,NA
"TIMOTHYWRIGHT","TE","Timothy Wright","DET",144,144,4.8,0,0,0,0,0,0,0,0,3,34.9,0.3,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",148,148,4.7,0,0,0,0,0,5.2,22.7,0.2,1.8,13.1,0.1,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",149,149,4.6,0,0,0,0,0,5.5,19.6,0.2,2.5,22.3,0.1,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",149,149,4.6,0,0,0,0,0,8.9,37.8,0.2,1.2,8.9,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",151,151,4.5,0,0,0,0,0,4.5,19.1,0.1,2.9,24.3,0.1,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",151,151,4.5,0,0,0,0,0,6.5,27.5,0.1,1.4,12.9,0.1,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",151,151,4.5,0,0,0,0,0,0,0,0,2.4,35.6,0.3,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",154,154,4.4,0,0,0,0,0,0.2,1.6,0,3.2,33.1,0.2,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",154,154,4.4,0,0,0,0,0,0,0,0,2.7,33.2,0.2,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","DET",154,154,4.4,0,0,0,0,0,0,0,0,2.8,35.4,0.2,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",154,154,4.4,0,0,0,0,0,0,0,0,2.2,31.1,0.2,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",154,154,4.4,0,0,0,0,0,0.9,2.9,0,4.4,37.8,0.2,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",159,159,4.3,0,0,0,0,0,0,0,0,2.9,32.4,0.2,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",159,159,4.3,0,0,0,0,0,0.3,1.7,0,2.7,31.5,0.2,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",159,159,4.3,0,0,0,0,0,0,0,0,2.5,30.9,0.2,NA,NA,NA
"DEVINSMITH","WR","Devin Smith","NYJ",162,162,4.2,0,0,0,0,0,0,0,0,2.7,36.7,0.2,NA,NA,NA
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",162,162,4.2,0,0,0,0,0,0.1,0.8,0,3.3,38.8,0.2,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",162,162,4.2,0,0,0,0,0,0,0,0,2.6,36.1,0.2,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",162,162,4.2,0,0,0,0,0,0,0,0,2.5,33.1,0.2,NA,NA,NA
"TYLERLOCKETT","WR","Tyler Lockett","SEA",162,162,4.2,0,0,0,0,0,0.1,0.9,0,2.8,39.1,0.2,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",167,167,4.1,0,0,0,0,0,0.3,1.7,0,2.7,35,0.2,NA,NA,NA
"KESHAWNMARTIN","WR","Keshawn Martin","NE",167,167,4.1,0,0,0,0,0,0,0,0,2.5,32.4,0.2,NA,NA,NA
"BRYANWALTERS","WR","Bryan Walters","JAX",169,169,3.9,0,0,0,0,0,0,0,0,2.6,33,0.1,NA,NA,NA
"DEREKCARRIER","TE","Derek Carrier","WAS",169,169,3.9,0,0,0,0,0,0,0,0,3.3,39.3,0.2,NA,NA,NA
"KEITHMUMPHERY","WR","Keith Mumphery","HOU",169,169,3.9,0,0,0,0,0,0,0,0,2.5,33.2,0.1,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",172,172,3.8,0,0,0,0,0,0,0,0,2.8,34.7,0.1,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",173,173,3.7,0,0,0,0,0,0,0,0,3.2,32.9,0.1,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",173,173,3.7,0,0,0,0,0,0,0,0,2.4,26.1,0.3,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",175,175,3.6,0,0,0,0,0,6.4,27.4,0.2,1.2,8.5,0,NA,NA,NA
"DAVIDJOHNSON","RB","David Johnson","ARI",176,176,3.5,0,0,0,0,0,3.5,14.1,0.1,1.4,15.4,0.1,NA,NA,NA
"DEANTHONYTHOMAS","WR","De'Anthony Thomas","KC",177,177,3.3,0,0,0,0,0,2.1,10.7,0,2.4,19.2,0.1,NA,NA,NA
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",177,177,3.3,0,0,0,0,0,2.1,10.7,0,2.4,19.2,0.1,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",179,179,3.2,0,0,0,0,0,0,0,0,2.7,29.5,0.2,NA,NA,NA
"PHILLIPDORSETT","WR","Phillip Dorsett","IND",179,179,3.2,0,0,0,0,0,0.2,1.4,0,1.7,24.6,0.2,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","NE",179,179,3.2,0,0,0,0,0,0,0,0,1.9,21.9,0.2,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",182,182,3.1,0,0,0,0,0,8.1,28,0.2,0.1,1.2,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",182,182,3.1,0,0,0,0,0,0.3,2,0,2,24.2,0.2,NA,NA,NA
