displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Jimmy Graham,NO,7.0,81.0,1.0,0.0,0.0,0.0,0.0
Martellus Bennett,CHI,6.0,67.0,1.0,0.0,0.0,0.0,0.0
Jason Witten,DAL,5.0,66.0,1.0,0.0,0.0,0.0,0.0
Greg Olsen,CAR,6.0,63.0,1.0,0.0,0.0,0.0,0.0
Julius Thomas,DEN,5.0,62.0,1.0,0.0,0.0,0.0,0.0
Delanie Walker,TEN,5.0,57.0,1.0,0.0,0.0,0.0,0.0
Larry Donnell,NYG,5.0,53.0,1.0,0.0,0.0,0.0,0.0
Charles Clay,MIA,5.0,51.0,0.0,0.0,0.0,0.0,0.0
Travis Kelce,KC,4.0,49.0,1.0,0.0,0.0,0.0,0.0
Owen Daniels,BAL,4.0,48.0,1.0,0.0,0.0,0.0,0.0
Heath Miller,PIT,4.0,46.0,0.0,0.0,0.0,0.0,0.0
Vernon Davis,SF,4.0,45.0,0.0,0.0,0.0,0.0,0.0
Mychal Rivera,OAK,5.0,41.0,0.0,0.0,0.0,0.0,0.0
Zach Ertz,PHI,4.0,40.0,0.0,0.0,0.0,0.0,0.0
Jermaine Gresham,CIN,4.0,39.0,0.0,0.0,0.0,0.0,0.0
Jared Cook,STL,4.0,38.0,0.0,0.0,0.0,0.0,0.0
Scott Chandler,BUF,3.0,37.0,0.0,0.0,0.0,0.0,0.0
Richard Rodgers,GB,3.0,32.0,0.0,0.0,0.0,0.0,0.0
Clay Harbor,JAC,4.0,32.0,0.0,0.0,0.0,0.0,0.0
Levine Toilolo,ATL,3.0,29.0,0.0,0.0,0.0,0.0,0.0
Anthony Fasano,KC,2.0,28.0,0.0,0.0,0.0,0.0,0.0
Andrew Quarless,GB,3.0,25.0,0.0,0.0,0.0,0.0,0.0
Gary Barnidge,CLE,2.0,23.0,0.0,0.0,0.0,0.0,0.0
Luke Willson,SEA,2.0,22.0,0.0,0.0,0.0,0.0,0.0
Austin Seferian-Jenkins,TB,2.0,22.0,0.0,0.0,0.0,0.0,0.0
John Carlson,ARI,2.0,21.0,0.0,0.0,0.0,0.0,0.0
Brent Celek,PHI,2.0,21.0,0.0,0.0,0.0,0.0,0.0
Jim Dray,CLE,2.0,19.0,0.0,0.0,0.0,0.0,0.0
Crockett Gillmore,BAL,2.0,19.0,0.0,0.0,0.0,0.0,0.0
Brandon Pettigrew,DET,1.0,17.0,0.0,0.0,0.0,0.0,0.0
Ed Dickson,CAR,2.0,16.0,0.0,0.0,0.0,0.0,0.0
Brandon Myers,TB,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Cooper Helfet,SEA,2.0,15.0,0.0,0.0,0.0,0.0,0.0
Gavin Escobar,DAL,2.0,15.0,0.0,0.0,0.0,0.0,0.0
Lance Kendricks,STL,2.0,15.0,0.0,0.0,0.0,0.0,0.0
Troy Niklas,ARI,2.0,14.0,0.0,0.0,0.0,0.0,0.0
Jace Amaro,NYJ,2.0,13.0,0.0,0.0,0.0,0.0,0.0
Jeff Cumberland,NYJ,2.0,13.0,0.0,0.0,0.0,0.0,0.0
Derek Carrier,SF,1.0,11.0,0.0,0.0,0.0,0.0,0.0
Dante Rosario,CHI,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Luke Stocker,TB,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Brandon Bostick,GB,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Josh Hill,NO,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Brian Leonhardt,OAK,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Jacob Tamme,DEN,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Benjamin Watson,NO,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Rob Housler,ARI,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Daniel Fells,NYG,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Virgil Green,DEN,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Zach Sudfeld,NYJ,1.0,5.0,0.0,0.0,0.0,0.0,0.0
James Casey,PHI,1.0,5.0,0.0,0.0,0.0,0.0,0.0
Chris Gragg,BUF,1.0,4.0,0.0,0.0,0.0,0.0,0.0
Vance McDonald,SF,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Ryan Hewitt,CIN,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,BUF,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Matt Spaeth,PIT,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Demetrius Harris,KC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,CAR,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kevin Greene,SF,1.0,1.0,0.0,1.0,3.0,0.0,0.0
Bear Pascoe,ATL,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adrien Robinson,NYG,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Billy Bajema,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Smith,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Tialavea,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Dreessen,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcedes Lewis,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Mulligan,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
