"name","pos","name_actual","team_actual","positionRank_actual","overallRank_actual","pts_actual","passAtt_actual","passComp_actual","passYds_actual","passTds_actual","passInt_actual","rushAtt_actual","rushYds_actual","rushTds_actual","rec_actual","recYds_actual","recTds_actual","returnTds_actual","twoPts_actual","fumbles_actual"
"CJSPILLER","RB","C.J. Spiller","NO",32,121,4.4,2,NA,NA,NA,NA,8,24,0,2,10,0,0,0,0
"BRYANWALTERS","WR","Bryan Walters","JAX",43,121,4.4,5,NA,NA,NA,NA,NA,NA,NA,3,29,0,0,0,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",44,123,4.3,3,NA,NA,NA,NA,NA,NA,NA,2,33,0,0,0,NA
"BRIANQUICK","WR","Brian Quick","STL",45,124,4.2,7,NA,NA,NA,NA,NA,NA,NA,1,37,0,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",33,125,4.1,5,NA,NA,NA,NA,5,18,0,2,13,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",33,125,4.1,3,NA,NA,NA,NA,3,1,0,3,25,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",46,125,4.1,3,NA,NA,NA,NA,NA,NA,NA,3,26,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",47,128,3.8,4,NA,NA,NA,NA,NA,NA,NA,3,23,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",48,129,3.7,5,NA,NA,NA,NA,NA,NA,NA,3,22,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",49,130,3.6,5,NA,NA,NA,NA,NA,NA,NA,3,21,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",35,130,3.6,4,NA,NA,NA,NA,4,14,0,2,12,0,0,0,0
"DARRENFELLS","TE","Darren Fells","ARI",23,130,3.6,3,NA,NA,NA,NA,NA,NA,NA,3,21,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",35,130,3.6,NA,NA,NA,NA,NA,14,56,0,NA,NA,NA,NA,NA,1
"MATTASIATA","RB","Matt Asiata","MIN",37,134,3.5,2,NA,NA,NA,NA,2,7,0,2,18,0,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",24,135,3.4,5,NA,NA,NA,NA,NA,NA,NA,3,19,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",50,135,3.4,7,NA,0,0,0,0,0,0,3,19,0,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",25,137,3.3,3,NA,NA,NA,NA,NA,NA,NA,3,18,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",51,137,3.3,4,NA,NA,NA,NA,3,18,0,2,5,0,0,0,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",25,137,3.3,5,NA,NA,NA,NA,NA,NA,NA,2,23,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",52,140,3.2,6,NA,NA,NA,NA,NA,NA,NA,3,17,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",38,140,3.2,1,NA,NA,NA,NA,6,31,0,1,16,0,NA,NA,1
"SAMMYWATKINS","WR","Sammy Watkins","BUF",53,142,2.9,7,NA,0,0,0,0,0,0,3,14,0,0,0,0
"VERNONDAVIS","TE","Vernon Davis","DEN",27,142,2.9,4,NA,NA,NA,NA,NA,NA,NA,2,19,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",54,144,2.8,2,NA,NA,NA,NA,NA,NA,NA,2,18,0,NA,NA,NA
"JAVORIUSALLEN","RB","Javorius Allen","BAL",39,144,2.8,2,NA,NA,NA,NA,5,19,0,1,4,0,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",55,146,2.7,2,NA,NA,NA,NA,NA,NA,NA,1,22,0,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",40,146,2.7,1,NA,NA,NA,NA,5,15,0,1,7,0,0,0,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",41,148,2.6,1,NA,NA,NA,NA,3,5,0,1,16,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",42,149,2.4,2,NA,NA,NA,NA,12,24,0,0,0,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","TEN",28,149,2.4,4,NA,NA,NA,NA,NA,NA,NA,1,19,0,NA,NA,NA
"BENNIEFOWLER","WR","Bennie Fowler","DEN",56,151,2.2,3,NA,NA,NA,NA,NA,NA,NA,1,17,0,NA,NA,NA
"JEROMECUNNINGHAM","TE","Jerome Cunningham","NYG",29,152,2.1,2,NA,NA,NA,NA,NA,NA,NA,1,16,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",57,153,2,2,NA,NA,NA,NA,NA,NA,NA,2,10,0,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",43,153,2,1,NA,NA,NA,NA,1,2,0,1,13,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","DEN",30,155,1.9,5,NA,NA,NA,NA,NA,NA,NA,1,14,0,NA,NA,NA
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",58,155,1.9,1,NA,NA,NA,NA,NA,NA,NA,1,14,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","ARI",31,157,1.7,2,NA,NA,NA,NA,NA,NA,NA,1,12,0,NA,NA,NA
"JAMESWHITE","RB","James White","NE",44,158,1.6,1,NA,NA,NA,NA,1,5,0,1,6,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",59,158,1.6,3,NA,NA,NA,NA,NA,NA,NA,2,6,0,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",45,160,1.5,NA,NA,NA,NA,NA,3,15,0,NA,NA,NA,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",60,160,1.5,3,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",45,160,1.5,NA,NA,NA,NA,NA,5,15,0,NA,NA,NA,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIA",61,163,1.4,1,NA,NA,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",62,164,1.3,1,NA,NA,NA,NA,NA,NA,NA,1,8,0,0,0,NA
"COREYBROWN","WR","Corey Brown","CAR",62,164,1.3,1,NA,NA,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",32,166,1.2,4,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"TYLERLOCKETT","WR","Tyler Lockett","SEA",64,166,1.2,1,NA,NA,NA,NA,NA,NA,NA,1,7,0,0,0,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",47,166,1.2,2,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",65,169,1.1,3,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",33,170,1,3,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"LANDRYJONES","QB","Landry Jones","PIT",26,171,0.92,NA,NA,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",48,172,0.9,1,NA,NA,NA,NA,2,9,0,0,0,0,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",34,173,0.8,1,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA
"RUSSELLWILSON","QB","Russell Wilson","SEA",27,173,0.8,NA,NA,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",49,173,0.8,NA,NA,NA,NA,NA,11,8,0,NA,NA,NA,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","DAL",49,173,0.8,NA,NA,NA,NA,NA,3,8,0,NA,NA,NA,NA,NA,NA
"JORDANTODMAN","RB","Jordan Todman","PIT",49,173,0.8,NA,NA,NA,NA,NA,2,8,0,NA,NA,NA,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",52,178,0.7,NA,NA,NA,NA,NA,2,7,0,NA,NA,NA,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",52,178,0.7,2,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,NA
"DEVINSMITH","WR","Devin Smith","NYJ",66,178,0.7,1,NA,0,0,0,0,0,0,1,22,0,0,0,1
"MARQUESSWILSON","WR","Marquess Wilson","CHI",67,181,0.6,3,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",54,182,0.5,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",55,183,0.4,2,NA,NA,NA,NA,6,-5,0,1,4,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",56,184,0.2,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAX",57,185,0.1,2,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",58,186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",68,186,0,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",58,186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",68,186,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",68,186,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",68,186,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"TONYROMO","QB","Tony Romo","DAL",28,186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",68,186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
