"name","pos","name_actual","team_actual","positionRank_actual","overallRank_actual","pts_actual","passAtt_actual","passComp_actual","passYds_actual","passTds_actual","passInt_actual","rushAtt_actual","rushYds_actual","rushTds_actual","rec_actual","recYds_actual","recTds_actual","returnTds_actual","twoPts_actual","fumbles_actual"
"RANDALLCOBB","WR","Randall Cobb","GB",8,28,3.9,5,NA,NA,NA,NA,NA,NA,NA,4,19,0,0,0,0
"ERICEBRON","TE","Eric Ebron","DET",6,29,3.8,3,NA,NA,NA,NA,NA,NA,NA,2,28,0,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",9,30,3.6,8,NA,NA,NA,NA,NA,NA,NA,2,26,0,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",10,31,3.4,NA,NA,NA,NA,NA,10,34,0,NA,NA,NA,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",10,32,3.2,3,NA,NA,NA,NA,NA,NA,NA,2,22,0,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",11,33,3,NA,NA,NA,NA,NA,14,30,0,NA,NA,NA,NA,NA,NA
"DEVINFUNCHESS","WR","Devin Funchess","CAR",11,34,2.9,4,NA,NA,NA,NA,NA,NA,NA,2,19,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",12,35,2.6,2,NA,NA,NA,NA,NA,NA,NA,2,16,0,NA,NA,NA
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",13,36,2.5,2,NA,NA,NA,NA,NA,NA,NA,2,15,0,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","DET",14,37,1.9,1,NA,NA,NA,NA,NA,NA,NA,1,14,0,0,0,NA
"ROBERTTURBIN","RB","Robert Turbin","DAL",12,38,1.7,1,NA,NA,NA,NA,2,11,0,1,1,0,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",13,39,1.6,1,NA,NA,NA,NA,4,16,0,0,0,0,NA,NA,NA
"JOSHHUFF","WR","Josh Huff","PHI",15,39,1.6,1,NA,NA,NA,NA,NA,NA,NA,1,11,0,NA,NA,NA
"TONYROMO","QB","Tony Romo","DAL",7,41,1.24,NA,NA,106,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",16,42,1.1,3,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",7,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",17,43,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","PHI",14,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",7,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",7,43,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"SAMBRADFORD","QB","Sam Bradford","PHI",8,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",14,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","CHI",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEVINWHITE","WR","Kevin White","CHI",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYMONTGOMERY","WR","Ty Montgomery","GB",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","DET",7,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COREYBROWN","WR","Corey Brown","CAR",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCEMAYLE","WR","Vince Mayle","DAL",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BENMALENA","RB","Ben Malena","DAL",14,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESBUTLER","WR","James Butler","GB",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEONBUTLER","TE","Deon Butler","DET",7,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JACOBMAXWELL","TE","Jacob Maxwell","DET",7,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWPEACOCK","WR","Andrew Peacock","DET",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QURONPRATT","WR","Quron Pratt","PHI",17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLAKEANNEN","TE","Blake Annen","GB",7,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEPHENMORRIS","QB","Stephen Morris","PHI",8,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",29,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",30,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",14,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",31,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",32,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",33,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",34,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADRIANPETERSON","RB","Adrian Peterson","MIN",17,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",35,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOMBRADY","QB","Tom Brady","NE",10,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",18,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","BUF",19,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",36,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",37,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DREWBREES","QB","Drew Brees","NO",11,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",20,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TODDGURLEY","RB","Todd Gurley","STL",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMARICOOPER","WR","Amari Cooper","OAK",38,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",39,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",40,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAX",41,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",42,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",22,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARSONPALMER","QB","Carson Palmer","ARI",12,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",15,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",23,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",24,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLEREIFERT","TE","Tyler Eifert","CIN",16,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",43,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",17,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRANKGORE","RB","Frank Gore","IND",25,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",26,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",27,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTRYAN","QB","Matt Ryan","ATL",13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",44,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",14,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHILIPRIVERS","QB","Philip Rivers","SD",15,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",28,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",45,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELIMANNING","QB","Eli Manning","NYG",16,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSSELLWILSON","QB","Russell Wilson","SEA",17,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",29,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAX",30,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",18,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",18,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",31,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",32,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",46,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",47,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",19,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",48,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",49,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",50,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",33,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHARCANDRICKWEST","RB","Charcandrick West","KC",34,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THOMASRAWLS","RB","Thomas Rawls","SEA",35,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",20,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAX",51,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",52,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",21,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",19,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",53,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",36,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",37,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",38,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",54,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEFONDIGGS","WR","Stefon Diggs","MIN",55,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVEJOHNSON","WR","Stevie Johnson","SD",56,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWLUCK","QB","Andrew Luck","IND",20,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",57,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAVORIUSALLEN","RB","Javorius Allen","BAL",39,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLAKEBORTLES","QB","Blake Bortles","JAX",21,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",40,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",58,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",59,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",41,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",22,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",22,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",60,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",61,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",62,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",63,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",42,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PEYTONMANNING","QB","Peyton Manning","DEN",23,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPENCERWARE","RB","Spencer Ware","KC",43,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",64,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",65,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",44,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",23,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",45,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","DEN",24,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",46,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",66,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",47,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",67,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",68,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",48,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",49,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",50,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",25,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",51,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",52,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",69,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",53,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",54,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",70,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",26,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARCUSMARIOTA","QB","Marcus Mariota","TEN",24,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",71,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMEISWINSTON","QB","Jameis Winston","TB",25,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",72,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",73,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",55,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",27,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",27,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",74,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESWHITE","RB","James White","NE",56,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
