"name","pos","name_actual","team_actual","positionRank_actual","overallRank_actual","pts_actual","passAtt_actual","passComp_actual","passYds_actual","passTds_actual","passInt_actual","rushAtt_actual","rushYds_actual","rushTds_actual","rec_actual","recYds_actual","recTds_actual","returnTds_actual","twoPts_actual","fumbles_actual"
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",30,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",10,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",10,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",11,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",31,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",32,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",33,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELIMANNING","QB","Eli Manning","NYG",11,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",26,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSSELLWILSON","QB","Russell Wilson","SEA",12,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",27,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",13,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",28,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","DAL",29,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",34,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",12,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",35,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",36,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",13,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHARCANDRICKWEST","RB","Charcandrick West","KC",30,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",31,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",14,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",14,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",37,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",38,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",32,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TONYROMO","QB","Tony Romo","DAL",15,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",33,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEFONDIGGS","WR","Stefon Diggs","MIN",39,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",40,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",34,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWLUCK","QB","Andrew Luck","IND",16,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",35,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",41,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",42,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",36,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",43,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",17,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVEJOHNSON","WR","Stevie Johnson","SD",44,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",37,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",45,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",46,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",47,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",48,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",18,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PEYTONMANNING","QB","Peyton Manning","DEN",19,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",38,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",39,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",49,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",50,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",51,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","PHI",40,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",52,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",41,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",53,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",15,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOEFLACCO","QB","Joe Flacco","BAL",20,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",16,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",42,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",43,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",54,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",44,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","DEN",17,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",55,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",45,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",56,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",46,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",18,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",57,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",58,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",47,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",48,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",19,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAYCUTLER","QB","Jay Cutler","CHI",21,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",22,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAMBRADFORD","QB","Sam Bradford","PHI",23,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",59,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",49,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",20,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",21,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",60,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",61,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",62,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",24,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",22,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",63,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",50,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",64,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",65,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",66,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",51,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESWHITE","RB","James White","NE",52,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",53,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",23,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",24,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","HOU",67,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",54,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",55,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","DEN",25,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","RIA",26,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",25,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",56,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",26,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",68,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAYAJAYI","RB","Jay Ajayi","MIA",57,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",58,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",27,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMEISWINSTON","QB","Jameis Winston","TB",28,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",59,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",60,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
