"name","pos","name_actual","team_actual","positionRank_actual","overallRank_actual","pts_actual","passAtt_actual","passComp_actual","passYds_actual","passTds_actual","passInt_actual","rushAtt_actual","rushYds_actual","rushTds_actual","rec_actual","recYds_actual","recTds_actual","returnTds_actual","twoPts_actual","fumbles_actual"
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",20,66,8,3,NA,NA,NA,NA,6,37,0,3,28,0,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",20,66,8,2,NA,NA,NA,NA,7,5,0,2,5,1,0,0,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",24,69,7.7,6,NA,NA,NA,NA,NA,NA,NA,4,57,0,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",16,70,7.68,NA,NA,207,1,1,1,4,0,NA,NA,NA,NA,NA,2
"DEREKCARR","QB","Derek Carr","OAK",17,71,7.56,NA,NA,169,0,0,2,8,0,NA,NA,NA,NA,NA,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",25,72,6.6,8,NA,NA,NA,NA,NA,NA,NA,5,41,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",22,73,6.5,3,NA,NA,NA,NA,7,44,0,2,11,0,NA,NA,NA
"JEREMYBUTLER","WR","Jeremy Butler","BAL",26,73,6.5,5,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,0
"CHARCANDRICKWEST","RB","Charcandrick West","KC",23,75,6.2,1,NA,NA,NA,NA,6,10,0,1,47,0,NA,NA,NA
"ZACHMILLER","TE","Zach Miller","CHI",10,75,6.2,6,NA,NA,NA,NA,NA,NA,NA,3,47,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",11,77,6,5,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",27,78,5.8,4,NA,NA,NA,NA,NA,NA,NA,3,43,0,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",12,79,5.6,8,NA,NA,NA,NA,NA,NA,NA,6,46,0,NA,NA,1
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","REE",28,80,5.5,6,NA,0,0,0,0,0,0,3,40,0,0,0,0
"CASEKEENUM","QB","Case Keenum","STL",18,81,5.44,NA,NA,136,1,0,2,0,0,NA,NA,NA,NA,NA,2
"RILEYCOOPER","WR","Riley Cooper","PHI",29,82,5.2,3,NA,NA,NA,NA,NA,NA,NA,2,42,0,0,0,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",24,83,5.1,2,NA,NA,NA,NA,12,44,0,1,2,0,0,0,NA
"JAREDCOOK","TE","Jared Cook","STL",13,83,5.1,6,NA,NA,NA,NA,NA,NA,NA,4,31,0,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",25,85,5,1,NA,NA,NA,NA,8,36,0,1,9,0,NA,NA,0
"JAYAJAYI","RB","Jay Ajayi","MIA",26,86,4.6,2,NA,NA,NA,NA,4,13,0,2,23,0,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",27,87,4.5,1,NA,NA,NA,NA,6,22,0,1,18,0,NA,NA,NA
"BRYANWALTERS","WR","Bryan Walters","JAX",30,87,4.5,3,NA,0,0,0,0,0,0,2,35,0,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",31,89,4.4,9,NA,NA,NA,NA,NA,NA,NA,4,24,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",28,90,4.3,NA,NA,NA,NA,NA,3,43,0,NA,NA,NA,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","DAL",28,90,4.3,2,NA,NA,NA,NA,7,35,0,1,3,0,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",19,92,4.02,NA,NA,78,0,0,2,9,0,NA,NA,NA,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",14,93,3.7,3,NA,NA,NA,NA,NA,NA,NA,2,27,0,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",15,94,3.6,6,NA,NA,NA,NA,NA,NA,NA,2,26,0,NA,NA,NA
"CHRISGIVENS","WR","Chris Givens","BAL",32,95,3.5,7,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"MAXXWILLIAMS","TE","Maxx Williams","BAL",16,95,3.5,4,NA,NA,NA,NA,NA,NA,NA,3,20,0,NA,NA,0
"CLIVEWALFORD","TE","Clive Walford","OAK",16,95,3.5,3,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAX",33,98,3.4,4,NA,0,0,0,0,0,0,3,19,0,0,0,0
"KENNYBRITT","WR","Kenny Britt","STL",33,98,3.4,5,NA,NA,NA,NA,NA,NA,NA,2,24,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",35,100,3.3,4,NA,NA,NA,NA,NA,NA,NA,4,13,0,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",30,101,3.2,4,NA,NA,NA,NA,4,10,0,3,7,0,NA,NA,0
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",30,101,3.2,NA,NA,NA,NA,NA,9,32,0,NA,NA,NA,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",36,103,3.1,4,NA,NA,NA,NA,NA,NA,NA,2,21,0,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",32,104,2.8,2,NA,NA,NA,NA,17,48,0,0,0,0,NA,NA,1
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",32,104,2.8,2,NA,0,0,0,2,0,0,2,18,0,0,0,0
"DENARDROBINSON","RB","Denard Robinson","JAX",34,106,2.7,0,NA,0,0,0,7,27,0,0,0,0,0,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",18,107,2.6,2,NA,NA,NA,NA,NA,NA,NA,2,16,0,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",35,107,2.6,NA,NA,NA,NA,NA,4,26,0,NA,NA,NA,NA,NA,NA
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",37,107,2.6,4,NA,NA,NA,NA,NA,NA,NA,3,11,0,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","DET",37,107,2.6,2,NA,NA,NA,NA,NA,NA,NA,1,21,0,0,0,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",37,107,2.6,5,NA,0,0,0,0,0,0,2,16,0,0,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",18,107,2.6,2,NA,NA,NA,NA,NA,NA,NA,1,21,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",36,113,2.5,2,NA,NA,NA,NA,1,0,0,1,20,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","TEN",20,114,2.4,2,NA,0,0,0,0,0,0,2,14,0,0,0,0
"NATEWASHINGTON","WR","Nate Washington","HOU",40,115,2.3,6,NA,NA,NA,NA,NA,NA,NA,2,13,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","STL",40,115,2.3,4,NA,NA,NA,NA,NA,NA,NA,2,13,0,0,0,NA
"ZACHERTZ","TE","Zach Ertz","PHI",21,117,2.2,4,NA,NA,NA,NA,NA,NA,NA,2,12,0,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",22,118,2.1,3,NA,NA,NA,NA,NA,NA,NA,1,16,0,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",42,119,2,3,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",43,120,1.9,3,NA,NA,NA,NA,NA,NA,NA,1,14,0,0,0,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",44,121,1.8,2,NA,NA,NA,NA,NA,NA,NA,1,13,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",45,122,1.5,2,NA,NA,NA,NA,NA,NA,NA,1,10,0,0,0,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",23,123,1.2,1,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"JUSTINHARDY","WR","Justin Hardy","ATL",46,123,1.2,2,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",47,125,1,1,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,NA
"ADRIANPETERSON","RB","Adrian Peterson","MIN",37,126,0.9,NA,NA,NA,NA,NA,2,9,0,NA,NA,NA,NA,NA,NA
"AMARICOOPER","WR","Amari Cooper","OAK",48,126,0.9,4,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,NA
"MELVINGORDON","RB","Melvin Gordon","SD",38,128,0.8,NA,NA,NA,NA,NA,4,8,0,NA,NA,NA,NA,NA,NA
"DEANTHONYTHOMASKC","RB","De'Anthony Thomas KC","KC",39,129,0.7,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA,NA
"JALSTONFOWLER","RB","Jalston Fowler","TEN",39,129,0.7,1,NA,0,0,0,0,0,0,1,2,0,0,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",49,131,0.6,5,NA,NA,NA,NA,1,16,0,1,5,0,0,0,1
"MATTJONES","RB","Matt Jones","WAS",41,132,0.2,2,NA,NA,NA,NA,5,0,0,2,12,0,NA,NA,1
"SHAUNDRAUGHN","RB","Shaun Draughn","SF",41,132,0.2,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",41,132,0.2,1,NA,NA,NA,NA,2,2,0,0,0,0,0,0,NA
"PHILIPRIVERS","QB","Philip Rivers","SD",20,135,0.1,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AARONRODGERS","QB","Aaron Rodgers","GB",21,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",24,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSSELLWILSON","QB","Russell Wilson","SEA",21,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",24,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEFONDIGGS","WR","Stefon Diggs","MIN",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWLUCK","QB","Andrew Luck","IND",21,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVEJOHNSON","WR","Stevie Johnson","SD",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PEYTONMANNING","QB","Peyton Manning","DEN",21,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","PHI",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",44,136,0,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",24,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",24,136,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",24,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAMBRADFORD","QB","Sam Bradford","PHI",21,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",21,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THOMASRAWLS","RB","Thomas Rawls","SEA",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","RIA",24,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",21,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","CHI",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",24,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVESMITH","WR","Steve Smith Sr.","BAL",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERLOCKETT","WR","Tyler Lockett","SEA",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARIANFOSTER","RB","Arian Foster","HOU",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DONTRELLEINMAN","WR","Dontrelle Inman","SD",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","HOU",21,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",21,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEVANTEPARKER","WR","DeVante Parker","MIA",50,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","SF",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","WAS",44,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
