"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"PHILIPRIVERS","QB","Philip Rivers","SD",20,20,16,36,23,269,2,1,3,8,0,0,0,0,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",20,20,16,0,0,0,0,0,1,10,0,7,91,1,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",27,27,15,0,0,0,0,0,0,0,0,8,95,1,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",27,27,15,0,0,0,0,0,19,79,0,3,27,1,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",27,27,15,0,0,0,0,0,0,0,0,8,97,1,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",27,27,15,0,0,0,0,0,12,51,1,4,46,0,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",27,27,15,0,0,0,0,0,0,0,0,7,94,1,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",27,27,15,0,0,0,0,0,0,0,0,7,94,1,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",27,27,15,31,19,184,2,0,2,7,0,0,0,0,NA,NA,NA
"ZACHMETTENBERGER","QB","Zach Mettenberger","TEN",27,27,15,28,16,229,2,1,1,7,0,0,0,0,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",35,35,14,0,0,0,0,0,0,0,0,6,86,1,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",35,35,14,0,0,0,0,0,19,85,1,1,9,0,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",35,35,14,29,18,221,2,1,3,8,0,0,0,0,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",35,35,14,0,0,0,0,0,0,0,0,6,84,1,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",35,35,14,0,0,0,0,0,0,0,0,5,87,1,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",35,35,14,0,0,0,0,0,0,0,0,5,86,1,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",35,35,14,0,0,0,0,0,0,0,0,6,85,1,NA,NA,NA
"DREWSTANTON","QB","Drew Stanton","ARI",35,35,14,33,18,203,2,1,2,4,0,0,0,0,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",35,35,14,0,0,0,0,0,0,0,0,7,81,1,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",35,35,14,0,0,0,0,0,18,75,1,3,19,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",35,35,14,0,0,0,0,0,0,0,0,6,87,1,NA,NA,NA
"JOEFLACCO","QB","Joe Flacco","BAL",35,35,14,35,21,210,2,1,2,3,0,0,0,0,NA,NA,NA
"JOSHGORDON","WR","Josh Gordon","CLE",35,35,14,0,0,0,0,0,0,0,0,7,89,1,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",35,35,14,0,0,0,0,0,0,0,0,6,83,1,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",35,35,14,0,0,0,0,0,0,0,0,6,88,1,NA,NA,NA
"KYLEORTON","QB","Kyle Orton","BUF",35,35,14,40,25,211,2,1,1,1,0,0,0,0,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",35,35,14,0,0,0,0,0,15,74,1,2,10,0,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",35,35,14,0,0,0,0,0,0,0,0,6,83,1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",35,35,14,0,0,0,0,0,1,3,0,5,80,1,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",35,35,14,0,0,0,0,0,18,77,1,3,13,0,NA,NA,NA
"SHAUNHILL","QB","Shaun Hill","STL",35,35,14,29,19,209,2,1,1,0,0,0,0,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",56,56,13,0,0,0,0,0,1,6,0,6,71,1,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",56,56,13,0,0,0,0,0,0,0,0,6,75,1,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",56,56,13,0,0,0,0,0,13,60,1,2,18,0,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","CLE",56,56,13,35,19,265,1,1,3,14,0,0,0,0,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",56,56,13,0,0,0,0,0,0,0,0,6,78,1,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",56,56,13,0,0,0,0,0,0,0,0,6,75,1,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",56,56,13,0,0,0,0,0,18,69,1,1,10,0,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",56,56,13,0,0,0,0,0,0,0,0,7,73,1,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",56,56,13,0,0,0,0,0,14,65,1,3,17,0,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","PHI",56,56,13,0,0,0,0,0,18,67,1,3,14,0,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",56,56,13,0,0,0,0,0,0,0,0,5,72,1,NA,NA,NA
"STEDMANBAILEY","WR","Stedman Bailey","STL",56,56,13,0,0,0,0,0,0,0,0,6,74,1,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",56,56,13,0,0,0,0,0,16,64,1,1,10,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",69,69,12,0,0,0,0,0,0,0,0,6,64,1,NA,NA,NA
"COLTMCCOY","QB","Colt McCoy","WAS",69,69,12,34,25,265,1,1,2,5,0,0,0,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",69,69,12,0,0,0,0,0,18,69,1,1,9,0,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",69,69,12,0,0,0,0,0,0,0,0,7,66,1,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",69,69,12,0,0,0,0,0,17,60,1,1,8,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",69,69,12,0,0,0,0,0,12,53,1,2,14,0,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",69,69,12,0,0,0,0,0,0,0,0,5,61,1,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",69,69,12,0,0,0,0,0,16,68,1,1,6,0,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",69,69,12,0,0,0,0,0,0,0,0,5,65,1,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",69,69,12,0,0,0,0,0,0,0,0,5,62,1,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",79,79,11,31,20,205,1,1,3,12,0,0,0,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",79,79,11,0,0,0,0,0,0,0,0,4,57,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",79,79,11,0,0,0,0,0,0,0,0,4,54,1,NA,NA,NA
"BLAKEBORTLES","QB","Blake Bortles","JAC",79,79,11,38,23,232,1,2,4,23,0,0,0,0,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",79,79,11,0,0,0,0,0,0,0,0,5,58,1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",79,79,11,0,0,0,0,0,0,0,0,5,53,1,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",79,79,11,0,0,0,0,0,12,57,1,0,0,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",79,79,11,0,0,0,0,0,0,0,0,4,50,1,NA,NA,NA
"DANIELHERRON","RB","Daniel Herron","IND",79,79,11,0,0,0,0,0,10,54,1,1,5,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",79,79,11,0,0,0,0,0,0,0,0,4,52,1,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",79,79,11,0,0,0,0,0,1,2,0,4,56,1,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",79,79,11,0,0,0,0,0,0,0,0,5,59,1,NA,NA,NA
"FREDJACKSON","RB","Fred Jackson","BUF",79,79,11,0,0,0,0,0,12,37,0,4,29,1,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",79,79,11,0,0,0,0,0,0,0,0,5,59,1,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",79,79,11,0,0,0,0,0,0,0,0,6,51,1,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",79,79,11,0,0,0,0,0,0,0,0,5,57,1,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",79,79,11,0,0,0,0,0,0,0,0,4,51,1,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",79,79,11,0,0,0,0,0,12,54,1,0,0,0,NA,NA,NA
"MARKSANCHEZ","QB","Mark Sanchez","PHI",79,79,11,38,23,245,1,1,2,3,0,0,0,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",79,79,11,0,0,0,0,0,0,0,0,4,57,1,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",79,79,11,0,0,0,0,0,11,36,1,3,21,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",79,79,11,0,0,0,0,0,0,0,0,5,51,1,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",79,79,11,0,0,0,0,0,0,0,0,4,58,1,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",79,79,11,0,0,0,0,0,0,0,0,4,52,1,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",103,103,10,0,0,0,0,0,0,0,0,4,42,1,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",103,103,10,0,0,0,0,0,0,0,0,5,43,1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",103,103,10,0,0,0,0,0,0,0,0,3,41,1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",103,103,10,0,0,0,0,0,0,0,0,4,44,1,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",103,103,10,0,0,0,0,0,0,0,0,4,49,1,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",103,103,10,0,0,0,0,0,0,0,0,3,46,1,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",103,103,10,0,0,0,0,0,0,0,0,3,49,1,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",103,103,10,0,0,0,0,0,0,0,0,5,41,1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",103,103,10,0,0,0,0,0,0,0,0,5,48,1,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",103,103,10,0,0,0,0,0,4,20,0,3,27,1,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",103,103,10,0,0,0,0,0,0,0,0,3,44,1,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",114,114,9,32,18,152,1,1,3,14,0,0,0,0,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","TB",114,114,9,37,22,225,1,2,1,1,0,0,0,0,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",114,114,9,0,0,0,0,0,0,0,0,4,39,1,NA,NA,NA
"LUKEWILLSON","TE","Luke Willson","SEA",114,114,9,0,0,0,0,0,0,0,0,2,31,1,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",118,118,8,0,0,0,0,0,0,0,0,3,24,1,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",118,118,8,0,0,0,0,0,8,28,1,0,0,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",120,120,7,0,0,0,0,0,10,50,0,3,20,0,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",120,120,7,38,21,175,1,2,1,6,0,0,0,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",120,120,7,0,0,0,0,0,10,51,0,3,24,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",123,123,6,0,0,0,0,0,14,58,0,3,15,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",123,123,6,0,0,0,0,0,12,60,0,1,9,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",123,123,6,0,0,0,0,0,0,0,0,4,69,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",123,123,6,0,0,0,0,0,1,7,0,7,60,0,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",123,123,6,0,0,0,0,0,0,0,0,5,60,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",123,123,6,0,0,0,0,0,0,0,0,6,68,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",123,123,6,0,0,0,0,0,0,0,0,6,62,0,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","SD",123,123,6,0,0,0,0,0,15,55,0,2,14,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",123,123,6,0,0,0,0,0,13,56,0,2,12,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",123,123,6,0,0,0,0,0,13,42,0,2,20,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",133,133,5,0,0,0,0,0,0,0,0,4,55,0,NA,NA,NA
"DEREKHAGAN","WR","Derek Hagan","TEN",133,133,5,0,0,0,0,0,0,0,0,3,52,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",133,133,5,0,0,0,0,0,0,0,0,4,50,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",133,133,5,0,0,0,0,0,0,0,0,4,50,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","ATL",133,133,5,0,0,0,0,0,0,0,0,5,53,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",133,133,5,0,0,0,0,0,0,0,0,5,53,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",133,133,5,0,0,0,0,0,0,0,0,3,53,0,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAC",133,133,5,0,0,0,0,0,0,0,0,5,56,0,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","NYJ",133,133,5,0,0,0,0,0,2,15,0,6,46,0,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",133,133,5,0,0,0,0,0,0,0,0,5,52,0,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",133,133,5,0,0,0,0,0,0,0,0,5,58,0,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SF",133,133,5,0,0,0,0,0,0,0,0,5,50,0,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",133,133,5,0,0,0,0,0,0,0,0,5,54,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",146,146,4,0,0,0,0,0,0,0,0,5,49,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",146,146,4,0,0,0,0,0,15,46,0,1,9,0,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts III","JAC",146,146,4,0,0,0,0,0,0,0,0,5,48,0,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",146,146,4,0,0,0,0,0,0,0,0,3,40,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",146,146,4,0,0,0,0,0,11,27,0,3,24,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",146,146,4,0,0,0,0,0,0,0,0,3,48,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",146,146,4,0,0,0,0,0,0,0,0,3,44,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",146,146,4,0,0,0,0,0,0,0,0,3,41,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",146,146,4,0,0,0,0,0,0,0,0,4,45,0,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",146,146,4,0,0,0,0,0,0,0,0,4,40,0,NA,NA,NA
"MARIONGRICE","RB","Marion Grice","ARI",146,146,4,0,0,0,0,0,10,40,0,1,6,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",146,146,4,0,0,0,0,0,4,17,0,4,34,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",158,158,3,0,0,0,0,0,0,0,0,3,32,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",158,158,3,0,0,0,0,0,0,0,0,3,34,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",158,158,3,0,0,0,0,0,9,31,0,0,0,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",158,158,3,0,0,0,0,0,0,0,0,4,33,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",158,158,3,0,0,0,0,0,0,0,0,3,37,0,NA,NA,NA
"DANIELTHOMAS","RB","Daniel Thomas","MIA",158,158,3,0,0,0,0,0,6,20,0,2,14,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",158,158,3,0,0,0,0,0,3,19,0,2,20,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",158,158,3,0,0,0,0,0,5,23,0,2,14,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",158,158,3,0,0,0,0,0,0,0,0,2,32,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",158,158,3,0,0,0,0,0,8,31,0,1,6,0,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",158,158,3,0,0,0,0,0,0,0,0,2,30,0,NA,NA,NA
"NICKTOON","WR","Nick Toon","NO",158,158,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",158,158,3,0,0,0,0,0,0,0,0,3,39,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",158,158,3,0,0,0,0,0,0,0,0,4,34,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",158,158,3,0,0,0,0,0,3,15,0,4,25,0,NA,NA,NA
"PRESTONPARKER","WR","Preston Parker","NYG",158,158,3,0,0,0,0,0,0,0,0,3,33,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",158,158,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",158,158,3,0,0,0,0,0,5,20,0,1,11,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",158,158,3,0,0,0,0,0,2,12,0,4,26,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",177,177,2,0,0,0,0,0,6,21,0,1,8,0,NA,NA,NA
"BENTATE","RB","Ben Tate","MIN",177,177,2,0,0,0,0,0,7,27,0,1,5,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",177,177,2,0,0,0,0,0,6,21,0,0,0,0,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",177,177,2,0,0,0,0,0,3,14,0,1,10,0,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",177,177,2,0,0,0,0,0,5,18,0,2,14,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",177,177,2,0,0,0,0,0,0,0,0,2,21,0,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",177,177,2,0,0,0,0,0,4,10,0,3,17,0,NA,NA,NA
"CHRISHOGAN","WR","Chris Hogan","BUF",177,177,2,0,0,0,0,0,0,0,0,4,28,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",177,177,2,0,0,0,0,0,0,0,0,2,21,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",177,177,2,0,0,0,0,0,5,17,0,2,10,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",177,177,2,0,0,0,0,0,1,7,0,2,27,0,NA,NA,NA
"DONNIEAVERY","WR","Donnie Avery","KC",177,177,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",177,177,2,0,0,0,0,0,0,0,0,2,29,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",177,177,2,0,0,0,0,0,3,13,0,2,11,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",177,177,2,0,0,0,0,0,0,0,0,2,23,0,NA,NA,NA
"JASONAVANT","WR","Jason Avant","KC",177,177,2,0,0,0,0,0,0,0,0,3,27,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",177,177,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",177,177,2,0,0,0,0,0,0,0,0,3,23,0,NA,NA,NA
"JIMDRAY","TE","Jim Dray","CLE",177,177,2,0,0,0,0,0,0,0,0,2,28,0,NA,NA,NA
"JOEBANYARD","RB","Joe Banyard","MIN",177,177,2,0,0,0,0,0,4,20,0,1,4,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",177,177,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"JONASGRAY","RB","Jonas Gray","NE",177,177,2,0,0,0,0,0,5,24,0,0,0,0,NA,NA,NA
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",177,177,2,0,0,0,0,0,3,10,0,1,16,0,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",177,177,2,0,0,0,0,0,0,0,0,3,26,0,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",177,177,2,0,0,0,0,0,6,29,0,1,9,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",177,177,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",177,177,2,0,0,0,0,0,0,0,0,3,29,0,NA,NA,NA
"MARCEDESLEWIS","TE","Marcedes Lewis","JAC",177,177,2,0,0,0,0,0,0,0,0,2,23,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",177,177,2,0,0,0,0,0,0,0,0,3,24,0,NA,NA,NA
"PHILLYBROWN","WR","Philly Brown","CAR",177,177,2,0,0,0,0,0,0,3,0,2,28,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",177,177,2,0,0,0,0,0,5,18,0,3,16,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",177,177,2,0,0,0,0,0,0,0,0,2,24,0,NA,NA,NA
"RODSTREATER","WR","Rod Streater","OAK",177,177,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",177,177,2,0,0,0,0,0,0,0,0,3,21,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",177,177,2,0,0,0,0,0,2,4,0,3,27,0,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAC",177,177,2,0,0,0,0,0,6,14,0,1,10,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",177,177,2,0,0,0,0,0,0,0,0,3,25,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",177,177,2,0,0,0,0,0,0,0,0,3,28,0,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","STL",177,177,2,0,0,0,0,0,4,15,0,1,12,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",216,216,1,0,0,0,0,0,0,0,0,1,15,0,NA,NA,NA
