"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"DREWBREES","QB","Drew Brees","NO",20,20,15,46,30,311,1,1,3,10,0,0,0,0,NA,NA,NA
"JAYCUTLER","QB","Jay Cutler","CHI",20,20,15,34,24,223,2,1,3,12,0,0,0,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",20,20,15,0,0,0,0,0,0,0,0,6,95,1,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",20,20,15,0,0,0,0,0,0,0,0,6,95,1,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",20,20,15,0,0,0,0,0,0,0,0,8,91,1,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",20,20,15,33,20,223,2,1,2,12,0,0,0,0,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",20,20,15,0,0,0,0,0,0,0,0,6,90,1,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",30,30,14,0,0,0,0,0,10,52,0,4,34,1,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",30,30,14,0,0,0,0,0,0,0,0,7,82,1,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",30,30,14,38,23,206,2,1,1,8,0,0,0,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",30,30,14,0,0,0,0,0,15,56,0,3,36,1,NA,NA,NA
"ELIMANNING","QB","Eli Manning","NYG",30,30,14,36,21,212,2,1,1,3,0,0,0,0,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",30,30,14,0,0,0,0,0,0,0,0,6,82,1,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",30,30,14,0,0,0,0,0,17,68,1,4,24,0,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","TB",30,30,14,33,20,202,2,1,1,8,0,0,0,0,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",30,30,14,0,0,0,0,0,0,0,0,6,88,1,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","PHI",30,30,14,0,0,0,0,0,20,78,1,3,13,0,NA,NA,NA
"MARKSANCHEZ","QB","Mark Sanchez","PHI",30,30,14,41,24,271,2,2,1,1,0,0,0,0,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",30,30,14,0,0,0,0,0,16,61,1,3,23,0,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",30,30,14,0,0,0,0,0,0,0,0,6,88,1,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",30,30,14,0,0,0,0,0,11,50,0,4,31,1,NA,NA,NA
"SHAUNHILL","QB","Shaun Hill","STL",30,30,14,42,26,217,2,1,1,3,0,0,0,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",45,45,13,0,0,0,0,0,0,0,0,6,72,1,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",45,45,13,0,0,0,0,0,0,0,0,6,76,1,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",45,45,13,0,0,0,0,0,15,67,1,2,17,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",45,45,13,0,0,0,0,0,0,0,0,5,71,1,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",45,45,13,0,0,0,0,0,17,76,1,1,8,0,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",45,45,13,0,0,0,0,0,0,0,0,7,74,1,NA,NA,NA
"KYLEORTON","QB","Kyle Orton","BUF",45,45,13,37,22,199,2,1,1,4,0,0,0,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",45,45,13,0,0,0,0,0,0,0,0,6,73,1,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",45,45,13,0,0,0,0,0,0,0,0,4,71,1,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",45,45,13,0,0,0,0,0,0,0,0,5,70,1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",45,45,13,0,0,0,0,0,0,0,0,5,74,1,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",56,56,12,30,21,180,1,0,3,11,0,0,0,0,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",56,56,12,0,0,0,0,0,19,65,1,1,8,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",56,56,12,0,0,0,0,0,12,54,1,2,15,0,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",56,56,12,0,0,0,0,0,0,0,0,4,61,1,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","CLE",56,56,12,34,21,267,1,1,2,0,0,0,0,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",56,56,12,0,0,0,0,0,0,0,0,5,62,1,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",56,56,12,0,0,0,0,0,0,0,0,5,61,1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",56,56,12,0,0,0,0,0,0,0,0,5,65,1,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","SD",56,56,12,0,0,0,0,0,16,46,1,2,21,0,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",56,56,12,0,0,0,0,0,0,0,0,6,68,1,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",66,66,11,0,0,0,0,0,14,30,1,4,28,0,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",66,66,11,33,19,239,1,1,3,9,0,0,0,0,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",66,66,11,0,0,0,0,0,0,0,0,5,57,1,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",66,66,11,0,0,0,0,0,1,14,0,3,43,1,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",66,66,11,0,0,0,0,0,0,0,0,4,55,1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",66,66,11,0,0,0,0,0,0,0,0,5,55,1,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",66,66,11,0,0,0,0,0,11,40,1,2,15,0,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",66,66,11,0,0,0,0,0,0,0,0,5,56,1,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",66,66,11,0,0,0,0,0,0,0,0,5,54,1,NA,NA,NA
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",66,66,11,41,25,294,1,2,3,1,0,0,0,0,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",66,66,11,0,0,0,0,0,0,0,0,5,58,1,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",66,66,11,0,0,0,0,0,0,0,0,4,55,1,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",66,66,11,0,0,0,0,0,0,0,0,6,50,1,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",66,66,11,0,0,0,0,0,12,54,1,1,8,0,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",66,66,11,0,0,0,0,0,0,0,0,5,51,1,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",81,81,10,0,0,0,0,0,0,0,0,5,42,1,NA,NA,NA
"DREWSTANTON","QB","Drew Stanton","ARI",81,81,10,36,21,217,1,1,3,2,0,0,0,0,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",81,81,10,0,0,0,0,0,0,0,0,5,47,1,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",81,81,10,0,0,0,0,0,0,0,0,5,48,1,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",81,81,10,0,0,0,0,0,0,0,0,4,41,1,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",81,81,10,0,0,0,0,0,0,0,0,5,44,1,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",81,81,10,0,0,0,0,0,0,0,0,5,47,1,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",81,81,10,0,0,0,0,0,8,25,1,2,22,0,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",81,81,10,0,0,0,0,0,13,48,1,1,5,0,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",81,81,10,0,0,0,0,0,0,0,0,4,47,1,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",81,81,10,0,0,0,0,0,0,0,0,3,43,1,NA,NA,NA
"ZACHMETTENBERGER","QB","Zach Mettenberger","TEN",81,81,10,30,17,208,1,1,2,8,0,0,0,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",93,93,9,0,0,0,0,0,0,0,0,5,36,1,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",93,93,9,0,0,0,0,0,0,0,0,4,32,1,NA,NA,NA
"RYANMALLETT","QB","Ryan Mallett","HOU",93,93,9,31,17,199,1,1,2,5,0,0,0,0,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",96,96,8,0,0,0,0,0,0,0,0,6,83,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",96,96,8,0,0,0,0,0,15,71,0,2,12,0,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",96,96,8,0,0,0,0,0,1,10,0,5,76,0,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",99,99,7,0,0,0,0,0,2,14,0,6,63,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",99,99,7,0,0,0,0,0,7,44,0,3,37,0,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",99,99,7,0,0,0,0,0,0,0,0,6,75,0,NA,NA,NA
"TRAVARISCADET","RB","Travaris Cadet","NO",99,99,7,0,0,0,0,0,8,41,0,5,38,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",103,103,6,0,0,0,0,0,0,0,0,5,62,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",103,103,6,0,0,0,0,0,11,49,0,3,23,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",103,103,6,0,0,0,0,0,11,41,0,4,24,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",103,103,6,0,0,0,0,0,0,0,0,6,64,0,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",103,103,6,0,0,0,0,0,0,0,0,5,64,0,NA,NA,NA
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",103,103,6,0,0,0,0,0,13,69,0,1,8,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",103,103,6,0,0,0,0,0,1,8,0,6,62,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",103,103,6,0,0,0,0,0,0,0,0,6,65,0,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",103,103,6,0,0,0,0,0,0,0,0,5,60,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",112,112,5,0,0,0,0,0,0,0,0,4,50,0,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",112,112,5,0,0,0,0,0,12,41,0,2,15,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",112,112,5,0,0,0,0,0,0,0,0,4,52,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",112,112,5,0,0,0,0,0,0,0,0,5,51,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",112,112,5,0,0,0,0,0,0,0,0,4,56,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",112,112,5,0,0,0,0,0,0,0,0,4,58,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",112,112,5,0,0,0,0,0,6,26,0,3,31,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",112,112,5,0,0,0,0,0,12,45,0,2,17,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",120,120,4,0,0,0,0,0,12,45,0,1,3,0,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",120,120,4,0,0,0,0,0,0,0,0,5,49,0,NA,NA,NA
"BRYCEBROWN","RB","Bryce Brown","BUF",120,120,4,0,0,0,0,0,10,37,0,2,17,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",120,120,4,0,0,0,0,0,0,0,0,3,40,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",120,120,4,0,0,0,0,0,4,22,0,3,20,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",120,120,4,0,0,0,0,0,0,0,0,4,41,0,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",120,120,4,0,0,0,0,0,0,0,0,5,44,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",120,120,4,0,0,0,0,0,0,0,0,5,43,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",120,120,4,0,0,0,0,0,0,0,0,4,40,0,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",120,120,4,0,0,0,0,0,14,35,0,2,18,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",120,120,4,0,0,0,0,0,7,34,0,3,14,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",120,120,4,0,0,0,0,0,0,0,0,3,46,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",120,120,4,0,0,0,0,0,0,0,0,4,45,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",120,120,4,0,0,0,0,0,0,0,0,3,42,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",120,120,4,0,0,0,0,0,0,0,0,4,42,0,NA,NA,NA
"MONTEEBALL","RB","Montee Ball","DEN",120,120,4,0,0,0,0,0,10,35,0,2,14,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",120,120,4,0,0,0,0,0,0,0,0,3,42,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",120,120,4,0,0,0,0,0,0,0,0,5,48,0,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SF",120,120,4,0,0,0,0,0,0,0,0,3,43,0,NA,NA,NA
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",120,120,4,0,0,0,0,0,0,0,0,3,49,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",120,120,4,0,0,0,0,0,5,10,0,5,37,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",120,120,4,0,0,0,0,0,10,31,0,2,11,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",142,142,3,0,0,0,0,0,0,0,0,3,31,0,NA,NA,NA
"BENJAMINCUNNINGHAM","RB","Benjamin Cunningham","STL",142,142,3,0,0,0,0,0,4,12,0,4,27,0,NA,NA,NA
"BENTATE","RB","Ben Tate","MIN",142,142,3,0,0,0,0,0,12,39,0,1,7,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",142,142,3,0,0,0,0,0,7,37,0,0,0,0,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",142,142,3,0,0,0,0,0,8,29,0,2,12,0,NA,NA,NA
"CHRISPOLK","RB","Chris Polk","PHI",142,142,3,0,0,0,0,0,6,34,0,0,0,0,NA,NA,NA
"DAMIENWILLIAMS","RB","Damien Williams","MIA",142,142,3,0,0,0,0,0,12,39,0,1,7,0,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",142,142,3,0,0,0,0,0,8,26,0,1,12,0,NA,NA,NA
"DEREKHAGAN","WR","Derek Hagan","TEN",142,142,3,0,0,0,0,0,0,0,0,2,34,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",142,142,3,0,0,0,0,0,0,0,0,3,37,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",142,142,3,0,0,0,0,0,0,0,0,3,30,0,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",142,142,3,0,0,0,0,0,0,0,0,2,34,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",142,142,3,0,0,0,0,0,8,37,0,0,0,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",142,142,3,0,0,0,0,0,0,0,0,3,35,0,NA,NA,NA
"JASONAVANT","WR","Jason Avant","KC",142,142,3,0,0,0,0,0,0,0,0,3,33,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",142,142,3,0,0,0,0,0,0,0,0,3,36,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",142,142,3,0,0,0,0,0,0,0,0,4,39,0,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",142,142,3,0,0,0,0,0,0,0,0,2,35,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",142,142,3,0,0,0,0,0,0,0,0,4,34,0,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",142,142,3,0,0,0,0,0,8,33,0,1,4,0,NA,NA,NA
"PRESTONPARKER","WR","Preston Parker","NYG",142,142,3,0,0,0,0,0,0,0,0,3,35,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",142,142,3,0,0,0,0,0,0,0,0,3,32,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",142,142,3,0,0,0,0,0,0,0,0,4,36,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",165,165,2,0,0,0,0,0,7,21,0,1,8,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",165,165,2,0,0,0,0,0,0,0,0,2,22,0,NA,NA,NA
"ANTONESMITH","RB","Antone Smith","ATL",165,165,2,0,0,0,0,0,3,19,0,1,19,0,NA,NA,NA
"BRANDONLLOYD","WR","Brandon Lloyd","SF",165,165,2,0,0,0,0,0,0,0,0,1,21,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",165,165,2,0,0,0,0,0,0,0,0,3,25,0,NA,NA,NA
"CEDRICPEERMAN","RB","Cedric Peerman","CIN",165,165,2,0,0,0,0,0,7,26,0,1,7,0,NA,NA,NA
"CHRISHOGAN","WR","Chris Hogan","BUF",165,165,2,0,0,0,0,0,0,0,0,2,23,0,NA,NA,NA
"COOPERHELFET","TE","Cooper Helfet","SEA",165,165,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",165,165,2,0,0,0,0,0,0,0,0,2,24,0,NA,NA,NA
"DANIELTHOMAS","RB","Daniel Thomas","MIA",165,165,2,0,0,0,0,0,4,14,0,1,10,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",165,165,2,0,0,0,0,0,0,0,0,2,23,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",165,165,2,0,0,0,0,0,0,0,0,2,26,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",165,165,2,0,0,0,0,0,2,12,0,2,16,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",165,165,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","ATL",165,165,2,0,0,0,0,0,0,0,0,3,25,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",165,165,2,0,0,0,0,0,2,15,0,2,10,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",165,165,2,0,0,0,0,0,6,24,0,1,4,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",165,165,2,0,0,0,0,0,0,0,0,2,25,0,NA,NA,NA
"JIMDRAY","TE","Jim Dray","CLE",165,165,2,0,0,0,0,0,0,0,0,2,28,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",165,165,2,0,0,0,0,0,0,0,0,2,21,0,NA,NA,NA
"JONASGRAY","RB","Jonas Gray","NE",165,165,2,0,0,0,0,0,6,25,0,0,0,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",165,165,2,0,0,0,0,0,6,19,0,2,15,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",165,165,2,0,0,0,0,0,0,0,0,3,20,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",165,165,2,0,0,0,0,0,0,0,0,2,20,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",165,165,2,0,0,0,0,0,0,0,0,2,29,0,NA,NA,NA
"RICARDOLOCKETTE","WR","Ricardo Lockette","SEA",165,165,2,0,0,0,0,0,0,0,0,2,25,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",165,165,2,0,0,0,0,0,3,16,0,1,12,0,NA,NA,NA
"SHONNGREENE","RB","Shonn Greene","TEN",165,165,2,0,0,0,0,0,5,20,0,0,0,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",165,165,2,0,0,0,0,0,1,5,0,4,28,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",165,165,2,0,0,0,0,0,0,0,0,2,23,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",165,165,2,0,0,0,0,0,0,0,0,2,25,0,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",165,165,2,0,0,0,0,0,0,0,0,2,23,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",165,165,2,0,0,0,0,0,0,0,0,3,27,0,NA,NA,NA
"AUSTINPETTIS","WR","Austin Pettis","STL",198,198,1,0,0,0,0,0,0,0,0,1,10,0,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",198,198,1,0,0,0,0,0,0,0,0,2,11,0,NA,NA,NA
"BRANDONGIBSON","WR","Brandon Gibson","MIA",198,198,1,0,0,0,0,0,0,0,0,1,11,0,NA,NA,NA
"BRANDONMYERS","TE","Brandon Myers","TB",198,198,1,0,0,0,0,0,0,0,0,2,13,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",198,198,1,0,0,0,0,0,0,0,0,2,12,0,NA,NA,NA
"BRICEBUTLER","WR","Brice Butler","OAK",198,198,1,0,0,0,0,0,0,0,0,1,16,0,NA,NA,NA
"CHASECOFFMAN","TE","Chase Coffman","TEN",198,198,1,0,0,0,0,0,0,0,0,1,11,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","MIN",198,198,1,0,0,0,0,0,0,0,0,1,15,0,NA,NA,NA
"CHRISGIVENS","WR","Chris Givens","STL",198,198,1,0,0,0,0,0,0,0,0,2,16,0,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",198,198,1,0,0,0,0,0,2,11,0,0,0,0,NA,NA,NA
"DANIELHERRON","RB","Daniel Herron","IND",198,198,1,0,0,0,0,0,3,12,0,0,0,0,NA,NA,NA
"DENARIUSMOORE","WR","Denarius Moore","OAK",198,198,1,0,0,0,0,0,0,0,0,1,10,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",198,198,1,0,0,0,0,0,0,0,0,1,18,0,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",198,198,1,0,0,0,0,0,0,0,0,1,13,0,NA,NA,NA
"FRANKIEHAMMOND","WR","Frankie Hammond","KC",198,198,1,0,0,0,0,0,0,0,0,2,12,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",198,198,1,0,0,0,0,0,0,0,0,1,10,0,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","DEN",198,198,1,0,0,0,0,0,0,0,0,1,11,0,NA,NA,NA
"JOSEPHFAURIA","TE","Joseph Fauria","DET",198,198,1,0,0,0,0,0,0,0,0,1,16,0,NA,NA,NA
