"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"DEREKCARR","QB","Derek Carr","OAK",16,16,15.4,34.8,21.4,263.5,1.9,1,2,5.5,0,0,0,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",17,17,15.3,0,0,0,0,0,0,0,0,7,101.5,0.9,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",18,18,15.2,34.9,21,233.4,1.2,0.6,4.2,22.9,0.1,0,0,0,NA,NA,NA
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",19,19,15.1,36.7,23.3,293.5,1.5,0.8,1.7,5.1,0,0,0,0,NA,NA,NA
"MATTHASSELBECK","QB","Matt Hasselbeck","IND",19,19,15.1,38.6,24.7,271.9,2,1.2,2.4,6.9,0,0,0,0,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",21,21,14.6,35.5,23.2,265.3,1.8,1.2,0.9,3.4,0,0,0,0,NA,NA,NA
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","NYJ",21,21,14.6,33.4,20.3,224.4,1.8,1.1,4.5,19.3,0.2,0,0,0,NA,NA,NA
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",21,21,14.6,37.8,23.9,260.9,1.5,1,2.5,11.9,0.1,0,0,0,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",24,24,14.5,0,0,0,0,0,18.4,81.6,0.7,3.6,28,0.1,NA,NA,NA
"JAMEISWINSTON","QB","Jameis Winston","TB",25,25,14.3,32.2,19.3,240.5,1.5,1,3.2,14.3,0.1,0,0,0,NA,NA,NA
"JAYCUTLER","QB","Jay Cutler","CHI",26,26,13.9,36.6,21.6,260.1,1.4,1.2,2.9,13.5,0.1,0,0,0,NA,NA,NA
"ADRIANPETERSON","RB","Adrian Peterson","MIN",27,27,13.8,0,0,0,0,0,22.4,99,0.7,2,16.8,0,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",27,27,13.8,0,0,0,0,0,0,0,0,8.9,115.8,0.5,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","DAL",29,29,13.5,0,0,0,0,0,20.3,76.5,0.6,3.1,26.4,0.1,NA,NA,NA
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",30,30,13.4,29.6,17.6,200.7,1.1,1,6,29,0.2,0,0,0,NA,NA,NA
"MARCUSMARIOTA","QB","Marcus Mariota","TEN",31,31,13.3,32.8,20.3,224.6,1.3,0.8,3.2,20.8,0.1,0,0,0,NA,NA,NA
"MARKSANCHEZ","QB","Mark Sanchez","PHI",32,32,13.2,38.9,25.1,277.6,1.2,1.2,2.5,7.5,0.1,0,0,0,NA,NA,NA
"MATTSCHAUB","QB","Matt Schaub","BAL",33,33,13.1,37.3,21.6,256.4,1.3,1,1.9,2.9,0.1,0,0,0,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",34,34,13,0,0,0,0,0,15.4,68.5,0.6,4.1,31,0.1,NA,NA,NA
"BROCKOSWEILER","QB","Brock Osweiler","DEN",35,35,12.6,38.3,22.3,273.3,1.1,0.9,2.2,7.5,0.1,0,0,0,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",35,35,12.6,0,0,0,0,0,0.3,1.7,0,6.5,90,0.6,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",37,37,12.4,0,0,0,0,0,0.5,3.1,0,8.2,109.9,0.4,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","BUF",37,37,12.4,0,0,0,0,0,16.8,72.2,0.5,3.9,27.3,0.1,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",39,39,12.1,0,0,0,0,0,0,0,0,6.2,85.7,0.7,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",40,40,11.9,0,0,0,0,0,0,0,0,6.8,93,0.5,NA,NA,NA
"BLAINEGABBERT","QB","Blaine Gabbert","SF",40,40,11.9,34.2,20.4,231.7,1.3,1.2,2.7,9.7,0.1,0,0,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",42,42,11.7,0,0,0,0,0,18.9,80.7,0.4,1.9,15.6,0.1,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAX",43,43,11.6,0,0,0,0,0,0,0,0,5.5,80.3,0.6,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",43,43,11.6,0,0,0,0,0,0,0,0,6,83.8,0.6,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",45,45,11.4,0,0,0,0,0,20.7,88.4,0.5,1.1,8.7,0.1,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",45,45,11.4,30,19,218,0.9,0.8,3.2,16.8,0.1,0,0,0,NA,NA,NA
"THOMASRAWLS","RB","Thomas Rawls","SEA",45,45,11.4,0,0,0,0,0,18.6,87.9,0.4,1.7,13.5,0.1,NA,NA,NA
"FRANKGORE","RB","Frank Gore","IND",48,48,11.3,0,0,0,0,0,18.8,75.2,0.3,2.6,21.5,0.1,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",49,49,11.1,0,0,0,0,0,14.9,60.2,0.4,2.6,23.8,0.1,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAX",49,49,11.1,0,0,0,0,0,16.9,76.3,0.2,2.8,22.2,0.1,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",51,51,11,0,0,0,0,0,17.5,70,0.6,1.2,9.3,0,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",51,51,11,0,0,0,0,0,16.7,68,0.5,2.7,21.6,0.1,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",53,53,10.9,0,0,0,0,0,0,0,0,5.3,81.4,0.5,NA,NA,NA
"JAVORIUSALLEN","RB","Javorius Allen","BAL",54,54,10.7,0,0,0,0,0,16.6,71.9,0.4,2.3,18.4,0.1,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",55,55,10.4,0,0,0,0,0,18.3,79.5,0.4,2.6,19.5,0.1,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",56,56,10.3,0,0,0,0,0,18.6,85.5,0.4,0.8,6,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",56,56,10.3,0,0,0,0,0,11.9,50.8,0.3,4,30.3,0.1,NA,NA,NA
"SPENCERWARE","RB","Spencer Ware","KC",58,58,10.2,0,0,0,0,0,13.5,58.7,0.7,1.8,14.2,0.1,NA,NA,NA
"TODDGURLEY","RB","Todd Gurley","STL",58,58,10.2,0,0,0,0,0,16.2,74.2,0.4,2.4,19.3,0,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",60,60,10.1,0,0,0,0,0,16.5,74.4,0.5,1.1,7.4,0,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",61,61,10,0,0,0,0,0,0,0,0,5.2,79.9,0.5,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",62,62,9.9,0,0,0,0,0,0,0,0,4.9,77.3,0.5,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",63,63,9.8,0,0,0,0,0,0,0,0,6.4,81.6,0.3,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",64,64,9.7,0,0,0,0,0,0,0,0,5.2,71.6,0.4,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",65,65,9.6,0,0,0,0,0,10.7,47.7,0.3,4,31.6,0.1,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",65,65,9.6,0,0,0,0,0,15.7,63.4,0.4,1.7,13.7,0.1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",65,65,9.6,0,0,0,0,0,0,0,0,5.5,66.8,0.6,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",68,68,9.5,0,0,0,0,0,0,0,0,5.4,64.3,0.6,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",68,68,9.5,0,0,0,0,0,0,0,0,5,63.1,0.6,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",68,68,9.5,0,0,0,0,0,1.3,10.2,0,6.5,67,0.4,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",71,71,9.4,0,0,0,0,0,15.3,66.2,0.3,1.9,17.3,0.1,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",71,71,9.4,0,0,0,0,0,0.5,3.2,0,5,71.7,0.4,NA,NA,NA
"SHAUNDRAUGHN","RB","Shaun Draughn","SF",73,73,9.3,0,0,0,0,0,13.9,51.5,0.3,3.1,25,0.1,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",74,74,9,0,0,0,0,0,0,0,0,5.4,67.3,0.5,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",74,74,9,0,0,0,0,0,0.2,1.6,0,4.8,63.2,0.5,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",74,74,9,0,0,0,0,0,0,0,0,4.4,63.9,0.5,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",77,77,8.8,0,0,0,0,0,13.4,61.9,0.2,1.7,11.9,0.1,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",78,78,8.6,0,0,0,0,0,0.5,3.1,0,4.1,63.5,0.4,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",79,79,8.5,0,0,0,0,0,0,0,0,5.2,72.6,0.3,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",79,79,8.5,0,0,0,0,0,0,0,0,4.7,60,0.6,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",81,81,8.4,0,0,0,0,0,0,0,0,4.8,61.8,0.4,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",81,81,8.4,31.7,18.7,205.5,0.5,0.8,1.7,5,0,0,0,0,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",83,83,8.2,0,0,0,0,0,15.3,59.8,0.3,2,16.1,0.1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",83,83,8.2,0,0,0,0,0,0,0,0,5.2,61,0.4,NA,NA,NA
"AMARICOOPER","WR","Amari Cooper","OAK",85,85,8.1,0,0,0,0,0,0.2,1.5,0,4.8,66.3,0.4,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",85,85,8.1,0,0,0,0,0,7.4,28.2,0.1,4.6,42.1,0.2,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",85,85,8.1,0,0,0,0,0,0,0,0,3.5,55.8,0.5,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",85,85,8.1,0,0,0,0,0,0,0,0,4.6,65.3,0.4,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",89,89,8,0,0,0,0,0,0.1,0.8,0,4,61.1,0.3,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",89,89,8,0,0,0,0,0,12.5,51,0.3,1.7,14.2,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",91,91,7.9,0,0,0,0,0,0,0,0,5.1,66.9,0.3,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",91,91,7.9,0,0,0,0,0,0,0,0,4.9,51.2,0.5,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SD",91,91,7.9,0,0,0,0,0,0,0,0,5.2,69.9,0.3,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",94,94,7.8,0,0,0,0,0,13.5,58.7,0.5,1.1,8.3,0,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",94,94,7.8,0,0,0,0,0,0,0,0,4.4,65.3,0.3,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAX",96,96,7.7,0,0,0,0,0,0,0,0,4,56,0.4,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",96,96,7.7,0,0,0,0,0,6.8,31.3,0.2,3.9,31.6,0.1,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",96,96,7.7,0,0,0,0,0,0,0,0,5.2,64.9,0.3,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",99,99,7.6,0,0,0,0,0,0.3,1.9,0,3.6,53.7,0.4,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","HOU",99,99,7.6,0,0,0,0,0,0,0,0,3.3,50.2,0.4,NA,NA,NA
"TYLEREIFERT","TE","Tyler Eifert","CIN",101,101,7.5,0,0,0,0,0,0,0,0,4.7,56.8,0.4,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",102,102,7.4,0,0,0,0,0,0,0,0,3.9,55,0.4,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",103,103,7.2,0,0,0,0,0,0,0,0,4.4,52.7,0.4,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",103,103,7.2,0,0,0,0,0,0,0,0,3,50.4,0.4,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",105,105,7.1,0,0,0,0,0,0.6,4,0,3.8,52.5,0.3,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",105,105,7.1,0,0,0,0,0,0,0,0,5.2,54.8,0.4,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",105,105,7.1,0,0,0,0,0,0,0,0,4.7,58.2,0.4,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",105,105,7.1,0,0,0,0,0,0,0,0,3.8,58.1,0.4,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",109,109,7,0,0,0,0,0,0,0,0,4.8,57.1,0.3,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",109,109,7,0,0,0,0,0,0,0,0,4.2,51.4,0.3,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",109,109,7,0,0,0,0,0,0.5,3.2,0,5.1,60,0.3,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",109,109,7,0,0,0,0,0,0.6,3.7,0,3.8,53.7,0.3,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",113,113,6.9,0,0,0,0,0,10.2,42.5,0.3,1.6,12.9,0.1,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",113,113,6.9,0,0,0,0,0,15.4,54,0.2,1.8,12.4,0,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",113,113,6.9,0,0,0,0,0,0,0,0,4,57.9,0.3,NA,NA,NA
"ZACHMILLER","TE","Zach Miller","CHI",113,113,6.9,0,0,0,0,0,0,0,0,4.7,51.9,0.3,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",117,117,6.8,0,0,0,0,0,7.8,28.9,0.1,4,35.8,0.2,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",118,118,6.7,0,0,0,0,0,0,0,0,4.5,51.8,0.3,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",119,119,6.6,0,0,0,0,0,0,0,0,3.7,41.8,0.4,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",120,120,6.5,0,0,0,0,0,13.3,53.6,0.2,1,8,0,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",120,120,6.5,0,0,0,0,0,0.5,3.4,0,4.5,50.2,0.3,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",120,120,6.5,0,0,0,0,0,7.4,30.9,0.4,1.6,12.5,0.1,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",123,123,6.4,0,0,0,0,0,0,0,0,4.2,56.8,0.2,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",123,123,6.4,0,0,0,0,0,11.3,45.7,0.2,1.7,13,0.1,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",125,125,6.3,0,0,0,0,0,10.3,40.9,0.2,1.6,13.5,0.1,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts III","HOU",125,125,6.3,0,0,0,0,0,0.3,1.8,0,3.2,40.5,0.4,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",125,125,6.3,0,0,0,0,0,7.2,30,0.2,2.9,25.7,0.1,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",125,125,6.3,0,0,0,0,0,0,0,0,4.3,49.4,0.4,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",125,125,6.3,0,0,0,0,0,0,0,0,3,43,0.4,NA,NA,NA
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",125,125,6.3,0,0,0,0,0,9.2,33.1,0.3,1.6,16.6,0.1,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","CLE",131,131,6.2,0,0,0,0,0,0,0,0,3.6,48.4,0.4,NA,NA,NA
"CHRISGIVENS","WR","Chris Givens","BAL",131,131,6.2,0,0,0,0,0,0.3,1.7,0,3.3,50.6,0.2,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",131,131,6.2,0,0,0,0,0,10.2,46.1,0.1,1.9,15,0.1,NA,NA,NA
"STEFONDIGGS","WR","Stefon Diggs","MIN",131,131,6.2,0,0,0,0,0,0.3,1.8,0,4.3,56.6,0.2,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",135,135,6.1,0,0,0,0,0,0,0,0,3.8,44.4,0.4,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",135,135,6.1,0,0,0,0,0,0,0,0,3.9,48.1,0.4,NA,NA,NA
"DEVINFUNCHESS","WR","Devin Funchess","CAR",135,135,6.1,0,0,0,0,0,0,0,0,3.2,45.2,0.4,NA,NA,NA
"KESHAWNMARTIN","WR","Keshawn Martin","NE",138,138,5.9,0,0,0,0,0,0,0,0,4.1,45.2,0.3,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",138,138,5.9,0,0,0,0,0,0,0,0,3.6,45.3,0.3,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",140,140,5.8,0,0,0,0,0,0.1,0.8,0,3.8,42.1,0.3,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",140,140,5.8,0,0,0,0,0,0,0,0,2.8,49.1,0.3,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",140,140,5.8,0,0,0,0,0,5.5,19.6,0.1,4.3,36.2,0.2,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",143,143,5.6,0,0,0,0,0,5.9,24.5,0.1,3.7,29.4,0.1,NA,NA,NA
"CHRISHARPER","WR","Chris Harper","NE",143,143,5.6,0,0,0,0,0,0,0,0,3.4,44.8,0.3,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",143,143,5.6,0,0,0,0,0,4.4,20.8,0.1,2.8,25.2,0.1,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",143,143,5.6,0,0,0,0,0,0,0,0,3.2,46.8,0.3,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",147,147,5.5,0,0,0,0,0,0,0,0,3.7,41.7,0.2,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",147,147,5.5,0,0,0,0,0,0,0,0,4.2,47.1,0.3,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",147,147,5.5,0,0,0,0,0,0,0,0,4.4,48.8,0.3,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",147,147,5.5,0,0,0,0,0,0,0,0,3.2,46.7,0.3,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",147,147,5.5,0,0,0,0,0,0,0,0,3.2,35.3,0.4,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",147,147,5.5,0,0,0,0,0,0,0,0,4,49,0.2,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",147,147,5.5,0,0,0,0,0,4.1,17.5,0.1,3.1,30.3,0.2,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",154,154,5.4,0,0,0,0,0,0.3,1.8,0,3.4,45.4,0.2,NA,NA,NA
"TYLERLOCKETT","WR","Tyler Lockett","SEA",155,155,5.3,0,0,0,0,0,0.3,1.7,0,3,42.7,0.2,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",156,156,5.2,0,0,0,0,0,9.7,41.9,0.2,0.8,6.4,0,NA,NA,NA
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",156,156,5.2,0,0,0,0,0,6.1,27.4,0.1,2.8,25.3,0.1,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",156,156,5.2,0,0,0,0,0,0,0,0,3.1,44.7,0.2,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",156,156,5.2,0,0,0,0,0,2.5,19.6,0.1,3.6,38.4,0.1,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","DEN",156,156,5.2,0,0,0,0,0,0,0,0,3.3,43.1,0.2,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",161,161,5.1,0,0,0,0,0,0,0,0,3.4,41.8,0.2,NA,NA,NA
"DONTRELLEINMAN","WR","Dontrelle Inman","SD",162,162,5,0,0,0,0,0,0,0,0,2.7,41.4,0.2,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",162,162,5,0,0,0,0,0,0.1,0.9,0,2.7,40.7,0.2,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",164,164,4.9,0,0,0,0,0,0,0,0,3.4,37.8,0.3,NA,NA,NA
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",165,165,4.8,0,0,0,0,0,0,0,0,3,36.7,0.3,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",166,166,4.7,0,0,0,0,0,0,0,0,2.9,35.7,0.3,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",167,167,4.5,0,0,0,0,0,0,0,0,2.8,30.2,0.3,NA,NA,NA
"VANCEMCDONALD","TE","Vance McDonald","SF",168,168,4.4,0,0,0,0,0,0,0,0,2.9,35.7,0.2,NA,NA,NA
"CHRISPOLK","RB","Chris Polk","HOU",169,169,4.3,0,0,0,0,0,5,22.3,0.2,1.5,13.7,0.1,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","DET",169,169,4.3,0,0,0,0,0,0,0,0,2.5,31.6,0.2,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",171,171,4.2,0,0,0,0,0,0,0,0,3.2,34,0.2,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",171,171,4.2,0,0,0,0,0,3.5,17.3,0.1,3.1,29,0.1,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",171,171,4.2,0,0,0,0,0,0,0,0,2.9,35.2,0.2,NA,NA,NA
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",171,171,4.2,0,0,0,0,0,0,0,0,2.4,32.4,0.2,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",171,171,4.2,0,0,0,0,0,0,0,0,2.5,30.8,0.2,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",171,171,4.2,0,0,0,0,0,0,0,0,2.3,37.4,0.2,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",177,177,4.1,0,0,0,0,0,0,0,0,2.5,36.7,0.2,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",177,177,4.1,0,0,0,0,0,0,0,0,2.8,36.7,0.2,NA,NA,NA
"TERRONWARD","RB","Terron Ward","ATL",177,177,4.1,0,0,0,0,0,6.7,25.7,0.1,2.4,19.9,0.1,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",180,180,4,0,0,0,0,0,5.1,22,0.1,1.8,13.5,0.1,NA,NA,NA
"ALBERTWILSON","WR","Albert Wilson","KC",180,180,4,0,0,0,0,0,0,0,0,3,35.2,0.2,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",180,180,4,0,0,0,0,0,7.3,29.5,0.1,1.4,11.4,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",180,180,4,0,0,0,0,0,0,0,0,3,32.4,0.2,NA,NA,NA
"JEREMYBUTLER","WR","Jeremy Butler","BAL",184,184,3.9,0,0,0,0,0,0,0,0,2.5,34.7,0.2,NA,NA,NA
