"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"DREWBREES","QB","Drew Brees","NO",1,1,19.2,36.4,25,301.5,2.2,0.8,1.7,2.7,0.1,0,0,0,NA,NA,NA
"ANDREWLUCK","QB","Andrew Luck","IND",2,2,18.2,36.8,22.1,255.5,2.2,0.9,3.5,16.6,0.1,0,0,0,NA,NA,NA
"RUSSELLWILSON","QB","Russell Wilson","SEA",3,3,17.1,29.4,17.7,215.4,1.7,0.8,6.3,38.9,0.2,0,0,0,NA,NA,NA
"TONYROMO","QB","Tony Romo","DAL",3,3,17.1,35.4,23.1,284.7,2,0.8,1.7,4.5,0,0,0,0,NA,NA,NA
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",5,5,16.8,35.8,23.4,288.7,1.9,0.7,2.2,6.4,0,0,0,0,NA,NA,NA
"AARONRODGERS","QB","Aaron Rodgers","GB",6,6,16.4,32,20.6,249.4,1.8,0.6,3.4,17.4,0.1,0,0,0,NA,NA,NA
"ELIMANNING","QB","Eli Manning","NYG",6,6,16.4,37.1,23.8,288.6,1.9,1,1,1.9,0,0,0,0,NA,NA,NA
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",8,8,16.1,31.3,19.5,238.6,1.2,0.5,6.2,38.2,0.2,0,0,0,NA,NA,NA
"PEYTONMANNING","QB","Peyton Manning","DEN",9,9,16,38.1,23.8,279.4,1.7,0.9,1.4,-0.4,0,0,0,0,NA,NA,NA
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",10,10,15.9,35.1,22.8,264.4,1.5,0.7,3.4,16.7,0.1,0,0,0,NA,NA,NA
"CAMNEWTON","QB","Cam Newton","CAR",11,11,15.7,31.3,18.6,219.8,1.3,0.8,7.4,39.1,0.3,0,0,0,NA,NA,NA
"MATTRYAN","QB","Matt Ryan","ATL",11,11,15.7,37.4,24,284.3,1.6,0.9,1.8,5.8,0.1,0,0,0,NA,NA,NA
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","NYJ",13,13,15.6,35.2,22,251.3,1.6,1.1,3.7,15.2,0.1,0,0,0,NA,NA,NA
"TOMBRADY","QB","Tom Brady","NE",14,14,15.4,39.6,25.8,273.4,1.7,0.9,2.1,2.5,0.1,0,0,0,NA,NA,NA
"SAMBRADFORD","QB","Sam Bradford","PHI",15,15,15.3,35.3,22,237.7,1.9,0.7,2.2,6.3,0.1,0,0,0,NA,NA,NA
"CARSONPALMER","QB","Carson Palmer","ARI",16,16,15.1,36.1,22.6,264.6,1.7,1,1.5,2.6,0.1,0,0,0,NA,NA,NA
"PHILIPRIVERS","QB","Philip Rivers","SD",17,17,14.9,37.6,23.6,293.5,1.6,1.1,2,4.2,0,0,0,0,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",18,18,14.8,35.7,22.3,234.9,1.4,0.6,3.6,18.6,0.1,0,0,0,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",19,19,14.7,0,0,0,0,0,17.4,72.8,0.4,5.1,47.5,0.2,NA,NA,NA
"JOEFLACCO","QB","Joe Flacco","BAL",20,20,14.6,33,21.9,247.2,1.6,0.6,2.7,5.7,0.1,0,0,0,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",21,21,14.5,33.4,20.6,245.1,1.4,0.8,3.5,19.3,0.2,0,0,0,NA,NA,NA
"JAYCUTLER","QB","Jay Cutler","CHI",22,22,14.4,35.5,22.9,258.4,1.5,1.1,2.9,13,0.1,0,0,0,NA,NA,NA
"MARCUSMARIOTA","QB","Marcus Mariota","TEN",22,22,14.4,32.4,19.5,218.5,1.2,1,5.5,32.9,0.2,0,0,0,NA,NA,NA
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",24,24,14.3,36.8,22.6,260.3,1.5,0.8,2.3,7.3,0.1,0,0,0,NA,NA,NA
"JAMEISWINSTON","QB","Jameis Winston","TB",25,25,14.2,34.4,20.2,257.1,1.3,1.1,3.6,13.6,0.1,0,0,0,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",26,26,14.1,0,0,0,0,0,0.4,2.6,0,7.6,101.1,0.7,NA,NA,NA
"BLAKEBORTLES","QB","Blake Bortles","JAC",27,27,13.4,34.9,21.8,248.2,1.1,1,3.8,22.7,0.1,0,0,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",28,28,12.8,0,0,0,0,0,18.2,74.2,0.5,2.9,20.2,0.1,NA,NA,NA
"ADRIANPETERSON","RB","Adrian Peterson","MIN",29,29,12.6,0,0,0,0,0,16.7,75.5,0.5,2.9,24.8,0.1,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",30,30,12.4,31,19.7,224.4,1.4,1,3.1,9.9,0.1,0,0,0,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",30,30,12.4,37.5,23.4,255.7,1.1,0.8,2.1,6.2,0,0,0,0,NA,NA,NA
"JOHNNYMANZIEL","QB","Johnny Manziel","CLE",30,30,12.4,27.5,15.7,179.4,0.9,1.1,6.3,37.5,0.3,0,0,0,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",33,33,12.3,0,0,0,0,0,14.8,70.1,0.7,1.6,12.9,0.1,NA,NA,NA
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",33,33,12.3,29,17.4,193.1,1.3,1,5.7,24.5,0.2,0,0,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",35,35,12.1,0,0,0,0,0,18.1,84.2,0.7,1.2,9,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",35,35,12.1,0,0,0,0,0,18.3,80.5,0.5,2.4,18.9,0.1,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",37,37,12,0,0,0,0,0,16.5,74.1,0.4,3.5,27.7,0.1,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",38,38,11.9,0,0,0,0,0,0.1,0.8,0,7,93,0.5,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",38,38,11.9,35.4,22.6,257.5,1.1,1.1,1.3,5.1,0,0,0,0,NA,NA,NA
"RYANMALLETT","QB","Ryan Mallett","HOU",38,38,11.9,34.7,21.2,264.2,1,1.1,1.8,4.4,0,0,0,0,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",41,41,11.8,0,0,0,0,0,14.5,59.3,0.7,3.2,24.7,0.1,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",42,42,11.7,0,0,0,0,0,14.1,59.8,0.4,3.8,32.2,0.2,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",43,43,11.5,0,0,0,0,0,16.8,77.3,0.5,2.3,18,0.1,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",44,44,11.3,0,0,0,0,0,0.6,3.7,0,6.5,86.3,0.5,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",45,45,11.2,30.9,19,213.6,1.2,0.7,2.2,9.8,0.1,0,0,0,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",46,46,11.1,0,0,0,0,0,17.1,77.4,0.3,2.4,20,0.1,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",47,47,10.7,0,0,0,0,0,16,66.7,0.6,1.9,14.6,0.1,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",48,48,10.5,0,0,0,0,0,15.6,70.1,0.4,1.5,11,0.1,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",49,49,10.4,0,0,0,0,0,17.3,78.1,0.4,1.9,12.8,0.1,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",50,50,10.3,0,0,0,0,0,11.2,53.5,0.3,3.8,31.1,0.1,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",50,50,10.3,0,0,0,0,0,0,0,0,6.2,79.1,0.6,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",52,52,10.2,0,0,0,0,0,0,0,0,5.7,70.1,0.5,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",53,53,10.1,0,0,0,0,0,0.3,1.9,0,5.3,76.4,0.5,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",53,53,10.1,0,0,0,0,0,0,0,0,5,73.9,0.5,NA,NA,NA
"FRANKGORE","RB","Frank Gore","IND",55,55,9.9,0,0,0,0,0,15.1,58,0.4,2.5,20.2,0.1,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",55,55,9.9,0,0,0,0,0,14,60.1,0.5,1.4,11.2,0,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",57,57,9.7,0,0,0,0,0,16.1,65.6,0.5,1.6,13.1,0.1,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",58,58,9.6,0,0,0,0,0,16.1,64.2,0.4,1.4,10.7,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",58,58,9.6,0,0,0,0,0,0,0,0,6,86.5,0.3,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",58,58,9.6,0,0,0,0,0,15.3,60.3,0.6,1.1,8.9,0,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",61,61,9.5,0,0,0,0,0,12.7,55.1,0.4,2.9,23,0.1,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","BUF",61,61,9.5,0,0,0,0,0,14.6,63.8,0.4,2.5,17.6,0.1,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",63,63,9.4,0,0,0,0,0,14.5,64.4,0.3,2.1,17.1,0.1,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",63,63,9.4,0,0,0,0,0,0.5,3.6,0,5.2,71.2,0.4,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",65,65,9.3,0,0,0,0,0,16.4,70.9,0.4,1.1,8.7,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",65,65,9.3,0,0,0,0,0,15.4,63.3,0.4,2.3,17.7,0.1,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",65,65,9.3,0,0,0,0,0,0,0,0,4.9,73.7,0.4,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",68,68,9.2,0,0,0,0,0,15.6,65.8,0.3,1.5,12.1,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",68,68,9.2,0,0,0,0,0,0.7,4.4,0,6.8,70.5,0.4,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",68,68,9.2,0,0,0,0,0,15.5,66.8,0.4,1.6,11.9,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",71,71,9,0,0,0,0,0,0,0,0,5.9,79.2,0.3,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",72,72,8.7,0,0,0,0,0,0.8,5.4,0,5.1,67.7,0.4,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",72,72,8.7,0,0,0,0,0,0,0,0,3.8,63.4,0.5,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",74,74,8.5,0,0,0,0,0,0.9,6.7,0,4.6,62,0.4,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",75,75,8.2,0,0,0,0,0,0.5,3.6,0,5.9,62.1,0.3,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",76,76,8.1,0,0,0,0,0,0,0,0,4.7,60.2,0.4,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",77,77,8,0,0,0,0,0,12.2,51.3,0.3,1.6,12,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",77,77,8,0,0,0,0,0,0,0,0,5.1,66.5,0.3,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",77,77,8,0,0,0,0,0,0,0,0,5.2,56.4,0.5,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",77,77,8,0,0,0,0,0,0,0,0,4.8,60.8,0.4,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAC",77,77,8,0,0,0,0,0,13.6,51.8,0.3,2.1,17,0.1,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",82,82,7.9,0,0,0,0,0,8.5,35.5,0.1,3.8,35,0.2,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",82,82,7.9,0,0,0,0,0,13.3,54.7,0.5,0.6,4.3,0,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",84,84,7.8,0,0,0,0,0,0.2,1.6,0,5.2,64.8,0.3,NA,NA,NA
