"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",43,43,11,0,0,0,0,0,0.3,1.7,0,6.1,83.4,0.5,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",43,43,11,0,0,0,0,0,14.1,62,0.4,2.8,21.3,0.1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",43,43,11,0,0,0,0,0,0.5,3.1,0,6.6,88.5,0.5,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",46,46,10.8,0,0,0,0,0,0,0,0,5.1,62.8,0.8,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",47,47,10.7,0,0,0,0,0,0,0,0,5.3,79.3,0.6,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",48,48,10.5,0,0,0,0,0,0.3,1.8,0,6.3,88.5,0.4,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",49,49,10.4,30.6,19,231.4,0.4,0.7,3.9,19.3,0.1,0,0,0,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",50,50,10.3,0,0,0,0,0,0,0,0,6.3,77.4,0.6,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",51,51,10.2,0,0,0,0,0,14.5,62.5,0.5,1.4,11.1,0,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",51,51,10.2,0,0,0,0,0,10.4,54,0.4,2.7,20.5,0.1,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",53,53,10,0,0,0,0,0,14.9,61.7,0.5,1.8,15,0.1,NA,NA,NA
"ADRIANPETERSON","RB","Adrian Peterson","MIN",54,54,9.9,0,0,0,0,0,19.5,85.5,0.2,2.3,19.4,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",55,55,9.6,0,0,0,0,0,0.5,3.4,0,6.5,68.9,0.6,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",55,55,9.6,0,0,0,0,0,0,0,0,5.8,75.4,0.4,NA,NA,NA
"DIONLEWIS","RB","Dion Lewis","NE",57,57,9.5,0,0,0,0,0,6.4,32.7,0.2,5,45.4,0.2,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",58,58,9.4,29.2,16.8,185,0.8,0.6,2.1,8.4,0.1,0,0,0,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",59,59,9.1,0,0,0,0,0,0.5,3.3,0,4.1,63.2,0.5,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",60,60,9,0,0,0,0,0,0,0,0,5.5,66.6,0.5,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",61,61,8.9,0,0,0,0,0,0,0,0,5.6,73.7,0.3,NA,NA,NA
"FRANKGORE","RB","Frank Gore","IND",62,62,8.8,0,0,0,0,0,14.3,51.9,0.3,3.1,25.4,0.1,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",63,63,8.7,0,0,0,0,0,0,0,0,5.2,72.4,0.3,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",64,64,8.6,0,0,0,0,0,0,0,0,5.1,64.9,0.4,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",64,64,8.6,0,0,0,0,0,15.1,60.9,0.2,2.2,16.8,0.1,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",64,64,8.6,0,0,0,0,0,0.3,2,0,4.3,60.2,0.4,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",67,67,8.5,0,0,0,0,0,0,0,0,4.6,55.7,0.6,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",67,67,8.5,0,0,0,0,0,7.6,34.2,0.2,3.9,36.2,0.3,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SD",67,67,8.5,0,0,0,0,0,0,0,0,4.7,64.6,0.4,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",70,70,8.4,0,0,0,0,0,0.5,3.6,0,4.2,61.2,0.4,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",70,70,8.4,0,0,0,0,0,0.9,6.9,0,5.9,60.3,0.4,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",70,70,8.4,0,0,0,0,0,15.2,63.6,0.2,2,14.3,0.1,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",73,73,8.2,0,0,0,0,0,14.2,57.1,0.3,2.8,19.8,0.1,NA,NA,NA
"AMARICOOPER","WR","Amari Cooper","OAK",74,74,8,0,0,0,0,0,0.2,1.4,0,5.3,67.5,0.3,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",74,74,8,0,0,0,0,0,0,0,0,4.7,60.9,0.3,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",76,76,7.9,0,0,0,0,0,0,0,0,3.3,58,0.5,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",77,77,7.8,0,0,0,0,0,0,0,0,4.1,53.7,0.5,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",78,78,7.7,0,0,0,0,0,0,0,0,5.1,61,0.3,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",78,78,7.7,0,0,0,0,0,0,0,0,4.9,60.4,0.3,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",78,78,7.7,0,0,0,0,0,0,0,0,4.1,62.1,0.3,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAX",81,81,7.6,0,0,0,0,0,0,0,0,4.9,66.7,0.3,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",81,81,7.6,0,0,0,0,0,0,0,0,5,62.7,0.3,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAX",83,83,7.4,0,0,0,0,0,0,0,0,4.4,62.7,0.2,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",83,83,7.4,0,0,0,0,0,0.2,1.5,0,4.5,68.4,0.2,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",85,85,7.2,0,0,0,0,0,6.5,30.2,0.2,3.2,29.1,0.2,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",85,85,7.2,0,0,0,0,0,0,0,0,3.8,55.4,0.4,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",87,87,7.1,0,0,0,0,0,0,0,0,3.5,51.6,0.4,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",87,87,7.1,0,0,0,0,0,0,0,0,3.9,54.1,0.3,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAX",87,87,7.1,0,0,0,0,0,12.6,42.3,0.1,3,24.8,0.1,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",90,90,7,0,0,0,0,0,0,0,0,4.2,59.5,0.3,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",91,91,6.9,0,0,0,0,0,10.1,40.7,0.3,1.8,14.7,0,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",91,91,6.9,0,0,0,0,0,0,0,0,4.8,55.9,0.3,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",91,91,6.9,0,0,0,0,0,0,0,0,5.4,56.3,0.3,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",91,91,6.9,0,0,0,0,0,0,0,0,5,53.9,0.3,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",91,91,6.9,0,0,0,0,0,0,0,0,4.6,55.4,0.3,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",96,96,6.8,0,0,0,0,0,0,0,0,4.6,58,0.3,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",97,97,6.7,0,0,0,0,0,1.9,14.7,0,3.8,40.7,0.2,NA,NA,NA
"STEFONDIGGS","WR","Stefon Diggs","MIN",98,98,6.6,0,0,0,0,0,0.3,1.8,0,5.1,68.2,0.1,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",99,99,6.5,0,0,0,0,0,0,0,0,3.9,50.2,0.3,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",100,100,6.4,0,0,0,0,0,0.7,4.3,0,3.1,44.7,0.4,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",101,101,6.3,0,0,0,0,0,0,0,0,3.8,46.1,0.4,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",101,101,6.3,0,0,0,0,0,0,0,0,3.5,40.2,0.4,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",103,103,6.2,0,0,0,0,0,0.3,1.9,0,3.5,48.1,0.3,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",104,104,6.1,0,0,0,0,0,0,0,0,4.1,45.7,0.4,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",105,105,6,0,0,0,0,0,0,0,0,3.6,42.7,0.3,NA,NA,NA
"TYLEREIFERT","TE","Tyler Eifert","CIN",105,105,6,0,0,0,0,0,0,0,0,3.2,37.5,0.5,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",107,107,5.8,0,0,0,0,0,0,0,0,3.8,41.8,0.3,NA,NA,NA
"DONTRELLEINMAN","WR","Dontrelle Inman","SD",107,107,5.8,0,0,0,0,0,0,0,0,3.2,48.4,0.3,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",107,107,5.8,0,0,0,0,0,0.2,1.5,0,3.4,42.2,0.3,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",107,107,5.8,0,0,0,0,0,0,0,0,3.9,43.5,0.3,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",107,107,5.8,0,0,0,0,0,0,0,0,3.1,45.7,0.3,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",107,107,5.8,0,0,0,0,0,0.3,2,0,3.3,45.6,0.3,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",113,113,5.7,0,0,0,0,0,0,0,0,2.9,43.8,0.3,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",113,113,5.7,0,0,0,0,0,8.9,33.1,0.2,1.5,11.9,0.1,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",115,115,5.5,0,0,0,0,0,0,0,0,3.3,42.2,0.3,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",115,115,5.5,0,0,0,0,0,7.3,29.1,0.2,3.1,25.2,0.1,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",115,115,5.5,0,0,0,0,0,5,23.9,0.1,3,27.9,0.1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",115,115,5.5,0,0,0,0,0,0,0,0,4.1,45.3,0.3,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",119,119,5.3,0,0,0,0,0,6.2,24,0.1,3,23.6,0.1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",119,119,5.3,0,0,0,0,0,0,0,0,4,46.2,0.2,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",121,121,5.2,0,0,0,0,0,0,0,0,3,42.6,0.2,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",121,121,5.2,0,0,0,0,0,0,0,0,3.5,39.3,0.4,NA,NA,NA
"ANTONESMITH","RB","Antone Smith","CHI",123,123,5.1,0,0,0,0,0,5.6,30.1,0.2,1.4,11.8,0,NA,NA,NA
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",123,123,5.1,0,0,0,0,0,0,0,0,3.4,45.1,0.2,NA,NA,NA
"BRYANWALTERS","WR","Bryan Walters","JAX",125,125,5,0,0,0,0,0,0,0,0,3.6,43.1,0.1,NA,NA,NA
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",125,125,5,0,0,0,0,0,0,0,0,2.4,35.9,0.3,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",125,125,5,0,0,0,0,0,0.3,2.2,0,2.4,30.4,0.3,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","PHI",125,125,5,0,0,0,0,0,7.1,33.2,0.2,1.8,13.7,0,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",125,125,5,0,0,0,0,0,0,0,0,2.5,41,0.2,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",130,130,4.9,0,0,0,0,0,2.9,12.3,0.1,3.8,36.2,0.1,NA,NA,NA
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",130,130,4.9,0,0,0,0,0,0,0,0,3,35.5,0.3,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",130,130,4.9,0,0,0,0,0,4.2,16.5,0.1,3,29.6,0.2,NA,NA,NA
"SHAUNDRAUGHN","RB","Shaun Draughn","SF",130,130,4.9,0,0,0,0,0,9.2,29,0.3,1.5,12.1,0,NA,NA,NA
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",134,134,4.8,0,0,0,0,0,7.8,33.3,0.3,0.8,6.3,0,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",134,134,4.8,0,0,0,0,0,9.6,38.8,0.3,0.9,6.9,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",136,136,4.7,0,0,0,0,0,0,0,0,3.3,39.7,0.3,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",137,137,4.6,0,0,0,0,0,5.7,26.4,0.1,3,26.1,0.1,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","SF",137,137,4.6,0,0,0,0,0,6.9,27.5,0.2,2.1,17,0,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",139,139,4.5,0,0,0,0,0,0,0,0,3.2,49.1,0.1,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","DEN",139,139,4.5,0,0,0,0,0,0,0,0,3,39.3,0.2,NA,NA,NA
"COREYBROWN","WR","Corey Brown","CAR",141,141,4.4,0,0,0,0,0,0.6,3.9,0,2.2,30.2,0.2,NA,NA,NA
"DONTEEADYE","WR","Donteea Dye","TB",142,142,4.2,0,0,0,0,0,0,0,0,2.2,30.1,0.2,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",143,143,4.1,0,0,0,0,0,3.7,17.2,0.1,3.2,26.4,0.1,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",143,143,4.1,0,0,0,0,0,0,0,0,2.9,36.8,0.2,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",143,143,4.1,0,0,0,0,0,0,0,0,2.8,35,0.2,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",143,143,4.1,0,0,0,0,0,0,0,0,2.7,39.2,0.2,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",147,147,4,0,0,0,0,0,8,31.3,0.2,0.6,4.7,0,NA,NA,NA
"GARRETTCELEK","TE","Garrett Celek","SF",147,147,4,0,0,0,0,0,0,0,0,3.2,34.5,0.2,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",147,147,4,0,0,0,0,0,7,28.9,0.1,1.7,13.2,0.1,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",147,147,4,0,0,0,0,0,0.2,1.5,0,3.4,38.4,0.1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",147,147,4,0,0,0,0,0,0,0,0,2.7,31.3,0.2,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",152,152,3.9,0,0,0,0,0,0,0,0,2.3,33,0.2,NA,NA,NA
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",152,152,3.9,0,0,0,0,0,0,0,0,2.6,36.5,0.2,NA,NA,NA
"WILLTYE","TE","Will Tye","NYG",154,154,3.6,0,0,0,0,0,0,0,0,2.6,29.6,0.3,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",155,155,3.5,0,0,0,0,0,8.2,39.1,0.1,0.8,6.3,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",155,155,3.5,0,0,0,0,0,0,0,0,2.8,30,0.1,NA,NA,NA
"CHRISHOGAN","WR","Chris Hogan","BUF",157,157,3.3,0,0,0,0,0,0,0,0,2.2,26.4,0.2,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",158,158,3.2,0,0,0,0,0,0.1,0.8,0,2.1,22.1,0.2,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",159,159,3.1,0,0,0,0,0,0,0,0,2.5,28.2,0.2,NA,NA,NA
"JEROMECUNNINGHAM","TE","Jerome Cunningham","NYG",159,159,3.1,0,0,0,0,0,0,0,0,1.8,20.2,0.2,NA,NA,NA
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",159,159,3.1,0,0,0,0,0,7.3,28.8,0.2,0.2,2,0,NA,NA,NA
"JUSTINHARDY","WR","Justin Hardy","ATL",162,162,3,0,0,0,0,0,0,0,0,2.2,29.7,0.2,NA,NA,NA
"ADAMHUMPHRIES","WR","Adam Humphries","TB",163,163,2.9,0,0,0,0,0,0,0,0,1.7,22.6,0.2,NA,NA,NA
"CLIVEWALFORD","TE","Clive Walford","OAK",163,163,2.9,0,0,0,0,0,0,0,0,1.8,21.3,0.2,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",163,163,2.9,0,0,0,0,0,0.2,0.7,0,2.4,23.8,0.2,NA,NA,NA
"MARCMARIANI","WR","Marc Mariani","CHI",163,163,2.9,0,0,0,0,0,0,0,0,1.9,24.3,0.1,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",167,167,2.8,0,0,0,0,0,0,0,0,1.8,22,0.1,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",168,168,2.7,0,0,0,0,0,4.4,17.4,0.1,1.6,11.9,0.1,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","DAL",168,168,2.7,0,0,0,0,0,5.9,24.7,0.1,0.9,7.1,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","CLE",168,168,2.7,0,0,0,0,0,0,0,0,2.1,27.7,0.1,NA,NA,NA
"JORDANNORWOOD","WR","Jordan Norwood","DEN",168,168,2.7,0,0,0,0,0,0,0,0,1.7,21.1,0.1,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",168,168,2.7,0,0,0,0,0,0,0,0,1.9,27.7,0.1,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",168,168,2.7,0,0,0,0,0,0,0,0,1.9,26.9,0.1,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",168,168,2.7,0,0,0,0,0,4.6,20.1,0.1,0.4,3.1,0,NA,NA,NA
"JEROMESIMPSON","WR","Jerome Simpson","SF",175,175,2.6,0,0,0,0,0,0,0,0,1.8,24.7,0.1,NA,NA,NA
"VANCEMCDONALD","TE","Vance McDonald","SF",176,176,2.5,0,0,0,0,0,0,0,0,1.7,20.4,0.1,NA,NA,NA
"STEDMANBAILEY","WR","Stedman Bailey","STL",177,177,2.4,0,0,0,0,0,0,0,0,1.7,20.9,0.1,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",178,178,2.3,0,0,0,0,0,0.1,0.9,0,1.9,25.5,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","NE",178,178,2.3,0,0,0,0,0,0,0,0,1.5,17.1,0.2,NA,NA,NA
"JONASGRAY","RB","Jonas Gray","MIA",180,180,2.2,0,0,0,0,0,3.9,15.7,0.2,0.9,7.5,0,NA,NA,NA
"KENDALLGASKINS","RB","Kendall Gaskins","SF",180,180,2.2,0,0,0,0,0,6,18.8,0.2,0.6,4.7,0,NA,NA,NA
"DEVINFUNCHESS","WR","Devin Funchess","CAR",182,182,2,0,0,0,0,0,0,0,0,1.3,17.9,0.2,NA,NA,NA
"JOSHHILL","TE","Josh Hill","NO",182,182,2,0,0,0,0,0,0,0,0,1.2,12.1,0.2,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","TEN",184,184,1.9,0,0,0,0,0,0,0,0,1.3,15.4,0.2,NA,NA,NA
"DIONSIMS","TE","Dion Sims","MIA",184,184,1.9,0,0,0,0,0,0,0,0,1.6,17.3,0.2,NA,NA,NA
