"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",11,11,22,37,24,280,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"JAKELOCKER","QB","Jake Locker","TEN",16,16,21.8,35,22,235,2,0,10,20,0,NA,NA,NA,NA,NA,NA
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",17,17,21.3,38,23,265,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"TONYROMO","QB","Tony Romo","DAL",17,17,21.3,33,22,265,2,1,0,0,0,NA,NA,NA,NA,NA,NA
"RUSSELLWILSON","QB","Russell Wilson","SEA",17,17,21.3,27,16,215,2,0,6,25,0,NA,NA,NA,NA,NA,NA
"JOEFLACCO","QB","Joe Flacco","BAL",20,20,20.8,33,20,255,2,1,0,0,0,NA,NA,NA,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","CLE",20,20,20.8,31,19,235,2,1,4,10,0,NA,NA,NA,NA,NA,NA
"MATTCASSEL","QB","Matt Cassel","MIN",22,22,20.5,36,21,230,2,1,4,10,0,NA,NA,NA,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","TB",23,23,20.3,28,17,215,2,1,4,15,0,NA,NA,NA,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",1,24,18,NA,NA,NA,NA,NA,19,80,1,5,40,0,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",1,24,18,NA,NA,NA,NA,NA,NA,NA,NA,8,120,1,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",24,26,17.8,34,20,235,1,0,5,20,0,NA,NA,NA,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","PHI",2,27,17.5,NA,NA,NA,NA,NA,21,95,1,3,20,0,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",2,27,17.5,NA,NA,NA,NA,NA,20,90,1,3,25,0,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",2,27,17.5,NA,NA,NA,NA,NA,NA,NA,NA,8,115,1,NA,NA,NA
"MONTEEBALL","RB","Montee Ball","DEN",4,30,17,NA,NA,NA,NA,NA,22,90,1,3,20,0,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",4,30,17,NA,NA,NA,NA,NA,19,80,1,4,30,0,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",4,30,17,NA,NA,NA,NA,NA,18,70,1,6,40,0,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",4,30,17,NA,NA,NA,NA,NA,18,80,1,4,30,0,NA,NA,NA
"ARIANFOSTER","RB","Arian Foster","HOU",4,30,17,NA,NA,NA,NA,NA,23,90,1,3,20,0,NA,NA,NA
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",25,35,16.8,30,20,235,1,0,1,10,0,NA,NA,NA,NA,NA,NA
"EJMANUEL","QB","EJ Manuel","BUF",25,35,16.8,30,18,205,1,1,5,25,0,NA,NA,NA,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",25,35,16.8,29,17,205,1,1,5,25,0,NA,NA,NA,NA,NA,NA
"ELIMANNING","QB","Eli Manning","NYG",28,38,16.5,34,21,230,1,1,2,10,0,NA,NA,NA,NA,NA,NA
"PHILIPRIVERS","QB","Philip Rivers","SD",28,38,16.5,38,23,240,1,1,2,5,0,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",9,38,16.5,NA,NA,NA,NA,NA,25,100,1,1,5,0,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",10,41,16,NA,NA,NA,NA,NA,18,70,1,4,30,0,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",10,41,16,NA,NA,NA,NA,NA,23,90,1,1,10,0,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",3,41,16,NA,NA,NA,NA,NA,NA,NA,NA,8,100,1,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",3,41,16,NA,NA,NA,NA,NA,NA,NA,NA,7,100,1,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",5,45,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",5,45,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",30,47,15,26,16,200,1,1,2,10,0,NA,NA,NA,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",12,47,15,NA,NA,NA,NA,NA,18,70,1,3,20,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",12,47,15,NA,NA,NA,NA,NA,16,70,1,3,20,0,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",7,47,15,NA,NA,NA,NA,NA,NA,NA,NA,7,90,1,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",7,47,15,NA,NA,NA,NA,NA,NA,NA,NA,7,90,1,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",9,52,14.5,NA,NA,NA,NA,NA,NA,NA,NA,7,85,1,NA,NA,NA
"SHAUNHILL","QB","Shaun Hill","STL",31,53,14,25,16,190,1,1,1,5,0,NA,NA,NA,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAC",14,53,14,NA,NA,NA,NA,NA,14,60,1,3,20,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",14,53,14,NA,NA,NA,NA,NA,17,70,1,1,10,0,NA,NA,NA
"KNOWSHONMORENO","RB","Knowshon Moreno","MIA",14,53,14,NA,NA,NA,NA,NA,16,70,1,2,10,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",10,53,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",10,53,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",10,53,14,NA,NA,NA,NA,NA,NA,NA,NA,5,80,1,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",10,53,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",10,53,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",10,53,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",10,53,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",1,53,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",17,65,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",17,65,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",17,65,13.5,NA,NA,NA,NA,NA,NA,NA,NA,7,75,1,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",17,65,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",2,65,13.5,NA,NA,NA,NA,NA,NA,NA,NA,7,75,1,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",21,70,13,NA,NA,NA,NA,NA,NA,NA,NA,4,70,1,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",21,70,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",21,70,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",21,70,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",17,74,12.5,NA,NA,NA,NA,NA,11,55,1,1,10,0,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",25,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",25,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,1,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",25,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,1,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",25,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",25,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",25,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",25,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",3,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",3,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,7,65,1,NA,NA,NA
"VICTORCRUZ","WR","Victor Cruz","NYG",32,84,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",32,84,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"RODSTREATER","WR","Rod Streater","OAK",32,84,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",32,84,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"DENNISPITTA","TE","Dennis Pitta","BAL",5,84,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",36,89,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",6,89,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",6,89,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",37,92,11,NA,NA,NA,NA,NA,NA,NA,NA,4,50,1,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",37,92,11,NA,NA,NA,NA,NA,NA,NA,NA,4,50,1,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",8,92,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",8,92,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",10,96,10.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,1,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",11,97,10,NA,NA,NA,NA,NA,NA,NA,NA,3,40,1,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",18,98,9,NA,NA,NA,NA,NA,19,75,0,2,15,0,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",18,98,9,NA,NA,NA,NA,NA,16,60,0,4,30,0,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","BUF",18,98,9,NA,NA,NA,NA,NA,17,70,0,3,20,0,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","SD",21,101,8.5,NA,NA,NA,NA,NA,17,65,0,2,20,0,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",21,101,8.5,NA,NA,NA,NA,NA,19,75,0,1,10,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",23,103,8,NA,NA,NA,NA,NA,17,60,0,3,20,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",23,103,8,NA,NA,NA,NA,NA,13,60,0,3,20,0,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","STL",23,103,8,NA,NA,NA,NA,NA,16,65,0,2,15,0,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",26,106,7.5,NA,NA,NA,NA,NA,14,55,0,3,20,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",26,106,7.5,NA,NA,NA,NA,NA,14,55,0,3,20,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",28,108,7,NA,NA,NA,NA,NA,9,35,0,5,35,0,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",28,108,7,NA,NA,NA,NA,NA,15,60,0,2,10,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",28,108,7,NA,NA,NA,NA,NA,11,45,0,3,25,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",28,108,7,NA,NA,NA,NA,NA,10,40,0,5,30,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",28,108,7,NA,NA,NA,NA,NA,9,35,0,5,35,0,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",39,108,7,NA,NA,NA,NA,NA,NA,NA,NA,6,70,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",39,108,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",39,108,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",33,116,6.5,NA,NA,NA,NA,NA,12,50,0,3,15,0,NA,NA,NA
"FREDJACKSON","RB","Fred Jackson","BUF",33,116,6.5,NA,NA,NA,NA,NA,11,45,0,3,20,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",33,116,6.5,NA,NA,NA,NA,NA,8,30,0,5,35,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",42,116,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",43,120,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",43,120,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",43,120,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",12,120,6,NA,NA,NA,NA,NA,NA,NA,NA,6,60,0,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",36,124,5.5,NA,NA,NA,NA,NA,10,45,0,1,10,0,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAC",46,124,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",46,124,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",37,127,5,NA,NA,NA,NA,NA,7,30,0,3,20,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",37,127,5,NA,NA,NA,NA,NA,8,30,0,3,20,0,NA,NA,NA
"SHONNGREENE","RB","Shonn Greene","TEN",37,127,5,NA,NA,NA,NA,NA,17,50,0,0,0,0,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",37,127,5,NA,NA,NA,NA,NA,4,20,0,4,30,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",48,127,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",48,127,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",48,127,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",48,127,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",48,127,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",13,127,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",41,137,4.5,NA,NA,NA,NA,NA,8,35,0,1,10,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",41,137,4.5,NA,NA,NA,NA,NA,10,40,0,1,5,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",41,137,4.5,NA,NA,NA,NA,NA,9,35,0,1,10,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",41,137,4.5,NA,NA,NA,NA,NA,10,35,0,1,10,0,NA,NA,NA
"STEVANRIDLEY","RB","Stevan Ridley","NE",41,137,4.5,NA,NA,NA,NA,NA,11,45,0,0,0,0,NA,NA,NA
"DONNIEAVERY","WR","Donnie Avery","KC",53,137,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",53,137,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",53,137,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",14,137,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",46,146,4,NA,NA,NA,NA,NA,5,20,0,3,20,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",46,146,4,NA,NA,NA,NA,NA,5,20,0,3,20,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",46,146,4,NA,NA,NA,NA,NA,5,20,0,3,20,0,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",46,146,4,NA,NA,NA,NA,NA,7,25,0,2,15,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JERRELJERNIGAN","WR","Jerrel Jernigan","NYG",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",56,146,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",15,146,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"MARCEDESLEWIS","TE","Marcedes Lewis","JAC",15,146,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",15,146,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",50,165,3.5,NA,NA,NA,NA,NA,6,25,0,1,10,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",18,165,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",18,165,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"BRANDONMYERS","TE","Brandon Myers","TB",18,165,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",18,165,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",51,170,3,NA,NA,NA,NA,NA,3,10,0,2,20,0,NA,NA,NA
"JONATHANDWYER","RB","Jonathan Dwyer","ARI",51,170,3,NA,NA,NA,NA,NA,4,20,0,1,10,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",51,170,3,NA,NA,NA,NA,NA,8,30,0,0,0,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",51,170,3,NA,NA,NA,NA,NA,5,20,0,1,10,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",51,170,3,NA,NA,NA,NA,NA,4,20,0,1,10,0,NA,NA,NA
"JARRETTBOYKIN","WR","Jarrett Boykin","GB",68,170,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","ATL",68,170,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",68,170,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",68,170,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",68,170,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",68,170,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",68,170,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",22,170,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",22,170,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",22,170,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",22,170,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"ZACHMILLER","TE","Zach Miller","SEA",22,170,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",56,187,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",56,187,2.5,NA,NA,NA,NA,NA,7,25,0,0,0,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",75,187,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",75,187,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"BRANDONGIBSON","WR","Brandon Gibson","MIA",75,187,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",75,187,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",75,187,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
