"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"BLAKEBORTLES","QB","Blake Bortles","JAC",26,35,16,31,19,220,1,1,2,10,0,NA,NA,NA,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","TB",26,35,16,31,19,240,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"COLTMCCOY","QB","Colt McCoy","WAS",26,35,16,30,18,220,1,1,2,10,0,NA,NA,NA,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",26,35,16,28,17,200,1,1,4,20,0,NA,NA,NA,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",8,35,16,NA,NA,NA,NA,NA,20,80,1,3,20,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",8,35,16,NA,NA,NA,NA,NA,20,90,1,1,10,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",3,35,16,NA,NA,NA,NA,NA,NA,NA,NA,8,100,1,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",3,35,16,NA,NA,NA,NA,NA,NA,NA,NA,7,100,1,NA,NA,NA
"DREWSTANTON","QB","Drew Stanton","ARI",30,43,15.8,28,14,225,1,2,1,5,0,NA,NA,NA,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",10,44,15.5,NA,NA,NA,NA,NA,18,70,1,4,25,0,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",10,44,15.5,NA,NA,NA,NA,NA,20,80,1,2,15,0,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",5,44,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",5,44,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",5,44,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",31,49,15.3,28,18,215,1,1,1,5,0,NA,NA,NA,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",12,50,15,NA,NA,NA,NA,NA,16,65,1,3,25,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",12,50,15,NA,NA,NA,NA,NA,17,70,1,4,20,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",12,50,15,NA,NA,NA,NA,NA,19,75,1,2,15,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",12,50,15,NA,NA,NA,NA,NA,20,75,1,2,15,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",8,50,15,NA,NA,NA,NA,NA,NA,NA,NA,7,90,1,NA,NA,NA
"JOSHGORDON","WR","Josh Gordon","CLE",8,50,15,NA,NA,NA,NA,NA,NA,NA,NA,7,90,1,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",8,50,15,NA,NA,NA,NA,NA,NA,NA,NA,7,90,1,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",8,50,15,NA,NA,NA,NA,NA,NA,NA,NA,7,90,1,NA,NA,NA
"DANHERRON","RB","Dan Herron","IND",16,58,14.5,NA,NA,NA,NA,NA,15,55,1,5,30,0,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","PHI",16,58,14.5,NA,NA,NA,NA,NA,16,70,1,2,15,0,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",12,58,14.5,NA,NA,NA,NA,NA,NA,NA,NA,7,85,1,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",18,61,14,NA,NA,NA,NA,NA,15,60,1,3,20,0,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",13,61,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",13,61,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",13,61,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",13,61,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",13,61,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",13,61,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",13,61,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",19,69,13.5,NA,NA,NA,NA,NA,15,65,1,1,10,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",19,69,13.5,NA,NA,NA,NA,NA,16,65,1,1,10,0,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",20,69,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,69,13.5,NA,NA,NA,NA,NA,NA,NA,NA,8,75,1,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",21,73,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",21,73,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",21,73,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",21,73,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",2,73,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",2,73,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",21,79,12.5,NA,NA,NA,NA,NA,17,65,1,0,0,0,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",21,79,12.5,NA,NA,NA,NA,NA,13,55,1,1,10,0,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",21,79,12.5,NA,NA,NA,NA,NA,13,50,1,3,15,0,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",25,79,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",25,79,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",4,79,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",27,85,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",27,85,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",27,85,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",5,85,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",5,85,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",30,90,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",30,90,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",32,92,11,NA,NA,NA,NA,NA,NA,NA,NA,4,50,1,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",32,92,11,NA,NA,NA,NA,NA,NA,NA,NA,4,50,1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",7,92,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",7,92,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",7,92,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",10,97,10.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,1,NA,NA,NA
"FREDJACKSON","RB","Fred Jackson","BUF",24,98,9,NA,NA,NA,NA,NA,13,50,0,6,40,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",24,98,9,NA,NA,NA,NA,NA,16,70,0,3,20,0,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",26,100,8,NA,NA,NA,NA,NA,18,70,0,1,10,0,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",34,101,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",27,102,7,NA,NA,NA,NA,NA,13,55,0,2,15,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","ATL",35,102,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",35,102,7,NA,NA,NA,NA,NA,NA,NA,NA,6,70,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",35,102,7,NA,NA,NA,NA,NA,NA,NA,NA,6,70,0,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",35,102,7,NA,NA,NA,NA,NA,NA,NA,NA,6,70,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",28,107,6,NA,NA,NA,NA,NA,12,45,0,2,15,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",28,107,6,NA,NA,NA,NA,NA,12,50,0,1,10,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",39,107,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",39,107,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",11,107,6,NA,NA,NA,NA,NA,NA,NA,NA,6,60,0,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAC",30,112,5.5,NA,NA,NA,NA,NA,11,35,0,3,20,0,NA,NA,NA
"STEDMANBAILEY","WR","Stedman Bailey","STL",41,112,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","NYJ",41,112,5.5,NA,NA,NA,NA,NA,NA,NA,NA,6,55,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",41,112,5.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,0,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",12,112,5.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,0,NA,NA,NA
"DONALDBROWN","RB","Donald Brown","SD",31,117,5,NA,NA,NA,NA,NA,11,40,0,1,10,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",31,117,5,NA,NA,NA,NA,NA,13,45,0,1,5,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",31,117,5,NA,NA,NA,NA,NA,5,20,0,4,30,0,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",31,117,5,NA,NA,NA,NA,NA,10,40,0,1,10,0,NA,NA,NA
"KERWYNNWILLIAMS","RB","Kerwynn Williams","ARI",31,117,5,NA,NA,NA,NA,NA,11,45,0,1,5,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",44,117,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",44,117,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",44,117,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",44,117,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAC",44,117,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",44,117,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",44,117,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",44,117,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",36,130,4.5,NA,NA,NA,NA,NA,5,20,0,4,25,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",36,130,4.5,NA,NA,NA,NA,NA,10,40,0,1,5,0,NA,NA,NA
"JASONAVANT","WR","Jason Avant","KC",52,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",52,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",52,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",52,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",52,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",13,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",13,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",38,139,4,NA,NA,NA,NA,NA,5,20,0,3,20,0,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",38,139,4,NA,NA,NA,NA,NA,7,25,0,2,15,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",38,139,4,NA,NA,NA,NA,NA,9,30,0,1,10,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",57,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",57,139,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",57,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"DEREKHAGAN","WR","Derek Hagan","TEN",57,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",57,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",57,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",57,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",57,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",57,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",15,139,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",15,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",15,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",15,139,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",15,139,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",41,156,3.5,NA,NA,NA,NA,NA,6,25,0,1,10,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",41,156,3.5,NA,NA,NA,NA,NA,6,25,0,1,10,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",41,156,3.5,NA,NA,NA,NA,NA,6,25,0,1,10,0,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",41,156,3.5,NA,NA,NA,NA,NA,7,25,0,1,10,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",41,156,3.5,NA,NA,NA,NA,NA,4,15,0,3,20,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",41,156,3.5,NA,NA,NA,NA,NA,6,25,0,1,10,0,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",66,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",66,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",66,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",66,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",20,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",20,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",47,168,3,NA,NA,NA,NA,NA,3,10,0,3,20,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",47,168,3,NA,NA,NA,NA,NA,4,15,0,2,15,0,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",47,168,3,NA,NA,NA,NA,NA,3,10,0,3,20,0,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",47,168,3,NA,NA,NA,NA,NA,4,15,0,2,15,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",70,168,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",70,168,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",70,168,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",70,168,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",70,168,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"STEVEJOHNSON","WR","Steve Johnson","SF",70,168,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",70,168,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",70,168,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",22,168,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",22,168,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",22,168,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"MARCEDESLEWIS","TE","Marcedes Lewis","JAC",22,168,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",51,184,2.5,NA,NA,NA,NA,NA,4,15,0,1,10,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",51,184,2.5,NA,NA,NA,NA,NA,6,25,0,0,0,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",51,184,2.5,NA,NA,NA,NA,NA,4,15,0,1,10,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",51,184,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"PHILLYBROWN","WR","Philly Brown","CAR",78,184,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",78,184,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"NICKTOON","WR","Nick Toon","NO",78,184,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",78,184,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",26,184,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
