"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",21,29,16.8,34,20,225,1,1,4,15,0,NA,NA,NA,NA,NA,NA
"JOEFLACCO","QB","Joe Flacco","BAL",21,29,16.8,33,20,255,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",23,31,16.5,30,18,210,1,0,5,20,0,NA,NA,NA,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",23,31,16.5,30,18,210,1,1,4,20,0,NA,NA,NA,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",7,31,16.5,NA,NA,NA,NA,NA,20,80,1,4,25,0,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",3,31,16.5,NA,NA,NA,NA,NA,NA,NA,NA,8,105,1,NA,NA,NA
"SHAUNHILL","QB","Shaun Hill","STL",25,35,16.3,31,19,235,1,1,1,5,0,NA,NA,NA,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",8,36,16,NA,NA,NA,NA,NA,19,80,1,3,20,0,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",8,36,16,NA,NA,NA,NA,NA,20,80,1,3,20,0,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","CLE",26,38,15.8,30,19,225,1,1,2,5,0,NA,NA,NA,NA,NA,NA
"KYLEORTON","QB","Kyle Orton","BUF",26,38,15.8,31,19,235,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",28,40,15.5,29,18,220,1,2,1,5,0,NA,NA,NA,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","TB",28,40,15.5,30,19,230,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"ZACHMETTENBERGER","QB","Zach Mettenberger","TEN",28,40,15.5,33,20,220,1,1,2,5,0,NA,NA,NA,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",10,40,15.5,NA,NA,NA,NA,NA,22,85,1,1,10,0,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",4,40,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",4,40,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",4,40,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"JOSHGORDON","WR","Josh Gordon","CLE",4,40,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",4,40,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"BLAKEBORTLES","QB","Blake Bortles","JAC",31,49,15.3,28,17,195,1,1,3,15,0,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",11,50,15,NA,NA,NA,NA,NA,20,80,1,1,10,0,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",9,50,15,NA,NA,NA,NA,NA,NA,NA,NA,7,90,1,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",12,52,14.5,NA,NA,NA,NA,NA,16,65,1,3,20,0,NA,NA,NA
"DANHERRON","RB","Dan Herron","IND",12,52,14.5,NA,NA,NA,NA,NA,15,55,1,5,30,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",12,52,14.5,NA,NA,NA,NA,NA,18,70,1,2,15,0,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","PHI",12,52,14.5,NA,NA,NA,NA,NA,17,75,1,1,10,0,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",10,52,14.5,NA,NA,NA,NA,NA,NA,NA,NA,6,85,1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",10,52,14.5,NA,NA,NA,NA,NA,NA,NA,NA,7,85,1,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",10,52,14.5,NA,NA,NA,NA,NA,NA,NA,NA,6,85,1,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",10,52,14.5,NA,NA,NA,NA,NA,NA,NA,NA,7,85,1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",10,52,14.5,NA,NA,NA,NA,NA,NA,NA,NA,6,85,1,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",10,52,14.5,NA,NA,NA,NA,NA,NA,NA,NA,6,85,1,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",16,62,14,NA,NA,NA,NA,NA,15,60,1,3,20,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",16,62,14,NA,NA,NA,NA,NA,17,70,1,1,10,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",16,62,14,NA,NA,NA,NA,NA,18,70,1,1,10,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",16,62,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",17,66,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",17,66,13.5,NA,NA,NA,NA,NA,NA,NA,NA,7,75,1,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",17,66,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",17,66,13.5,NA,NA,NA,NA,NA,NA,NA,NA,5,75,1,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",17,66,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",17,66,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",17,66,13.5,NA,NA,NA,NA,NA,NA,NA,NA,5,75,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,66,13.5,NA,NA,NA,NA,NA,NA,NA,NA,8,75,1,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",19,74,12.5,NA,NA,NA,NA,NA,14,55,1,2,10,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",24,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",24,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",24,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",2,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",2,74,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",27,80,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",27,80,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",4,80,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",4,80,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",4,80,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",20,85,11.5,NA,NA,NA,NA,NA,14,55,1,0,0,0,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",20,85,11.5,NA,NA,NA,NA,NA,11,50,1,1,5,0,NA,NA,NA
"STEDMANBAILEY","WR","Stedman Bailey","STL",29,85,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",29,85,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",29,85,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",7,85,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",7,85,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",9,92,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",10,93,10.5,NA,NA,NA,NA,NA,NA,NA,NA,5,45,1,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",11,94,10,NA,NA,NA,NA,NA,NA,NA,NA,4,40,1,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",22,95,9.5,NA,NA,NA,NA,NA,17,75,0,3,20,0,NA,NA,NA
"FREDJACKSON","RB","Fred Jackson","BUF",23,96,8.5,NA,NA,NA,NA,NA,12,50,0,5,35,0,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",32,97,8,NA,NA,NA,NA,NA,NA,NA,NA,6,80,0,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","SD",24,98,7.5,NA,NA,NA,NA,NA,17,65,0,1,10,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",24,98,7.5,NA,NA,NA,NA,NA,16,65,0,1,10,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",24,98,7.5,NA,NA,NA,NA,NA,14,60,0,2,15,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",24,98,7.5,NA,NA,NA,NA,NA,15,55,0,3,20,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",28,102,7,NA,NA,NA,NA,NA,14,60,0,1,10,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",33,102,7,NA,NA,NA,NA,NA,NA,NA,NA,6,70,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",33,102,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",33,102,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",33,102,7,NA,NA,NA,NA,NA,NA,NA,NA,6,70,0,NA,NA,NA
"MARIONGRICE","RB","Marion Grice","ARI",29,107,6.5,NA,NA,NA,NA,NA,8,35,0,5,30,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",37,107,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",37,107,6.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,0,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","NYJ",37,107,6.5,NA,NA,NA,NA,NA,NA,NA,NA,7,65,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",37,107,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",37,107,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",37,107,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",30,114,6,NA,NA,NA,NA,NA,12,45,0,2,15,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",30,114,6,NA,NA,NA,NA,NA,11,45,0,2,15,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",30,114,6,NA,NA,NA,NA,NA,7,30,0,4,30,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",43,114,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",43,114,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",43,114,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",33,120,5.5,NA,NA,NA,NA,NA,11,45,0,2,10,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",33,120,5.5,NA,NA,NA,NA,NA,11,45,0,1,10,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",33,120,5.5,NA,NA,NA,NA,NA,13,50,0,1,5,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",46,120,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",46,120,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",46,120,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts","JAC",46,120,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",36,127,5,NA,NA,NA,NA,NA,5,20,0,4,30,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",50,127,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",50,127,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",50,127,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",50,127,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",50,127,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",12,127,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",37,134,4.5,NA,NA,NA,NA,NA,3,10,0,6,35,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",37,134,4.5,NA,NA,NA,NA,NA,11,40,0,1,5,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",37,134,4.5,NA,NA,NA,NA,NA,10,35,0,1,10,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",37,134,4.5,NA,NA,NA,NA,NA,4,15,0,5,30,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",55,134,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",55,134,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAC",55,134,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",55,134,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",55,134,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",13,134,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",41,144,4,NA,NA,NA,NA,NA,5,20,0,3,20,0,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",41,144,4,NA,NA,NA,NA,NA,8,30,0,1,10,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",60,144,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"DEREKHAGAN","WR","Derek Hagan","TEN",60,144,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",60,144,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",60,144,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",60,144,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",60,144,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",60,144,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",14,144,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",14,144,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",43,155,3.5,NA,NA,NA,NA,NA,6,25,0,1,10,0,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAC",43,155,3.5,NA,NA,NA,NA,NA,6,20,0,2,15,0,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",43,155,3.5,NA,NA,NA,NA,NA,8,30,0,1,5,0,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",43,155,3.5,NA,NA,NA,NA,NA,5,20,0,2,15,0,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",43,155,3.5,NA,NA,NA,NA,NA,7,25,0,1,10,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","ATL",67,155,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",67,155,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",67,155,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",16,155,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",16,155,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",16,155,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",48,166,3,NA,NA,NA,NA,NA,5,20,0,1,10,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",48,166,3,NA,NA,NA,NA,NA,8,30,0,0,0,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",70,166,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",70,166,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",70,166,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",70,166,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"STEVEJOHNSON","WR","Steve Johnson","SF",70,166,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",70,166,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",19,166,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",19,166,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",19,166,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",19,166,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",19,166,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",19,166,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"MARCEDESLEWIS","TE","Marcedes Lewis","JAC",19,166,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",50,181,2.5,NA,NA,NA,NA,NA,4,15,0,1,10,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",50,181,2.5,NA,NA,NA,NA,NA,3,10,0,2,15,0,NA,NA,NA
"JASONAVANT","WR","Jason Avant","KC",76,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"PHILLYBROWN","WR","Philly Brown","CAR",76,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",76,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",76,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",76,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",26,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",26,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",26,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",26,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
