"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"LEVEONBELL","RB","Le'Veon Bell","PIT",2,27,17.5,NA,NA,NA,NA,NA,20,85,1,4,30,0,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",2,27,17.5,NA,NA,NA,NA,NA,18,75,1,5,40,0,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",2,27,17.5,NA,NA,NA,NA,NA,NA,NA,NA,8,115,1,NA,NA,NA
"JOEFLACCO","QB","Joe Flacco","BAL",25,30,17.3,32,19,245,1,0,2,10,0,NA,NA,NA,NA,NA,NA
"MIKEGLENNON","QB","Mike Glennon","TB",25,30,17.3,36,21,245,1,1,3,10,0,NA,NA,NA,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",3,32,17,NA,NA,NA,NA,NA,NA,NA,NA,9,110,1,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",27,33,16.8,29,17,205,1,1,5,25,0,NA,NA,NA,NA,NA,NA
"ARIANFOSTER","RB","Arian Foster","HOU",4,34,16.5,NA,NA,NA,NA,NA,20,80,1,3,25,0,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",5,35,16,NA,NA,NA,NA,NA,18,70,1,4,30,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",5,35,16,NA,NA,NA,NA,NA,19,80,1,2,20,0,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",4,35,16,NA,NA,NA,NA,NA,NA,NA,NA,7,100,1,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",4,35,16,NA,NA,NA,NA,NA,NA,NA,NA,8,100,1,NA,NA,NA
"KYLEORTON","QB","Kyle Orton","BUF",28,39,15.3,38,23,285,0,1,2,10,0,NA,NA,NA,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","PHI",7,40,15,NA,NA,NA,NA,NA,16,70,1,3,20,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",7,40,15,NA,NA,NA,NA,NA,19,75,1,2,15,0,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",6,40,15,NA,NA,NA,NA,NA,NA,NA,NA,6,90,1,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",6,40,15,NA,NA,NA,NA,NA,NA,NA,NA,7,90,1,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",6,40,15,NA,NA,NA,NA,NA,NA,NA,NA,6,90,1,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",9,45,14.5,NA,NA,NA,NA,NA,13,55,1,4,30,0,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",9,45,14.5,NA,NA,NA,NA,NA,16,60,1,3,25,0,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",9,45,14.5,NA,NA,NA,NA,NA,NA,NA,NA,6,85,1,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",11,48,14,NA,NA,NA,NA,NA,12,50,1,5,30,0,NA,NA,NA
"FREDJACKSON","RB","Fred Jackson","BUF",11,48,14,NA,NA,NA,NA,NA,10,40,1,6,40,0,NA,NA,NA
"VICTORCRUZ","WR","Victor Cruz","NYG",10,48,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",10,48,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",10,48,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",13,53,13.5,NA,NA,NA,NA,NA,14,55,1,3,20,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",13,53,13.5,NA,NA,NA,NA,NA,15,65,1,1,10,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",13,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",13,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",13,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",13,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,5,75,1,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",13,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",13,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",13,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",13,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,5,75,1,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",15,63,13,NA,NA,NA,NA,NA,14,50,1,3,20,0,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",15,63,13,NA,NA,NA,NA,NA,18,70,1,0,0,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",21,63,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",21,63,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",21,63,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",21,63,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",25,69,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",25,69,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",27,71,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",1,71,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,71,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",1,71,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",1,71,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",1,71,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",17,77,11.5,NA,NA,NA,NA,NA,13,50,1,1,5,0,NA,NA,NA
"DEREKCARR","QB","Derek Carr","OAK",29,78,11,27,17,210,0,1,1,5,0,NA,NA,NA,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",18,78,11,NA,NA,NA,NA,NA,21,80,0,4,30,0,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",6,78,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",6,78,11,NA,NA,NA,NA,NA,NA,NA,NA,4,50,1,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",8,82,10.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,1,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",19,83,9.5,NA,NA,NA,NA,NA,19,75,0,2,20,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",20,84,9,NA,NA,NA,NA,NA,18,70,0,3,20,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",20,84,9,NA,NA,NA,NA,NA,15,70,0,2,20,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",20,84,9,NA,NA,NA,NA,NA,12,50,0,6,40,0,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","BUF",23,87,8.5,NA,NA,NA,NA,NA,15,65,0,3,20,0,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",24,88,8,NA,NA,NA,NA,NA,14,55,0,3,25,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",25,89,7.5,NA,NA,NA,NA,NA,16,55,0,3,20,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",25,89,7.5,NA,NA,NA,NA,NA,12,55,0,3,20,0,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","STL",25,89,7.5,NA,NA,NA,NA,NA,14,55,0,3,20,0,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",28,89,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",29,93,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",29,93,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",31,95,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",31,95,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",31,95,6.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",31,95,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",31,95,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",31,95,6.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",28,101,6,NA,NA,NA,NA,NA,11,50,0,1,10,0,NA,NA,NA
"STORMJOHNSON","RB","Storm Johnson","JAC",28,101,6,NA,NA,NA,NA,NA,12,40,0,3,20,0,NA,NA,NA
"STEVANRIDLEY","RB","Stevan Ridley","NE",28,101,6,NA,NA,NA,NA,NA,14,55,0,1,5,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",28,101,6,NA,NA,NA,NA,NA,12,45,0,2,15,0,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",37,101,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",37,101,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",37,101,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAC",37,101,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",9,101,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",32,110,5.5,NA,NA,NA,NA,NA,10,40,0,3,15,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",32,110,5.5,NA,NA,NA,NA,NA,9,40,0,2,15,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",41,110,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",41,110,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",41,110,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",10,110,5.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",34,116,5,NA,NA,NA,NA,NA,10,40,0,1,10,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",34,116,5,NA,NA,NA,NA,NA,6,25,0,3,25,0,NA,NA,NA
"ANTONESMITH","RB","Antone Smith","ATL",34,116,5,NA,NA,NA,NA,NA,5,25,0,2,25,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",44,116,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",44,116,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",44,116,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",44,116,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",44,116,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"KNOWSHONMORENO","RB","Knowshon Moreno","MIA",37,124,4.5,NA,NA,NA,NA,NA,8,35,0,2,10,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",37,124,4.5,NA,NA,NA,NA,NA,10,35,0,1,10,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",37,124,4.5,NA,NA,NA,NA,NA,5,25,0,3,20,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",37,124,4.5,NA,NA,NA,NA,NA,5,20,0,4,25,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",49,124,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",49,124,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",49,124,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",49,124,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",49,124,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",11,124,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",11,124,4.5,NA,NA,NA,NA,NA,NA,NA,NA,5,45,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",11,124,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",11,124,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",41,137,4,NA,NA,NA,NA,NA,4,15,0,4,25,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",41,137,4,NA,NA,NA,NA,NA,8,30,0,1,10,0,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",54,137,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",54,137,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",54,137,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",54,137,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",54,137,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",54,137,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",54,137,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",15,137,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"CLAYHARBOR","TE","Clay Harbor","JAC",15,137,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",43,148,3.5,NA,NA,NA,NA,NA,8,35,0,0,0,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",43,148,3.5,NA,NA,NA,NA,NA,8,30,0,1,5,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",43,148,3.5,NA,NA,NA,NA,NA,6,25,0,1,10,0,NA,NA,NA
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",43,148,3.5,NA,NA,NA,NA,NA,9,35,0,0,0,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",61,148,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"COREYFULLER","WR","Corey Fuller","DET",61,148,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"STEVEJOHNSON","WR","Steve Johnson","SF",61,148,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",61,148,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",61,148,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",17,148,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",17,148,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",17,148,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",17,148,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",66,161,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",66,161,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",66,161,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",66,161,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",66,161,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",66,161,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"DANESANZENBACHER","WR","Dane Sanzenbacher","CIN",66,161,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",66,161,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",66,161,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",21,161,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",21,161,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",21,161,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",21,161,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",47,174,2.5,NA,NA,NA,NA,NA,6,25,0,0,0,0,NA,NA,NA
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",47,174,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",47,174,2.5,NA,NA,NA,NA,NA,4,15,0,1,10,0,NA,NA,NA
"PHILLYBROWN","WR","Philly Brown","CAR",75,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",75,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",75,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts","JAC",75,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",25,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",25,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","MIN",25,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",25,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",25,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LUKEWILLSON","TE","Luke Willson","SEA",25,174,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",50,187,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"PEYTONHILLIS","RB","Peyton Hillis","NYG",50,187,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",50,187,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",50,187,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",50,187,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
