"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"MIKEWALLACE","WR","Mike Wallace","MIA",15,55,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,55,13,NA,NA,NA,NA,NA,NA,NA,NA,7,70,1,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",19,61,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",19,61,12.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,1,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",19,61,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",2,61,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",2,61,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",22,66,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",22,66,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",22,66,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",4,66,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",17,70,11.5,NA,NA,NA,NA,NA,18,75,0,6,40,0,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",5,70,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",5,70,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",7,73,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",7,73,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",7,73,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",18,76,10,NA,NA,NA,NA,NA,17,75,0,4,25,0,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","PHI",18,76,10,NA,NA,NA,NA,NA,18,80,0,3,20,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",10,76,10,NA,NA,NA,NA,NA,NA,NA,NA,4,40,1,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",10,76,10,NA,NA,NA,NA,NA,NA,NA,NA,3,40,1,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",25,80,8.5,NA,NA,NA,NA,NA,NA,NA,NA,7,85,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",20,81,8,NA,NA,NA,NA,NA,14,55,0,3,25,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",21,82,7.5,NA,NA,NA,NA,NA,15,70,0,1,5,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",26,82,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",26,82,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",22,85,6.5,NA,NA,NA,NA,NA,10,45,0,3,20,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",22,85,6.5,NA,NA,NA,NA,NA,15,60,0,1,5,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",28,85,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",28,85,6.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",28,85,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAC",28,85,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",32,91,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",32,91,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts","JAC",32,91,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",32,91,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",32,91,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"TRAVARISCADET","RB","Travaris Cadet","NO",24,96,5.5,NA,NA,NA,NA,NA,6,20,0,4,35,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",24,96,5.5,NA,NA,NA,NA,NA,8,40,0,2,15,0,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",24,96,5.5,NA,NA,NA,NA,NA,13,45,0,1,10,0,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",37,96,5.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,0,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",12,96,5.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",27,101,5,NA,NA,NA,NA,NA,9,35,0,2,15,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",38,101,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",38,101,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",38,101,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",38,101,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",38,101,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",13,101,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",13,101,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",28,109,4.5,NA,NA,NA,NA,NA,6,25,0,3,20,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","NYJ",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,5,45,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",43,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"CLAYHARBOR","TE","Clay Harbor","JAC",15,109,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",29,123,4,NA,NA,NA,NA,NA,8,35,0,1,5,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",29,123,4,NA,NA,NA,NA,NA,8,30,0,1,10,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",29,123,4,NA,NA,NA,NA,NA,5,20,0,3,20,0,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",55,123,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",55,123,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",16,123,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",16,123,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",16,123,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",16,123,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",32,132,3.5,NA,NA,NA,NA,NA,6,25,0,1,10,0,NA,NA,NA
"JONASGRAY","RB","Jonas Gray","NE",32,132,3.5,NA,NA,NA,NA,NA,9,35,0,0,0,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",57,132,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"STEVEJOHNSON","WR","Steve Johnson","SF",57,132,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",57,132,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",57,132,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",20,132,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"LUKEWILLSON","TE","Luke Willson","SEA",20,132,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",34,140,3,NA,NA,NA,NA,NA,5,20,0,1,10,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",34,140,3,NA,NA,NA,NA,NA,4,15,0,2,15,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",34,140,3,NA,NA,NA,NA,NA,8,30,0,0,0,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",34,140,3,NA,NA,NA,NA,NA,6,20,0,1,10,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",61,140,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"STEDMANBAILEY","WR","Stedman Bailey","STL",61,140,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",61,140,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",61,140,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",61,140,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",61,140,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"PAULRICHARDSON","WR","Paul Richardson","SEA",61,140,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",22,140,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",38,152,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",38,152,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",38,152,2.5,NA,NA,NA,NA,NA,2,10,0,2,15,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",38,152,2.5,NA,NA,NA,NA,NA,2,10,0,2,15,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",68,152,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"AJJENKINS","WR","A.J. Jenkins","KC",68,152,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",68,152,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",68,152,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",68,152,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",23,152,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",23,152,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","MIN",23,152,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",42,164,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",42,164,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",42,164,2,NA,NA,NA,NA,NA,6,20,0,0,0,0,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",26,164,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",26,164,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",26,164,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",26,164,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",45,171,1.5,NA,NA,NA,NA,NA,1,5,0,1,10,0,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAC",45,171,1.5,NA,NA,NA,NA,NA,5,15,0,0,0,0,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",45,171,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","STL",45,171,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",45,171,1.5,NA,NA,NA,NA,NA,5,15,0,0,0,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",73,171,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",73,171,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",30,171,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",31,179,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",31,179,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"CJFIEDOROWICZ","TE","C.J. Fiedorowicz","HOU",31,179,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",31,179,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",50,183,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
NA,"QB",NA,NA,26,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",27,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,75,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",76,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,35,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",36,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
