"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"STEVENJACKSON","RB","Steven Jackson","ATL",33,115,5.5,NA,NA,NA,NA,NA,13,50,0,1,5,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",33,115,5.5,NA,NA,NA,NA,NA,10,45,0,1,10,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",33,115,5.5,NA,NA,NA,NA,NA,13,45,0,1,10,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",43,115,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",43,115,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",43,115,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",43,115,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",36,122,5,NA,NA,NA,NA,NA,10,40,0,1,10,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",36,122,5,NA,NA,NA,NA,NA,6,25,0,3,25,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",36,122,5,NA,NA,NA,NA,NA,6,25,0,4,25,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",47,122,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",47,122,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",47,122,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",47,122,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",12,122,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",12,122,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",39,131,4.5,NA,NA,NA,NA,NA,5,20,0,4,25,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",51,131,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",51,131,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",51,131,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",51,131,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",51,131,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",14,131,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",14,131,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",14,131,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",56,140,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",56,140,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",56,140,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",17,140,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",17,140,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"CLAYHARBOR","TE","Clay Harbor","JAC",17,140,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",40,146,3.5,NA,NA,NA,NA,NA,7,30,0,1,5,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",40,146,3.5,NA,NA,NA,NA,NA,8,35,0,0,0,0,NA,NA,NA
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",40,146,3.5,NA,NA,NA,NA,NA,9,35,0,0,0,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",59,146,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",59,146,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",59,146,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"STEVEJOHNSON","WR","Steve Johnson","SF",59,146,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",59,146,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",59,146,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
