displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Odell Beckham Jr.,NYG,8.0,106.0,1.0,1.0,2.0,0.0,0.0
Julio Jones,ATL,7.0,102.0,1.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,8.0,101.0,1.0,1.0,3.0,0.0,0.0
Jordy Nelson,GB,7.0,99.0,1.0,0.0,0.0,0.0,0.0
DeSean Jackson,WAS,6.0,94.0,1.0,0.0,0.0,0.0,0.0
Demaryius Thomas,DEN,7.0,94.0,1.0,0.0,0.0,0.0,0.0
Dez Bryant,DAL,6.0,94.0,1.0,0.0,0.0,0.0,0.0
Calvin Johnson,DET,6.0,93.0,1.0,0.0,0.0,0.0,0.0
Mike Evans,TB,6.0,86.0,1.0,0.0,0.0,0.0,0.0
T.Y. Hilton,IND,5.0,84.0,1.0,0.0,0.0,0.0,0.0
Alshon Jeffery,CHI,7.0,84.0,1.0,1.0,3.0,0.0,0.0
Vincent Jackson,TB,6.0,83.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,6.0,83.0,1.0,1.0,2.0,0.0,0.0
DeAndre Hopkins,HOU,5.0,78.0,1.0,0.0,0.0,0.0,0.0
Randall Cobb,GB,7.0,78.0,1.0,1.0,2.0,0.0,0.0
Kelvin Benjamin,CAR,6.0,78.0,1.0,0.0,0.0,0.0,0.0
A.J. Green,CIN,5.0,77.0,1.0,0.0,0.0,0.0,0.0
Golden Tate,DET,5.0,72.0,0.0,0.0,0.0,0.0,0.0
Sammy Watkins,BUF,5.0,71.0,1.0,0.0,0.0,0.0,0.0
Kenny Stills,NO,5.0,71.0,0.0,0.0,0.0,0.0,0.0
Charles Johnson,MIN,4.0,70.0,0.0,0.0,0.0,0.0,0.0
Jeremy Maclin,PHI,5.0,70.0,1.0,0.0,0.0,0.0,0.0
Josh Gordon,CLE,6.0,69.0,1.0,0.0,0.0,0.0,0.0
Kendall Wright,TEN,5.0,66.0,0.0,1.0,4.0,0.0,0.0
Steve Smith,BAL,5.0,65.0,0.0,0.0,0.0,0.0,0.0
Anquan Boldin,SF,5.0,65.0,1.0,0.0,0.0,0.0,0.0
Albert Wilson,KC,5.0,63.0,0.0,0.0,0.0,0.0,0.0
Torrey Smith,BAL,4.0,63.0,1.0,0.0,0.0,0.0,0.0
Mike Wallace,MIA,5.0,62.0,1.0,0.0,0.0,0.0,0.0
Jarvis Landry,MIA,5.0,59.0,0.0,0.0,0.0,0.0,0.0
Roddy White,ATL,5.0,59.0,1.0,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,4.0,59.0,0.0,0.0,0.0,0.0,0.0
Marques Colston,NO,5.0,59.0,1.0,0.0,0.0,0.0,0.0
Andre Johnson,HOU,5.0,57.0,1.0,0.0,0.0,0.0,0.0
Eddie Royal,SD,5.0,56.0,1.0,0.0,0.0,0.0,0.0
Malcom Floyd,SD,4.0,56.0,0.0,0.0,0.0,0.0,0.0
Marqise Lee,JAC,5.0,56.0,0.0,0.0,0.0,0.0,0.0
Martavis Bryant,PIT,3.0,55.0,1.0,1.0,3.0,0.0,0.0
Dwayne Bowe,KC,5.0,55.0,0.0,0.0,0.0,0.0,0.0
Rueben Randle,NYG,5.0,55.0,1.0,0.0,0.0,0.0,0.0
Michael Floyd,ARI,4.0,54.0,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,5.0,53.0,1.0,0.0,0.0,0.0,0.0
Larry Fitzgerald,ARI,5.0,52.0,1.0,0.0,0.0,0.0,0.0
Jerricho Cotchery,CAR,4.0,51.0,0.0,0.0,0.0,0.0,0.0
Cecil Shorts III,JAC,5.0,50.0,0.0,0.0,0.0,0.0,0.0
Greg Jennings,MIN,5.0,49.0,1.0,0.0,0.0,0.0,0.0
James Jones,OAK,6.0,49.0,1.0,0.0,0.0,0.0,0.0
Brandon LaFell,NE,4.0,48.0,1.0,0.0,0.0,0.0,0.0
Allen Hurns,JAC,4.0,48.0,1.0,0.0,0.0,0.0,0.0
Pierre Garcon,WAS,5.0,47.0,0.0,0.0,0.0,0.0,0.0
Eric Decker,NYJ,4.0,46.0,1.0,0.0,0.0,0.0,0.0
Andre Holmes,OAK,4.0,46.0,0.0,0.0,0.0,0.0,0.0
Mohamed Sanu,CIN,4.0,45.0,0.0,1.0,4.0,0.0,0.0
Michael Crabtree,SF,4.0,45.0,0.0,0.0,0.0,0.0,0.0
Julian Edelman,NE,4.0,44.0,0.0,1.0,4.0,0.0,0.0
Markus Wheaton,PIT,4.0,43.0,0.0,0.0,0.0,0.0,0.0
Nate Washington,TEN,3.0,40.0,0.0,0.0,0.0,0.0,0.0
Harry Douglas,ATL,3.0,40.0,0.0,0.0,0.0,0.0,0.0
Kenny Britt,STL,3.0,40.0,0.0,0.0,0.0,0.0,0.0
Reggie Wayne,IND,4.0,39.0,1.0,0.0,0.0,0.0,0.0
Paul Richardson,SEA,4.0,38.0,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,SD,3.0,38.0,0.0,0.0,0.0,0.0,0.0
Robert Woods,BUF,4.0,37.0,0.0,0.0,0.0,0.0,0.0
Nick Toon,NO,3.0,37.0,0.0,0.0,0.0,0.0,0.0
Andrew Hawkins,CLE,3.0,36.0,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,IND,2.0,36.0,0.0,0.0,0.0,0.0,0.0
Terrance Williams,DAL,3.0,36.0,1.0,0.0,0.0,0.0,0.0
Jarius Wright,MIN,3.0,35.0,0.0,0.0,0.0,0.0,0.0
Marquess Wilson,CHI,4.0,34.0,0.0,0.0,0.0,0.0,0.0
John Brown,ARI,3.0,34.0,0.0,0.0,0.0,0.0,0.0
Derek Hagan,TEN,3.0,34.0,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,3.0,33.0,0.0,0.0,0.0,0.0,0.0
Chris Hogan,BUF,3.0,33.0,0.0,0.0,0.0,0.0,0.0
Riley Cooper,PHI,3.0,31.0,0.0,0.0,0.0,0.0,0.0
Devin Hester,ATL,2.0,31.0,0.0,0.0,0.0,0.0,0.0
Danny Amendola,NE,4.0,31.0,0.0,0.0,0.0,0.0,0.0
Stedman Bailey,STL,3.0,30.0,0.0,0.0,0.0,0.0,0.0
Wes Welker,DEN,3.0,29.0,0.0,0.0,0.0,0.0,0.0
Hakeem Nicks,IND,3.0,28.0,0.0,0.0,0.0,0.0,0.0
Kenbrell Thompkins,OAK,3.0,27.0,0.0,0.0,0.0,0.0,0.0
Preston Parker,NYG,2.0,27.0,0.0,0.0,0.0,0.0,0.0
Marlon Brown,BAL,3.0,27.0,0.0,0.0,0.0,0.0,0.0
