"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"PEYTONMANNING","QB","Peyton Manning","DEN",1,1,24.55,0,NA,334,2.9,0.5,1.9,-1.7,0.1,0,0,0,0,0.1,0.4
"MATTRYAN","QB","Matt Ryan","ATL",2,2,21.97,0,NA,330,2.4,1,1.4,5.3,0,0,0,0,0,0.1,0.3
"ANDREWLUCK","QB","Andrew Luck","IND",3,3,21.05,0,NA,289,2.1,1.1,4.4,22.9,0.1,0,0,0,0,0.1,0.3
"AARONRODGERS","QB","Aaron Rodgers","GB",4,4,20.87,0,NA,266,2.4,0.7,3.5,15.6,0.1,0,0,0,0,0.1,0.4
"RUSSELLWILSON","QB","Russell Wilson","SEA",5,5,18.18,0,NA,187,1.9,0.6,5.2,36,0.1,0,0,0,0,0.1,0.3
"MATTFORTE","RB","Matt Forte","CHI",1,6,18.02,0,NA,0,0,0,20.8,90.9,0.7,4.9,42.5,0.1,0,0,0.2
"NICKFOLES","QB","Nick Foles","PHI",6,7,17.91,0,NA,265,1.8,1.1,2.9,11.7,0.1,0,0,0,0,0,0.3
"JAYCUTLER","QB","Jay Cutler","CHI",7,8,17.52,0,NA,241,1.9,1.1,2.8,15,0.1,0,0,0,0,0.1,0.3
"KIRKCOUSINS","QB","Kirk Cousins","WAS",8,9,17.45,0,NA,314,1.6,1.7,2.4,7.6,0.1,0,0,0,0,0,0.5
"ELIMANNING","QB","Eli Manning","NYG",9,10,17.36,0,NA,256,2.1,1.1,1.3,1.8,0,0,0,0,0,0.1,0.3
"CAMNEWTON","QB","Cam Newton","CAR",10,11,17.09,0,NA,263,1.2,1.1,5.4,31.5,0.1,0,0,0,0,0,0.3
"PHILIPRIVERS","QB","Philip Rivers","SD",11,12,17.06,0,NA,209,2.2,0.6,2.5,5.7,0.1,0,0,0,0,0.1,0.2
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",12,13,17.01,0,NA,285,1.4,0.9,2.7,7.4,0.1,0,0,0,0,0,0.4
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",13,14,16.86,0,NA,264,1.7,0.8,1.7,5.9,0.1,0,0,0,0,0,0.3
"JOEFLACCO","QB","Joe Flacco","BAL",14,15,16.74,0,NA,275,1.5,1.1,2.6,5.2,0.1,0,0,0,0,0,0.3
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",15,16,16.52,0,NA,175,1.2,0.6,7.1,49.1,0.1,0,0,0,0,0,0.3
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",16,17,16.44,0,NA,244,1.5,1.1,3.5,16.9,0.1,0,0,0,0,0,0.3
"TONYROMO","QB","Tony Romo","DAL",17,18,16.23,0,NA,273,1.4,0.5,1.9,2.7,0,0,0,0,0,0,0.2
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",2,19,16.22,0,NA,0,0,0,17.9,87.7,0.9,1.8,14.5,0.1,0,0,0.1
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",3,20,16.09,0,NA,0,0,0,18.1,83.8,0.7,4,29.3,0.1,0,0,0.2
"ANDYDALTON","QB","Andy Dalton","CIN",18,21,16.07,0,NA,202,1.9,0.9,3.5,11.7,0.1,0,0,0,0,0.1,0.2
"ARIANFOSTER","RB","Arian Foster","HOU",4,22,15.73,0,NA,0,0,0,17.8,81.8,0.7,3.3,28.9,0.1,0,0,0.1
"CHARLIEWHITEHURST","QB","Charlie Whitehurst","TEN",19,23,15.7,0,NA,244,1.5,0.6,3.5,7.2,0.1,0,0,0,0,0,0.3
"BRIANHOYER","QB","Brian Hoyer","CLE",20,24,15.29,0,NA,253,1.3,0.6,2,3.3,0.1,0,0,0,0,0,0.2
"AUSTINDAVIS","QB","Austin Davis","STL",21,25,15.19,0,NA,260,1.5,1.5,1.9,6.7,0,0,0,0,0,0,0.3
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",1,26,14.72,0,NA,0,0,0,0,0,0,7.5,90.6,1,0,0,0.1
"TOMBRADY","QB","Tom Brady","NE",22,27,14.65,0,NA,280,1.1,0.7,1.7,0.6,0.1,0,0,0,0,0,0.3
"LEVEONBELL","RB","Le'Veon Bell","PIT",5,28,14.62,0,NA,0,0,0,17.4,77.8,0.5,4.1,33.7,0.1,0,0,0.1
"JULIOJONES","WR","Julio Jones","ATL",2,29,14.36,0,NA,0,0,0,0.1,0.6,0,7.3,105,0.7,0,0,0.1
"LESEANMCCOY","RB","LeSean McCoy","PHI",6,30,14.35,0,NA,0,0,0,18.6,81.1,0.6,2.6,22.2,0.1,0,0,0.1
"BLAKEBORTLES","QB","Blake Bortles","JAX",23,31,14.3,0,NA,280,1,1.9,2.9,12.6,0.1,0,0,0,0,0,0.4
"CARSONPALMER","QB","Carson Palmer","ARI",24,32,14.01,0,NA,225,1.4,0.8,1.4,1.3,0.1,0,0,0,0,0,0.2
"GENOSMITH","QB","Geno Smith","NYJ",25,33,14,0,NA,234,0.9,1.2,4.3,17.7,0.2,0,0,0,0,0,0.4
"ANDREELLINGTON","RB","Andre Ellington","ARI",7,34,13.98,0,NA,0,0,0,18.8,76.2,0.6,2.7,27,0.1,0,0,0.1
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",26,35,13.96,0,NA,223,1.3,1.1,2.9,12.8,0.1,0,0,0,0,0,0.4
"DEREKCARR","QB","Derek Carr","OAK",27,36,13.85,0,NA,241,1.1,1.2,2.8,11.5,0.1,0,0,0,0,0,0.3
"KYLEORTON","QB","Kyle Orton","BUF",28,37,13.52,0,NA,232,1.2,0.8,1.4,4.8,0,0,0,0,0,0,0.2
"JORDYNELSON","WR","Jordy Nelson","GB",3,38,13.24,0,NA,0,0,0,0,0,0,6.3,84,0.8,0,0,0
"JOIQUEBELL","RB","Joique Bell","DET",8,39,13.18,0,NA,0,0,0,15.1,66.2,0.5,4.2,35.6,0.1,0,0,0.2
"ANTONIOBROWN","WR","Antonio Brown","PIT",4,40,13.14,0,NA,0,0,0,0.5,3,0,6.1,80.6,0.8,0,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",9,41,12.88,0,NA,0,0,0,19,76.9,0.4,3.3,25.7,0.1,0,0,0.2
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",29,42,12.62,0,NA,198,0.9,0.9,5,18.8,0.1,0,0,0,0,0,0.3
"BRANDENOLIVER","RB","Branden Oliver","SD",10,43,12.52,0,NA,0,0,0,18.5,83.6,0.3,2.7,18.4,0.1,0,0,0.2
"MIKEGLENNON","QB","Mike Glennon","TB",30,44,12.32,0,NA,233,0.9,0.6,1.7,2.8,0.1,0,0,0,0,0,0.3
"ANDREWILLIAMS","RB","Andre Williams","NYG",11,45,11.84,0,NA,0,0,0,20.2,73.7,0.5,1.4,11.5,0.1,0,0,0.2
"LAMARMILLER","RB","Lamar Miller","MIA",12,46,11.55,0,NA,0,0,0,14.5,63.7,0.4,2.8,22.4,0.1,0,0,0.1
"STEVENJACKSON","RB","Steven Jackson","ATL",13,47,11.54,0,NA,0,0,0,12.2,47.8,0.8,1.8,15.6,0.1,0,0,0.1
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",5,48,11.5,0,NA,0,0,0,0,0,0,4.8,79.6,0.6,0,0,0
"EDDIELACY","RB","Eddie Lacy","GB",14,49,11.49,0,NA,0,0,0,14.2,56.6,0.5,3,22.3,0.1,0,0,0.1
"RANDALLCOBB","WR","Randall Cobb","GB",6,50,11.42,0,NA,0,0,0,0.7,3.8,0,5.3,64,0.7,0,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",7,51,11.38,0,NA,0,0,0,0,0,0,6.9,88,0.5,0,0,0.1
"BENTATE","RB","Ben Tate","MIN",15,52,11.17,0,NA,0,0,0,16,71.6,0.6,0.9,7.7,0,0,0,0.2
"FREDJACKSON","RB","Fred Jackson","BUF",16,53,11.13,0,NA,0,0,0,10.2,45.9,0.4,4.7,36.4,0.1,0,0,0.1
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",8,54,11.06,0,NA,0,0,0,1,5.4,0,6,81,0.4,0,0,0.1
"RODDYWHITE","WR","Roddy White","ATL",9,55,11.03,0,NA,0,0,0,0,0,0,5.3,75.5,0.6,0,0,0.1
"BISHOPSANKEY","RB","Bishop Sankey","TEN",17,56,11.02,0,NA,0,0,0,15.7,70,0.5,1,8.6,0,0,0,0.1
"FRANKGORE","RB","Frank Gore","SF",18,57,11,0,NA,0,0,0,17,79,0.5,0.5,3.8,0,0,0,0.1
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",10,58,10.7,0,NA,0,0,0,0,0,0,5.1,68,0.7,0,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",19,59,10.4,0,NA,0,0,0,10.9,49.3,0.3,4.2,34.1,0.1,0,0,0.1
"STEVESMITH","WR","Steve Smith Sr.","BAL",11,60,10.37,0,NA,0,0,0,0,0,0,5.4,73.3,0.5,0,0,0
"GOLDENTATE","WR","Golden Tate","DET",12,61,10.33,0,NA,0,0,0,0.1,0.7,0,7.1,83.7,0.3,0,0,0.1
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",13,62,10.31,0,NA,0,0,0,1.1,7.3,0,5,64.9,0.5,0,0,0.1
"CJSPILLER","RB","C.J. Spiller","BUF",20,63,10.24,0,NA,0,0,0,14.4,67.7,0.2,2.4,19.8,0.1,0,0,0.2
"ANDREJOHNSON","WR","Andre Johnson","HOU",14,64,10.21,0,NA,0,0,0,0,0,0,5.6,71.1,0.5,0,0,0
"TYHILTON","WR","T.Y. Hilton","IND",15,65,10.12,0,NA,0,0,0,0.3,1.6,0,5.9,77.8,0.4,0,0,0
"JULIUSTHOMAS","TE","Julius Thomas","DEN",1,66,9.87,0,NA,0,0,0,0,0,0,4.6,52.9,0.8,0,0,0
"MATTASIATA","RB","Matt Asiata","MIN",21,67,9.84,0,NA,0,0,0,13.6,48.9,0.5,2.6,18.9,0,0,0,0.1
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",16,67,9.84,0,NA,0,0,0,0,0,0,5,75,0.4,0,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",17,69,9.81,0,NA,0,0,0,0,0,0,4.9,62.1,0.6,0,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",22,70,9.73,0,NA,0,0,0,14,56.7,0.4,2,14.9,0.1,0,0,0.1
"PIERREGARCON","WR","Pierre Garcon","WAS",18,71,9.62,0,NA,0,0,0,0,0,0,5.5,77,0.3,0,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",19,72,9.48,0,NA,0,0,0,0.1,0.7,0,4.2,71.5,0.4,0,0,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",23,73,9.41,0,NA,0,0,0,11.2,52,0.2,3.1,23.5,0.2,0,0,0.1
"KENDALLWRIGHT","WR","Kendall Wright","TEN",20,74,9.38,0,NA,0,0,0,0.3,1.6,0,5.4,68.1,0.4,0,0,0.1
"WESWELKER","WR","Wes Welker","DEN",20,74,9.38,0,NA,0,0,0,0,0,0,5.7,63.4,0.5,0,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",22,76,9.25,0,NA,0,0,0,0,0,0,5.3,76.3,0.3,0,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",23,77,9.23,0,NA,0,0,0,0.6,3.4,0,4.5,60.9,0.5,0,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",24,78,9.12,0,NA,0,0,0,0.8,4,0,5.9,71.4,0.2,0,0,0
"DOUGMARTIN","RB","Doug Martin","TB",24,78,9.12,0,NA,0,0,0,15.1,57.1,0.3,2.1,17.4,0,0,0,0.1
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",25,80,9.06,0,NA,0,0,0,0.4,2.7,0,4.6,49.5,0.6,0,0,0.1
"PERCYHARVIN","WR","Percy Harvin","NYJ",26,81,8.96,0,NA,0,0,0,2.1,17.2,0.1,4.3,39.6,0.4,0.1,0,0.1
"GREGOLSEN","TE","Greg Olsen","CAR",2,82,8.8,0,NA,0,0,0,0,0,0,5.9,69.6,0.3,0,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",27,82,8.8,0,NA,0,0,0,0,0,0,4.9,64.6,0.4,0,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",25,84,8.69,0,NA,0,0,0,15.5,53,0.5,0.8,6.4,0,0,0,0.2
"DESEANJACKSON","WR","DeSean Jackson","WAS",28,85,8.6,0,NA,0,0,0,0.1,0.5,0,5,70,0.3,0,0,0
"ERICDECKER","WR","Eric Decker","NYJ",29,86,8.51,0,NA,0,0,0,0,0,0,5.5,67.5,0.3,0,0,0.1
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",30,87,8.48,0,NA,0,0,0,0,0,0,5.7,70.8,0.3,0,0,0.1
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",31,88,8.47,0,NA,0,0,0,0,0,0,4.7,61.3,0.4,0,0,0
"VICTORCRUZ","WR","Victor Cruz","NYG",32,89,8.45,0,NA,0,0,0,0,0,0,5,65.9,0.3,0,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",3,90,8.43,0,NA,0,0,0,0,0,0,5.1,63.7,0.4,0,0,0
"BRIANQUICK","WR","Brian Quick","STL",33,91,8.33,0,NA,0,0,0,0,0,0,4.1,60.9,0.4,0,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",34,92,8.23,0,NA,0,0,0,0,0,0,5,64.1,0.3,0,0,0
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",26,93,8.22,0,NA,0,0,0,12.9,49.3,0.3,2,17.4,0.1,0,0,0.2
"ANTONIOGATES","TE","Antonio Gates","SD",4,94,8.2,0,NA,0,0,0,0,0,0,3.6,41.6,0.7,0,0,0
"DARRENMCFADDEN","RB","Darren McFadden","OAK",27,95,7.85,0,NA,0,0,0,10.1,39.2,0.3,2.5,20.9,0,0,0,0.1
"CECILSHORTS","WR","Cecil Shorts III","JAX",35,95,7.85,0,NA,0,0,0,0,0,0,4.8,64.9,0.2,0,0,0
"STORMJOHNSON","RB","Storm Johnson","JAX",28,97,7.78,0,NA,0,0,0,13.3,54.8,0.2,1.2,10.5,0,0,0,0.1
"TORREYSMITH","WR","Torrey Smith","BAL",36,98,7.71,0,NA,0,0,0,0,0,0,3.6,58.3,0.3,0,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",37,99,7.68,0,NA,0,0,0,0,0,0,4.3,60.6,0.3,0,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",5,99,7.68,0,NA,0,0,0,0,0,0,4.3,54.6,0.4,0,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",29,101,7.62,0,NA,0,0,0,7.4,28.2,0.2,4.4,36.4,0,0,0,0.1
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",38,102,7.58,0,NA,0,0,0,0.3,1.2,0,3.7,53.4,0.4,0,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",30,102,7.58,0,NA,0,0,0,11.7,46.2,0.3,1.8,12.8,0,0,0,0.1
"KEENANALLEN","WR","Keenan Allen","SD",39,104,7.53,0,NA,0,0,0,0,0,0,4.7,53.7,0.4,0,0,0
"STEVANRIDLEY","RB","Stevan Ridley","NE",31,105,7.51,0,NA,0,0,0,15.9,56.6,0.3,0.3,2.5,0,0,0,0.2
"LARRYDONNELL","TE","Larry Donnell","NYG",6,106,7.48,0,NA,0,0,0,0,0,0,3.7,42.2,0.6,0,0,0
"ALLENROBINSON","WR","Allen Robinson","JAX",40,107,7.47,0,NA,0,0,0,0,0,0,4.3,59.5,0.3,0,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",7,108,7.44,0,NA,0,0,0,0,0,0,4.8,54.4,0.3,0,0,0
"JOHNBROWN","WR","John Brown","ARI",41,109,7.43,0,NA,0,0,0,0.1,0.7,0,3.4,50,0.4,0,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",32,110,7.31,0,NA,0,0,0,8,39.5,0.4,1.2,9.2,0.1,0,0,0.1
"DARRINREAVES","RB","Darrin Reaves","CAR",33,111,7.27,0,NA,0,0,0,11.1,46.2,0.2,1.8,15.5,0,0,0,0.1
"JUSTINHUNTER","WR","Justin Hunter","TEN",42,112,7.2,0,NA,0,0,0,0,0,0,3.2,51.4,0.4,0,0,0
"JORDANCAMERON","TE","Jordan Cameron","CLE",8,113,7.19,0,NA,0,0,0,0,0,0,3.7,47.7,0.4,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",8,113,7.19,0,NA,0,0,0,0,0,0,4.8,52.9,0.3,0,0,0.1
"ZACSTACY","RB","Zac Stacy","STL",34,115,7.14,0,NA,0,0,0,9.8,36.5,0.3,2,16.2,0,0,0,0.1
"DEVINHESTER","WR","Devin Hester","ATL",43,116,7.07,0,NA,0,0,0,0.2,1.2,0,3.6,49.2,0.3,0,0,0
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",44,117,7.05,0,NA,0,0,0,0,0,0,3.3,48.7,0.4,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",10,118,7.01,0,NA,0,0,0,0,0,0,3.9,44.7,0.4,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",35,119,6.92,0,NA,0,0,0,8.8,41.1,0.4,0.3,2.3,0,0,0,0.1
"DARRENSPROLES","RB","Darren Sproles","PHI",36,120,6.91,0,NA,0,0,0,5.7,26.1,0.1,3.4,29.8,0.1,0,0,0.1
"ANDREROBERTS","WR","Andre Roberts","WAS",45,121,6.88,0,NA,0,0,0,0.4,2,0,3.7,47,0.3,0.1,0,0
"KNOWSHONMORENO","RB","Knowshon Moreno","MIA",37,122,6.85,0,NA,0,0,0,10.6,46.7,0.3,0.8,6.8,0,0,0,0.1
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",38,123,6.82,0,NA,0,0,0,8.4,34.6,0.3,1.3,13.8,0,0.1,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",46,124,6.79,0,NA,0,0,0,0.2,0.9,0,4.4,45.2,0.4,0,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",47,125,6.69,0,NA,0,0,0,0,0,0,3.3,41.1,0.4,0,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",48,126,6.66,0,NA,0,0,0,0.5,3,0,3.6,50.2,0.2,0,0,0
"BRANDONTATE","WR","Brandon Tate","CIN",49,127,6.61,0,NA,0,0,0,0.6,3.6,0,2.9,40.7,0.3,0,0,0
"JAREDCOOK","TE","Jared Cook","STL",11,128,6.54,0,NA,0,0,0,0,0,0,4.3,50.4,0.3,0,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",39,129,6.53,0,NA,0,0,0,9.2,33.2,0.2,2.6,19.3,0.1,0,0,0.1
"CARLOSHYDE","RB","Carlos Hyde","SF",40,130,6.51,0,NA,0,0,0,8.3,40.1,0.3,0.7,5.2,0,0,0,0.1
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",40,130,6.51,0,NA,0,0,0,8.3,27.8,0.2,2.7,21,0.1,0,0,0.1
"ANDREHOLMES","WR","Andre Holmes","OAK",50,132,6.45,0,NA,0,0,0,0,0,0,3.6,51.1,0.2,0,0,0
"JASONWITTEN","TE","Jason Witten","DAL",12,133,6.38,0,NA,0,0,0,0,0,0,4.2,47.8,0.3,0,0,0
"JAMESJONES","WR","James Jones","OAK",51,134,6.36,0,NA,0,0,0,0,0,0,3.7,46.4,0.3,0,0,0.1
"MIKEEVANS","WR","Mike Evans","TB",52,135,6.31,0,NA,0,0,0,0,0,0,3.8,52.9,0.2,0,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",53,136,6.3,0,NA,0,0,0,0,0,0,3.8,44.2,0.3,0,0,0
"NATEWASHINGTON","WR","Nate Washington","TEN",54,137,6.23,0,NA,0,0,0,0,0,0,3.1,47.3,0.3,0,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",13,138,6.2,0,NA,0,0,0,0,0,0,2.6,41.2,0.4,0,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",55,139,6.14,0,NA,0,0,0,0,0,0,3.5,45.8,0.3,0,0,0
