"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"RUSSELLWILSON","QB","Russell Wilson","SEA",1,1,37.12,0,NA,313,2,0,7,106,1,0,0,0,0,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",1,2,29.1,9,NA,0,0,0,0,0,0,8,171,2,0,0,0
"PEYTONMANNING","QB","Peyton Manning","DEN",2,3,28.62,0,NA,318,4,0,1,-1,0,0,0,0,0,0,0
"AARONRODGERS","QB","Aaron Rodgers","GB",3,4,24.3,0,NA,255,3,0,3,21,0,0,0,0,0,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",2,5,24.2,14,NA,0,0,0,0,0,0,9,122,2,0,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",4,6,23.88,0,NA,277,2,0,6,48,0,0,0,0,0,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",1,7,23.4,8,NA,0,0,0,11,43,0,5,71,2,0,0,0
"ELIMANNING","QB","Eli Manning","NYG",5,8,23.02,0,NA,248,3,0,1,11,0,0,0,0,0,0,0
"MATTFORTE","RB","Matt Forte","CHI",2,9,22.9,7,NA,0,0,0,12,49,1,6,60,1,0,0,0
"TONYROMO","QB","Tony Romo","DAL",6,10,22.66,0,NA,279,3,1,2,5,0,0,0,0,0,0,0
"TOMBRADY","QB","Tom Brady","NE",7,11,22.44,0,NA,261,3,0,0,0,0,0,0,0,0,0,0
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",3,12,22.3,4,NA,0,0,0,14,74,2,4,29,0,0,0,0
"DREWBREES","QB","Drew Brees","NO",8,13,21.98,0,NA,342,2,1,1,13,0,0,0,0,0,0,0
"GOLDENTATE","WR","Golden Tate","DET",3,14,21.4,13,NA,0,0,0,0,0,0,10,154,1,0,0,0
"LEVEONBELL","RB","Le'Veon Bell","PIT",4,15,20.5,8,NA,0,0,0,12,57,0,8,88,1,0,0,0
"ANDREWLUCK","QB","Andrew Luck","IND",9,16,20.26,0,NA,344,2,0,4,5,0,0,0,0,0,0,1
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",5,17,19.2,1,NA,0,0,0,28,128,1,1,4,0,0,0,0
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",10,18,19.08,0,NA,262,2,1,5,16,0,0,0,0,0,0,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",6,19,18.8,3,NA,0,0,0,10,52,1,3,36,1,0,0,1
"DENARDROBINSONJAX","RB","Denard Robinson Jax","JAX",7,20,18.7,1,NA,0,0,0,22,127,1,0,0,0,0,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",8,21,18.5,4,NA,0,0,0,21,107,1,4,18,0,0,0,0
"GAVINESCOBAR","TE","Gavin Escobar","DAL",1,21,18.5,3,NA,0,0,0,0,0,0,3,65,2,0,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",4,23,18.3,7,NA,0,0,0,1,2,0,6,121,1,0,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",4,23,18.3,11,NA,0,0,0,0,0,0,7,123,1,0,0,0
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",11,25,18.06,0,NA,299,2,2,2,1,0,0,0,0,0,0,0
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",9,26,17.9,2,NA,0,0,0,12,40,1,2,19,1,0,0,0
"CARSONPALMER","QB","Carson Palmer","ARI",12,27,17.12,0,NA,253,2,1,0,0,0,0,0,0,0,0,0
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",13,28,16.9,0,NA,265,2,0,4,3,0,0,0,0,0,0,1
"GENOSMITH","QB","Geno Smith","NYJ",14,29,16.74,0,NA,226,1,0,7,37,0,0,0,0,0,0,0
"JOEFLACCO","QB","Joe Flacco","BAL",15,30,16.72,0,NA,258,2,2,1,4,0,0,0,0,0,0,0
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",6,31,16.7,6,NA,0,0,0,1,13,0,4,34,2,0,0,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",10,31,16.7,4,NA,0,0,0,22,95,1,2,12,0,0,0,0
"KENNYSTILLS","WR","Kenny Stills","NO",7,33,16.3,5,NA,0,0,0,0,0,0,5,103,1,0,0,0
"KYLEORTON","QB","Kyle Orton","BUF",16,34,16.22,0,NA,283,2,1,1,-1,0,0,0,0,0,0,1
"RODDYWHITE","WR","Roddy White","ATL",8,35,16,15,NA,0,0,0,0,0,0,9,100,1,0,0,0
"ANDREELLINGTON","RB","Andre Ellington","ARI",11,35,16,9,NA,0,0,0,24,88,0,6,72,0,0,0,0
"ALEXSMITH","QB","Alex Smith","KC",17,37,15.74,0,NA,221,1,0,6,29,0,0,0,0,0,0,0
"ARIANFOSTER","RB","Arian Foster","HOU",12,38,15.5,6,NA,0,0,0,20,102,0,4,13,1,0,0,1
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",18,39,15.32,0,NA,263,1,1,3,18,0,0,0,0,0,0,0
"CAMNEWTON","QB","Cam Newton","CAR",19,40,15.3,0,NA,205,1,1,7,41,0,0,0,0,0,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",20,41,15.2,0,NA,205,2,1,0,0,0,0,0,0,0,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",9,42,15.1,12,NA,0,0,0,0,0,0,9,151,0,0,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",10,43,14.7,6,NA,0,0,0,0,0,0,5,87,1,0,0,0
"TREMASON","RB","Tre Mason","STL",13,44,14.5,0,NA,0,0,0,18,85,1,0,0,0,0,0,0
"CHARLIEWHITEHURST","QB","Charlie Whitehurst","TEN",21,45,14.4,0,NA,160,2,1,2,10,0,0,0,0,0,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",14,46,14.3,3,NA,0,0,0,18,61,1,2,22,0,0,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",11,47,14.1,5,NA,0,0,0,0,0,0,3,81,1,0,0,0
"AUSTINDAVIS","QB","Austin Davis","STL",22,48,14,0,NA,155,2,0,2,-2,0,0,0,0,0,0,0
"JORDYNELSON","WR","Jordy Nelson","GB",12,48,14,5,NA,0,0,0,0,0,0,4,80,1,0,0,0
"STEVEJOHNSON","WR","Stevie Johnson","SF",13,50,13.9,7,NA,0,0,0,0,0,0,5,79,1,0,0,0
"EDDIELACY","RB","Eddie Lacy","GB",15,51,13.3,3,NA,0,0,0,12,63,1,3,10,0,0,0,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",14,52,13.12,13,NA,3,1,0,0,0,0,9,90,0,0,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",15,53,12.8,9,NA,0,0,0,0,0,0,6,68,1,0,0,0
"JOIQUEBELL","RB","Joique Bell","DET",16,54,12.7,5,NA,0,0,0,18,48,1,2,19,0,0,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",16,55,12.1,6,NA,0,0,0,0,0,0,3,61,1,0,0,0
"COOPERHELFET","TE","Cooper Helfet","SEA",2,55,12.1,6,NA,0,0,0,0,0,0,3,61,1,0,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",2,55,12.1,5,NA,0,0,0,0,0,0,3,61,1,0,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",17,58,12,9,NA,0,0,0,1,8,0,5,112,0,0,0,0
"ALLENROBINSON","WR","Allen Robinson","JAX",17,58,12,7,NA,0,0,0,0,0,0,4,60,1,0,0,0
"MATTRYAN","QB","Matt Ryan","ATL",23,60,11.82,0,NA,228,1,0,1,7,0,0,0,0,0,0,1
"TRENTRICHARDSON","RB","Trent Richardson","IND",17,61,11.8,5,NA,0,0,0,14,77,0,4,41,0,0,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",4,61,11.8,9,NA,0,0,0,0,0,0,6,58,1,0,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",4,61,11.8,5,NA,0,0,0,0,0,0,4,58,1,0,0,0
"DARRENMCFADDEN","RB","Darren McFadden","OAK",18,64,11.5,8,NA,0,0,0,14,48,1,4,7,0,0,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",6,65,11.2,6,NA,0,0,0,0,0,0,3,52,1,0,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",19,66,11.1,10,NA,0,0,0,0,0,0,6,111,0,0,0,0
"BLAKEBORTLES","QB","Blake Bortles","JAX",24,67,11.06,0,NA,159,1,3,5,37,0,0,0,0,0,0,0
"WESWELKER","WR","Wes Welker","DEN",20,68,11,3,NA,0,0,0,0,0,0,3,50,1,0,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",20,68,11,8,NA,0,0,0,1,4,0,5,46,1,0,0,0
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",7,68,11,4,NA,0,0,0,0,0,0,3,50,1,0,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",19,71,10.9,5,NA,0,0,0,2,3,0,5,46,1,0,0,0
"TYHILTON","WR","T.Y. Hilton","IND",22,72,10.7,9,NA,0,0,0,0,0,0,7,107,0,0,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",22,72,10.7,3,NA,0,0,0,0,0,0,3,47,1,0,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",8,74,10.5,8,NA,0,0,0,0,0,0,8,105,0,0,0,0
"DEREKHAGAN","WR","Derek Hagan","TEN",24,74,10.5,2,NA,0,0,0,0,0,0,2,45,1,0,0,0
"BRUCEELLINGTON","WR","Bruce Ellington","SF",25,76,10.4,4,NA,0,0,0,0,0,0,3,44,1,0,0,0
"COREYFULLER","WR","Corey Fuller","DET",25,76,10.4,5,NA,0,0,0,0,0,0,3,44,1,0,0,0
"JAMESSTARKS","RB","James Starks","GB",20,78,10.3,1,NA,0,0,0,7,36,1,1,7,0,0,0,0
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",21,79,10.1,4,NA,0,0,0,19,103,0,2,-2,0,0,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",27,79,10.1,3,NA,0,0,0,0,0,0,3,41,1,0,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",28,81,10,5,NA,0,0,0,0,0,0,2,40,1,0,0,0
