"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"CARSONPALMER","QB","Carson Palmer","ARI",1,1,21.79,0,NA,307,2.4,0.7,1.8,2.9,0.1,0,0,0,0,0.1,0.1
"CAMNEWTON","QB","Cam Newton","CAR",2,2,21.72,0,NA,213,1.9,1,9,44.9,0.4,0,0,0,0,0.1,0.3
"BLAKEBORTLES","QB","Blake Bortles","JAX",3,3,20.97,0,NA,271,2.4,1.1,3.3,18.5,0,0,0,0,0,0.1,0.3
"RUSSELLWILSON","QB","Russell Wilson","SEA",4,4,20.53,0,NA,225,1.8,0.5,6.4,40,0.2,0,0,0,0,0.1,0.3
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",4,4,20.53,0,NA,222,2,0.7,6,30.6,0.3,0,0,0,0,0.1,0.3
"TOMBRADY","QB","Tom Brady","NE",6,6,20.25,0,NA,302,2,0.7,2.4,3.2,0.1,0,0,0,0,0.1,0.2
"BRIANHOYER","QB","Brian Hoyer","HOU",7,7,20.13,0,NA,311,2.1,0.9,1.8,2.8,0,0,0,0,0,0.1,0.2
"ANDYDALTON","QB","Andy Dalton","CIN",8,8,19.74,0,NA,265,2,0.8,3.7,11.5,0.1,0,0,0,0,0.1,0.2
"ANTONIOBROWN","WR","Antonio Brown","PIT",1,9,19.13,13,NA,0,0,0,0.2,1.4,0,8.4,116,0.5,0,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",2,10,18.89,11.9,NA,0,0,0,0,0,0,7.5,109,0.7,0,0,0.1
"ELIMANNING","QB","Eli Manning","NYG",9,11,18.83,0,NA,282,2.1,0.9,1.3,2.5,0,0,0,0,0,0.1,0.3
"DREWBREES","QB","Drew Brees","NO",9,11,18.83,0,NA,313,1.8,1,1.4,2.1,0,0,0,0,0,0,0.2
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",11,13,18.71,0,NA,323,1.7,1.3,1.9,5.9,0,0,0,0,0,0,0.3
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",12,14,18.32,0,NA,271,1.9,0.9,2.3,10.7,0.1,0,0,0,0,0.1,0.3
