"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"ANDREWLUCK","QB","Andrew Luck","IND",1,1,32.3,0,NA,370,4,0,3,15,0,0,0,0,0,0,0
"KIRKCOUSINS","QB","Kirk Cousins","WAS",2,2,28.58,0,NA,427,3,1,3,5,0,0,0,0,0,0,0
"JULIOJONES","WR","Julio Jones","ATL",1,3,28.1,11,NA,0,0,0,0,0,0,9,161,2,0,0,0
"NICKFOLES","QB","Nick Foles","PHI",3,4,26.2,0,NA,325,3,0,4,12,0,0,0,0,0,0,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",1,5,24.8,5,NA,0,0,0,26,88,1,3,40,1,0,0,0
"MATTRYAN","QB","Matt Ryan","ATL",4,6,23.64,0,NA,286,3,0,1,2,0,0,0,0,0,0,0
"RASHADJENNINGS","RB","Rashad Jennings","NYG",2,7,23.6,0,NA,0,0,0,34,176,1,0,0,0,0,0,0
"RUSSELLWILSON","QB","Russell Wilson","SEA",5,8,23.02,1,NA,258,2,1,9,40,0,1,17,0,0,0,0
"AUSTINDAVIS","QB","Austin Davis","STL",6,9,22.98,0,NA,327,3,2,2,-1,0,0,0,0,0,0,0
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",7,10,21.96,0,NA,289,1,3,7,34,1,0,0,0,0,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",2,11,21.4,10,NA,0,0,0,0,0,0,8,154,1,0,0,0
"PEYTONMANNING","QB","Peyton Manning","DEN",8,12,21.02,0,NA,303,2,1,1,-1,0,0,0,0,0,1,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",3,13,21,10,NA,0,0,0,0,0,0,10,90,2,0,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",4,14,19.8,16,NA,0,0,0,0,0,0,11,138,1,0,0,0
"DREWBREES","QB","Drew Brees","NO",9,15,19.52,0,NA,293,2,0,3,-2,0,0,0,0,0,0,0
"DREWSTANTON","QB","Drew Stanton","ARI",10,16,19.36,0,NA,244,2,0,6,16,0,0,0,0,0,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",11,17,19.2,0,NA,245,1,0,12,54,0,0,0,0,0,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",12,18,19.14,0,NA,256,2,0,1,9,0,0,0,0,0,0,0
"ALEXSMITH","QB","Alex Smith","KC",12,18,19.14,0,NA,186,3,0,2,17,0,0,0,0,0,0,1
"JOEMCKNIGHT","RB","Joe McKnight","KC",3,20,18.7,7,NA,0,0,0,1,3,0,6,64,2,0,0,0
"BLAKEBORTLES","QB","Blake Bortles","JAX",14,21,17.92,0,NA,223,2,2,2,30,0,0,0,0,0,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",5,22,17.9,9,NA,0,0,0,0,0,0,8,59,2,0,0,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","PIT",4,23,17.8,0,NA,0,0,0,10,118,1,0,0,0,0,0,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",6,24,17.7,11,NA,0,0,0,0,0,0,5,117,1,0,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",7,25,17.5,11,NA,0,0,0,0,0,0,8,115,1,0,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",5,26,17.4,3,NA,0,0,0,14,47,2,1,7,0,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",1,26,17.4,8,NA,0,0,0,0,0,0,5,54,2,0,0,0
"ELIMANNING","QB","Eli Manning","NYG",15,28,17.26,0,NA,234,2,0,1,-1,0,0,0,0,0,0,0
"FREDJACKSON","RB","Fred Jackson","BUF",6,29,17.2,10,NA,0,0,0,6,34,0,8,78,1,0,0,0
"KNILEDAVIS","RB","Knile Davis","KC",6,29,17.2,1,NA,0,0,0,32,132,1,0,0,0,0,0,1
"JOHNBROWN","WR","John Brown","ARI",8,29,17.2,6,NA,0,0,0,0,0,0,4,52,2,0,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",8,32,17.1,4,NA,0,0,0,24,100,1,4,31,0,0,0,1
"TONYROMO","QB","Tony Romo","DAL",16,33,17.08,0,NA,217,2,1,3,14,0,0,0,0,0,0,0
"VICTORCRUZ","WR","Victor Cruz","NYG",9,34,16.7,6,NA,0,0,0,0,0,0,5,107,1,0,0,0
"GENOSMITH","QB","Geno Smith","NYJ",17,35,16.64,0,NA,316,1,2,3,20,0,0,0,0,0,0,0
"DEVINHESTER","WR","Devin Hester","ATL",10,36,16.5,1,NA,0,0,0,1,20,1,1,25,0,1,0,0
"JAYCUTLER","QB","Jay Cutler","CHI",18,37,16.4,0,NA,225,2,0,5,14,0,0,0,0,0,0,1
"EDDIEROYAL","WR","Eddie Royal","SD",11,38,16.2,6,NA,0,0,0,0,0,0,4,42,2,0,0,0
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",19,39,15.94,0,NA,196,2,0,1,1,0,0,0,0,0,0,0
"EJMANUEL","QB","EJ Manuel","BUF",20,40,15.92,0,NA,238,1,0,5,24,0,0,0,0,0,0,0
"REGGIEBUSH","RB","Reggie Bush","DET",9,41,15.9,8,NA,0,0,0,12,61,1,6,38,0,0,0,0
"LEVEONBELL","RB","Le'Veon Bell","PIT",10,42,15.7,4,NA,0,0,0,21,147,0,2,10,0,0,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",21,43,15.4,0,NA,290,1,0,3,-2,0,0,0,0,0,0,0
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",11,44,15.1,0,NA,0,0,0,18,91,1,0,0,0,0,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",12,45,14.9,15,NA,0,0,0,0,0,0,11,149,0,0,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",12,45,14.9,7,NA,0,0,0,0,0,0,6,89,1,0,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",14,47,14.4,11,NA,0,0,0,1,4,0,10,80,1,0,0,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",12,48,14.3,3,NA,0,0,0,9,65,0,2,18,1,0,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",15,49,14.1,11,NA,0,0,0,0,0,0,7,81,1,0,0,0
"ANDYDALTON","QB","Andy Dalton","CIN",22,50,13.86,1,NA,169,0,1,3,3,0,1,18,1,0,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",13,51,13.2,5,NA,0,0,0,15,108,0,4,24,0,0,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",23,52,13.1,0,NA,205,1,0,1,9,0,0,0,0,0,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",2,53,12.9,7,NA,0,0,0,0,0,0,5,69,1,0,0,0
"CAMNEWTON","QB","Cam Newton","CAR",24,54,12.7,0,NA,250,1,0,2,7,0,0,0,0,0,0,1
"TOMBRADY","QB","Tom Brady","NE",25,55,12.66,0,NA,234,1,0,3,-7,0,0,0,0,0,0,0
"ALLENHURNS","WR","Allen Hurns","JAX",16,56,12.3,3,NA,0,0,0,0,0,0,1,63,1,0,0,0
"JOEFLACCO","QB","Joe Flacco","BAL",26,57,12.28,0,NA,217,1,1,4,6,0,0,0,0,0,0,0
"BRIANQUICK","WR","Brian Quick","STL",17,58,12.2,4,NA,0,0,0,0,0,0,2,62,1,0,0,0
"ZACSTACY","RB","Zac Stacy","STL",14,59,12.1,6,NA,0,0,0,12,67,0,5,54,0,0,0,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",18,60,11.8,13,NA,0,0,0,2,13,0,8,105,0,0,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",19,61,11.6,9,NA,0,0,0,0,0,0,6,116,0,0,0,0
"ROYHELU","RB","Roy Helu Jr.","WAS",15,61,11.6,1,NA,0,0,0,1,1,1,1,55,0,0,0,0
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",19,61,11.6,2,NA,0,0,0,1,0,0,2,56,1,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",16,64,11.5,0,NA,0,0,0,11,55,1,0,0,0,0,0,0
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",17,65,11.4,4,NA,0,0,0,0,0,0,3,54,1,0,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",21,65,11.4,9,NA,0,0,0,0,0,0,5,114,0,0,0,0
"STEVENJACKSON","RB","Steven Jackson","ATL",17,65,11.4,0,NA,0,0,0,14,54,1,0,0,0,0,0,0
"MILESAUSTIN","WR","Miles Austin","CLE",22,68,11.1,7,NA,0,0,0,0,0,0,6,51,1,0,0,0
"PIERRETHOMAS","RB","Pierre Thomas","NO",19,68,11.1,3,NA,0,0,0,8,30,1,3,21,0,0,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",23,70,11,4,NA,0,0,0,0,0,0,4,50,1,0,0,0
"COBYFLEENER","TE","Coby Fleener","IND",3,71,10.9,7,NA,0,0,0,0,0,0,4,49,1,0,0,0
"JOSHHILL","TE","Josh Hill","NO",4,72,10.8,2,NA,0,0,0,0,0,0,2,48,1,0,0,0
"MIKEGLENNON","QB","Mike Glennon","TB",27,73,10.74,0,NA,121,1,0,3,19,0,0,0,0,0,0,0
"AARONRODGERS","QB","Aaron Rodgers","GB",28,74,10.48,0,NA,162,1,0,0,0,0,0,0,0,0,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",5,75,10.4,6,NA,0,0,0,0,0,0,3,44,1,0,0,0
"JAKELOCKER","QB","Jake Locker","TEN",29,75,10.4,0,NA,185,0,2,6,50,0,0,0,0,0,0,0
"ANDREWQUARLESS","TE","Andrew Quarless","GB",6,77,10.3,5,NA,0,0,0,0,0,0,4,43,1,0,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",6,77,10.3,6,NA,0,0,0,0,0,0,4,43,1,0,0,0
"STEVEJOHNSON","WR","Stevie Johnson","SF",24,77,10.3,9,NA,0,0,0,0,0,0,9,103,0,0,0,0
"AJGREEN","WR","A.J. Green","CIN",25,80,10.2,9,NA,0,0,0,0,0,0,6,102,0,0,0,0
"TERRANCEWEST","RB","Terrance West","CLE",20,81,10.1,2,NA,0,0,0,12,36,1,2,5,0,0,0,0
"STEVESMITH","WR","Steve Smith Sr.","BAL",26,81,10.1,7,NA,0,0,0,0,0,0,5,101,0,0,0,0
"RICARDOLOCKETTE","WR","Ricardo Lockette","SEA",27,83,9.9,1,NA,0,0,0,0,0,0,1,39,1,0,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",21,83,9.9,0,NA,0,0,0,7,39,1,0,0,0,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",28,85,9.8,4,NA,0,0,0,0,0,0,2,98,0,0,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",8,86,9.6,4,NA,0,0,0,0,0,0,3,36,1,0,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",22,86,9.6,4,NA,0,0,0,10,44,0,4,52,0,0,0,0
"CECILSHORTS","WR","Cecil Shorts III","JAX",29,88,9.5,10,NA,0,0,0,0,0,0,5,35,1,0,0,0
"SHONNGREENE","RB","Shonn Greene","TEN",23,89,9.3,0,NA,0,0,0,10,33,1,0,0,0,0,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",30,90,9.2,3,NA,0,0,0,0,0,0,2,32,1,0,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",31,91,9.12,8,NA,18,1,0,0,0,0,5,44,0,0,0,0
"ANTONESMITH","RB","Antone Smith","ATL",24,92,9,0,NA,0,0,0,4,50,1,0,0,0,0,0,1
"LANCEKENDRICKS","TE","Lance Kendricks","STL",9,93,8.9,7,NA,0,0,0,0,0,0,6,29,1,0,0,0
"DONALDBROWN","RB","Donald Brown","SD",25,93,8.9,6,NA,0,0,0,31,62,0,5,27,0,0,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",32,93,8.9,13,NA,0,0,0,1,5,0,10,84,0,0,0,0
"ALFREDBLUE","RB","Alfred Blue","HOU",26,96,8.8,1,NA,0,0,0,13,78,0,1,10,0,0,0,0
"AUSTINPETTIS","WR","Austin Pettis","STL",33,96,8.8,4,NA,0,0,0,0,0,0,3,28,1,0,0,0
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",30,98,8.7,0,NA,150,0,0,6,27,0,0,0,0,0,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",34,98,8.7,10,NA,0,0,0,0,0,0,7,87,0,0,0,0
