"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"CAMNEWTON","QB","Cam Newton","CAR",1,1,35.06,0,NA,284,2,1,17,107,1,0,0,0,0,0,0
"JOEFLACCO","QB","Joe Flacco","BAL",2,2,32.24,0,NA,306,5,0,0,0,0,0,0,0,0,0,0
"TOMBRADY","QB","Tom Brady","NE",3,3,30.74,0,NA,361,4,0,4,3,0,0,0,0,0,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",4,4,29.42,0,NA,343,3,0,3,37,0,0,0,0,0,0,0
"TYHILTON","WR","T.Y. Hilton","IND",1,5,28.3,9,NA,0,0,0,0,0,0,9,223,1,0,0,0
"MATTFORTE","RB","Matt Forte","CHI",1,6,27.7,13,NA,0,0,0,17,80,2,10,77,0,0,0,0
"DEREKCARR","QB","Derek Carr","OAK",5,7,26.48,0,NA,282,4,1,1,2,0,0,0,0,0,0,0
"ARIANFOSTER","RB","Arian Foster","HOU",2,8,26.1,4,NA,0,0,0,20,109,2,3,32,0,0,0,0
"AARONRODGERS","QB","Aaron Rodgers","GB",6,9,25.96,0,NA,264,3,0,7,34,0,0,0,0,0,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",7,10,25.82,0,NA,313,3,0,5,13,0,0,0,0,0,0,0
"ANDREWLUCK","QB","Andrew Luck","IND",8,11,25.6,0,NA,370,3,1,7,18,0,0,0,0,0,0,1
"ANDREHOLMES","WR","Andre Holmes","OAK",2,12,24.1,8,NA,0,0,0,0,0,0,4,121,2,0,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",3,13,21.7,6,NA,0,0,0,0,0,0,4,97,2,0,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",3,13,21.7,5,NA,0,0,0,18,137,1,4,20,0,0,0,0
"JAYCUTLER","QB","Jay Cutler","CHI",9,15,21.64,0,NA,381,1,0,6,4,0,0,0,0,0,1,0
"PEYTONMANNING","QB","Peyton Manning","DEN",10,16,21.48,0,NA,237,3,0,1,0,0,0,0,0,0,0,0
"ANDYDALTON","QB","Andy Dalton","CIN",11,17,21.42,0,NA,323,2,2,4,25,0,0,0,0,0,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",12,18,20.66,0,NA,244,2,2,3,49,0,0,0,0,0,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",4,19,20.6,6,NA,0,0,0,29,115,1,6,31,0,0,0,0
"BLAKEBORTLES","QB","Blake Bortles","JAX",13,20,20.24,0,NA,336,1,1,5,38,0,0,0,0,0,0,0
"BENTATE","RB","Ben Tate","CLE",5,21,19.8,0,NA,0,0,0,25,78,2,0,0,0,0,0,0
"MIKEGLENNON","QB","Mike Glennon","TB",14,22,19.56,0,NA,314,2,1,0,0,0,0,0,0,0,0,0
"KIRKCOUSINS","QB","Kirk Cousins","WAS",15,23,19.16,0,NA,354,2,3,0,0,0,0,0,0,0,0,0
"KYLEORTON","QB","Kyle Orton","BUF",16,24,18.96,0,NA,299,2,1,0,0,0,0,0,0,0,1,1
"BRANDENOLIVER","RB","Branden Oliver","SD",6,25,18.4,5,NA,0,0,0,26,101,1,4,23,0,0,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",4,25,18.4,12,NA,0,0,0,0,0,0,10,124,1,0,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",5,27,18,14,NA,0,0,0,0,0,0,10,120,1,0,0,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",5,27,18,5,NA,0,0,0,1,5,0,3,115,1,0,0,0
"CARSONPALMER","QB","Carson Palmer","ARI",17,29,17.7,0,NA,250,2,0,1,-3,0,0,0,0,0,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",7,30,17.1,5,NA,0,0,0,0,0,0,4,51,2,0,0,0
"JULIUSTHOMAS","TE","Julius Thomas","DEN",1,30,17.1,6,NA,0,0,0,0,0,0,4,51,2,0,0,0
"STEVESMITH","WR","Steve Smith Sr.","BAL",8,32,17,6,NA,0,0,0,0,0,0,5,110,1,0,0,0
"JORDYNELSON","WR","Jordy Nelson","GB",9,33,16.7,16,NA,0,0,0,0,0,0,9,107,1,0,0,0
"NICKFOLES","QB","Nick Foles","PHI",18,34,16.42,0,NA,248,2,2,2,5,0,0,0,0,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",10,35,16.3,7,NA,0,0,0,0,0,0,5,103,1,0,0,0
"JORDANCAMERON","TE","Jordan Cameron","CLE",2,36,16.2,5,NA,0,0,0,0,0,0,3,102,1,0,0,0
"TONYROMO","QB","Tony Romo","DAL",19,37,15.9,0,NA,250,2,0,2,-1,0,0,0,0,0,0,1
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",11,38,15.8,6,NA,0,0,0,0,0,0,6,98,1,0,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",11,38,15.8,10,NA,0,0,0,0,0,0,7,78,1,0,1,0
"GENOSMITH","QB","Geno Smith","NYJ",20,40,15.7,0,NA,190,2,1,2,11,0,0,0,0,0,0,0
"JOIQUEBELL","RB","Joique Bell","DET",7,40,15.7,3,NA,0,0,0,18,74,1,2,23,0,0,0,0
"LESEANMCCOY","RB","LeSean McCoy","PHI",8,42,15.4,2,NA,0,0,0,22,149,0,2,5,0,0,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",13,42,15.4,9,NA,0,0,0,0,0,0,7,94,1,0,0,0
"CLAYHARBOR","TE","Clay Harbor","JAX",3,44,15.1,4,NA,0,0,0,0,0,0,3,91,1,0,0,0
"THEORIDDICK","RB","Theo Riddick","DET",9,45,14.1,6,NA,0,0,0,3,6,0,5,75,1,0,0,0
"BRANDONLLOYD","WR","Brandon Lloyd","SF",14,46,14,1,NA,0,0,0,0,0,0,1,80,1,0,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",15,47,13.9,12,NA,0,0,0,0,0,0,7,99,1,0,0,1
"MATTRYAN","QB","Matt Ryan","ATL",21,48,13.74,0,NA,271,1,1,1,-1,0,0,0,0,0,0,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",16,49,13.6,7,NA,0,0,0,2,0,0,5,136,0,0,0,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",17,50,13.5,8,NA,0,0,0,0,0,0,6,75,1,0,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",10,51,13.3,3,NA,0,0,0,14,53,1,3,40,0,0,0,1
"LOUISMURPHY","WR","Louis Murphy Jr.","TB",18,52,13.2,9,NA,0,0,0,0,0,0,7,72,1,0,0,0
"CHRISHOGAN","WR","Chris Hogan","BUF",18,52,13.2,6,NA,0,0,0,0,0,0,5,72,1,0,0,0
"ANTONESMITH","RB","Antone Smith","ATL",11,54,12.9,4,NA,0,0,0,2,5,0,4,64,1,0,0,0
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",22,55,12.82,0,NA,228,1,1,1,7,0,0,0,0,0,0,0
"JACEAMARO","TE","Jace Amaro","NYJ",4,56,12.8,12,NA,0,0,0,0,0,0,10,68,1,0,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",20,57,12.7,9,NA,0,0,0,0,0,0,5,67,1,0,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",23,58,12.68,0,NA,217,1,0,1,0,0,0,0,0,0,0,0
"BRICEBUTLER","WR","Brice Butler","OAK",21,59,12.4,5,NA,0,0,0,0,0,0,3,64,1,0,0,0
"AUSTINDAVIS","QB","Austin Davis","STL",24,60,12.34,0,NA,236,1,1,1,-1,0,0,0,0,0,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",5,61,12.2,11,NA,0,0,0,0,0,0,6,62,1,0,0,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",12,62,11.9,6,NA,0,0,0,11,34,0,3,25,1,0,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",22,62,11.9,7,NA,0,0,0,1,1,0,5,58,1,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",13,64,11.7,0,NA,0,0,0,11,77,1,0,0,0,0,0,1
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",14,65,11.6,5,NA,0,0,0,24,100,0,3,16,0,0,0,0
"JAMESJONES","WR","James Jones","OAK",23,65,11.6,7,NA,0,0,0,0,0,0,5,56,1,0,0,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",23,65,11.6,10,NA,0,0,0,1,-2,0,7,118,0,0,0,0
"MIKEEVANS","WR","Mike Evans","TB",25,68,11.5,8,NA,0,0,0,0,0,0,4,55,1,0,0,0
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",25,68,11.5,0,NA,185,1,0,1,1,0,0,0,0,0,0,0
"ERICDECKER","WR","Eric Decker","NYJ",26,70,11.4,10,NA,0,0,0,0,0,0,6,54,1,0,0,0
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",27,71,11.3,9,NA,0,0,0,0,0,0,6,113,0,0,0,0
"RUSSELLWILSON","QB","Russell Wilson","SEA",26,72,11.24,0,NA,126,0,1,2,12,1,0,0,0,0,0,0
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",15,73,11.2,2,NA,0,0,0,9,25,1,2,27,0,0,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",16,74,11.1,0,NA,0,0,0,14,111,0,0,0,0,0,0,0
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",27,75,10.98,0,NA,212,1,0,1,5,0,0,0,0,0,0,1
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",28,76,10.9,8,NA,0,0,0,0,0,0,7,49,1,0,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",28,76,10.9,8,NA,0,0,0,0,0,0,3,49,1,0,0,0
"EDDIEROYAL","WR","Eddie Royal","SD",28,76,10.9,2,NA,0,0,0,0,0,0,2,49,1,0,0,0
