"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"ANDREWLUCK","QB","Andrew Luck","IND",1,1,23.49,0,NA,297,2.6,0.8,4.5,21.9,0.1,0,0,0,0,0.1,0.3
"AARONRODGERS","QB","Aaron Rodgers","GB",2,2,22.17,0,NA,259,2.8,0.5,2.6,13.6,0,0,0,0,0,0.1,0.3
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",3,3,20.34,0,NA,218,1.7,0.2,6.9,43.5,0.2,0,0,0,0,0,0.3
"JAYCUTLER","QB","Jay Cutler","CHI",4,4,20.33,0,NA,270,2.3,1.3,3.3,16.2,0.1,0,0,0,0,0.1,0.3
"PEYTONMANNING","QB","Peyton Manning","DEN",5,5,20.03,0,NA,304,2.3,1,1.6,-1.4,0.1,0,0,0,0,0.1,0.4
"DREWBREES","QB","Drew Brees","NO",6,6,19.98,0,NA,313,2.1,0.8,1.5,1.3,0,0,0,0,0,0.1,0.3
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",1,7,19.77,0,NA,0,0,0,24.8,126,0.7,3.2,27.3,0.1,0,0,0.2
"JAMAALCHARLES","RB","Jamaal Charles","KC",2,8,18.94,0,NA,0,0,0,22.9,106,0.9,3.2,24.6,0.1,0,0,0.2
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",7,9,18.67,0,NA,275,1.9,1,3,14.3,0.1,0,0,0,0,0.1,0.4
"JOSHMCCOWN","QB","Josh McCown","TB",8,10,18.53,0,NA,281,1.8,0.8,2.4,12.8,0,0,0,0,0,0,0.3
"RUSSELLWILSON","QB","Russell Wilson","SEA",9,11,18.15,0,NA,226,1.3,0.8,7.2,45.8,0.2,0,0,0,0,0,0.4
"MATTFORTE","RB","Matt Forte","CHI",3,12,17.8,0,NA,0,0,0,20.6,89.7,0.6,5.7,47.3,0.2,0,0,0.2
"TONYROMO","QB","Tony Romo","DAL",10,13,17.42,0,NA,237,2.1,0.8,1.7,4.4,0,0,0,0,0,0.1,0.2
"KYLEORTON","QB","Kyle Orton","BUF",11,14,17.38,0,NA,252,1.9,0.4,1.5,4.1,0,0,0,0,0,0,0.2
"MARKSANCHEZ","QB","Mark Sanchez","PHI",12,15,17.26,0,NA,251,1.9,1.2,4,4.5,0.2,0,0,0,0,0.1,0.4
"TOMBRADY","QB","Tom Brady","NE",13,16,17.25,0,NA,278,1.8,0.8,2,0.4,0.1,0,0,0,0,0,0.3
"JOEFLACCO","QB","Joe Flacco","BAL",14,17,17.19,0,NA,262,1.8,1,1.9,4.2,0.1,0,0,0,0,0,0.3
"PHILIPRIVERS","QB","Philip Rivers","SD",15,18,16.85,0,NA,252,1.8,0.5,2.2,3.9,0,0,0,0,0,0,0.2
"BLAKEBORTLES","QB","Blake Bortles","JAX",15,18,16.85,0,NA,278,1.2,1.4,3.4,20.9,0.1,0,0,0,0,0,0.4
"ZACHMETTENBERGER","QB","Zach Mettenberger","TEN",17,20,16.48,0,NA,267,1.8,1.2,1.1,2,0,0,0,0,0,0,0.3
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",18,21,16.41,0,NA,288,1.4,1,2.5,5.4,0.1,0,0,0,0,0,0.4
"ELIMANNING","QB","Eli Manning","NYG",19,22,15.94,0,NA,259,1.7,1.3,1.1,2.5,0,0,0,0,0,0,0.3
"ROBERTGRIFFIN","QB","Robert Griffin III","WAS",20,23,15.84,0,NA,246,1,1.2,5.4,33,0.1,0,0,0,0,0,0.4
"DREWSTANTON","QB","Drew Stanton","ARI",21,24,15.3,0,NA,237,1.3,0.8,3.3,16.3,0.1,0,0,0,0,0,0.3
"MATTRYAN","QB","Matt Ryan","ATL",22,25,15.28,0,NA,279,1.3,1.1,1.7,6.6,0,0,0,0,0,0,0.3
"MICHAELVICK","QB","Michael Vick","NYJ",23,26,15.23,0,NA,224,0.9,1.1,6.8,42.2,0.1,0,0,0,0,0,0.6
"LESEANMCCOY","RB","LeSean McCoy","PHI",4,27,15.12,0,NA,0,0,0,23.8,105,0.6,1.4,11,0,0,0,0.1
"SHAUNHILL","QB","Shaun Hill","STL",24,28,15.02,0,NA,243,1.4,0.7,1.7,9.4,0,0,0,0,0,0,0.3
"DEREKCARR","QB","Derek Carr","OAK",25,29,14.99,0,NA,256,1.2,0.8,2,10.5,0,0,0,0,0,0,0.4
"ANDYDALTON","QB","Andy Dalton","CIN",26,30,14.78,0,NA,253,1.2,1.1,3.5,9.4,0.1,0,0,0,0,0,0.3
"RASHADJENNINGS","RB","Rashad Jennings","NYG",5,31,14.64,0,NA,0,0,0,18.7,83.6,0.7,2.2,18.2,0.1,0,0,0.1
"ALEXSMITH","QB","Alex Smith","KC",27,32,14.11,0,NA,199,1.2,0.3,3.4,17.6,0,0,0,0,0,0,0.2
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",1,33,13.93,0,NA,0,0,0,0,0,0,7.9,94.7,0.8,0,0,0.1
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",6,34,13.84,0,NA,0,0,0,17.6,74.3,0.7,2.3,19.7,0.1,0,0,0.1
"BRIANHOYER","QB","Brian Hoyer","CLE",28,35,13.61,0,NA,230,1.2,1,2.6,0.6,0.2,0,0,0,0,0,0.2
"CALVINJOHNSON","WR","Calvin Johnson","DET",2,36,13.48,0,NA,0,0,0,0,0,0,6.1,96.4,0.7,0,0,0.1
"ALFREDBLUE","RB","Alfred Blue","HOU",7,37,13.47,0,NA,0,0,0,20.9,86.5,0.5,2.2,17,0.1,0,0,0.2
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",29,38,13.27,0,NA,245,0.7,1.2,3.5,15.4,0.1,0,0,0,0,0,0.4
"EDDIELACY","RB","Eddie Lacy","GB",8,39,13.02,0,NA,0,0,0,14.4,66.7,0.5,3.8,27.7,0.1,0,0,0.1
"RYANMALLETT","QB","Ryan Mallett","HOU",30,40,12.9,0,NA,228,1.2,1.2,1.9,3,0.1,0,0,0,0,0,0.3
"TRENTRICHARDSON","RB","Trent Richardson","IND",9,41,12.79,0,NA,0,0,0,17.9,68.9,0.5,3.5,29.4,0.1,0,0,0.2
"MARKINGRAM","RB","Mark Ingram","NO",10,42,12.69,0,NA,0,0,0,18.5,73.2,0.6,2,15.5,0.1,0,0,0.1
"JORDYNELSON","WR","Jordy Nelson","GB",3,43,12.66,0,NA,0,0,0,0,0,0,5.7,74.4,0.9,0,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",11,44,12.61,0,NA,0,0,0,15.3,70.8,0.4,3.1,27.3,0.1,0,0,0.1
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",4,45,12.53,0,NA,0,0,0,0,0,0,5.6,75.5,0.8,0,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","NO",1,46,12.47,0,NA,0,0,0,0,0,0,6.2,71.5,0.9,0,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",5,47,12.24,0,NA,0,0,0,0.5,2.8,0,5.6,66,0.9,0,0,0
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",12,48,12.07,0,NA,0,0,0,15.5,71.9,0.4,3.2,25.8,0,0,0,0.2
"DEZBRYANT","WR","Dez Bryant","DAL",6,49,12,0,NA,0,0,0,0,0,0,5.4,76.2,0.8,0,0,0.1
"MIKEEVANS","WR","Mike Evans","TB",7,50,11.91,0,NA,0,0,0,0,0,0,5.5,87.5,0.5,0,0,0.1
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",8,51,11.89,0,NA,0,0,0,0.8,4.5,0,5.5,74.2,0.7,0,0,0.1
"ANDREELLINGTON","RB","Andre Ellington","ARI",13,52,11.82,0,NA,0,0,0,16.6,65.1,0.3,4.1,33.3,0.1,0,0,0.1
"CJANDERSON","RB","C.J. Anderson","DEN",14,53,11.58,0,NA,0,0,0,15.7,66.7,0.3,3.6,29.9,0.1,0,0,0.2
"FRANKGORE","RB","Frank Gore","SF",15,54,11.44,0,NA,0,0,0,18.9,76.4,0.5,1.2,10,0,0,0,0.1
"AJGREEN","WR","A.J. Green","CIN",9,55,11.22,0,NA,0,0,0,0.4,2.2,0,5.5,86,0.4,0,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",10,56,11.13,0,NA,0,0,0,0.7,3.7,0,5.6,74.9,0.6,0,0,0.1
"SHANEVEREEN","RB","Shane Vereen","NE",16,57,10.9,0,NA,0,0,0,11.7,43,0.2,4.9,43,0.2,0,0,0.1
"JOSHGORDON","WR","Josh Gordon","CLE",11,58,10.68,0,NA,0,0,0,0.7,3.6,0,4.9,74,0.5,0,0,0
"JULIOJONES","WR","Julio Jones","ATL",12,59,10.66,0,NA,0,0,0,0.1,0.7,0,6.9,88.9,0.3,0,0,0.1
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",13,60,10.65,0,NA,0,0,0,0.5,2.9,0,5.2,73.8,0.5,0,0,0.1
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",17,61,10.58,0,NA,0,0,0,16.4,67,0.5,1.4,12.2,0,0,0,0.2
"TREMASON","RB","Tre Mason","STL",18,62,10.55,0,NA,0,0,0,16.9,69.9,0.3,2,16.8,0.1,0,0,0.2
"SAMMYWATKINS","WR","Sammy Watkins","BUF",14,63,10.41,0,NA,0,0,0,0.1,0.7,0,4.6,68.6,0.6,0,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",19,64,10.37,0,NA,0,0,0,15.7,63.6,0.5,1.5,12.1,0,0,0,0.2
"STEVENJACKSON","RB","Steven Jackson","ATL",20,65,10.36,0,NA,0,0,0,15.3,61.7,0.5,1.3,10.1,0,0,0,0.1
"VINCENTJACKSON","WR","Vincent Jackson","TB",15,66,10.3,0,NA,0,0,0,0,0,0,4.8,72.4,0.5,0,0,0
"JOIQUEBELL","RB","Joique Bell","DET",21,67,10.21,0,NA,0,0,0,14.8,57.6,0.4,2.7,23.1,0,0,0,0.2
"PERCYHARVIN","WR","Percy Harvin","NYJ",16,68,10.2,0,NA,0,0,0,3.1,18.1,0.1,5.6,64.7,0.2,0.1,0,0.1
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",17,69,10.16,0,NA,0,0,0,0,0,0,4.7,69.8,0.5,0,0,0
"TYHILTON","WR","T.Y. Hilton","IND",18,70,10.12,0,NA,0,0,0,0,0,0,5,72.6,0.5,0,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",22,71,10.06,0,NA,0,0,0,11.3,43.8,0.4,3.5,30.4,0.1,0,0,0.1
"RUEBENRANDLE","WR","Rueben Randle","NYG",19,72,10.02,0,NA,0,0,0,0,0,0,5.5,72,0.5,0,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",20,73,10.01,0,NA,0,0,0,0.2,1,0,4.9,68.2,0.5,0,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",20,73,10.01,0,NA,0,0,0,0,0,0,6.1,73.3,0.5,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",22,75,9.77,0,NA,0,0,0,0,0,0,5.9,73.9,0.4,0,0,0.1
"FREDJACKSON","RB","Fred Jackson","BUF",23,76,9.73,0,NA,0,0,0,11.4,44.1,0.3,3.9,33.2,0.1,0,0,0.1
"TERRANCEWEST","RB","Terrance West","CLE",24,77,9.7,0,NA,0,0,0,14.4,53.6,0.6,0.7,6,0,0,0,0.1
"JEREMYHILL","RB","Jeremy Hill","CIN",25,78,9.53,0,NA,0,0,0,13.2,56.2,0.4,1.5,13.1,0,0,0,0.1
"DENARDROBINSONJAX","RB","Denard Robinson Jax","JAX",26,79,9.44,0,NA,0,0,0,11.8,53.6,0.4,2.1,16.9,0,0,0,0.1
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,80,9.4,0,NA,0,0,0,0,0,0,5.4,64,0.5,0,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",23,81,9.2,0,NA,0,0,0,0,0,0,5.1,71.2,0.4,0,0,0.1
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",24,82,9.09,0,NA,0,0,0,0.6,3,0,4.9,66.5,0.4,0,0,0.1
"BISHOPSANKEY","RB","Bishop Sankey","TEN",27,83,9.01,0,NA,0,0,0,13.6,54.2,0.3,1.8,16.7,0.1,0,0,0.1
"LAMARMILLER","RB","Lamar Miller","MIA",28,84,8.93,0,NA,0,0,0,12.8,45.8,0.3,3,22.3,0.1,0,0,0.1
"KENDALLWRIGHT","WR","Kendall Wright","TEN",25,85,8.9,0,NA,0,0,0,0.2,1.1,0,5,66.1,0.4,0,0,0.1
"MICHAELCRABTREE","WR","Michael Crabtree","SF",26,86,8.77,0,NA,0,0,0,0,0,0,4.3,52.1,0.6,0,0,0
"KEENANALLEN","WR","Keenan Allen","SD",27,87,8.76,0,NA,0,0,0,0,0,0,5.5,67.2,0.3,0,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",28,88,8.72,0,NA,0,0,0,0,0,0,4.9,63,0.4,0,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",29,89,8.69,0,NA,0,0,0,0.8,4,0,5.6,63.5,0.3,0,0,0
"STEVESMITH","WR","Steve Smith Sr.","BAL",29,89,8.69,0,NA,0,0,0,0,0,0,4.6,64.3,0.4,0,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",3,91,8.62,0,NA,0,0,0,0,0,0,3.9,51.6,0.6,0,0,0.1
"DOUGBALDWIN","WR","Doug Baldwin","SEA",31,92,8.58,0,NA,0,0,0,0.1,0.7,0,5.1,63,0.4,0,0,0
"CECILSHORTS","WR","Cecil Shorts III","JAX",32,93,8.49,0,NA,0,0,0,0,0,0,5.3,64.1,0.4,0,0,0
"COBYFLEENER","TE","Coby Fleener","IND",4,94,8.47,0,NA,0,0,0,0,0,0,3.7,49.1,0.6,0,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",33,95,8.28,0,NA,0,0,0,0,0,0,4.4,60,0.4,0,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",34,96,8.17,0,NA,0,0,0,0,0,0,3.3,55.7,0.4,0,0,0
"RYANMATHEWS","RB","Ryan Mathews","SD",29,97,8.11,0,NA,0,0,0,15.1,57.1,0.2,1.5,11.6,0,0,0,0.1
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",35,98,8.09,0,NA,0,0,0,0,0,0,4.1,55.5,0.4,0,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",36,99,8.06,0,NA,0,0,0,0,0,0,4.8,58.6,0.4,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",5,100,8.04,0,NA,0,0,0,0,0,0,4.8,52.2,0.5,0,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",37,101,8.03,0,NA,0,0,0,0,0,0,4.9,63.7,0.3,0,0,0
"GOLDENTATE","WR","Golden Tate","DET",38,102,7.92,0,NA,0,0,0,0.1,0.6,0,5.3,64.9,0.2,0,0,0
