"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"ANDYDALTON","QB","Andy Dalton","CIN",26,46,13.05,0,NA,241,0.8,1.3,3.9,11.5,0.1,0,0,0,0,0,0.2
"FREDJACKSON","RB","Fred Jackson","BUF",12,47,12.99,0,NA,0,0,0,13.7,61.7,0.5,4.9,36,0.1,0,0,0.2
"JIMMYGRAHAM","TE","Jimmy Graham","NO",1,48,12.98,0,NA,0,0,0,0,0,0,6.2,64.2,1.1,0,0,0.1
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",10,49,12.57,0,NA,0,0,0,0,0,0,6,98.3,0.5,0,0,0.1
"MARKINGRAM","RB","Mark Ingram","NO",13,50,12.56,0,NA,0,0,0,15.5,69.7,0.5,2.5,19.7,0.1,0,0,0.1
"GENOSMITH","QB","Geno Smith","NYJ",27,51,12.52,0,NA,178,0.9,1.2,5.1,28,0.2,0,0,0,0,0,0.4
"ANDREWILLIAMS","RB","Andre Williams","NYG",14,52,12.45,0,NA,0,0,0,16.7,67.1,0.7,1.7,14.4,0.1,0,0,0.1
"AJGREEN","WR","A.J. Green","CIN",11,53,12.41,0,NA,0,0,0,0.3,1.7,0,6.7,103,0.4,0,0,0.1
"JOIQUEBELL","RB","Joique Bell","DET",15,54,12.25,0,NA,0,0,0,16.1,70.9,0.6,2.2,17.4,0.1,0,0,0.2
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",28,55,12.19,0,NA,202,0.5,0.9,5.9,33,0.1,0,0,0,0,0,0.4
"RODDYWHITE","WR","Roddy White","ATL",12,56,12.16,0,NA,0,0,0,0,0,0,6.6,81.6,0.7,0,0,0.1
"DEREKCARR","QB","Derek Carr","OAK",29,57,12.12,0,NA,222,0.9,0.6,1.9,9,0,0,0,0,0,0,0.3
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",30,58,11.91,0,NA,235,0.7,1.2,2.9,11.6,0,0,0,0,0,0,0.1
"JEREMYHILL","RB","Jeremy Hill","CIN",16,59,11.87,0,NA,0,0,0,17.4,79.2,0.4,2.2,17.1,0,0,0,0.2
"SHAUNHILL","QB","Shaun Hill","STL",31,60,11.47,0,NA,239,0.7,1.1,1.9,10.6,0,0,0,0,0,0,0.6
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",17,61,11.11,0,NA,0,0,0,17.6,74.3,0.4,2.2,15.6,0,0,0,0.1
"MIKEEVANS","WR","Mike Evans","TB",13,62,11.07,0,NA,0,0,0,0,0,0,5.4,84.5,0.4,0,0,0
"TREMASON","RB","Tre Mason","STL",18,63,11.02,0,NA,0,0,0,16.5,74.3,0.3,2.4,18.3,0,0,0,0.1
"STEVENJACKSON","RB","Steven Jackson","ATL",19,64,11,0,NA,0,0,0,13.3,53.8,0.7,1.5,12.8,0,0,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",14,65,10.96,0,NA,0,0,0,0.5,2.6,0,5.4,71,0.6,0,0,0
"DANIELHERRON","RB","Daniel Herron","IND",20,66,10.72,0,NA,0,0,0,12.8,57.4,0.3,2.9,25.2,0.2,0,0,0.2
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",15,67,10.7,0,NA,0,0,0,0,0,0,5.2,76.6,0.5,0,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,68,10.37,0,NA,0,0,0,0,0,0,5.6,71.9,0.5,0,0,0
"EDDIELACY","RB","Eddie Lacy","GB",21,69,10.1,0,NA,0,0,0,12,53.4,0.4,2.4,18.1,0.1,0,0,0.1
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",16,70,9.9,0,NA,0,0,0,0,0,0,4.7,67.8,0.5,0,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",17,71,9.83,0,NA,0,0,0,0.3,1.4,0,4.9,70.1,0.5,0,0,0.1
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",22,72,9.77,0,NA,0,0,0,15.2,77.7,0.1,1.9,13.8,0,0,0,0.1
"LAMARMILLER","RB","Lamar Miller","MIA",23,73,9.73,0,NA,0,0,0,14.1,58,0.2,2.7,23.5,0.1,0,0,0.1
"CHRISIVORY","RB","Chris Ivory","NYJ",24,74,9.63,0,NA,0,0,0,13.4,65.9,0.4,0.9,7.2,0,0,0,0.1
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",25,75,9.6,0,NA,0,0,0,14.8,65.9,0.5,0.7,5.3,0,0,0,0.2
"DESEANJACKSON","WR","DeSean Jackson","WAS",18,76,9.54,0,NA,0,0,0,0.4,2.2,0,3.9,74.2,0.3,0,0,0
"JOSHGORDON","WR","Josh Gordon","CLE",19,77,9.48,0,NA,0,0,0,0,0,0,5.2,75.4,0.3,0,0,0
"KENNYSTILLS","WR","Kenny Stills","NO",20,78,9.47,0,NA,0,0,0,0.3,1.4,0,5,72.3,0.4,0,0,0
"DREWSTANTON","QB","Drew Stanton","ARI",32,79,9.46,0,NA,228,0.2,1,2.9,7,0,0,0,0,0,0,0.2
"ANTONIOGATES","TE","Antonio Gates","SD",3,80,9.34,0,NA,0,0,0,0,0,0,4.5,50.6,0.7,0,0,0
"KEENANALLEN","WR","Keenan Allen","SD",21,81,9.3,0,NA,0,0,0,0,0,0,6.6,66.8,0.4,0,0,0.1
"BRANDONLAFELL","WR","Brandon LaFell","NE",22,82,9.27,0,NA,0,0,0,0,0,0,5,65.3,0.5,0,0,0.1
"JULIANEDELMAN","WR","Julian Edelman","NE",23,83,9.26,0,NA,0,0,0,0.9,5.1,0,6.4,66.7,0.3,0,0,0.1
"JULIUSTHOMAS","TE","Julius Thomas","DEN",4,84,9.17,0,NA,0,0,0,0,0,0,4.4,47.1,0.8,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",5,85,9.16,0,NA,0,0,0,0,0,0,5.5,60.4,0.5,0,0,0
"HARRYDOUGLAS","WR","Harry Douglas","ATL",24,86,8.99,0,NA,0,0,0,0,0,0,5.4,64.7,0.4,0,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",25,87,8.86,0,NA,0,0,0,0,0,0,4.6,59.4,0.5,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",26,88,8.79,0,NA,0,0,0,0,0,0,3.5,58.5,0.5,0,0,0
"BRANDENOLIVER","RB","Branden Oliver","SD",26,89,8.67,0,NA,0,0,0,13.4,43.3,0.4,2.2,15.6,0.1,0,0,0.1
"RASHADJENNINGS","RB","Rashad Jennings","NYG",27,90,8.6,0,NA,0,0,0,9.7,40.5,0.5,1.8,14.3,0.1,0,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",6,91,8.47,0,NA,0,0,0,0,0,0,4,55.7,0.5,0,0,0.1
"CHRISJOHNSON","RB","Chris Johnson","NYJ",28,91,8.47,0,NA,0,0,0,12.7,61.4,0.2,1.4,11.5,0,0,0,0.1
"BISHOPSANKEY","RB","Bishop Sankey","TEN",29,93,8.37,0,NA,0,0,0,14.5,48.1,0.4,1.3,10.5,0.1,0,0,0.1
"MARQUESCOLSTON","WR","Marques Colston","NO",27,94,8.33,0,NA,0,0,0,0,0,0,4,57.5,0.4,0,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",30,94,8.33,0,NA,0,0,0,6.1,28.2,0.2,3.7,31.3,0.2,0,0,0
"MARQUESSWILSON","WR","Marquess Wilson","CHI",28,96,8.3,0,NA,0,0,0,0,0,0,4.2,56.4,0.5,0,0,0
"CHARLESJOHNSON","WR","Charles Johnson","MIN",29,97,8.27,0,NA,0,0,0,0,0,0,4.6,70.1,0.2,0,0,0
"TERRANCEWEST","RB","Terrance West","CLE",31,98,8.26,0,NA,0,0,0,13.6,57.1,0.4,0.4,3.5,0,0,0,0.1
"GOLDENTATE","WR","Golden Tate","DET",30,99,8.14,0,NA,0,0,0,0.3,1.6,0,5.1,67.9,0.2,0,0,0
"REGGIEBUSH","RB","Reggie Bush","DET",32,99,8.14,0,NA,0,0,0,8.1,37,0.1,3.8,30.7,0.1,0,0,0.1
"GREGOLSEN","TE","Greg Olsen","CAR",7,99,8.14,0,NA,0,0,0,0,0,0,5.5,64.2,0.3,0,0,0.1
"PERCYHARVIN","WR","Percy Harvin","NYJ",31,102,7.98,0,NA,0,0,0,3.1,19.7,0.1,4.2,42.5,0.2,0.1,0,0.1
"NATEWASHINGTON","WR","Nate Washington","TEN",32,103,7.95,0,NA,0,0,0,0,0,0,3.3,53.3,0.4,0,0,0
"COBYFLEENER","TE","Coby Fleener","IND",8,104,7.76,0,NA,0,0,0,0,0,0,2.9,46,0.5,0,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",33,105,7.69,0,NA,0,0,0,0,0,0,4.2,58.7,0.3,0,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",34,106,7.66,0,NA,0,0,0,0.2,1.1,0,4.4,58.6,0.3,0,0,0.1
"STEVESMITH","WR","Steve Smith Sr.","BAL",35,107,7.63,0,NA,0,0,0,0,0,0,3.8,54.7,0.4,0,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",36,108,7.58,0,NA,0,0,0,0,0,0,3,49.6,0.4,0,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",37,109,7.57,0,NA,0,0,0,0.5,2.9,0,3.7,49.2,0.4,0,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",9,110,7.52,0,NA,0,0,0,0,0,0,3.9,43.8,0.5,0,0,0.1
"DEVINHESTER","WR","Devin Hester","ATL",38,110,7.52,0,NA,0,0,0,0.8,4.1,0,3.8,46.6,0.4,0.1,0,0.1
"ALLENHURNS","WR","Allen Hurns","JAX",39,112,7.5,0,NA,0,0,0,0,0,0,4.6,63.8,0.2,0,0,0
"BERNARDPIERCE","RB","Bernard Pierce","BAL",33,113,7.44,0,NA,0,0,0,9.2,39.6,0.4,1,8,0,0,0,0.1
"MARQISELEE","WR","Marqise Lee","JAX",40,114,7.23,0,NA,0,0,0,0.2,0.9,0,4.9,58.8,0.2,0,0,0
"JORDANREED","TE","Jordan Reed","WAS",10,115,7.21,0,NA,0,0,0,0,0,0,4.5,48.1,0.4,0,0,0
"MATTASIATA","RB","Matt Asiata","MIN",34,116,7.2,0,NA,0,0,0,10.5,36.6,0.2,3.2,23,0,0,0,0.1
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",41,117,7.18,0,NA,0,0,0,0.9,5,0,4,53.8,0.2,0,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",42,118,7.16,0,NA,0,0,0,0,0,0,4,49.4,0.4,0,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",43,119,7.12,0,NA,0,0,0,0,0,0,4.4,52,0.3,0,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",11,120,7.02,0,NA,0,0,0,0,0,0,4,47.8,0.4,0,0,0.1
"FRANKGORE","RB","Frank Gore","SF",35,121,6.92,0,NA,0,0,0,13.9,54.8,0.1,1,8,0,0,0,0.1
"KERWYNNWILLIAMS","RB","Kerwynn Williams","ARI",36,122,6.91,0,NA,0,0,0,13.9,57.8,0,1.5,11.5,0,0,0,0.1
"JASONWITTEN","TE","Jason Witten","DAL",12,123,6.89,0,NA,0,0,0,0,0,0,3.4,41.3,0.5,0,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",44,124,6.83,0,NA,0,0,0,0.1,0.6,0,5,59.3,0.2,0,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",44,124,6.83,0,NA,0,0,0,0,0,0,3,47.5,0.4,0,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",37,126,6.74,0,NA,0,0,0,8.3,34,0.2,2.6,20.6,0,0,0,0
"KENNYBRITT","WR","Kenny Britt","STL",46,127,6.65,0,NA,0,0,0,0,0,0,3.2,55.9,0.2,0,0,0
"ERICDECKER","WR","Eric Decker","NYJ",47,128,6.62,0,NA,0,0,0,0,0,0,4.5,52.6,0.2,0,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",38,129,6.53,0,NA,0,0,0,10.7,41.2,0.3,0.5,4.5,0,0,0,0.1
"DOUGBALDWIN","WR","Doug Baldwin","SEA",48,130,6.42,0,NA,0,0,0,0,0,0,3.8,44.2,0.3,0,0,0
"PIERRETHOMAS","RB","Pierre Thomas","NO",39,131,6.37,0,NA,0,0,0,4.4,19.1,0.1,4.3,33,0.1,0,0,0
"JAMESSTARKS","RB","James Starks","GB",40,132,6.35,0,NA,0,0,0,8.7,39.6,0.2,1.6,12,0,0,0,0.1
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",49,133,6.31,0,NA,0,0,0,0,0,0,2.3,38.1,0.4,0,0,0
"EDDIEROYAL","WR","Eddie Royal","SD",50,134,6.25,0,NA,0,0,0,0.2,1.1,0,3.7,43.3,0.3,0,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",51,135,6.12,0,NA,0,0,0,0,0,0,3.4,38,0.4,0,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",13,136,6.08,0,NA,0,0,0,0,0,0,2.5,30.4,0.5,0,0,0
"MIKETOLBERT","RB","Mike Tolbert","CAR",41,137,6.04,0,NA,0,0,0,5.8,22.5,0.2,2.7,20.9,0.1,0,0,0.1
"DOUGMARTIN","RB","Doug Martin","TB",42,138,6.03,0,NA,0,0,0,11.4,40.8,0.1,1.3,10.9,0,0,0,0
"TOBYGERHART","RB","Toby Gerhart","JAX",43,139,5.97,0,NA,0,0,0,8.5,28.7,0.2,2.6,20.6,0,0,0,0.1
"DEVIERPOSEY","WR","DeVier Posey","HOU",52,140,5.83,0,NA,0,0,0,0,0,0,3,39.9,0.3,0,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",53,141,5.81,0,NA,0,0,0,0,0,0,4.2,48.5,0.2,0,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",14,142,5.79,0,NA,0,0,0,0,0,0,3,40.7,0.3,0,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",54,143,5.74,0,NA,0,0,0,0,0,0,4.3,55.6,0,0,0,0
"CECILSHORTS","WR","Cecil Shorts III","JAX",55,144,5.73,0,NA,0,0,0,0,0,0,4.3,46.5,0.2,0,0,0
"CHRISHOGAN","WR","Chris Hogan","BUF",56,145,5.7,0,NA,0,0,0,0,0,0,3.3,38.8,0.3,0,0,0
"ANDREHOLMES","WR","Andre Holmes","OAK",57,146,5.69,0,NA,0,0,0,0,0,0,3.5,47.3,0.2,0,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",15,147,5.68,0,NA,0,0,0,0,0,0,3.9,40.2,0.3,0,0,0
"DEREKHAGAN","WR","Derek Hagan","TEN",58,148,5.65,0,NA,0,0,0,0,0,0,3.2,41.9,0.3,0,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",59,149,5.63,0,NA,0,0,0,0,0,0,4.4,45.7,0.2,0,0,0
"STEDMANBAILEY","WR","Stedman Bailey","STL",60,150,5.53,0,NA,0,0,0,0,0,0,3.4,46.9,0.1,0,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",61,151,5.51,0,NA,0,0,0,0,0,0,3.7,41.9,0.2,0,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",62,152,5.48,0,NA,0,0,0,2.7,13.8,0,3.2,30.6,0.1,0.1,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",63,153,5.42,0,NA,0,0,0,0.3,1.6,0,2.6,36,0.3,0,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",64,154,5.38,0,NA,0,0,0,0,0,0,3.1,51,0.1,0,0,0
"DONALDBROWN","RB","Donald Brown","SD",44,155,5.37,0,NA,0,0,0,5.1,19.1,0.1,3.2,22.2,0.1,0,0,0
"LEVINETOILOLO","TE","Levine Toilolo","ATL",16,155,5.37,0,NA,0,0,0,0,0,0,3,32.9,0.4,0,0,0
"DWAYNEBOWE","WR","Dwayne Bowe","KC",65,157,5.36,0,NA,0,0,0,0,0,0,3.6,41.6,0.2,0,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",65,157,5.36,0,NA,0,0,0,0,0,0,3.7,48,0.1,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",17,159,5.35,0,NA,0,0,0,0,0,0,3.3,37.9,0.3,0,0,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",67,160,5.29,0,NA,0,0,0,0.2,1.1,0,4.3,42.7,0.1,0,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",45,161,5.26,0,NA,0,0,0,4.4,21.2,0.1,2.4,19.4,0.1,0,0,0.1
"JAMESJONES","WR","James Jones","OAK",68,162,5.02,0,NA,0,0,0,0,0,0,4.3,41.4,0.2,0,0,0.1
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",69,163,4.99,0,NA,0,0,0,0.5,3,0,3.1,34.3,0.2,0,0,0
"PHILLYBROWN","WR","Philly Brown","CAR",70,164,4.97,0,NA,0,0,0,0.3,1.5,0,2.4,34,0.2,0,0,0
"JAREDCOOK","TE","Jared Cook","STL",18,165,4.94,0,NA,0,0,0,0,0,0,3.3,42.8,0.1,0,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",46,166,4.93,0,NA,0,0,0,3.4,15.5,0.1,2.9,24.8,0.1,0,0,0
"PRESTONPARKER","WR","Preston Parker","NYG",71,166,4.93,0,NA,0,0,0,0,0,0,2.6,33.9,0.2,0,0,0
"NICKTOON","WR","Nick Toon","NO",72,168,4.92,0,NA,0,0,0,0,0,0,2.3,32,0.3,0,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",72,168,4.92,0,NA,0,0,0,0.3,1.7,0,2.7,36.5,0.2,0,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",74,170,4.81,0,NA,0,0,0,0,0,0,3,35.1,0.2,0,0,0
"SCOTTCHANDLER","TE","Scott Chandler","BUF",19,171,4.78,0,NA,0,0,0,0,0,0,3.1,33.2,0.3,0,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",75,172,4.75,0,NA,0,0,0,0,0,0,2.5,30.7,0.3,0,0,0
"JORDANCAMERON","TE","Jordan Cameron","CLE",20,173,4.7,0,NA,0,0,0,0,0,0,2.9,37.2,0.2,0,0,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",47,174,4.65,0,NA,0,0,0,3.8,12,0.1,2,19.5,0.1,0.1,0,0
"WESWELKER","WR","Wes Welker","DEN",76,175,4.64,0,NA,0,0,0,0,0,0,3.3,31.4,0.2,0,0,0
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",48,176,4.58,0,NA,0,0,0,2.7,10.9,0.1,2.7,22.5,0.1,0,0,0
"ERICEBRON","TE","Eric Ebron","DET",21,176,4.58,0,NA,0,0,0,0,0,0,2.9,34.2,0.2,0,0,0
"CHARLESSIMS","RB","Charles Sims","TB",49,178,4.45,0,NA,0,0,0,6.8,22.5,0.1,1.9,14.9,0,0,0,0.1
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",77,179,4.24,0,NA,0,0,0,0,0,0,2.7,34.8,0.1,0,0,0
"JOHNBROWN","WR","John Brown","ARI",78,180,4.16,0,NA,0,0,0,0.1,0.6,0,2.7,39,0,0,0,0
"KRISDURHAM","WR","Kris Durham","TEN",79,181,4.12,0,NA,0,0,0,0,0,0,2.1,28.2,0.2,0,0,0
"ANDREWQUARLESS","TE","Andrew Quarless","GB",22,182,4.07,0,NA,0,0,0,0,0,0,2.2,23.5,0.3,0,0,0
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",50,183,4.06,0,NA,0,0,0,4.6,20,0.1,1.4,11,0.1,0,0,0.1
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",51,184,4.05,0,NA,0,0,0,4.3,17.5,0.1,1.4,13.2,0.1,0,0,0.1
"JACEAMARO","TE","Jace Amaro","NYJ",23,185,4.04,0,NA,0,0,0,0,0,0,2.6,28,0.2,0,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",23,185,4.04,0,NA,0,0,0,0,0,0,2.7,28.2,0.2,0,0,0
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",25,187,4.02,0,NA,0,0,0,0,0,0,3.4,33.2,0.1,0,0,0
"BRENTCELEK","TE","Brent Celek","PHI",26,188,3.99,0,NA,0,0,0,0,0,0,2.1,23.7,0.3,0,0,0
