"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"PEYTONMANNING","QB","Peyton Manning","DEN",1,1,24.37,0,NA,352,2.9,0.8,1.8,-1.5,0.1,0,0,0,0,0.1,0.4
"AARONRODGERS","QB","Aaron Rodgers","GB",2,2,23.61,0,NA,281,2.8,0.5,3.8,20.3,0.1,0,0,0,0,0.1,0.4
"ANDREWLUCK","QB","Andrew Luck","IND",3,3,23.46,0,NA,305,2.5,1.1,5,25.4,0.1,0,0,0,0,0.1,0.3
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",1,4,19.39,0,NA,0,0,0,23.1,114,0.9,3.4,28.1,0.1,0,0,0.2
"JAYCUTLER","QB","Jay Cutler","CHI",4,5,19.34,0,NA,255,2.1,1,3.7,18.1,0.1,0,0,0,0,0.1,0.3
"TOMBRADY","QB","Tom Brady","NE",5,6,18.52,0,NA,259,2.1,0.4,2,1.6,0.1,0,0,0,0,0.1,0.3
"CAMNEWTON","QB","Cam Newton","CAR",6,7,18.25,0,NA,216,1.5,1.2,7,38.3,0.2,0,0,0,0,0,0.2
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",7,8,18.02,0,NA,233,1.5,0.8,6.9,38.7,0.1,0,0,0,0,0,0.4
"ALEXSMITH","QB","Alex Smith","KC",8,9,17.55,0,NA,241,1.7,0.2,2.9,16.8,0,0,0,0,0,0,0.3
"RUSSELLWILSON","QB","Russell Wilson","SEA",9,10,17.52,0,NA,212,1.5,0.6,5.3,33.3,0.1,0,0,0,0,0,0.3
"MATTFORTE","RB","Matt Forte","CHI",2,11,17.29,0,NA,0,0,0,18.7,77.1,0.7,5.6,45.8,0.2,0,0,0.2
"TONYROMO","QB","Tony Romo","DAL",10,12,17.13,0,NA,256,1.9,1.1,1.6,3.8,0.1,0,0,0,0,0.1,0.2
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",11,13,17.1,0,NA,267,1.5,0.9,3.1,7.9,0.2,0,0,0,0,0,0.4
"PHILIPRIVERS","QB","Philip Rivers","SD",12,14,17.08,0,NA,231,2,0.7,2.8,7.4,0.1,0,0,0,0,0.1,0.2
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",3,14,17.08,0,NA,0,0,0,20.6,88.6,1.1,2,17.8,0.1,0,0,0.2
"MATTRYAN","QB","Matt Ryan","ATL",13,16,16.81,0,NA,315,1.3,1,1.5,5.4,0,0,0,0,0,0,0.3
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",14,17,16.58,0,NA,280,1.4,0.7,2.3,8,0,0,0,0,0,0,0.4
"DREWBREES","QB","Drew Brees","NO",15,18,16.49,0,NA,300,1.5,1.3,1.4,0.6,0.1,0,0,0,0,0,0.3
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",16,19,16.45,0,NA,254,1.5,1.3,2.7,13.9,0.1,0,0,0,0,0,0.3
"JORDYNELSON","WR","Jordy Nelson","GB",1,20,16.2,0,NA,0,0,0,0,0,0,7.9,97.8,1.1,0,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",2,21,16.15,0,NA,0,0,0,0,0,0,8.3,101,1,0,0,0.1
"DEREKCARR","QB","Derek Carr","OAK",17,22,16.14,0,NA,276,1.6,1.6,2.5,8.4,0,0,0,0,0,0,0.3
"ANDREELLINGTON","RB","Andre Ellington","ARI",4,23,15.93,0,NA,0,0,0,21.5,96.2,0.5,3.3,28.1,0.1,0,0,0.2
"JOEFLACCO","QB","Joe Flacco","BAL",18,24,15.8,0,NA,225,1.5,0.5,2.5,6,0.2,0,0,0,0,0,0.3
"AUSTINDAVIS","QB","Austin Davis","STL",19,25,15.61,0,NA,285,1.3,1.2,1.7,5.9,0,0,0,0,0,0,0.4
"BLAKEBORTLES","QB","Blake Bortles","JAX",20,26,15.54,0,NA,267,1.3,1.5,3.2,14.3,0.1,0,0,0,0,0,0.4
"ANDYDALTON","QB","Andy Dalton","CIN",21,27,15.33,0,NA,221,1.7,1.2,3,9.1,0.1,0,0,0,0,0,0.3
"ARIANFOSTER","RB","Arian Foster","HOU",5,28,15.31,0,NA,0,0,0,19.8,89.1,0.6,2.9,27.8,0.1,0,0,0.1
"BRANDENOLIVER","RB","Branden Oliver","SD",6,29,15.29,0,NA,0,0,0,21.3,103,0.4,2.6,20.4,0.1,0,0,0.2
"KIRKCOUSINS","QB","Kirk Cousins","WAS",22,30,15.17,0,NA,247,1.5,1.4,2.5,9.4,0.1,0,0,0,0,0,0.4
"ELIMANNING","QB","Eli Manning","NYG",23,31,14.72,0,NA,244,1.5,1.1,1.2,2.6,0,0,0,0,0,0,0.3
"JAMAALCHARLES","RB","Jamaal Charles","KC",7,32,14.47,0,NA,0,0,0,15.5,75.4,0.5,3.8,33.7,0.2,0,0,0.2
"CARSONPALMER","QB","Carson Palmer","ARI",24,33,14.43,0,NA,234,1.5,1.2,1.6,2.1,0.1,0,0,0,0,0,0.3
"CHARLIEWHITEHURST","QB","Charlie Whitehurst","TEN",25,34,14.39,0,NA,239,1.4,0.9,3.1,4.9,0.1,0,0,0,0,0,0.4
"KYLEORTON","QB","Kyle Orton","BUF",26,35,14.01,0,NA,236,1.3,0.9,1.3,4.4,0,0,0,0,0,0,0.2
"GENOSMITH","QB","Geno Smith","NYJ",27,36,13.74,0,NA,222,1.1,1.7,4.1,20.1,0.1,0,0,0,0,0,0.4
"BENTATE","RB","Ben Tate","MIN",8,37,13.62,0,NA,0,0,0,18.7,76.1,0.9,0.9,7.1,0,0,0,0.2
"BRIANHOYER","QB","Brian Hoyer","CLE",28,38,13.5,0,NA,220,1.3,0.9,1.8,2.6,0.1,0,0,0,0,0,0.1
"LEVEONBELL","RB","Le'Veon Bell","PIT",9,39,13.46,0,NA,0,0,0,17.2,79.2,0.4,3.7,29.8,0.1,0,0,0.1
"ALFREDMORRIS","RB","Alfred Morris","WAS",10,40,13.39,0,NA,0,0,0,20.6,80.2,0.8,1.2,9.6,0,0,0,0.2
"ANTONIOBROWN","WR","Antonio Brown","PIT",3,41,13.12,0,NA,0,0,0,0.6,3.1,0,6.9,90.1,0.6,0,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",11,42,12.93,0,NA,0,0,0,14.9,63.6,0.5,4,33.3,0.1,0,0,0.1
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",12,43,12.69,0,NA,0,0,0,15.3,67.2,0.5,2.9,25.4,0.1,0,0,0.1
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",29,44,12.59,0,NA,218,1,1.1,3.2,13.6,0.1,0,0,0,0,0,0.4
"JULIOJONES","WR","Julio Jones","ATL",4,45,12.32,0,NA,0,0,0,0.1,0.5,0,7.2,102,0.4,0,0,0.1
"JOIQUEBELL","RB","Joique Bell","DET",13,46,12.14,0,NA,0,0,0,13.8,57.2,0.7,2.7,22.2,0.1,0,0,0.2
"JUSTINFORSETT","RB","Justin Forsett","BAL",14,47,12.05,0,NA,0,0,0,13.7,68.9,0.4,3.4,27.7,0.1,0,0,0.1
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",30,48,11.94,0,NA,224,0.7,1.2,4.6,15.6,0.1,0,0,0,0,0,0.4
"RANDALLCOBB","WR","Randall Cobb","GB",5,49,11.76,0,NA,0,0,0,0.7,4.2,0,5.5,62.8,0.8,0,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",6,50,11.62,0,NA,0,0,0,0,0,0,6,83.4,0.6,0,0,0.1
"EDDIELACY","RB","Eddie Lacy","GB",15,51,11.37,0,NA,0,0,0,13.3,62.9,0.6,2.2,14.6,0.1,0,0,0.1
"JULIUSTHOMAS","TE","Julius Thomas","DEN",1,52,11.19,0,NA,0,0,0,0,0,0,5.4,64.3,0.8,0,0,0
"FREDJACKSON","RB","Fred Jackson","BUF",16,53,11.08,0,NA,0,0,0,11.5,50.8,0.4,4.2,32.8,0.1,0,0,0.1
"ANDREWILLIAMS","RB","Andre Williams","NYG",17,54,11.05,0,NA,0,0,0,18.1,82,0.4,0.6,4.9,0,0,0,0.2
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",18,55,11.02,0,NA,0,0,0,17,67.5,0.4,2.4,18.7,0.1,0,0,0.2
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",7,56,10.91,0,NA,0,0,0,0,0,0,5.1,67.7,0.7,0,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",8,57,10.9,0,NA,0,0,0,1,5,0,5.9,80.4,0.4,0,0,0.1
"LAMARMILLER","RB","Lamar Miller","MIA",19,58,10.86,0,NA,0,0,0,14.4,62.2,0.4,2.3,20.5,0.1,0,0,0.1
"CHRISIVORY","RB","Chris Ivory","NYJ",20,59,10.74,0,NA,0,0,0,13.7,63.6,0.4,2.5,19,0,0,0,0.1
"GOLDENTATE","WR","Golden Tate","DET",9,60,10.66,0,NA,0,0,0,0.1,0.7,0,7.2,82.8,0.4,0,0,0.1
"TYHILTON","WR","T.Y. Hilton","IND",10,61,10.39,0,NA,0,0,0,0.3,1.5,0,5.4,77.4,0.4,0,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,62,10.34,0,NA,0,0,0,0,0,0,5,61.6,0.7,0,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",11,63,10.3,0,NA,0,0,0,0,0,0,5.6,73.2,0.5,0,0,0.1
"JULIANEDELMAN","WR","Julian Edelman","NE",12,64,10.28,0,NA,0,0,0,1.2,8.2,0,5.6,68,0.4,0,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",13,65,9.9,0,NA,0,0,0,0,0,0,5.8,73.4,0.4,0,0,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",14,66,9.74,0,NA,0,0,0,1,6.1,0,4.7,62.1,0.5,0,0,0.1
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",15,67,9.69,0,NA,0,0,0,0.3,1.4,0,5.1,62.7,0.6,0,0,0.1
"REGGIEBUSH","RB","Reggie Bush","DET",21,67,9.69,0,NA,0,0,0,9.3,40.2,0.2,4.6,40.1,0.1,0,0,0.1
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",16,69,9.49,0,NA,0,0,0,0,0,0,4.5,63.1,0.5,0,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",22,70,9.44,0,NA,0,0,0,13.3,52.9,0.4,1.9,15.7,0.1,0,0,0.1
"CJSPILLER","RB","C.J. Spiller","BUF",23,71,9.36,0,NA,0,0,0,14.3,66.3,0.2,1.8,14.7,0.1,0,0,0.2
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",24,72,9.35,0,NA,0,0,0,10.7,48.7,0.2,3,24.7,0.2,0,0,0.1
"MIKEWALLACE","WR","Mike Wallace","MIA",17,73,9.23,0,NA,0,0,0,0.5,2.7,0,4.5,63.4,0.4,0,0,0
"CECILSHORTS","WR","Cecil Shorts III","JAX",18,74,9.19,0,NA,0,0,0,0,0,0,5.5,71.7,0.3,0,0,0
"ANDREHOLMES","WR","Andre Holmes","OAK",19,75,8.93,0,NA,0,0,0,0,0,0,4.6,64.7,0.4,0,0,0
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",25,76,8.9,0,NA,0,0,0,14,54.7,0.2,2.5,21.1,0.1,0,0,0.2
"BISHOPSANKEY","RB","Bishop Sankey","TEN",26,77,8.88,0,NA,0,0,0,14.7,56.2,0.4,0.9,7.4,0,0,0,0.1
"JIMMYGRAHAM","TE","Jimmy Graham","NO",3,78,8.81,0,NA,0,0,0,0,0,0,5.6,61.3,0.5,0,0,0
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",27,79,8.78,0,NA,0,0,0,12.8,47.7,0.2,3.4,26.4,0,0,0,0.1
"ANTONIOGATES","TE","Antonio Gates","SD",4,80,8.73,0,NA,0,0,0,0,0,0,3.6,45.7,0.7,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",20,81,8.7,0,NA,0,0,0,0,0,0,5,69.6,0.3,0,0,0.1
"SAMMYWATKINS","WR","Sammy Watkins","BUF",21,82,8.52,0,NA,0,0,0,0,0,0,4.8,64.2,0.4,0,0,0
