"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"PIERREGARCON","WR","Pierre Garcon","WAS",31,88,9.44,6.9,NA,0,0,0,0,0,0,4.2,52.7,0.3,0,0,0
"MIKEWALLACE","WR","Mike Wallace","MIN",32,89,9.43,6.2,NA,0,0,0,0,0,0,3.9,58.5,0.3,0,0,0.1
"MATTJONES","RB","Matt Jones","WAS",23,90,9.41,0.8,NA,0,0,0,12.3,52.2,0.6,0.7,5.2,0,0,0,0.1
"MICHAELFLOYD","WR","Michael Floyd","ARI",33,91,9.26,5.4,NA,0,0,0,0,0,0,3.3,50.8,0.4,0,0,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",34,92,9.24,6.1,NA,0,0,0,0,0,0,4.2,51.6,0.3,0,0,0
"JORDANCAMERON","TE","Jordan Cameron","MIA",8,93,9.14,5.8,NA,0,0,0,0,0,0,3.9,47.8,0.4,0,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",24,94,9.12,0.5,NA,0,0,0,14.2,58.9,0.4,0.4,3.6,0,0,0,0.1
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",25,95,9.07,5,NA,0,0,0,7.2,28.4,0.1,4.1,30.7,0.1,0,0,0.1
"MELVINGORDON","RB","Melvin Gordon","SD",26,96,8.97,1.6,NA,0,0,0,15,55.6,0.3,1.3,10.5,0.1,0,0,0.2
"JASONWITTEN","TE","Jason Witten","DAL",9,96,8.97,6.5,NA,0,0,0,0,0,0,4.4,50.7,0.3,0,0,0
"JAMISONCROWDER","WR","Jamison Crowder","WAS",35,98,8.9,6.6,NA,0,0,0,0.3,2.1,0,4,45.6,0.3,0.1,0,0
"AMEERABDULLAH","RB","Ameer Abdullah","DET",27,99,8.89,2.5,NA,0,0,0,9.9,44.9,0.3,2,16.6,0.1,0,0,0.2
"DANNYAMENDOLA","WR","Danny Amendola","NE",36,100,8.87,5.9,NA,0,0,0,0.2,1.6,0,4.4,46.3,0.3,0,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",37,101,8.86,6.1,NA,0,0,0,0.3,1.8,0,3.2,46.7,0.4,0,0,0
"JORDANREED","TE","Jordan Reed","WAS",10,102,8.69,6.2,NA,0,0,0,0,0,0,4.2,43.9,0.4,0,0,0
"SHANEVEREEN","RB","Shane Vereen","NYG",28,103,8.68,4.4,NA,0,0,0,5,20.6,0.1,3.3,33,0.1,0,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",38,104,8.67,5.6,NA,0,0,0,0,0,0,3.7,52.1,0.3,0,0,0
"NATEWASHINGTON","WR","Nate Washington","HOU",39,105,8.66,6.5,NA,0,0,0,0,0,0,3.7,55.9,0.2,0,0,0
"KAMARAIKEN","WR","Kamar Aiken","BAL",40,106,8.65,6,NA,0,0,0,0,0,0,3.7,52.1,0.3,0,0,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",29,107,8.57,0.8,NA,0,0,0,12.1,48.8,0.5,0.6,4.7,0,0,0,0.1
"TEDGINN","WR","Ted Ginn Jr.","CAR",41,108,8.5,6.1,NA,0,0,0,0,0,0,3.6,50.8,0.2,0.1,0,0
"CHARCANDRICKWEST","RB","Charcandrick West","KC",30,109,8.46,2.5,NA,0,0,0,10.3,39.3,0.3,2,15.8,0.1,0,0,0.1
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",31,110,8.41,1.9,NA,0,0,0,10.7,35.7,0.4,1.6,12.6,0.1,0,0,0.1
"STEVEJOHNSON","WR","Stevie Johnson","SD",42,111,8.36,5.2,NA,0,0,0,0,0,0,3.5,47.2,0.3,0,0,0
"JOSEPHRANDLE","RB","Joseph Randle","DAL",32,112,8.33,2.2,NA,0,0,0,10.7,42.2,0.3,1.7,13.9,0,0,0,0.2
"CHARLESCLAY","TE","Charles Clay","BUF",11,113,8.32,6.2,NA,0,0,0,0,0,0,4.2,46.1,0.3,0,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",43,114,8.3,5.1,NA,0,0,0,0,0,0,3.8,50.6,0.2,0,0,0
"BRYANWALTERS","WR","Bryan Walters","JAX",44,115,8.27,5.7,NA,0,0,0,0,0,0,3.6,49,0.2,0.1,0,0
"STEFONDIGGS","WR","Stefon Diggs","MIN",45,116,8.14,5.7,NA,0,0,0,0,0,0,3.8,51.4,0.2,0,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",46,117,8.13,5.7,NA,0,0,0,0,0,0,3.3,46.4,0.3,0,0,0
"ERICEBRON","TE","Eric Ebron","DET",12,118,8.09,6,NA,0,0,0,0,0,0,4,45,0.3,0,0,0
"GARYBARNIDGE","TE","Gary Barnidge","CLE",13,119,8,5.4,NA,0,0,0,0,0,0,3.5,45.3,0.3,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",47,120,7.91,4.1,NA,0,0,0,0,0,0,2.5,45,0.4,0,0,0
"THEORIDDICK","RB","Theo Riddick","DET",33,121,7.8,5.3,NA,0,0,0,2.2,8.2,0.1,4.1,35.3,0.2,0,0,0
"CJSPILLER","RB","C.J. Spiller","NO",34,122,7.78,4.7,NA,0,0,0,2.6,11.6,0.1,4,36.5,0.1,0,0,0.1
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",48,123,7.76,5.3,NA,0,0,0,0,0,0,3.3,40.1,0.4,0,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",14,124,7.71,4.9,NA,0,0,0,0,0,0,3.4,40,0.3,0,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",49,125,7.69,5.3,NA,0,0,0,0,0,0,3.4,47.7,0.2,0,0,0
"DARRENMCFADDEN","RB","Darren McFadden","DAL",35,126,7.65,4.1,NA,0,0,0,5.2,18.5,0.1,3.2,27.3,0.1,0,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",50,127,7.61,5.2,NA,0,0,0,0,0,0,3.1,45.4,0.3,0,0,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",36,128,7.51,2.7,NA,0,0,0,6.9,26.3,0.2,2.2,20.2,0.1,0.1,0,0
"BENJAMINWATSON","TE","Benjamin Watson","NO",15,129,7.44,5.3,NA,0,0,0,0,0,0,3.6,41.2,0.3,0,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",16,130,7.35,4.8,NA,0,0,0,0,0,0,3.2,39.7,0.3,0,0,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",51,131,7.3,4.5,NA,0,0,0,0,0,0,2.7,41.6,0.3,0,0,0
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",17,132,7.23,5.2,NA,0,0,0,0,0,0,3.6,38.6,0.3,0,0,0
"CHRISTHOMPSON","RB","Chris Thompson","WAS",37,132,7.23,3.6,NA,0,0,0,3.9,17.3,0.1,2.8,27.3,0.1,0,0,0
"CHARLESSIMS","RB","Charles Sims","TB",37,132,7.23,3.4,NA,0,0,0,7.1,27.1,0.1,2.7,22.7,0.1,0,0,0.1
"COBYFLEENER","TE","Coby Fleener","IND",18,135,7.2,4.3,NA,0,0,0,0,0,0,2.8,34.5,0.4,0,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",52,136,7.08,4.3,NA,0,0,0,0,0,0,2.8,41.7,0.3,0,0,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",39,137,6.97,2.5,NA,0,0,0,5.1,25.6,0.2,2.2,16,0.1,0,0,0.1
"ROBERTWOODS","WR","Robert Woods","BUF",53,138,6.94,5.2,NA,0,0,0,0,0,0,3,41,0.2,0,0,0
"ANDREJOHNSON","WR","Andre Johnson","IND",54,139,6.9,4.4,NA,0,0,0,0,0,0,2.7,33.8,0.4,0,0,0
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","REE",55,140,6.88,4.2,NA,0,0,0,0,0,0,2.4,35.4,0.4,0,0,0
"DAVIDJOHNSON","RB","David Johnson","ARI",40,141,6.87,2.6,NA,0,0,0,4.4,17.8,0.2,1.7,18.2,0.1,0,0,0
"ZACSTACY","RB","Zac Stacy","NYJ",41,142,6.81,2.8,NA,0,0,0,6.1,24.8,0.2,2.1,16.8,0.1,0,0,0.1
"LANCEMOORE","WR","Lance Moore","DET",56,143,6.8,4.8,NA,0,0,0,0,0,0,3.1,39.7,0.2,0,0,0
"KENNYBRITT","WR","Kenny Britt","STL",56,143,6.8,4.1,NA,0,0,0,0,0,0,2.6,38.6,0.3,0,0,0
"JAREDCOOK","TE","Jared Cook","STL",19,145,6.76,4.4,NA,0,0,0,0,0,0,2.9,34,0.3,0,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",42,146,6.67,3.7,NA,0,0,0,3.5,14.9,0.1,2.9,23.5,0.1,0.1,0,0.1
"JOIQUEBELL","RB","Joique Bell","DET",43,147,6.5,1.4,NA,0,0,0,7.6,30.8,0.3,1.1,8.6,0,0,0,0.1
"CHRISHOGAN","WR","Chris Hogan","BUF",58,148,6.37,5.2,NA,0,0,0,0,0,0,3,34.6,0.2,0,0,0
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",59,149,6.23,4.2,NA,0,0,0,0.1,0.8,0,2.7,32.3,0.2,0.1,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",44,150,6.22,1.4,NA,0,0,0,9.3,38.9,0.1,1.1,9.1,0,0,0,0.1
"KENNYSTILLS","WR","Kenny Stills","MIA",60,151,6.17,3.7,NA,0,0,0,0,0,0,2.6,37,0.2,0,0,0
"TORREYSMITH","WR","Torrey Smith","SF",61,152,6.15,4.1,NA,0,0,0,0,0,0,2.4,40.4,0.2,0,0,0
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",20,153,6.14,4.4,NA,0,0,0,0,0,0,3,32,0.2,0,0,0
"KEITHMUMPHERY","WR","Keith Mumphery","HOU",62,154,6.1,4.7,NA,0,0,0,0,0,0,2.7,35.7,0.1,0.1,0,0
"VERNONDAVIS","TE","Vernon Davis","SF",21,155,6,4.6,NA,0,0,0,0,0,0,2.8,36.4,0.2,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",63,156,5.89,4.1,NA,0,0,0,0,0,0,2.6,31.3,0.3,0,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",45,157,5.88,2.3,NA,0,0,0,5.6,22,0.2,1.9,14.2,0.1,0,0,0.1
"CHRISTINEMICHAEL","RB","Christine Michael","DAL",46,158,5.85,1.3,NA,0,0,0,8,32.2,0.2,1,7.9,0,0,0,0.1
"TYLERLOCKETT","WR","Tyler Lockett","SEA",64,159,5.82,3.1,NA,0,0,0,0.3,1.8,0,2.1,31.1,0.1,0.1,0,0
"KESHAWNMARTIN","WR","Keshawn Martin","NE",65,160,5.74,3.5,NA,0,0,0,0,0,0,2.5,33,0.2,0,0,0
"ROYHELU","RB","Roy Helu Jr.","OAK",47,161,5.72,2.9,NA,0,0,0,3.3,16,0.1,2.3,18.1,0.1,0,0,0.1
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",48,162,5.64,0.6,NA,0,0,0,7.4,32.1,0.3,0.4,3.4,0,0,0,0.1
"KHIRYROBINSON","RB","Khiry Robinson","NO",49,163,5.63,2,NA,0,0,0,5.4,22.6,0.2,1.6,11.7,0,0,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",66,164,5.62,5,NA,0,0,0,0,0,0,3.1,32.8,0.1,0,0,0
"JAVORIUSALLEN","RB","Javorius Allen","BAL",50,165,5.53,1.6,NA,0,0,0,6.1,24.2,0.2,1.3,10.3,0,0,0,0.1
"CHRISCONLEY","WR","Chris Conley","KC",67,166,5.45,4.3,NA,0,0,0,0,0,0,2.6,32.3,0.2,0,0,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",68,167,5.43,4.1,NA,0,0,0,0,0,0,2.6,33.2,0.1,0,0,0
"REGGIEBUSH","RB","Reggie Bush","SF",51,168,5.37,3.2,NA,0,0,0,4,15.4,0.1,2.3,20,0.1,0,0,0
"JACOBTAMME","TE","Jacob Tamme","ATL",22,169,5.36,4,NA,0,0,0,0,0,0,2.6,28.6,0.2,0,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",69,170,5.3,4.8,NA,0,0,0,0,0,0,2.9,27.8,0.2,0,0,0
"DENARIUSMOORE","WR","Denarius Moore","BUF",70,171,5.29,3.8,NA,0,0,0,0,0,0,2.2,28.8,0.2,0.1,0,0
"RYANMATHEWS","RB","Ryan Mathews","PHI",52,172,5.04,1.5,NA,0,0,0,6.3,26.4,0.1,1.2,9,0,0,0,0.1
"CHARLESJOHNSON","WR","Charles Johnson","MIN",71,173,5.02,3.4,NA,0,0,0,0,0,0,2.1,30.3,0.2,0,0,0
"KNILEDAVIS","RB","Knile Davis","KC",53,174,4.93,1.3,NA,0,0,0,6.3,23.3,0.2,1,7.2,0,0,0,0.1
"STEDMANBAILEY","WR","Stedman Bailey","STL",72,175,4.92,3.3,NA,0,0,0,0,0,0,2.2,28.1,0.2,0,0,0
"JOSHHUFF","WR","Josh Huff","PHI",73,176,4.89,3.7,NA,0,0,0,0,0,0,2.2,26,0.1,0.1,0,0
"SCOTTCHANDLER","TE","Scott Chandler","NE",23,177,4.72,2.8,NA,0,0,0,0,0,0,2,23.3,0.2,0,0,0
"JEREMYROSS","WR","Jeremy Ross","BAL",74,178,4.7,3,NA,0,0,0,0.2,1.5,0,1.8,22.6,0.1,0.1,0,0
"DEVINFUNCHESS","WR","Devin Funchess","CAR",75,179,4.69,3.7,NA,0,0,0,0,0,0,2.1,26.5,0.2,0,0,0
"MARLONBROWN","WR","Marlon Brown","BAL",76,180,4.67,3.4,NA,0,0,0,0,0,0,2.1,27.6,0.1,0,0,0
"COREYBROWN","WR","Corey Brown","CAR",77,181,4.63,3.1,NA,0,0,0,0.6,3.9,0,1.9,26.1,0.1,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",24,182,4.61,3.5,NA,0,0,0,0,0,0,2.2,24.2,0.2,0,0,0
"PHILLIPDORSETT","WR","Phillip Dorsett","IND",78,182,4.61,2.7,NA,0,0,0,0.2,1.6,0,1.6,24.8,0.2,0,0,0
