"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",1,1,44.78,0,NA,522,6,0,1,-1,0,0,0,0,0,0,0
"ARIANFOSTER","RB","Arian Foster","HOU",1,2,35.3,6,NA,0,0,0,20,151,2,4,22,1,0,0,0
"TOMBRADY","QB","Tom Brady","NE",2,3,34.16,0,NA,354,5,0,2,0,0,0,0,0,0,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,4,32.9,9,NA,0,0,0,0,0,0,9,149,3,0,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",1,5,30.7,16,NA,0,0,0,0,0,0,12,187,2,0,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",2,6,30.6,9,NA,0,0,0,1,6,0,9,120,3,0,0,0
"ANDREWLUCK","QB","Andrew Luck","IND",3,7,28.6,0,NA,400,3,2,3,26,0,0,0,0,0,0,0
"AARONRODGERS","QB","Aaron Rodgers","GB",4,8,26.82,0,NA,418,1,2,2,21,1,0,0,0,0,0,0
"KYLEORTON","QB","Kyle Orton","BUF",5,9,26.12,0,NA,238,4,0,2,6,0,0,0,0,0,0,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",3,10,25.8,13,NA,0,0,0,1,5,0,10,133,2,0,0,0
"DREWBREES","QB","Drew Brees","NO",6,11,25.04,0,NA,311,3,0,1,6,0,0,0,0,0,0,0
"MATTFORTE","RB","Matt Forte","CHI",2,12,24.8,8,NA,0,0,0,19,114,0,6,54,1,0,1,0
"NICKFOLES","QB","Nick Foles","PHI",7,13,23.84,0,NA,411,2,2,2,14,0,0,0,0,0,0,0
"MARKINGRAM","RB","Mark Ingram","NO",3,14,23.5,2,NA,0,0,0,24,172,1,1,3,0,0,0,0
"PEYTONMANNING","QB","Peyton Manning","DEN",8,15,23.44,0,NA,286,3,0,1,0,0,0,0,0,0,0,0
"JAYCUTLER","QB","Jay Cutler","CHI",9,16,22.68,0,NA,227,3,1,1,6,0,0,0,0,0,2,1
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",4,17,22,10,NA,0,0,0,0,0,0,7,160,1,0,0,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",5,18,21.8,7,NA,0,0,0,1,4,1,6,94,1,0,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",10,19,21.78,0,NA,252,3,2,1,17,0,0,0,0,0,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",6,20,21.7,6,NA,0,0,0,0,0,0,3,157,1,0,0,0
"TYHILTON","WR","T.Y. Hilton","IND",7,21,21.5,10,NA,0,0,0,0,0,0,6,155,1,0,0,0
"CARSONPALMER","QB","Carson Palmer","ARI",11,22,21.16,0,NA,329,2,0,0,0,0,0,0,0,0,0,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",4,23,21.1,4,NA,0,0,0,14,67,2,4,44,0,0,0,1
"GOLDENTATE","WR","Golden Tate","DET",8,23,21.1,15,NA,0,0,0,0,0,0,7,151,1,0,0,0
"ANDYDALTON","QB","Andy Dalton","CIN",12,25,21.04,0,NA,266,0,1,6,14,2,0,0,0,0,0,1
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",13,26,20.9,0,NA,325,2,1,3,9,0,0,0,0,0,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",9,27,20.3,7,NA,0,0,0,0,0,0,5,83,2,0,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",5,28,20.1,4,NA,0,0,0,19,141,0,4,80,0,0,0,1
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",6,29,18.9,3,NA,0,0,0,7,27,2,2,42,0,0,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",10,30,18.6,7,NA,0,0,0,0,0,0,5,126,1,0,0,0
"COLTMCCOY","QB","Colt McCoy","WAS",14,31,18.56,0,NA,299,0,1,7,16,1,0,0,0,0,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",11,32,18.4,11,NA,0,0,0,0,0,0,11,124,1,0,0,0
"EDDIELACY","RB","Eddie Lacy","GB",7,33,18.2,9,NA,0,0,0,13,59,0,8,123,0,0,0,0
"JOHNBROWN","WR","John Brown","ARI",12,34,17.9,10,NA,0,0,0,0,0,0,5,119,1,0,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",2,35,17.4,8,NA,0,0,0,0,0,0,5,54,2,0,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",13,36,17.3,12,NA,0,0,0,0,0,0,7,113,1,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",3,37,17.2,8,NA,0,0,0,0,0,0,7,112,1,0,0,0
"KNILEDAVIS","RB","Knile Davis","KC",8,38,16.9,1,NA,0,0,0,16,49,1,0,0,0,1,0,0
"ZACHMETTENBERGER","QB","Zach Mettenberger","TEN",15,39,16.86,0,NA,299,2,1,1,-1,0,0,0,0,0,0,1
"MATTRYAN","QB","Matt Ryan","ATL",16,40,16.72,0,NA,228,2,1,1,6,0,0,0,0,0,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",9,41,16.3,2,NA,0,0,0,13,43,2,0,0,0,0,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",17,42,15.64,0,NA,196,1,1,5,48,0,0,0,0,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",4,43,15.5,7,NA,0,0,0,0,0,0,6,95,1,0,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",14,44,15.2,9,NA,0,0,0,2,27,0,5,125,0,0,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",18,45,15.1,0,NA,275,1,0,2,1,0,0,0,0,0,0,0
"DEREKCARR","QB","Derek Carr","OAK",19,46,14.82,1,NA,328,1,0,2,-3,0,0,0,0,0,0,1
"LEVEONBELL","RB","Le'Veon Bell","PIT",10,47,14.8,7,NA,0,0,0,24,92,0,6,56,0,0,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",15,47,14.8,9,NA,0,0,0,0,0,0,7,88,1,0,0,0
