"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"JONASGRAY","RB","Jonas Gray","NE",1,1,44.1,0,NA,0,0,0,37,201,4,0,0,0,0,0,0
"MIKEEVANS","WR","Mike Evans","TB",1,2,32.9,9,NA,0,0,0,0,0,0,7,209,2,0,0,0
"AARONRODGERS","QB","Aaron Rodgers","GB",1,3,28.84,0,NA,341,3,0,3,32,0,0,0,0,0,0,0
"LEVEONBELL","RB","Le'Veon Bell","PIT",2,4,28.2,4,NA,0,0,0,33,204,1,2,18,0,0,0,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",3,5,27.8,2,NA,0,0,0,20,159,2,2,19,0,0,0,1
"JAYCUTLER","QB","Jay Cutler","CHI",2,6,25.3,0,NA,330,3,2,5,21,0,0,0,0,0,0,0
"EDDIELACY","RB","Eddie Lacy","GB",4,7,23.4,4,NA,0,0,0,10,69,1,3,45,1,0,0,0
"RUSSELLWILSON","QB","Russell Wilson","SEA",3,8,22.22,0,NA,178,2,0,8,71,0,0,0,0,0,0,0
"ANDYDALTON","QB","Andy Dalton","CIN",4,9,22,0,NA,220,3,0,5,12,0,0,0,0,0,0,0
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",2,10,21,10,NA,0,0,0,0,0,0,7,90,2,0,0,0
"CAMNEWTON","QB","Cam Newton","CAR",5,11,20.68,0,NA,292,2,2,5,30,0,0,0,0,0,0,0
"ANDREWLUCK","QB","Andrew Luck","IND",6,12,20.62,0,NA,303,2,1,3,15,0,0,0,0,0,0,0
"JOSHMCCOWN","QB","Josh McCown","TB",7,13,20.32,0,NA,288,2,0,3,8,0,0,0,0,0,0,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",3,14,19.5,17,NA,0,0,0,0,0,0,11,135,1,0,0,0
"KENNYBRITT","WR","Kenny Britt","STL",4,15,18.8,7,NA,0,0,0,0,0,0,4,128,1,0,0,0
"AJGREEN","WR","A.J. Green","CIN",5,16,18.7,8,NA,0,0,0,0,0,0,6,127,1,0,0,0
"DREWSTANTON","QB","Drew Stanton","ARI",8,17,17.84,0,NA,306,2,2,4,-4,0,0,0,0,0,0,0
"ZACHMETTENBERGER","QB","Zach Mettenberger","TEN",9,18,17.52,0,NA,263,2,1,0,0,0,0,0,0,0,0,0
"MATTFORTE","RB","Matt Forte","CHI",5,19,17.5,6,NA,0,0,0,26,117,0,6,58,0,0,0,0
"PEYTONMANNING","QB","Peyton Manning","DEN",10,20,17.46,0,NA,389,1,2,1,-1,0,0,0,0,0,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",6,21,17.4,5,NA,0,0,0,0,0,0,2,54,2,0,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",7,22,16.9,13,NA,0,0,0,0,0,0,9,109,1,0,0,0
"JORDYNELSON","WR","Jordy Nelson","GB",7,22,16.9,10,NA,0,0,0,0,0,0,4,109,1,0,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",11,24,16.8,1,NA,240,2,0,4,16,0,1,-4,0,0,0,1
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",9,25,16.7,8,NA,0,0,0,0,0,0,5,107,1,0,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",6,26,16.5,1,NA,0,0,0,27,152,0,1,13,0,0,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",10,27,16.2,8,NA,0,0,0,0,0,0,5,102,1,0,0,0
"TOMBRADY","QB","Tom Brady","NE",12,28,16.08,0,NA,257,2,2,2,-2,0,0,0,0,0,0,0
"MARKSANCHEZ","QB","Mark Sanchez","PHI",13,29,15.84,0,NA,346,2,2,3,0,0,0,0,0,0,0,2
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",11,30,15.7,13,NA,0,0,0,0,0,0,6,97,1,0,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",14,31,15.6,0,NA,330,1,1,3,-6,0,0,0,0,0,0,0
"ALFREDBLUE","RB","Alfred Blue","HOU",7,31,15.6,0,NA,0,0,0,36,156,0,0,0,0,0,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",12,33,15.3,11,NA,0,0,0,0,0,0,9,93,1,0,0,0
"RYANMALLETT","QB","Ryan Mallett","HOU",15,34,15.14,0,NA,211,2,1,4,-3,0,0,0,0,0,0,0
"MATTRYAN","QB","Matt Ryan","ATL",16,35,15.12,0,NA,268,1,0,1,4,0,0,0,0,0,0,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",13,36,15.1,11,NA,0,0,0,0,0,0,9,91,1,0,0,0
"DREWBREES","QB","Drew Brees","NO",17,37,14.5,0,NA,255,1,0,1,3,0,0,0,0,0,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",14,37,14.5,8,NA,0,0,0,0,0,0,3,85,1,0,0,0
"COBYFLEENER","TE","Coby Fleener","IND",1,39,14.4,7,NA,0,0,0,0,0,0,7,144,0,0,0,0
"ROBERTGRIFFIN","QB","Robert Griffin III","WAS",18,40,14.38,0,NA,207,1,2,6,41,0,0,0,0,0,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",19,41,14.12,0,NA,193,1,0,8,24,0,0,0,0,0,0,0
"NATEWASHINGTON","WR","Nate Washington","TEN",15,42,14,2,NA,0,0,0,0,0,0,1,80,1,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",16,43,13.5,12,NA,0,0,0,0,0,0,8,75,1,0,0,0
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",2,44,13.3,3,NA,0,0,0,0,0,0,2,13,2,0,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",8,45,13.2,3,NA,0,0,0,20,96,0,2,36,0,0,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",3,46,13.1,5,NA,0,0,0,0,0,0,4,71,1,0,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",17,47,12.9,13,NA,0,0,0,0,0,0,10,129,0,0,0,0
"SHAUNHILL","QB","Shaun Hill","STL",20,48,12.8,1,NA,220,1,0,0,0,0,1,0,0,0,0,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",9,49,12.5,3,NA,0,0,0,24,124,0,1,1,0,0,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",21,50,11.62,0,NA,193,1,0,1,-1,0,0,0,0,0,0,0
"CJANDERSON","RB","C.J. Anderson","DEN",10,51,11.5,10,NA,0,0,0,9,29,0,8,86,0,0,0,0
"JOIQUEBELL","RB","Joique Bell","DET",10,51,11.5,5,NA,0,0,0,14,85,0,3,30,0,0,0,0
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",22,53,11.48,0,NA,207,1,1,3,2,0,0,0,0,0,0,0
"TREMASON","RB","Tre Mason","STL",12,54,11.4,2,NA,0,0,0,29,113,0,1,1,0,0,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",4,54,11.4,6,NA,0,0,0,0,0,0,3,54,1,0,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",18,56,11.2,15,NA,0,0,0,0,0,0,7,112,0,0,0,0
"PHILLYBROWN","WR","Philly Brown","CAR",19,57,10.7,2,NA,0,0,0,0,0,0,1,47,1,0,0,0
"LESEANMCCOY","RB","LeSean McCoy","PHI",13,58,10.6,1,NA,0,0,0,23,88,0,1,18,0,0,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",20,59,10.5,9,NA,0,0,0,0,0,0,6,45,1,0,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",14,59,10.5,1,NA,0,0,0,11,38,1,1,7,0,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",21,61,10.4,6,NA,0,0,0,0,0,0,4,44,1,0,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",22,62,10.3,10,NA,0,0,0,0,0,0,7,103,0,0,0,0
"ELIMANNING","QB","Eli Manning","NYG",23,63,10.2,0,NA,280,1,5,0,0,0,0,0,0,0,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",15,64,9.8,2,NA,0,0,0,15,86,0,2,12,0,0,0,0
"ROYHELU","RB","Roy Helu Jr.","WAS",16,65,9.7,6,NA,0,0,0,0,0,0,6,57,1,0,0,1
"MARKINGRAM","RB","Mark Ingram","NO",16,65,9.7,7,NA,0,0,0,23,67,0,7,30,0,0,0,0
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",24,67,9.52,0,NA,158,1,1,4,2,0,0,0,0,0,0,0
"FRANKGORE","RB","Frank Gore","SF",18,68,9.4,3,NA,0,0,0,19,95,0,2,19,0,0,0,1
"GARRETTGRAHAM","TE","Garrett Graham","HOU",5,68,9.4,2,NA,0,0,0,0,0,0,2,34,1,0,0,0
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",23,70,9.3,13,NA,0,0,0,0,0,0,6,93,0,0,0,0
"KENNYSTILLS","WR","Kenny Stills","NO",24,71,9.2,4,NA,0,0,0,0,0,0,4,32,1,0,0,0
"CHASECOFFMAN","TE","Chase Coffman","TEN",6,71,9.2,4,NA,0,0,0,0,0,0,3,32,1,0,0,0
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",24,71,9.2,13,NA,0,0,0,0,0,0,5,92,0,0,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",26,74,9.1,9,NA,0,0,0,0,0,0,5,91,0,0,0,0
"CHARLESJOHNSON","WR","Charles Johnson","MIN",27,75,8.7,7,NA,0,0,0,0,0,0,6,87,0,0,0,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",28,76,8.6,5,NA,0,0,0,0,0,0,5,46,1,0,0,1
"JULIANEDELMAN","WR","Julian Edelman","NE",29,77,8.1,8,NA,0,0,0,2,31,0,5,50,0,0,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",30,78,8,8,NA,0,0,0,0,0,0,4,80,0,0,0,0
"KYLEORTON","QB","Kyle Orton","BUF",25,79,7.92,0,NA,193,0,0,2,2,0,0,0,0,0,0,0
"KNILEDAVIS","RB","Knile Davis","KC",19,80,7.8,1,NA,0,0,0,5,10,1,1,8,0,0,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",20,81,7.7,4,NA,0,0,0,1,18,0,4,59,0,0,0,0
"RYANMATHEWS","RB","Ryan Mathews","SD",21,82,7.5,1,NA,0,0,0,16,70,0,1,5,0,0,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",31,82,7.5,5,NA,0,0,0,0,0,0,2,15,1,0,0,0
"CHRISHOGAN","WR","Chris Hogan","BUF",32,84,7.4,9,NA,0,0,0,0,0,0,7,74,0,0,0,0
"BRANDONGIBSON","WR","Brandon Gibson","MIA",33,85,7.3,3,NA,0,0,0,0,0,0,2,13,1,0,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",33,85,7.3,2,NA,0,0,0,0,0,0,2,13,1,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",22,87,7.1,4,NA,0,0,0,14,61,0,2,30,0,0,0,1
"BRYCEBROWN","RB","Bryce Brown","BUF",22,87,7.1,10,NA,0,0,0,6,14,0,7,57,0,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",7,87,7.1,5,NA,0,0,0,0,0,0,5,71,0,0,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",35,90,7,8,NA,0,0,0,0,0,0,4,70,0,0,0,0
"JOHNBROWN","WR","John Brown","ARI",36,91,6.9,9,NA,0,0,0,0,0,0,5,69,0,0,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",37,92,6.8,10,NA,0,0,0,0,0,0,7,68,0,0,0,0
"RASHADJENNINGS","RB","Rashad Jennings","NYG",24,93,6.7,7,NA,0,0,0,18,59,0,4,8,0,0,0,0
"RHETTELLISON","TE","Rhett Ellison","MIN",8,93,6.7,1,NA,0,0,0,0,0,0,1,7,1,0,0,0
"ANDREELLINGTON","RB","Andre Ellington","ARI",25,95,6.6,4,NA,0,0,0,19,42,0,4,24,0,0,0,0
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",26,96,6.32,0,NA,183,0,1,0,0,0,0,0,0,0,0,0
"KEENANALLEN","WR","Keenan Allen","SD",38,97,6.3,13,NA,0,0,0,0,0,0,8,63,0,0,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",39,98,6.2,4,NA,0,0,0,0,0,0,3,62,0,0,0,0
"TIMWRIGHT","TE","Tim Wright","NE",9,98,6.2,2,NA,0,0,0,0,0,0,1,2,1,0,0,0
"TONYMOEAKI","TE","Tony Moeaki","SEA",10,100,6.1,1,NA,0,0,0,0,0,0,1,1,1,0,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",40,101,4.3,4,NA,0,0,0,0,0,0,3,43,0,0,0,0
"ALEXSMITH","QB","Alex Smith","KC",27,102,4.22,0,NA,108,0,0,2,-1,0,0,0,0,0,0,0
"EDDIEROYAL","WR","Eddie Royal","SD",41,103,4.2,3,NA,0,0,0,1,15,0,2,27,0,0,0,0
