"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"AARONRODGERS","QB","Aaron Rodgers","GB",1,1,22.3,0,NA,298,2.5,0.7,3,14,0.1,0,0,0,0,0.1,0.3
"PEYTONMANNING","QB","Peyton Manning","DEN",2,2,21.22,0,NA,261,2.7,0.6,2.2,-1.5,0.2,0,0,0,0,0.1,0.1
"ANDREWLUCK","QB","Andrew Luck","IND",3,3,21.17,0,NA,258,2.3,0.8,4.2,22.3,0.1,0,0,0,0,0.1,0.4
"DREWBREES","QB","Drew Brees","NO",4,4,20.8,0,NA,318,2.2,0.9,1.6,2.1,0,0,0,0,0,0.1,0.3
"LEVEONBELL","RB","Le'Veon Bell","PIT",1,5,20.49,0,NA,0,0,0,22.3,103,0.7,5.3,49.6,0.2,0,0,0
"MATTRYAN","QB","Matt Ryan","ATL",5,6,19.77,0,NA,306,1.9,0.7,1.7,6.9,0,0,0,0,0,0.1,0.2
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",6,7,19.39,0,NA,317,1.8,0.8,2,6.2,0.1,0,0,0,0,0,0.3
"ARIANFOSTER","RB","Arian Foster","HOU",2,8,19.05,0,NA,0,0,0,24.7,117,0.7,3.3,28.9,0.1,0,0,0.2
"CJANDERSON","RB","C.J. Anderson","DEN",3,9,18.94,0,NA,0,0,0,25.2,113,0.8,2.6,22.6,0.1,0,0,0
"ELIMANNING","QB","Eli Manning","NYG",7,10,18.11,0,NA,285,2,1.3,1.1,1.8,0,0,0,0,0,0.1,0.3
"CAMNEWTON","QB","Cam Newton","CAR",8,11,17.91,0,NA,238,1.3,1.2,7.5,39,0.2,0,0,0,0,0,0.4
"RUSSELLWILSON","QB","Russell Wilson","SEA",9,12,17.53,0,NA,196,1.2,0.5,7.6,50.2,0.2,0,0,0,0,0,0.3
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",10,13,17.2,0,NA,239,1.6,0.7,4,20.1,0.1,0,0,0,0,0,0.3
"ROBERTGRIFFIN","QB","Robert Griffin III","WAS",11,14,17.16,0,NA,254,1.3,0.8,4.8,30.4,0.1,0,0,0,0,0,0.7
"JAYCUTLER","QB","Jay Cutler","CHI",12,15,17.11,0,NA,280,1.6,1.3,2.6,13.7,0,0,0,0,0,0,0.4
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",1,16,16.94,0,NA,0,0,0,0.9,4.3,0,8.2,118,0.8,0,0,0
"TONYROMO","QB","Tony Romo","DAL",13,17,16.85,0,NA,217,2.1,0.4,1.4,1.9,0,0,0,0,0,0.1,0.2
"JAMAALCHARLES","RB","Jamaal Charles","KC",4,18,16.71,0,NA,0,0,0,18.5,82.4,0.9,3.4,26.5,0.2,0,0,0.2
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",14,19,16.44,0,NA,250,1.4,0.9,3.2,16.8,0.1,0,0,0,0,0,0.2
"MARKSANCHEZ","QB","Mark Sanchez","PHI",15,20,16.4,0,NA,261,1.6,1.1,3.1,5.9,0.2,0,0,0,0,0,0.5
"MATTFORTE","RB","Matt Forte","CHI",5,21,16.15,0,NA,0,0,0,17.6,82,0.4,6.1,50.3,0.1,0,0,0.1
"PHILIPRIVERS","QB","Philip Rivers","SD",16,22,16.11,0,NA,261,1.5,0.5,2.2,6.4,0,0,0,0,0,0,0.3
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",17,23,15.91,0,NA,223,0.9,0.7,6.6,40.8,0.1,0,0,0,0,0,0.4
"DEREKCARR","QB","Derek Carr","OAK",18,24,15.84,0,NA,270,1.6,1.2,1.9,7.3,0,0,0,0,0,0,0.4
"ANDYDALTON","QB","Andy Dalton","CIN",19,25,15.77,0,NA,240,1.3,0.8,3.6,9.7,0.2,0,0,0,0,0,0.1
"JOSHMCCOWN","QB","Josh McCown","TB",20,26,15.64,0,NA,232,1.6,1.1,2.6,15.3,0.1,0,0,0,0,0,0.5
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",21,27,15.51,0,NA,290,1.2,1.1,2.3,5,0.1,0,0,0,0,0,0.3
"JUSTINFORSETT","RB","Justin Forsett","BAL",6,28,15.42,0,NA,0,0,0,20.2,99.4,0.7,2,12.9,0.1,0,0,0.1
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",7,29,15.35,0,NA,0,0,0,20.2,89.6,0.8,2.1,16,0.1,0,0,0.1
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",8,30,14.94,0,NA,0,0,0,20.4,84.5,0.7,2.7,21.1,0.1,0,0,0.2
"LESEANMCCOY","RB","LeSean McCoy","PHI",9,31,14.89,0,NA,0,0,0,21.4,105,0.6,1.4,11.1,0,0,0,0.2
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",2,32,14.72,0,NA,0,0,0,0,0,0,6.3,88.2,1,0,0,0
"CHARLIEWHITEHURST","QB","Charlie Whitehurst","TEN",22,33,14.58,0,NA,241,1.3,0.8,2.9,7.1,0,0,0,0,0,0,0.3
"ANTONIOBROWN","WR","Antonio Brown","PIT",3,34,14.52,0,NA,0,0,0,0.3,1.5,0,8.3,104,0.6,0,0,0.1
"JORDYNELSON","WR","Jordy Nelson","GB",4,35,14.39,0,NA,0,0,0,0,0,0,6.6,96.3,0.8,0,0,0
"CHASEDANIEL","QB","Chase Daniel","KC",23,36,14.37,0,NA,217,1.3,0.7,3.1,11.5,0.1,0,0,0,0,0,0.3
"JOEFLACCO","QB","Joe Flacco","BAL",24,37,14.16,0,NA,202,1.4,1.1,2.9,7.4,0.2,0,0,0,0,0,0.2
"MATTASIATA","RB","Matt Asiata","MIN",10,38,13.94,0,NA,0,0,0,15.6,66.9,0.7,4.1,30.3,0.1,0,0,0.1
"JULIOJONES","WR","Julio Jones","ATL",5,39,13.89,0,NA,0,0,0,0,0,0,7.3,107,0.6,0,0,0.1
"EDDIELACY","RB","Eddie Lacy","GB",11,40,13.85,0,NA,0,0,0,15.2,59.4,0.7,3.6,27.5,0.2,0,0,0.1
"KYLEORTON","QB","Kyle Orton","BUF",25,41,13.8,0,NA,267,1,1,1.2,2.7,0,0,0,0,0,0,0.2
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",6,42,13.11,0,NA,0,0,0,0.4,2.6,0,6.8,90,0.7,0,0,0.1
"MARKINGRAM","RB","Mark Ingram","NO",12,42,13.11,0,NA,0,0,0,19.2,80.5,0.5,2,16.1,0.1,0,0,0.1
"ALFREDMORRIS","RB","Alfred Morris","WAS",13,44,12.95,0,NA,0,0,0,17.9,73.5,0.8,1.4,11.4,0,0,0,0.1
"RANDALLCOBB","WR","Randall Cobb","GB",7,45,12.85,0,NA,0,0,0,0.9,7.7,0,6.1,79.2,0.7,0,0,0
"CALVINJOHNSON","WR","Calvin Johnson","DET",8,46,12.68,0,NA,0,0,0,0,0,0,6.1,95,0.5,0,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",14,47,12.35,0,NA,0,0,0,18.1,73.1,0.5,2,16.6,0.1,0,0,0.1
"GENOSMITH","QB","Geno Smith","NYJ",26,48,12.29,0,NA,199,0.9,1.4,4.5,23.4,0.1,0,0,0,0,0,0.4
"BLAKEBORTLES","QB","Blake Bortles","JAX",27,49,12.27,0,NA,228,0.7,1.7,3.7,23.2,0,0,0,0,0,0,0.3
"CASEKEENUM","QB","Case Keenum","HOU",28,50,12.19,0,NA,187,0.9,0.5,3.4,14.7,0.1,0,0,0,0,0,0.3
"MIKEEVANS","WR","Mike Evans","TB",9,51,12.05,0,NA,0,0,0,0,0,0,5,79.7,0.7,0,0,0
"AJGREEN","WR","A.J. Green","CIN",10,52,12.01,0,NA,0,0,0,0.3,1.4,0,5.9,90.3,0.5,0,0,0.1
"JEREMYHILL","RB","Jeremy Hill","CIN",15,53,11.87,0,NA,0,0,0,15.7,69.4,0.6,1.7,13.5,0,0,0,0.2
"CONNORSHAW","QB","Connor Shaw","CLE",29,54,11.62,0,NA,248,0.6,1.5,3.2,10.1,0.1,0,0,0,0,0,0.3
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",11,55,11.37,0,NA,0,0,0,0.7,3.8,0,5.1,71.5,0.6,0,0,0.1
"RASHADJENNINGS","RB","Rashad Jennings","NYG",16,56,11.26,0,NA,0,0,0,15.1,54.6,0.6,2.4,18.9,0.1,0,0,0.1
"JAMESWHITE","RB","James White","NE",17,57,11.24,0,NA,0,0,0,15.5,70.6,0.4,2,15.6,0.1,0,0,0.1
"SHAUNHILL","QB","Shaun Hill","STL",30,58,11.17,0,NA,210,0.9,1,1.8,9.1,0.1,0,0,0,0,0,0.5
"DEZBRYANT","WR","Dez Bryant","DAL",12,59,11.11,0,NA,0,0,0,0,0,0,4.6,67.5,0.7,0,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","NO",1,60,11.1,0,NA,0,0,0,0,0,0,5.9,62.8,0.8,0,0,0.1
"DANIELHERRON","RB","Daniel Herron","IND",18,61,10.86,0,NA,0,0,0,14.8,73.5,0.3,2.3,18.3,0.1,0,0,0.2
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",19,62,10.39,0,NA,0,0,0,11.5,45.8,0.4,3.2,25.9,0.1,0,0,0.1
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",13,63,10.37,0,NA,0,0,0,0,0,0,5,71.9,0.5,0,0,0
"TYHILTON","WR","T.Y. Hilton","IND",14,64,10.21,0,NA,0,0,0,0,0,0,4.6,72.5,0.5,0,0,0.1
"DESEANJACKSON","WR","DeSean Jackson","WAS",15,65,10.13,0,NA,0,0,0,0.5,2.6,0,4.3,78.8,0.3,0,0,0
"JOIQUEBELL","RB","Joique Bell","DET",20,65,10.13,0,NA,0,0,0,14.6,56.1,0.4,2.8,23.2,0.1,0,0,0.2
"FRANKGORE","RB","Frank Gore","SF",21,67,10.06,0,NA,0,0,0,16.7,73.6,0.4,0.6,5,0,0,0,0.1
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",22,68,9.63,0,NA,0,0,0,14.8,64,0.3,1.9,14.3,0.1,0,0,0.1
"DOUGMARTIN","RB","Doug Martin","TB",23,69,9.43,0,NA,0,0,0,13.4,63,0.4,0.9,8.2,0,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",16,70,9.32,0,NA,0,0,0,0,0,0,5.5,64.4,0.5,0,0,0.1
"GOLDENTATE","WR","Golden Tate","DET",17,71,9.23,0,NA,0,0,0,0.5,2.5,0,6,78.3,0.2,0,0,0.1
"JIMMYGAROPPOLO","QB","Jimmy Garoppolo","NE",31,72,9.21,0,NA,150,0.8,0.9,2.1,9.7,0,0,0,0,0,0,0.2
"VINCENTJACKSON","WR","Vincent Jackson","TB",18,73,9.19,0,NA,0,0,0,0,0,0,4.3,63.5,0.5,0,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",19,74,9.12,0,NA,0,0,0,0,0,0,4.6,70.2,0.4,0,0,0
"RYANLINDLEY","QB","Ryan Lindley","ARI",32,75,9.1,0,NA,199,0.7,1.4,1.6,3.2,0,0,0,0,0,0,0.3
"FREDJACKSON","RB","Fred Jackson","BUF",24,76,8.94,0,NA,0,0,0,10.2,35.5,0.2,5.3,42,0.1,0,0,0.2
"TREMASON","RB","Tre Mason","STL",25,77,8.78,0,NA,0,0,0,14.6,57.7,0.3,1.8,13.1,0,0,0,0.1
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",26,78,8.77,0,NA,0,0,0,10.4,50.1,0.2,3.2,24.6,0.1,0,0,0.1
"CHRISIVORY","RB","Chris Ivory","NYJ",27,79,8.71,0,NA,0,0,0,12.7,57.9,0.4,0.9,7.1,0,0,0,0.1
"KENNYSTILLS","WR","Kenny Stills","NO",20,80,8.68,0,NA,0,0,0,0.1,0.7,0,5,70,0.3,0,0,0.1
"COBYFLEENER","TE","Coby Fleener","IND",2,81,8.66,0,NA,0,0,0,0,0,0,3.6,52.6,0.6,0,0,0
"BRANDENOLIVER","RB","Branden Oliver","SD",28,82,8.48,0,NA,0,0,0,12.9,58.3,0.2,2,14.5,0.1,0,0,0.1
"MARQUESCOLSTON","WR","Marques Colston","NO",21,83,8.44,0,NA,0,0,0,0,0,0,4.2,59.8,0.4,0,0,0
"CHARLESJOHNSON","WR","Charles Johnson","MIN",22,84,8.22,0,NA,0,0,0,0,0,0,3.8,59.2,0.4,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",23,85,8.2,0,NA,0,0,0,0,0,0,3.8,61.8,0.3,0,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",24,86,8.18,0,NA,0,0,0,0.2,1,0,4.3,64.6,0.3,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",3,87,7.98,0,NA,0,0,0,0,0,0,5.5,57.6,0.4,0,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",25,88,7.94,0,NA,0,0,0,0.1,0.7,0,5.3,65.9,0.2,0,0,0
"EDDIEROYAL","WR","Eddie Royal","SD",26,89,7.82,0,NA,0,0,0,0.2,1.4,0,5.3,61.3,0.3,0,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",27,90,7.7,0,NA,0,0,0,0.5,2.3,0,5.3,68.5,0.1,0,0,0
"TOBYGERHART","RB","Toby Gerhart","JAX",29,91,7.69,0,NA,0,0,0,12,49.2,0.2,2,15.7,0,0,0,0.1
"DELANIEWALKER","TE","Delanie Walker","TEN",4,92,7.62,0,NA,0,0,0,0,0,0,3.9,55.6,0.4,0,0,0.1
"ERICDECKER","WR","Eric Decker","NYJ",28,92,7.62,0,NA,0,0,0,0,0,0,5.2,62.2,0.2,0,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",29,94,7.61,0,NA,0,0,0,0,0,0,4,62.5,0.2,0,0,0.1
"STEVESMITH","WR","Steve Smith Sr.","BAL",30,95,7.52,0,NA,0,0,0,0,0,0,4,54.2,0.4,0,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",30,95,7.52,0,NA,0,0,0,11.8,54.2,0.2,1.3,10.8,0,0,0,0.1
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",31,97,7.49,0,NA,0,0,0,0,0,0,3.2,51.9,0.4,0,0,0
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",31,98,7.27,0,NA,0,0,0,9.1,36.7,0.3,1.5,14,0.1,0,0,0.1
"GREGOLSEN","TE","Greg Olsen","CAR",5,99,7.26,0,NA,0,0,0,0,0,0,4.7,56.4,0.3,0,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",32,100,7.21,0,NA,0,0,0,0.2,1,0,4.4,56.9,0.3,0,0,0.1
"ANTONIOGATES","TE","Antonio Gates","SD",6,101,7.18,0,NA,0,0,0,0,0,0,3.9,45.2,0.5,0,0,0
"ANDREWILLIAMS","RB","Andre Williams","NYG",32,102,7.17,0,NA,0,0,0,11.4,38.8,0.3,1.3,10.7,0.1,0,0,0
"JULIUSTHOMAS","TE","Julius Thomas","DEN",7,103,7.16,0,NA,0,0,0,0,0,0,3.2,35.4,0.6,0,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",33,104,7.12,0,NA,0,0,0,6.6,25.8,0.3,3.3,27,0.1,0,0,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",33,105,7.06,0,NA,0,0,0,0.3,1.3,0,5.5,51.5,0.3,0.1,0,0.1
"ANDREJOHNSON","WR","Andre Johnson","HOU",34,106,7.05,0,NA,0,0,0,0,0,0,4.5,49.9,0.4,0,0,0.1
"TRAVISKELCE","TE","Travis Kelce","KC",8,107,7.03,0,NA,0,0,0,0,0,0,3.9,48.5,0.4,0,0,0.1
"DOUGBALDWIN","WR","Doug Baldwin","SEA",35,108,6.99,0,NA,0,0,0,0,0,0,4.2,51.1,0.3,0,0,0
"MARQUESSWILSON","WR","Marquess Wilson","CHI",35,108,6.99,0,NA,0,0,0,0,0,0,4.1,52.9,0.3,0,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",9,110,6.9,0,NA,0,0,0,0,0,0,3.7,39.8,0.5,0,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",37,111,6.88,0,NA,0,0,0,0,0,0,4.9,60.4,0.2,0,0,0
"ANDREHOLMES","WR","Andre Holmes","OAK",38,112,6.84,0,NA,0,0,0,0,0,0,3.6,51.4,0.3,0,0,0
"MARQISELEE","WR","Marqise Lee","JAX",38,112,6.84,0,NA,0,0,0,0.2,1.2,0,4.6,55.2,0.2,0,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",10,114,6.81,0,NA,0,0,0,0,0,0,3.8,40.9,0.5,0,0,0.1
"MIKEWALLACE","WR","Mike Wallace","MIA",40,115,6.74,0,NA,0,0,0,0.3,1.3,0,4,52.5,0.2,0,0,0.1
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",34,116,6.72,0,NA,0,0,0,12.4,49.8,0.1,1.1,9.6,0,0,0,0.1
"TORREYSMITH","WR","Torrey Smith","BAL",41,117,6.68,0,NA,0,0,0,0,0,0,3.1,46,0.4,0,0,0
"NATEWASHINGTON","WR","Nate Washington","TEN",42,118,6.64,0,NA,0,0,0,0,0,0,2.9,45.4,0.4,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",35,119,6.63,0,NA,0,0,0,12.3,42.6,0.3,0.9,7.1,0,0,0,0.1
"ZACHERTZ","TE","Zach Ertz","PHI",11,120,6.6,0,NA,0,0,0,0,0,0,3.8,47.4,0.3,0,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",43,120,6.6,0,NA,0,0,0,0,0,0,3.7,47.2,0.3,0,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",36,122,6.57,0,NA,0,0,0,10,40.7,0.2,1.4,11.4,0,0,0,0.1
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",44,123,6.54,0,NA,0,0,0,0,0,0,3.5,46.8,0.3,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",12,124,6.53,0,NA,0,0,0,0,0,0,4.4,49.1,0.3,0,0,0
"ALLENHURNS","WR","Allen Hurns","JAX",45,124,6.53,0,NA,0,0,0,0,0,0,4.1,55.1,0.2,0,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",12,124,6.53,0,NA,0,0,0,0,0,0,4.9,45.1,0.4,0,0,0.1
"REGGIEBUSH","RB","Reggie Bush","DET",37,127,6.49,0,NA,0,0,0,5.8,23.3,0.1,3.9,32.5,0.1,0,0,0.1
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",46,128,6.48,0,NA,0,0,0,0.8,4.3,0,3.2,44,0.3,0,0,0
"JAMESJONES","WR","James Jones","OAK",47,129,6.42,0,NA,0,0,0,0,0,0,4.7,44,0.4,0,0,0.1
"JASONWITTEN","TE","Jason Witten","DAL",14,130,6.4,0,NA,0,0,0,0,0,0,3.4,39.2,0.4,0,0,0
"KENNYBRITT","WR","Kenny Britt","STL",48,131,6.36,0,NA,0,0,0,0,0,0,3.3,51.6,0.2,0,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",38,132,6.3,0,NA,0,0,0,8.8,37.9,0.2,1.3,10.1,0,0,0,0.1
"MICHAELCRABTREE","WR","Michael Crabtree","SF",49,133,6.29,0,NA,0,0,0,0,0,0,4.3,47.3,0.3,0,0,0
"JORDANREED","TE","Jordan Reed","WAS",15,133,6.29,0,NA,0,0,0,0,0,0,4.3,41.9,0.4,0,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",50,135,6.25,0,NA,0,0,0,0,0,0,4.2,46.9,0.3,0,0,0
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",51,136,6.24,0,NA,0,0,0,0,0,0,3.6,55.2,0.1,0,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",52,137,6.08,0,NA,0,0,0,0,0,0,3.3,42.2,0.3,0,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",53,138,6.06,0,NA,0,0,0,0,0,0,4.2,49.4,0.2,0,0,0
"CHARLESSIMS","RB","Charles Sims","TB",39,139,6.02,0,NA,0,0,0,6.1,26.5,0.1,2.8,24.1,0.1,0,0,0.1
"DWAYNEBOWE","WR","Dwayne Bowe","KC",54,140,5.9,0,NA,0,0,0,0,0,0,3.7,46.2,0.2,0,0,0
"TIMWRIGHT","TE","Tim Wright","NE",16,141,5.88,0,NA,0,0,0,0,0,0,3.3,38.2,0.4,0,0,0
"CECILSHORTS","WR","Cecil Shorts III","JAX",55,142,5.86,0,NA,0,0,0,0,0,0,4.3,47.8,0.2,0,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",56,143,5.62,0,NA,0,0,0,0,0,0,1.9,31.8,0.4,0,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",57,144,5.54,0,NA,0,0,0,0,0,0,3.4,38.2,0.3,0,0,0
"HARRYDOUGLAS","WR","Harry Douglas","ATL",58,145,5.53,0,NA,0,0,0,0,0,0,3.6,40.7,0.3,0,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",59,146,5.48,0,NA,0,0,0,0.6,3.4,0,2.7,35.7,0.3,0,0,0
"PAULRICHARDSON","WR","Paul Richardson","SEA",59,146,5.48,0,NA,0,0,0,0,0,0,3.2,40.2,0.2,0,0,0
"BRIANTYMS","WR","Brian Tyms","NE",61,148,5.47,0,NA,0,0,0,0,0,0,2.9,42.5,0.2,0,0,0
"STEDMANBAILEY","WR","Stedman Bailey","STL",62,149,5.38,0,NA,0,0,0,0.2,1.1,0,3.1,39.9,0.2,0,0,0
"JORDANCAMERON","TE","Jordan Cameron","CLE",17,150,5.31,0,NA,0,0,0,0,0,0,3.6,45.1,0.1,0,0,0
"TOMBRADY","QB","Tom Brady","NE",33,151,5.28,0,NA,83.5,0.5,0.2,0.7,1.1,0.1,0,0,0,0,0,0.1
"RILEYCOOPER","WR","Riley Cooper","PHI",63,151,5.28,0,NA,0,0,0,0,0,0,3,34.6,0.3,0,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",64,153,5.25,0,NA,0,0,0,0,0,0,2.5,42.3,0.2,0,0,0
