"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",1,1,30.3,15,NA,0,0,0,1,0,0,12,143,3,0,0,1
"DEZBRYANT","WR","Dez Bryant","DAL",2,2,29.4,7,NA,0,0,0,0,0,0,6,114,3,0,0,0
"DREWBREES","QB","Drew Brees","NO",1,3,27.2,0,NA,375,3,0,3,2,0,0,0,0,0,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",1,3,27.2,1,NA,0,0,0,25,148,2,1,4,0,0,0,0
"LEVEONBELL","RB","Le'Veon Bell","PIT",2,5,23.9,7,NA,0,0,0,20,47,2,5,72,0,0,0,0
"MATTRYAN","QB","Matt Ryan","ATL",2,6,22.1,0,NA,310,2,1,3,27,0,0,0,0,0,0,0
"ELIMANNING","QB","Eli Manning","NYG",3,7,22,0,NA,250,3,0,0,0,0,0,0,0,0,0,0
"ALEXSMITH","QB","Alex Smith","KC",4,8,21.58,0,NA,297,2,0,3,17,0,0,0,0,0,0,0
"TONYROMO","QB","Tony Romo","DAL",5,9,20.5,0,NA,265,3,0,4,-1,0,0,0,0,0,0,1
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",3,10,20.4,1,NA,0,0,0,31,81,2,1,3,0,0,0,0
"TOMBRADY","QB","Tom Brady","NE",6,11,20.28,0,NA,287,2,1,3,18,0,0,0,0,0,0,0
"KNILEDAVIS","RB","Knile Davis","KC",4,12,20.1,2,NA,0,0,0,9,11,1,1,70,1,0,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",3,13,18.3,11,NA,0,0,0,0,0,0,6,123,1,0,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",7,14,17.94,0,NA,346,1,2,3,21,0,0,0,0,0,0,0
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",8,15,17.6,0,NA,315,1,2,3,30,0,0,0,0,0,0,0
"EDDIELACY","RB","Eddie Lacy","GB",5,16,16.8,2,NA,0,0,0,15,97,1,2,11,0,0,0,0
"JAYCUTLER","QB","Jay Cutler","CHI",9,17,16.76,0,NA,194,2,3,1,20,0,0,0,0,0,1,0
"DEREKANDERSON","QB","Derek Anderson","CAR",10,18,16.48,0,NA,277,1,0,5,14,0,0,0,0,0,0,0
