displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Antonio Brown,PIT,7.6,101.2,0.7,0.2,0.5,0.0,0.1
Julio Jones,ATL,7.6,101.0,0.6,0.0,0.0,0.0,0.1
DeAndre Hopkins,HOU,6.4,90.4,0.6,0.0,0.0,0.0,0.0
Odell Beckham Jr.,NYG,6.4,86.3,0.6,0.1,0.2,0.0,0.0
Alshon Jeffery,CHI,6.1,82.3,0.6,0.0,0.0,0.0,0.0
Calvin Johnson,DET,6.0,81.9,0.6,0.0,0.0,0.0,0.1
A.J. Green,CIN,5.9,81.7,0.6,0.0,0.2,0.0,0.1
Allen Robinson,JAC,5.9,81.3,0.6,0.0,0.0,0.0,0.0
Larry Fitzgerald,ARI,6.5,80.1,0.5,0.0,0.0,0.0,0.1
Brandon Marshall,NYJ,6.1,77.7,0.6,0.0,0.0,0.0,0.1
T.Y. Hilton,IND,5.4,75.8,0.5,0.0,0.1,0.0,0.0
Demaryius Thomas,DEN,5.7,74.9,0.5,0.0,0.0,0.0,0.1
Mike Evans,TB,5.0,74.3,0.5,0.0,0.0,0.0,0.1
Amari Cooper,OAK,5.4,73.5,0.5,0.2,0.6,0.0,0.1
Brandon LaFell,NE,5.2,70.8,0.6,0.0,0.1,0.0,0.0
Jeremy Maclin,KC,5.3,70.6,0.3,0.0,0.2,0.0,0.0
Jarvis Landry,MIA,6.6,69.6,0.5,1.0,5.3,0.0,0.1
Emmanuel Sanders,DEN,4.8,69.2,0.5,0.0,0.2,0.0,0.0
Randall Cobb,GB,5.5,68.4,0.5,0.2,0.9,0.0,0.0
Dez Bryant,DAL,5.0,67.2,0.6,0.0,0.0,0.0,0.0
Sammy Watkins,BUF,4.9,66.5,0.4,0.0,0.0,0.0,0.0
Eric Decker,NYJ,5.0,65.7,0.6,0.0,0.0,0.0,0.1
Danny Amendola,NE,5.8,65.5,0.5,0.3,1.4,0.0,0.0
Martavis Bryant,PIT,4.5,64.6,0.6,0.2,1.4,0.0,0.1
Kamar Aiken,BAL,5.0,64.2,0.4,0.0,0.0,0.0,0.1
DeSean Jackson,WAS,4.0,62.0,0.4,0.0,0.2,0.0,0.0
Donte Moncrief,IND,4.9,61.5,0.5,0.0,0.0,0.0,0.0
Brandin Cooks,NO,5.2,61.4,0.3,0.2,0.8,0.0,0.0
Anquan Boldin,SF,5.1,61.4,0.3,0.0,0.0,0.0,0.0
Michael Crabtree,OAK,4.6,61.0,0.5,0.0,0.0,0.0,0.0
John Brown,ARI,4.5,60.0,0.3,0.2,0.7,0.0,0.1
Stevie Johnson,SD,5.0,59.7,0.4,0.0,0.0,0.0,0.0
Travis Benjamin,CLE,4.3,59.5,0.4,0.1,0.2,0.0,0.1
Vincent Jackson,TB,3.9,58.2,0.5,0.0,0.0,0.0,0.0
