"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"156","David Johnson","RB55","9","118","178","152.8","20.0","DAVIDJOHNSON"
"157","Chris Givens","WR66","9","120","175","145.6","23.1","CHRISGIVENS"
"158","Malcom Floyd","WR67","10","121","171","146.0","20.6","MALCOMFLOYD"
"159","Austin Seferian-Jenkins","TE19","6","115","168","147.4","18.2","AUSTINSEFERIANJENKINS"
"160","Dwayne Harris","WR68","11","104","177","148.6","26.4","DWAYNEHARRIS"
"161","Kyle Rudolph","TE20","5","109","168","149.4","21.0","KYLERUDOLPH"
"162","Matthew Stafford","QB19","9","112","162","150.2","19.1","MATTHEWSTAFFORD"
"163","Richard Rodgers","TE21","7","115","168","150.6","18.8","RICHARDRODGERS"
"164","Marcus Mariota","QB20","4","95","196","152.0","32.4","MARCUSMARIOTA"
"165","Roy Helu","RB56","6","139","178","155.2","16.1","ROYHELU"
"166","Cecil Shorts","WR69","9","127","188","155.6","21.4","CECILSHORTS"
"167","Brian Quick","WR70","6","131","174","155.6","16.0","BRIANQUICK"
"168","Charles Johnson","WR71","5","141","166","156.4","8.7","CHARLESJOHNSON"
"169","Vernon Davis","TE22","7","144","187","158.6","15.1","VERNONDAVIS"
"170","Marquess Wilson","WR72","7","140","176","160.0","14.3","MARQUESSWILSON"
"171","Shaun Draughn","RB57","10","74","165","133.3","42.0","SHAUNDRAUGHN"
"172","Julian Edelman","WR73","4","28","200","134.7","76.1","JULIANEDELMAN"
"173","Ahmad Bradshaw","RB58","10","86","184","151.3","39.0","AHMADBRADSHAW"
"174","Peyton Manning","QB21","7","88","181","134.7","38.0","PEYTONMANNING"
"175","Tyler Lockett","WR74","9","144","167","154.3","8.3","TYLERLOCKETT"
"176","Cole Beasley","WR75","6","152","176","170.3","8.5","COLEBEASLEY"
"177","Jordan Cameron","TE23","5","142","164","156.5","8.5","JORDANCAMERON"
"178","Ladarius Green","TE24","10","149","168","156.5","8.0","LADARIUSGREEN"
"179","Devante Parker","WR76","5","152","175","165.6","7.6","DEVANTEPARKER"
"180","Orleans Darkwa","RB59","11","132","178","158.3","18.5","ORLEANSDARKWA"
"181","Bishop Sankey","RB60","4","150","211","168.8","21.7","BISHOPSANKEY"
"182","Sam Bradford","QB22","8","92","197","149.3","43.4","SAMBRADFORD"
"183","David Cobb","RB61","4","148","180","162.8","13.6","DAVIDCOBB"
"184","Kenny Britt","WR77","6","166","175","171.2","3.5","KENNYBRITT"
"185","Robert Woods","WR78","8","144","166","151.7","10.1","ROBERTWOODS"
"186","Crockett Gillmore","TE25","9","136","224","170.0","32.8","CROCKETTGILLMORE"
"187","Bilal Powell","RB62","5","134","180","166.0","18.7","BILALPOWELL"
"188","Jonathan Grimes","RB63","9","145","162","154.7","7.1","JONATHANGRIMES"
"189","Denard Robinson","RB64","8","135","182","166.8","18.9","DENARDROBINSON"
"190","Brandon Coleman","WR79","11","158","176","167.5","6.4","BRANDONCOLEMAN"
"191","Larry Donnell","TE26","11","153","225","174.5","29.4","LARRYDONNELL"
"192","Kenny Stills","WR80","5","130","176","158.3","20.2","KENNYSTILLS"
"193","Robert Turbin","RB65","6","132","193","158.7","25.5","ROBERTTURBIN"
"194","Ryan Fitzpatrick","QB23","5","133","194","160.7","25.2","RYANFITZPATRICK"
"195","Chris Polk","RB66","9","162","212","179.2","17.7","CHRISPOLK"
"196","Jerick McKinnon","RB67","5","124","199","161.3","30.6","JERICKMCKINNON"
"197","Brian Hoyer","QB24","9","155","175","163.0","8.6","BRIANHOYER"
"198","Keshawn Martin","WR81","4","100","100","100.0","0.0","KESHAWNMARTIN"
"199","Teddy Bridgewater","QB25","5","135","205","168.7","28.6","TEDDYBRIDGEWATER"
"200","Benny Cunningham","RB68","6","122","180","151.0","29.0","BENNYCUNNINGHAM"
"201","Andre Williams","RB69","11","162","215","180.3","20.5","ANDREWILLIAMS"
"202","Aaron Dobson","WR82","4","121","192","156.5","35.5","AARONDOBSON"
"203","Darrius Heyward-Bey","WR83","11","143","177","160.0","17.0","DARRIUSHEYWARDBEY"
"204","Josh McCown","QB26","11","123","203","163.0","40.0","JOSHMCCOWN"
"205","J.J. Nelson","WR84","9","127","127","127.0","0.0","JJNELSON"
"206","Coby Fleener","TE27","10","164","226","184.7","29.2","COBYFLEENER"
"207","Ty Montgomery","WR85","7","163","166","164.5","1.5","TYMONTGOMERY"
"208","Jordan Todman","RB70","11","130","130","130.0","0.0","JORDANTODMAN"
"209","Christine Michael","RB71","","165","173","169.0","4.0","CHRISTINEMICHAEL"
"210","Harry Douglas","WR86","4","145","145","145.0","0.0","HARRYDOUGLAS"
"211","Zach Miller","TE28","7","147","147","147.0","0.0","ZACHMILLER"
"212","Knile Davis","RB72","9","148","216","182.0","34.0","KNILEDAVIS"
"213","Mohamed Sanu","WR87","7","152","152","152.0","0.0","MOHAMEDSANU"
"214","Garrett Celek","TE29","10","152","152","152.0","0.0","GARRETTCELEK"
"215","Tim Hightower","RB73","11","154","154","154.0","0.0","TIMHIGHTOWER"
"216","Marcel Reece","RB74","6","157","157","157.0","0.0","MARCELREECE"
"217","Taiwan Jones","RB75","6","179","179","179.0","0.0","TAIWANJONES"
"218","Dexter McCluster","RB76","4","170","189","179.5","9.5","DEXTERMCCLUSTER"
"219","Brent Celek","TE30","8","159","227","193.0","34.0","BRENTCELEK"
"220","Owen Daniels","TE31","7","160","229","194.5","34.5","OWENDANIELS"
"221","Michael Vick","QB27","11","161","161","161.0","0.0","MICHAELVICK"
"222","Dwayne Bowe","WR88","11","177","185","181.0","4.0","DWAYNEBOWE"
"223","Jaelen Strong","WR89","9","177","186","181.5","4.5","JAELENSTRONG"
"224","Nick Foles","QB28","6","164","164","164.0","0.0","NICKFOLES"
"225","Kendall Gaskins","RB77","10","165","217","191.0","26.0","KENDALLGASKINS"
"226","Jameis Winston","QB29","6","171","195","183.0","12.0","JAMEISWINSTON"
"227","Bryan Walters","WR90","8","167","167","167.0","0.0","BRYANWALTERS"
"228","Kirk Cousins","QB30","8","169","201","185.0","16.0","KIRKCOUSINS"
"229","Alex Smith","QB31","9","170","202","186.0","16.0","ALEXSMITH"
"230","Matt Cassel","QB32","6","173","173","173.0","0.0","MATTCASSEL"
"231","Damien Williams","RB78","5","173","173","173.0","0.0","DAMIENWILLIAMS"
"232","E.J. Manuel","QB33","8","174","174","174.0","0.0","EJMANUEL"
"233","De'Anthony Thomas","RB79","9","174","174","174.0","0.0","DEANTHONYTHOMAS"
"234","Phillip Dorsett","WR91","10","174","174","174.0","0.0","PHILLIPDORSETT"
"235","Stedman Bailey","WR92","6","175","175","175.0","0.0","STEDMANBAILEY"
"236","Andre Caldwell","WR93","7","177","177","177.0","0.0","ANDRECALDWELL"
"237","Philly Brown","WR94","5","177","177","177.0","0.0","PHILLYBROWN"
"238","Fred Jackson","RB80","9","179","179","179.0","0.0","FREDJACKSON"
"239","Cameron Artis-Payne","RB81","5","180","180","180.0","0.0","CAMERONARTISPAYNE"
"240","Jared Cook","TE32","6","190","190","190.0","0.0","JAREDCOOK"
"241","Cody Latimer","WR95","7","191","191","191.0","0.0","CODYLATIMER"
"242","Jerricho Cotchery","WR96","5","198","198","198.0","0.0","JERRICHOCOTCHERY"
"243","Blaine Gabbert","QB34","10","204","204","204.0","0.0","BLAINEGABBERT"
"244","Matt Schaub","QB35","9","206","206","206.0","0.0","MATTSCHAUB"
"245","Case Keenum","QB36","6","207","207","207.0","0.0","CASEKEENUM"
"246","Mike Tolbert","RB82","5","209","209","209.0","0.0","MIKETOLBERT"
"247","Tre Mason","RB83","6","210","210","210.0","0.0","TREMASON"
"248","Brandon Bolden","RB84","4","213","213","213.0","0.0","BRANDONBOLDEN"
"249","Toby Gerhart","RB85","8","214","214","214.0","0.0","TOBYGERHART"
"250","Jeff Janis","WR97","7","218","218","218.0","0.0","JEFFJANIS"
"251","Brian Hartline","WR98","11","219","219","219.0","0.0","BRIANHARTLINE"
"252","Andrew Hawkins","WR99","11","221","221","221.0","0.0","ANDREWHAWKINS"
"253","Marqise Lee","WR100","8","222","222","222.0","0.0","MARQISELEE"
"254","Dwayne Allen","TE33","10","223","223","223.0","0.0","DWAYNEALLEN"
"255","Josh Hill","TE34","11","228","228","228.0","0.0","JOSHHILL"
