"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Julio Jones","WR1","10","2","12","5.9","2.9","JULIOJONES"
"2","Rob Gronkowski","TE1","4","3","7","6.4","1.4","ROBGRONKOWSKI"
"3","DeAndre Hopkins","WR2","9","3","17","10.0","4.9","DEANDREHOPKINS"
"4","Julian Edelman","WR3","4","1","30","10.6","10.5","JULIANEDELMAN"
"5","Odell Beckham","WR4","11","7","19","11.9","4.3","ODELLBECKHAM"
"6","Antonio Brown","WR5","11","4","34","12.1","9.4","ANTONIOBROWN"
"7","A.J. Green","WR6","7","5","32","14.9","9.2","AJGREEN"
"8","Brandon Marshall","WR7","5","6","37","21.9","11.7","BRANDONMARSHALL"
"9","Demaryius Thomas","WR8","7","6","35","22.1","9.6","DEMARYIUSTHOMAS"
"10","Calvin Johnson","WR9","9","13","30","24.4","5.7","CALVINJOHNSON"
"11","Tom Brady","QB1","4","12","33","25.7","6.0","TOMBRADY"
"12","Larry Fitzgerald","WR10","9","14","37","25.7","8.3","LARRYFITZGERALD"
"13","Emmanuel Sanders","WR11","7","17","37","26.0","7.4","EMMANUELSANDERS"
"14","Randall Cobb","WR12","7","10","45","26.6","10.7","RANDALLCOBB"
"15","Allen Robinson","WR13","8","14","44","29.4","8.5","ALLENROBINSON"
"16","Aaron Rodgers","QB2","7","18","33","30.0","5.3","AARONRODGERS"
"17","Devonta Freeman","RB1","10","1","4","1.7","1.1","DEVONTAFREEMAN"
"18","Alshon Jeffery","WR14","7","13","59","30.1","16.8","ALSHONJEFFERY"
"19","Amari Cooper","WR15","6","14","45","30.1","9.8","AMARICOOPER"
"20","Todd Gurley","RB2","6","1","5","2.8","1.6","TODDGURLEY"
"21","Dez Bryant","WR16","6","14","54","32.0","15.0","DEZBRYANT"
"22","Adrian Peterson","RB3","5","4","11","7.2","2.9","ADRIANPETERSON"
"23","Charcandrick West","RB4","9","1","39","10.5","13.6","CHARCANDRICKWEST"
"24","Greg Olsen","TE2","5","29","71","38.9","14.8","GREGOLSEN"
"25","Marshawn Lynch","RB5","9","5","24","12.7","6.0","MARSHAWNLYNCH"
"26","Jarvis Landry","WR17","5","19","52","41.0","10.5","JARVISLANDRY"
"27","Mike Evans","WR18","6","11","62","41.6","15.7","MIKEEVANS"
"28","Lamar Miller","RB6","5","9","20","15.2","4.0","LAMARMILLER"
"29","Mark Ingram","RB7","11","4","51","19.3","14.9","MARKINGRAM"
"30","Christopher Ivory","RB8","5","18","26","20.8","2.9","CHRISIVORY"
"31","Tyler Eifert","TE3","7","29","83","46.7","21.6","TYLEREIFERT"
"32","Danny Woodhead","RB9","10","9","42","21.3","10.6","DANNYWOODHEAD"
"33","Justin Forsett","RB10","9","15","26","22.2","4.2","JUSTINFORSETT"
"34","T.Y. Hilton","WR19","10","21","94","48.4","21.8","TYHILTON"
"35","Carson Palmer","QB3","9","38","63","49.3","10.2","CARSONPALMER"
"36","Latavius Murray","RB11","6","9","42","24.2","12.6","LATAVIUSMURRAY"
"37","Jeremy Maclin","WR20","9","20","65","49.9","14.2","JEREMYMACLIN"
"38","Matt Forte","RB12","7","5","105","26.3","35.7","MATTFORTE"
"39","Eric Decker","WR21","5","34","62","51.3","9.1","ERICDECKER"
"40","Brandin Cooks","WR22","11","33","64","53.1","10.4","BRANDINCOOKS"
"41","Andy Dalton","QB4","7","29","66","53.7","11.2","ANDYDALTON"
"42","LeSean McCoy","RB13","8","21","36","29.3","6.7","LESEANMCCOY"
"43","Frank Gore","RB14","10","21","39","29.8","7.3","FRANKGORE"
"44","Doug Martin","RB15","6","15","46","30.5","12.6","DOUGMARTIN"
"45","Drew Brees","QB5","11","38","69","58.9","12.0","DREWBREES"
"46","Chris Johnson","RB16","9","18","86","37.5","24.3","CHRISJOHNSON"
"47","Giovani Bernard","RB17","7","21","49","38.5","12.4","GIOVANIBERNARD"
"48","Michael Crabtree","WR23","6","32","116","62.0","24.7","MICHAELCRABTREE"
"49","Martavis Bryant","WR24","11","35","97","62.0","17.5","MARTAVISBRYANT"
"50","Allen Hurns","WR25","8","37","96","63.0","16.2","ALLENHURNS"
"51","DeMarco Murray","RB18","8","21","49","40.5","9.1","DEMARCOMURRAY"
"52","Cam Newton","QB6","5","53","69","63.6","6.3","CAMNEWTON"
"53","Philip Rivers","QB7","10","22","91","64.1","21.5","PHILIPRIVERS"
"54","Darren McFadden","RB19","6","16","61","41.8","13.7","DARRENMCFADDEN"
"55","T.J. Yeldon","RB20","8","26","56","42.5","9.3","TJYELDON"
"56","Travis Kelce","TE4","9","16","75","44.5","20.1","TRAVISKELCE"
"57","James Jones","WR26","7","45","108","67.1","18.9","JAMESJONES"
"58","Gary Barnidge","TE5","11","31","115","68.1","24.2","GARYBARNIDGE"
"59","Stefon Diggs","WR27","5","37","55","47.5","6.2","STEFONDIGGS"
"60","Jonathan Stewart","RB21","5","43","61","47.8","6.1","JONATHANSTEWART"
"61","Jeremy Hill","RB22","7","36","74","49.8","12.1","JEREMYHILL"
"62","Antonio Gates","TE6","10","45","115","71.9","20.3","ANTONIOGATES"
"63","DeAngelo Williams","RB23","11","4","49","22.2","18.2","DEANGELOWILLIAMS"
"64","Matt Ryan","QB8","10","40","91","73.6","16.2","MATTRYAN"
"65","Russell Wilson","QB9","9","35","95","76.6","18.8","RUSSELLWILSON"
"66","Donte Moncrief","WR28","10","58","102","76.9","17.2","DONTEMONCRIEF"
"67","Eddie Lacy","RB24","7","16","128","57.8","35.4","EDDIELACY"
"68","LeGarrette Blount","RB25","4","40","73","58.5","11.2","LEGARRETTEBLOUNT"
"69","Andrew Luck","QB10","10","38","204","81.1","52.8","ANDREWLUCK"
"70","John Brown","WR29","9","41","94","64.7","20.3","JOHNBROWN"
"71","Sammy Watkins","WR30","8","31","96","65.2","21.0","SAMMYWATKINS"
"72","Golden Tate","WR31","9","48","104","70.2","22.4","GOLDENTATE"
"73","Kendall Wright","WR32","4","26","116","75.2","30.9","KENDALLWRIGHT"
"74","Davante Adams","WR33","7","25","108","76.2","26.1","DAVANTEADAMS"
"75","Pierre Garcon","WR34","8","48","98","76.3","20.0","PIERREGARCON"
"76","Ben Roethlisberger","QB11","11","38","163","94.7","43.7","BENROETHLISBERGER"
"77","Jordan Reed","TE7","8","32","117","78.2","24.9","JORDANREED"
"78","Martellus Bennett","TE8","7","44","117","78.3","21.7","MARTELLUSBENNETT"
"79","Jordan Matthews","WR35","8","23","98","78.5","27.9","JORDANMATTHEWS"
"80","Eli Manning","QB12","11","49","92","78.5","15.4","ELIMANNING"
"81","Ronnie Hillman","RB26","7","11","78","55.2","23.4","RONNIEHILLMAN"
"82","Peyton Manning","QB13","7","54","95","84.5","13.8","PEYTONMANNING"
"83","Jimmy Graham","TE9","9","14","147","84.8","40.1","JIMMYGRAHAM"
"84","Steve Johnson","WR36","10","65","103","87.0","14.8","STEVIEJOHNSON"
"85","DeSean Jackson","WR37","8","51","110","91.0","19.5","DESEANJACKSON"
"86","Vincent Jackson","WR38","6","36","94","71.0","21.7","VINCENTJACKSON"
"87","Duke Johnson","RB27","11","49","82","73.4","12.3","DUKEJOHNSON"
"88","Antonio Andrews","RB28","4","43","113","73.8","22.4","ANTONIOANDREWS"
"89","C.J. Anderson","RB29","7","51","82","75.2","12.2","CJANDERSON"
"90","Melvin Gordon","RB30","10","72","90","77.6","6.5","MELVINGORDON"
"91","Benjamin Watson","TE10","11","57","87","77.8","11.3","BENJAMINWATSON"
"92","Heath Miller","TE11","11","75","144","99.2","23.8","HEATHMILLER"
"93","Willie Snead","WR39","11","48","130","79.2","29.0","WILLIESNEAD"
"94","Brandon LaFell","WR40","4","64","154","101.0","38.9","BRANDONLAFELL"
"95","Michael Floyd","WR41","9","67","145","103.0","27.5","MICHAELFLOYD"
"96","Charles Clay","TE12","8","46","133","103.3","29.7","CHARLESCLAY"
"97","Marvin Jones","WR42","7","82","127","107.8","15.1","MARVINJONES"
"98","Anquan Boldin","WR43","10","30","110","89.8","30.1","ANQUANBOLDIN"
"99","Matt Jones","RB31","8","56","124","89.8","27.9","MATTJONES"
"100","Delanie Walker","TE13","4","83","142","108.5","20.2","DELANIEWALKER"
"101","C.J. Spiller","RB32","11","56","149","91.0","33.1","CJSPILLER"
"102","Rishard Matthews","WR44","5","77","104","92.6","11.6","RISHARDMATTHEWS"
"103","Shane Vereen","RB33","11","70","118","94.2","18.9","SHANEVEREEN"
"104","Theo Riddick","RB34","9","42","150","94.6","37.1","THEORIDDICK"
"105","Carlos Hyde","RB35","10","72","138","94.6","23.5","CARLOSHYDE"
"106","Rueben Randle","WR45","11","72","144","112.8","24.8","RUEBENRANDLE"
"107","Charles Sims","RB36","6","72","113","96.4","13.4","CHARLESSIMS"
"108","Mike Wallace","WR46","5","47","125","97.4","26.4","MIKEWALLACE"
"109","Travis Benjamin","WR47","11","77","163","98.0","33.0","TRAVISBENJAMIN"
"110","Dorial Green-Beckham","WR48","4","90","143","115.3","17.0","DORIALGREENBECKHAM"
"111","Eric Ebron","TE14","9","100","133","117.2","11.8","ERICEBRON"
"112","Alfred Blue","RB37","9","78","139","100.6","22.9","ALFREDBLUE"
"113","James Starks","RB38","7","79","128","100.6","16.4","JAMESSTARKS"
"114","Roddy White","WR49","10","39","136","102.0","33.2","RODDYWHITE"
"115","Ryan Mathews","RB39","8","86","124","103.4","12.2","RYANMATHEWS"
"116","Jay Cutler","QB14","7","74","155","105.4","27.6","JAYCUTLER"
"117","Danny Amendola","WR50","4","84","140","122.2","18.9","DANNYAMENDOLA"
"118","Karlos Williams","RB40","8","61","151","107.6","35.1","KARLOSWILLIAMS"
"119","Jason Witten","TE15","6","53","147","123.5","32.7","JASONWITTEN"
"120","Julius Thomas","TE16","8","77","153","124.5","26.7","JULIUSTHOMAS"
"121","Torrey Smith","WR51","10","61","131","110.8","26.9","TORREYSMITH"
"122","Ted Ginn","WR52","5","103","129","111.6","9.1","TEDGINN"
"123","Blake Bortles","QB15","8","56","143","113.8","30.8","BLAKEBORTLES"
"124","Terrance Williams","WR53","6","63","136","114.6","26.4","TERRANCEWILLIAMS"
"125","Kamar Aiken","WR54","9","80","111","94.5","12.9","KAMARAIKEN"
"126","Tavon Austin","WR55","6","59","219","119.6","53.0","TAVONAUSTIN"
"127","Marques Colston","WR56","11","62","152","116.4","31.2","MARQUESCOLSTON"
"128","Andre Johnson","WR57","10","37","166","117.4","43.9","ANDREJOHNSON"
"129","Rashad Jennings","RB41","11","86","140","119.8","19.0","RASHADJENNINGS"
"130","Tyrod Taylor","QB16","8","89","168","119.8","34.3","TYRODTAYLOR"
"131","Nelson Agholor","WR58","8","38","163","122.8","44.7","NELSONAGHOLOR"
"132","Doug Baldwin","WR59","9","87","163","136.0","24.6","DOUGBALDWIN"
"133","Ryan Tannehill","QB17","5","112","158","123.4","17.8","RYANTANNEHILL"
"134","Victor Cruz","WR60","11","79","152","124.8","25.4","VICTORCRUZ"
"135","Ameer Abdullah","RB42","9","114","150","124.8","13.2","AMEERABDULLAH"
"136","Malcom Floyd","WR61","10","101","158","125.2","20.7","MALCOMFLOYD"
"137","Joique Bell","RB43","9","101","150","126.6","15.9","JOIQUEBELL"
"138","Jeremy Langford","RB44","7","43","138","108.8","38.4","JEREMYLANGFORD"
"139","Zach Ertz","TE17","8","99","168","140.7","21.8","ZACHERTZ"
"140","Markus Wheaton","WR62","11","65","158","129.8","34.2","MARKUSWHEATON"
"141","Darren Sproles","RB45","8","118","150","130.4","11.1","DARRENSPROLES"
"142","Isaiah Crowell","RB46","11","86","170","131.2","28.3","ISAIAHCROWELL"
"143","Eddie Royal","WR63","7","97","141","117.5","16.0","EDDIEROYAL"
"144","Devin Funchess","WR64","5","69","177","134.8","37.9","DEVINFUNCHESS"
"145","Leonard Hankerson","WR65","10","114","167","135.2","17.6","LEONARDHANKERSON"
"146","Andre Ellington","RB47","9","113","148","136.0","13.0","ANDREELLINGTON"
"147","Sam Bradford","QB18","8","81","196","123.0","44.9","SAMBRADFORD"
"148","Austin Seferian-Jenkins","TE18","6","105","168","138.6","21.8","AUSTINSEFERIANJENKINS"
"149","Kyle Rudolph","TE19","5","94","160","143.2","25.6","KYLERUDOLPH"
"150","Chris Thompson","RB48","8","113","157","130.0","16.5","CHRISTHOMPSON"
"151","Jacob Tamme","TE20","10","83","149","130.3","27.4","JACOBTAMME"
"152","Jamison Crowder","WR66","8","119","145","132.5","12.5","JAMISONCROWDER"
"153","Tony Romo","QB19","6","104","201","147.0","35.0","TONYROMO"
"154","Nate Washington","WR67","9","106","183","134.3","29.2","NATEWASHINGTON"
"155","Larry Donnell","TE21","11","102","164","147.8","23.3","LARRYDONNELL"
"156","Brian Quick","WR68","6","78","171","137.0","37.8","BRIANQUICK"
"157","Marcus Mariota","QB20","4","60","195","116.7","57.2","MARCUSMARIOTA"
"158","Cole Beasley","WR69","6","95","176","139.5","36.9","COLEBEASLEY"
"159","Tyler Lockett","WR70","9","103","169","140.0","23.7","TYLERLOCKETT"
"160","Alfred Morris","RB49","8","128","170","153.4","15.1","ALFREDMORRIS"
"161","Jordan Cameron","TE22","5","88","168","141.8","32.0","JORDANCAMERON"
"162","Cecil Shorts","WR71","9","116","188","144.3","29.3","CECILSHORTS"
"163","David Johnson","RB50","9","118","162","144.8","16.3","DAVIDJOHNSON"
"164","Marquess Wilson","WR72","7","98","171","146.0","29.4","MARQUESSWILSON"
"165","Derek Carr","QB21","6","91","155","130.7","28.3","DEREKCARR"
"166","Tevin Coleman","RB51","10","139","179","159.4","13.0","TEVINCOLEMAN"
"167","Dexter McCluster","WR73","4","138","172","150.8","13.8","DEXTERMCCLUSTER"
"168","Kenny Britt","WR74","6","93","174","151.0","33.6","KENNYBRITT"
"169","Dontrelle Inman","WR75","10","129","146","134.7","8.0","DONTRELLEINMAN"
"170","Kenny Stills","WR76","5","91","176","135.7","34.8","KENNYSTILLS"
"171","Crockett Gillmore","TE23","9","108","227","160.8","42.6","CROCKETTGILLMORE"
"172","Brandon Coleman","WR77","11","86","169","140.3","38.4","BRANDONCOLEMAN"
"173","Josh McCown","QB22","11","107","202","144.0","41.5","JOSHMCCOWN"
"174","Vernon Davis","TE24","7","137","187","158.3","18.5","VERNONDAVIS"
"175","James White","RB52","4","101","132","116.5","15.5","JAMESWHITE"
"176","Charles Johnson","WR78","5","125","166","149.7","17.7","CHARLESJOHNSON"
"177","Christine Michael","RB53","6","105","173","150.3","32.1","CHRISTINEMICHAEL"
"178","Orleans Darkwa","RB54","11","134","180","151.7","20.2","ORLEANSDARKWA"
"179","Matthew Stafford","QB23","9","135","162","152.0","12.1","MATTHEWSTAFFORD"
"180","David Cobb","RB55","4","151","155","152.3","1.9","DAVIDCOBB"
"181","Owen Daniels","TE25","7","110","228","162.7","49.0","OWENDANIELS"
"182","Ty Montgomery","WR79","7","119","175","153.7","24.7","TYMONTGOMERY"
"183","Shaun Draughn","RB56","10","99","165","132.0","33.0","SHAUNDRAUGHN"
"184","Stedman Bailey","WR80","6","117","177","156.3","27.8","STEDMANBAILEY"
"185","Phillip Dorsett","WR81","10","97","174","135.5","38.5","PHILLIPDORSETT"
"186","Dwayne Bowe","WR82","11","92","185","138.5","46.5","DWAYNEBOWE"
"187","Dwayne Harris","WR83","11","136","144","140.0","4.0","DWAYNEHARRIS"
"188","Ladarius Green","TE26","10","153","168","160.3","6.1","LADARIUSGREEN"
"189","Chris Polk","RB57","9","148","170","161.0","9.4","CHRISPOLK"
"190","Ryan Fitzpatrick","QB24","5","133","194","162.0","25.0","RYANFITZPATRICK"
"191","Cody Latimer","WR84","7","96","191","143.5","47.5","CODYLATIMER"
"192","Philly Brown","WR85","5","111","177","144.0","33.0","PHILLYBROWN"
"193","Richard Rodgers","TE27","7","136","225","171.3","38.6","RICHARDRODGERS"
"194","Chris Givens","WR86","9","146","176","165.3","13.7","CHRISGIVENS"
"195","Bryan Walters","WR87","8","125","171","148.0","23.0","BRYANWALTERS"
"196","Teddy Bridgewater","QB25","5","135","166","150.5","15.5","TEDDYBRIDGEWATER"
"197","Jared Cook","TE28","6","113","190","151.5","38.5","JAREDCOOK"
"198","Jerricho Cotchery","WR88","5","112","192","152.0","40.0","JERRICHOCOTCHERY"
"199","Andrew Hawkins","WR89","11","106","222","164.0","58.0","ANDREWHAWKINS"
"200","Brian Hartline","WR90","11","109","198","153.5","44.5","BRIANHARTLINE"
"201","Brandon Bolden","RB58","4","151","161","156.0","5.0","BRANDONBOLDEN"
"202","Taiwan Jones","RB59","6","134","179","156.5","22.5","TAIWANJONES"
"203","Thomas Rawls","RB60","9","134","212","175.3","32.0","THOMASRAWLS"
"204","Brian Hoyer","QB26","9","159","181","171.7","9.3","BRIANHOYER"
"205","Jeff Janis","WR91","7","115","218","166.5","51.5","JEFFJANIS"
"206","Mike Davis","RB61","10","138","179","158.5","20.5","MIKEDAVIS"
"207","Roy Helu","RB62","6","157","161","159.0","2.0","ROYHELU"
"208","Marqise Lee","WR92","8","118","220","169.0","51.0","MARQISELEE"
"209","Devante Parker","WR93","5","146","175","160.5","14.5","DEVANTEPARKER"
"210","Robert Woods","WR94","8","154","167","160.5","6.5","ROBERTWOODS"
"211","Jonathan Grimes","RB63","9","156","165","160.5","4.5","JONATHANGRIMES"
"212","Javorius Allen","RB64","9","172","178","174.0","2.8","JAVORIUSALLEN"
"213","Coby Fleener","TE29","10","159","224","182.3","29.5","COBYFLEENER"
"214","Joe Flacco","QB27","9","159","165","162.0","3.0","JOEFLACCO"
"215","Marcel Reece","RB65","6","153","172","162.5","9.5","MARCELREECE"
"216","Andre Williams","RB66","11","173","184","178.3","4.5","ANDREWILLIAMS"
"217","Jay Ajayi","RB67","5","135","135","135.0","0.0","JAYAJAYI"
"218","Bishop Sankey","RB68","4","162","209","183.0","19.5","BISHOPSANKEY"
"219","Robert Turbin","RB69","","161","182","171.5","10.5","ROBERTTURBIN"
"220","Darrius Heyward-Bey","WR95","11","143","143","143.0","0.0","DARRIUSHEYWARDBEY"
"221","Jerick McKinnon","RB70","5","157","193","175.0","18.0","JERICKMCKINNON"
"222","Denard Robinson","RB71","8","179","210","189.7","14.4","DENARDROBINSON"
"223","Ahmad Bradshaw","RB72","10","161","217","189.0","28.0","AHMADBRADSHAW"
"224","Michael Vick","QB28","11","161","161","161.0","0.0","MICHAELVICK"
"225","Nick Foles","QB29","6","164","208","186.0","22.0","NICKFOLES"
"226","Colin Kaepernick","QB30","10","167","167","167.0","0.0","COLINKAEPERNICK"
"227","Mohamed Sanu","WR96","7","167","167","167.0","0.0","MOHAMEDSANU"
"228","Jameis Winston","QB31","6","171","197","184.0","13.0","JAMEISWINSTON"
"229","Kirk Cousins","QB32","8","169","206","187.5","18.5","KIRKCOUSINS"
"230","Kendall Gaskins","RB73","10","170","214","192.0","22.0","KENDALLGASKINS"
"231","Alex Smith","QB33","9","170","203","186.5","16.5","ALEXSMITH"
"232","Bilal Powell","RB74","5","173","213","193.0","20.0","BILALPOWELL"
"233","Matt Cassel","QB34","6","173","173","173.0","0.0","MATTCASSEL"
"234","Justin Hunter","WR97","4","174","174","174.0","0.0","JUSTINHUNTER"
"235","E.J. Manuel","QB35","8","174","174","174.0","0.0","EJMANUEL"
"236","Harry Douglas","WR98","4","175","175","175.0","0.0","HARRYDOUGLAS"
"237","De'Anthony Thomas","RB75","9","177","177","177.0","0.0","DEANTHONYTHOMAS"
"238","Damien Williams","RB76","5","178","178","178.0","0.0","DAMIENWILLIAMS"
"239","Fred Jackson","RB77","9","180","216","198.0","18.0","FREDJACKSON"
"240","Jaelen Strong","WR99","9","186","186","186.0","0.0","JAELENSTRONG"
"241","Knile Davis","RB78","9","189","189","189.0","0.0","KNILEDAVIS"
"242","Toby Gerhart","RB79","8","199","199","199.0","0.0","TOBYGERHART"
"243","Aaron Dobson","WR100","4","200","200","200.0","0.0","AARONDOBSON"
"244","Landry Jones","QB36","11","205","205","205.0","0.0","LANDRYJONES"
"245","Blaine Gabbert","QB37","10","207","207","207.0","0.0","BLAINEGABBERT"
"246","Tre Mason","RB80","6","211","211","211.0","0.0","TREMASON"
"247","Zac Stacy","RB81","5","215","215","215.0","0.0","ZACSTACY"
"248","Breshad Perriman","WR101","9","221","221","221.0","0.0","BRESHADPERRIMAN"
"249","Dwayne Allen","TE30","10","223","223","223.0","0.0","DWAYNEALLEN"
"250","Josh Hill","TE31","11","226","226","226.0","0.0","JOSHHILL"
"251","Chris Gragg","TE32","8","229","229","229.0","0.0","CHRISGRAGG"
