"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Adrian Peterson","RB1","5","2","5","3.3","1.3","ADRIANPETERSON"
"2","Todd Gurley","RB2","6","2","5","3.3","1.3","TODDGURLEY"
"3","Devonta Freeman","RB3","10","1","16","4.8","6.5","DEVONTAFREEMAN"
"4","Julio Jones","WR1","10","3","8","5.5","2.5","JULIOJONES"
"5","Antonio Brown","WR2","11","3","12","7.3","3.3","ANTONIOBROWN"
"6","DeAngelo Williams","RB4","11","1","18","8.0","6.4","DEANGELOWILLIAMS"
"7","DeAndre Hopkins","WR3","9","3","13","8.5","4.2","DEANDREHOPKINS"
"8","Lamar Miller","RB5","5","5","16","10.5","3.9","LAMARMILLER"
"9","A.J. Green","WR4","7","8","14","11.8","2.3","AJGREEN"
"10","LeSean McCoy","RB6","8","9","18","13.3","3.5","LESEANMCCOY"
"11","Odell Beckham","WR5","11","13","14","13.5","0.5","ODELLBECKHAM"
"12","Brandon Marshall","WR6","5","6","19","14.0","4.9","BRANDONMARSHALL"
"13","Rob Gronkowski","TE1","4","7","57","19.5","21.7","ROBGRONKOWSKI"
"14","Demaryius Thomas","WR7","7","17","30","20.8","5.4","DEMARYIUSTHOMAS"
"15","Mark Ingram","RB7","11","15","39","22.3","9.9","MARKINGRAM"
"16","Calvin Johnson","WR8","9","17","25","22.3","3.3","CALVINJOHNSON"
"17","Christopher Ivory","RB8","5","11","36","23.3","9.1","CHRISIVORY"
"18","Matt Forte","RB9","7","20","26","23.8","2.5","MATTFORTE"
"19","Danny Woodhead","RB10","10","4","61","24.0","21.9","DANNYWOODHEAD"
"20","Latavius Murray","RB11","6","16","36","24.8","7.4","LATAVIUSMURRAY"
"21","Allen Robinson","WR9","8","12","34","26.0","8.4","ALLENROBINSON"
"22","Larry Fitzgerald","WR10","9","6","34","26.5","11.9","LARRYFITZGERALD"
"23","Doug Martin","RB12","6","10","42","28.0","12.2","DOUGMARTIN"
"24","Charcandrick West","RB13","9","11","42","28.5","13.0","CHARCANDRICKWEST"
"25","Tom Brady","QB1","4","27","33","28.5","2.6","TOMBRADY"
"26","Alshon Jeffery","WR11","7","19","48","31.0","11.5","ALSHONJEFFERY"
"27","Giovani Bernard","RB14","7","10","61","32.8","19.3","GIOVANIBERNARD"
"28","Emmanuel Sanders","WR12","7","25","44","33.3","7.0","EMMANUELSANDERS"
"29","Jonathan Stewart","RB15","5","23","46","33.8","10.8","JONATHANSTEWART"
"30","Mike Evans","WR13","6","22","44","34.0","7.8","MIKEEVANS"
"31","Tyler Eifert","TE2","7","7","71","34.5","23.1","TYLEREIFERT"
"32","Randall Cobb","WR14","7","22","67","35.5","18.3","RANDALLCOBB"
"33","Greg Olsen","TE3","5","29","57","36.5","11.9","GREGOLSEN"
"34","Amari Cooper","WR15","6","32","45","36.5","5.3","AMARICOOPER"
"35","David Johnson","RB16","9","9","74","37.5","25.8","DAVIDJOHNSON"
"36","Jarvis Landry","WR16","5","28","44","37.5","6.0","JARVISLANDRY"
"37","Cam Newton","QB2","5","27","69","40.5","16.6","CAMNEWTON"
"38","Darren McFadden","RB17","6","10","73","42.3","22.5","DARRENMCFADDEN"
"39","Dez Bryant","WR17","6","19","84","43.5","24.6","DEZBRYANT"
"40","T.J. Yeldon","RB18","8","40","49","44.0","4.1","TJYELDON"
"41","Eric Decker","WR18","5","37","50","45.0","4.9","ERICDECKER"
"42","Ronnie Hillman","RB19","7","20","56","45.3","14.9","RONNIEHILLMAN"
"43","Carson Palmer","QB3","9","38","60","47.3","9.6","CARSONPALMER"
"44","Aaron Rodgers","QB4","7","33","66","47.5","13.0","AARONRODGERS"
"45","C.J. Anderson","RB20","7","24","70","49.0","16.8","CJANDERSON"
"46","T.Y. Hilton","WR19","10","37","62","49.5","9.4","TYHILTON"
"47","Jeremy Maclin","WR20","9","41","65","53.0","9.2","JEREMYMACLIN"
"48","Jeremy Hill","RB21","7","40","74","53.5","12.5","JEREMYHILL"
"49","LeGarrette Blount","RB22","4","42","78","54.5","13.9","LEGARRETTEBLOUNT"
"50","DeMarco Murray","RB23","8","18","122","54.8","39.9","DEMARCOMURRAY"
"51","Allen Hurns","WR21","8","48","63","56.3","5.5","ALLENHURNS"
"52","Thomas Rawls","RB24","9","9","173","56.8","67.4","THOMASRAWLS"
"53","Eddie Lacy","RB25","7","39","90","56.8","20.2","EDDIELACY"
"54","Brandin Cooks","WR22","11","50","67","57.0","6.7","BRANDINCOOKS"
"55","Antonio Gates","TE4","10","29","75","58.0","18.0","ANTONIOGATES"
"56","Ben Roethlisberger","QB5","11","38","69","58.3","12.1","BENROETHLISBERGER"
"57","Andy Dalton","QB6","7","53","68","58.5","6.2","ANDYDALTON"
"58","Gary Barnidge","TE5","11","31","76","59.8","18.2","GARYBARNIDGE"
"59","Stefon Diggs","WR23","5","44","100","63.0","21.7","STEFONDIGGS"
"60","Martavis Bryant","WR24","11","50","98","63.3","20.2","MARTAVISBRYANT"
"61","Sammy Watkins","WR25","8","55","77","63.5","8.4","SAMMYWATKINS"
"62","Golden Tate","WR26","9","52","77","64.5","9.0","GOLDENTATE"
"63","James Jones","WR27","7","59","80","65.3","8.7","JAMESJONES"
"64","Frank Gore","RB26","10","23","151","65.8","50.0","FRANKGORE"
"65","Travis Kelce","TE6","9","31","85","67.0","21.1","TRAVISKELCE"
"66","Michael Crabtree","WR28","6","32","129","67.8","36.6","MICHAELCRABTREE"
"67","Drew Brees","QB7","11","60","81","69.5","7.5","DREWBREES"
"68","John Brown","WR29","9","45","98","70.5","19.5","JOHNBROWN"
"69","Donte Moncrief","WR30","10","55","96","74.0","15.5","DONTEMONCRIEF"
"70","Melvin Gordon","RB27","10","46","113","75.5","25.1","MELVINGORDON"
"71","Alfred Blue","RB28","9","70","82","77.3","4.4","ALFREDBLUE"
"72","Russell Wilson","QB8","9","66","92","79.0","11.6","RUSSELLWILSON"
"73","Vincent Jackson","WR31","6","63","98","79.8","16.3","VINCENTJACKSON"
"74","Javorius Allen","RB29","9","24","51","40.7","11.9","JAVORIUSALLEN"
"75","Brandon LaFell","WR32","4","58","104","81.0","21.1","BRANDONLAFELL"
"76","Benjamin Watson","TE7","11","71","109","85.8","14.6","BENJAMINWATSON"
"77","Danny Amendola","WR33","4","35","137","86.0","48.1","DANNYAMENDOLA"
"78","Delanie Walker","TE8","4","71","109","86.5","13.9","DELANIEWALKER"
"79","Antonio Andrews","RB30","4","73","114","86.8","16.5","ANTONIOANDREWS"
"80","Davante Adams","WR34","7","65","125","87.0","24.7","DAVANTEADAMS"
"81","Jordan Reed","TE9","8","75","115","87.0","16.5","JORDANREED"
"82","DeSean Jackson","WR35","8","54","102","87.8","19.6","DESEANJACKSON"
"83","Shane Vereen","RB31","11","51","128","89.3","28.1","SHANEVEREEN"
"84","Duke Johnson","RB32","11","72","113","89.5","18.0","DUKEJOHNSON"
"85","Steve Johnson","WR36","10","64","103","90.0","15.2","STEVIEJOHNSON"
"86","Matt Jones","RB33","8","73","128","91.3","22.3","MATTJONES"
"87","Michael Floyd","WR37","9","52","107","91.8","23.0","MICHAELFLOYD"
"88","Kendall Wright","WR38","4","80","120","92.0","16.2","KENDALLWRIGHT"
"89","Eli Manning","QB9","11","81","112","92.3","11.8","ELIMANNING"
"90","Pierre Garcon","WR39","8","84","100","92.8","5.7","PIERREGARCON"
"91","Charles Sims","RB34","6","61","139","94.5","29.0","CHARLESSIMS"
"92","Blake Bortles","QB10","8","88","112","94.5","10.1","BLAKEBORTLES"
"93","James Starks","RB35","7","72","124","94.8","19.8","JAMESSTARKS"
"94","Jordan Matthews","WR40","8","77","104","94.8","10.7","JORDANMATTHEWS"
"95","Philip Rivers","QB11","10","66","181","95.8","49.2","PHILIPRIVERS"
"96","Travis Benjamin","WR41","11","64","152","96.5","35.5","TRAVISBENJAMIN"
"97","C.J. Spiller","RB36","11","72","148","97.0","30.1","CJSPILLER"
"98","Kamar Aiken","WR42","9","93","110","98.3","7.0","KAMARAIKEN"
"99","Jeremy Langford","RB37","7","70","122","100.5","18.9","JEREMYLANGFORD"
