"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"52","Jay Cutler","QB19","vs.  DEN","22","73","51.9","10.2","JAYCUTLER"
"53","Jordan Matthews","WR20","vs.  TB","9","94","55.6","11.7","JORDANMATTHEWS"
"54","Sammy Watkins","WR21","at  NE","32","99","57.8","15.3","SAMMYWATKINS"
"55","Stefon Diggs","WR22","vs.  GB","31","94","60.0","15.3","STEFONDIGGS"
"56","Jeremy Langford","RB13","vs.  DEN","15","175","60.8","21.6","JEREMYLANGFORD"
"57","Steve Johnson","WR23","vs.  KC","5","85","59.6","15.1","STEVIEJOHNSON"
"58","Justin Forsett","RB14","vs.  STL","15","94","62.1","12.1","JUSTINFORSETT"
"59","Tyler Eifert","TE3","at  ARI","41","141","62.6","14.1","TYLEREIFERT"
"60","Frank Gore","RB15","at  ATL","15","82","64.0","12.0","FRANKGORE"
"61","Joe Flacco","QB20","vs.  STL","35","72","58.3","7.3","JOEFLACCO"
"62","Brandon LaFell","WR24","vs.  BUF","37","95","64.6","14.9","BRANDONLAFELL"
"63","Travis Kelce","TE4","at  SD","14","112","64.7","14.2","TRAVISKELCE"
"64","Jeremy Maclin","WR25","at  SD","37","95","65.7","13.3","JEREMYMACLIN"
"65","Jordan Reed","TE5","at  CAR","34","106","65.9","11.7","JORDANREED"
"66","Davante Adams","WR26","at  MIN","18","94","66.1","14.4","DAVANTEADAMS"
"67","James Starks","RB16","at  MIN","34","142","68.1","16.5","JAMESSTARKS"
"68","Matt Hasselbeck","QB21","at  ATL","35","83","62.5","8.2","MATTHASSELBECK"
"69","Antonio Gates","TE6","vs.  KC","41","127","67.8","15.0","ANTONIOGATES"
"70","Jameis Winston","QB22","at  PHI","35","83","60.1","6.5","JAMEISWINSTON"
"71","Giovani Bernard","RB17","at  ARI","39","98","69.5","11.9","GIOVANIBERNARD"
"72","Brock Osweiler","QB23","at  CHI","28","102","63.7","8.3","BROCKOSWEILER"
"73","Emmanuel Sanders","WR27","at  CHI","18","130","72.3","16.6","EMMANUELSANDERS"
"74","Jonathan Stewart","RB18","vs.  WAS","24","103","74.5","17.6","JONATHANSTEWART"
"75","Doug Martin","RB19","at  PHI","25","93","74.7","9.8","DOUGMARTIN"
"76","LeGarrette Blount","RB20","vs.  BUF","40","145","74.9","15.9","LEGARRETTEBLOUNT"
"77","T.J. Yeldon","RB21","vs.  TEN","6","129","76.0","16.7","TJYELDON"
"78","Golden Tate","WR28","vs.  OAK","46","114","76.2","12.8","GOLDENTATE"
"79","Kamar Aiken","WR29","vs.  STL","47","115","76.3","10.9","KAMARAIKEN"
"80","Teddy Bridgewater","QB24","vs.  GB","52","83","67.7","5.8","TEDDYBRIDGEWATER"
"81","Delanie Walker","TE7","at  JAC","50","127","82.5","16.6","DELANIEWALKER"
"82","Kirk Cousins","QB25","at  CAR","21","102","69.5","10.9","KIRKCOUSINS"
"83","Rishard Matthews","WR30","vs.  DAL","39","109","85.1","9.6","RISHARDMATTHEWS"
"84","Marvin Jones","WR31","at  ARI","33","117","87.8","14.4","MARVINJONES"
"85","Jimmy Graham","TE8","vs.  SF","14","140","88.1","18.5","JIMMYGRAHAM"
"86","Donte Moncrief","WR32","at  ATL","45","130","87.4","12.6","DONTEMONCRIEF"
"87","Tavon Austin","WR33","at  BAL","33","120","89.0","14.9","TAVONAUSTIN"
"88","Chris Johnson","RB22","vs.  CIN","37","165","90.1","15.4","CHRISJOHNSON"
"89","Jason Witten","TE9","at  MIA","50","121","90.4","13.2","JASONWITTEN"
"90","John Brown","WR34","vs.  CIN","56","131","91.5","11.9","JOHNBROWN"
"91","Case Keenum","QB26","at  BAL","38","102","73.5","11.3","CASEKEENUM"
"92","Pierre Garcon","WR35","at  CAR","54","137","94.7","13.8","PIERREGARCON"
"93","Matt Jones","RB23","at  CAR","56","123","96.4","12.6","MATTJONES"
"94","Eric Ebron","TE10","vs.  OAK","57","124","98.0","15.0","ERICEBRON"
"95","Michael Floyd","WR36","vs.  CIN","61","141","96.6","11.3","MICHAELFLOYD"
"96","Martellus Bennett","TE11","vs.  DEN","50","156","99.4","17.5","MARTELLUSBENNETT"
"97","Jacob Tamme","TE12","vs.  IND","41","141","99.9","14.0","JACOBTAMME"
"98","DeSean Jackson","WR37","at  CAR","60","170","101.6","12.7","DESEANJACKSON"
"99","Ronnie Hillman","RB24","at  CHI","74","161","100.6","13.4","RONNIEHILLMAN"
"100","Jamison Crowder","WR38","at  CAR","67","146","101.0","13.6","JAMISONCROWDER"
"101","Nate Washington","WR39","vs.  NYJ","39","138","103.5","13.8","NATEWASHINGTON"
"102","Doug Baldwin","WR40","vs.  SF","42","153","102.7","13.8","DOUGBALDWIN"
"103","Theo Riddick","RB25","vs.  OAK","29","141","103.1","17.2","THEORIDDICK"
"104","Dorial Green-Beckham","WR41","at  JAC","54","142","106.6","13.9","DORIALGREENBECKHAM"
"105","Chris Givens","WR42","vs.  STL","72","136","108.6","14.4","CHRISGIVENS"
"106","Charles Clay","TE13","at  NE","78","138","109.1","13.4","CHARLESCLAY"
"107","Karlos Williams","RB26","at  NE","67","170","109.2","17.7","KARLOSWILLIAMS"
"108","Ted Ginn","WR43","vs.  WAS","84","157","110.5","12.3","TEDGINN"
"109","Robert Woods","WR44","at  NE","51","154","110.0","15.9","ROBERTWOODS"
"110","James Jones","WR45","at  MIN","79","167","111.5","13.2","JAMESJONES"
"111","Charles Sims","RB27","at  PHI","78","150","112.8","12.9","CHARLESSIMS"
"112","Cecil Shorts","WR46","vs.  NYJ","81","142","113.8","11.9","CECILSHORTS"
"113","Antonio Andrews","RB28","at  JAC","77","157","115.2","15.2","ANTONIOANDREWS"
"114","Melvin Gordon","RB29","vs.  KC","87","164","115.8","14.6","MELVINGORDON"
"115","Jeremy Hill","RB30","at  ARI","67","176","120.8","16.4","JEREMYHILL"
"116","Shaun Draughn","RB31","at  SEA","76","158","119.2","18.9","SHAUNDRAUGHN"
"117","Harry Douglas","WR47","at  JAC","69","148","120.2","13.6","HARRYDOUGLAS"
"118","Crockett Gillmore","TE14","vs.  STL","86","152","123.1","11.2","CROCKETTGILLMORE"
"119","Andre Ellington","RB32","vs.  CIN","40","165","123.3","18.0","ANDREELLINGTON"
"120","Anquan Boldin","WR48","at  SEA","74","175","111.9","15.1","ANQUANBOLDIN"
"121","Terrance Williams","WR49","at  MIA","89","162","123.3","12.3","TERRANCEWILLIAMS"
"122","Julius Thomas","TE15","vs.  TEN","96","157","125.9","12.3","JULIUSTHOMAS"
"123","Andre Johnson","WR50","at  ATL","86","151","122.1","11.7","ANDREJOHNSON"
"124","Dontrelle Inman","WR51","vs.  KC","79","173","124.5","15.8","DONTRELLEINMAN"
"125","T.J. Yates","QB27","vs.  NYJ","62","113","92.8","14.6","TJYATES"
"126","Chris Thompson","RB33","at  CAR","90","160","125.0","13.8","CHRISTHOMPSON"
"127","Darren Sproles","RB34","vs.  TB","58","170","126.8","18.5","DARRENSPROLES"
"128","Zach Ertz","TE16","vs.  TB","84","174","128.6","15.5","ZACHERTZ"
"129","C.J. Anderson","RB35","at  CHI","80","177","129.8","15.6","CJANDERSON"
"130","Joique Bell","RB36","vs.  OAK","77","167","129.2","14.3","JOIQUEBELL"
"131","Richard Rodgers","TE17","at  MIN","81","155","130.5","12.2","RICHARDRODGERS"
"132","Blaine Gabbert","QB28","at  SEA","65","113","104.1","9.8","BLAINEGABBERT"
"133","Coby Fleener","TE18","at  ATL","88","178","128.7","15.0","COBYFLEENER"
"134","Mike Wallace","WR52","vs.  GB","103","176","132.4","9.0","MIKEWALLACE"
"135","Leonard Hankerson","WR53","vs.  IND","82","175","129.2","14.5","LEONARDHANKERSON"
"136","Alfred Blue","RB37","vs.  NYJ","97","165","136.6","12.5","ALFREDBLUE"
"137","Dexter McCluster","RB38","at  JAC","90","170","137.8","16.0","DEXTERMCCLUSTER"
"138","James White","RB39","vs.  BUF","88","170","136.5","16.1","JAMESWHITE"
"139","Cole Beasley","WR54","at  MIA","86","165","135.0","12.1","COLEBEASLEY"
"140","Devin Funchess","WR55","vs.  WAS","81","167","136.6","13.4","DEVINFUNCHESS"
"141","Kyle Rudolph","TE19","vs.  GB","114","166","141.4","8.7","KYLERUDOLPH"
"142","Kenny Britt","WR56","at  BAL","95","171","143.2","12.9","KENNYBRITT"
"143","Tyler Lockett","WR57","vs.  SF","102","180","144.3","11.3","TYLERLOCKETT"
"144","Roddy White","WR58","vs.  IND","98","168","145.4","11.5","RODDYWHITE"
"145","Jay Ajayi","RB40","vs.  DAL","97","176","152.4","16.9","JAYAJAYI"
"146","Marquess Wilson","WR59","vs.  DEN","110","170","144.9","10.7","MARQUESSWILSON"
"147","Alfred Morris","RB41","at  CAR","87","179","154.5","16.7","ALFREDMORRIS"
"148","Torrey Smith","WR60","at  SEA","125","174","152.0","10.1","TORREYSMITH"
"149","Lance Moore","WR61","vs.  OAK","108","180","148.8","14.9","LANCEMOORE"
"150","Vincent Jackson","WR62","at  PHI","89","171","128.6","17.3","VINCENTJACKSON"
"151","Wes Welker","WR63","at  BAL","97","177","147.2","14.2","WESWELKER"
"152","Ameer Abdullah","RB42","vs.  OAK","108","176","156.9","11.9","AMEERABDULLAH"
"153","Eddie Lacy","RB43","at  MIN","105","177","153.4","18.5","EDDIELACY"
"154","Nelson Agholor","WR64","vs.  TB","124","176","154.4","11.6","NELSONAGHOLOR"
"155","Ahmad Bradshaw","RB44","at  ATL","109","178","154.6","12.7","AHMADBRADSHAW"
"156","Jordan Cameron","TE20","vs.  DAL","110","178","151.9","14.3","JORDANCAMERON"
"157","Kenny Stills","WR65","vs.  DAL","121","177","159.0","11.1","KENNYSTILLS"
"158","Ladarius Green","TE21","vs.  KC","116","178","150.5","10.5","LADARIUSGREEN"
"159","Geno Smith","QB29","at  HOU","52","113","102.4","12.8","GENOSMITH"
"160","Philly Brown","WR66","vs.  WAS","115","180","160.7","11.8","PHILLYBROWN"
"161","Mohamed Sanu","WR67","at  ARI","125","178","159.9","10.0","MOHAMEDSANU"
"162","Jermaine Kearse","WR68","vs.  SF","103","179","156.1","14.6","JERMAINEKEARSE"
"163","Clive Walford","TE22","at  DET","125","180","157.1","13.2","CLIVEWALFORD"
"164","Jonathan Grimes","RB45","vs.  NYJ","99","178","158.8","17.4","JONATHANGRIMES"
"165","Austin Seferian-Jenkins","TE23","at  PHI","119","178","155.5","14.5","AUSTINSEFERIANJENKINS"
"166","Malcom Floyd","WR69","vs.  KC","99","176","155.2","16.7","MALCOMFLOYD"
"167","Jared Cook","TE24","at  BAL","119","180","157.2","17.1","JAREDCOOK"
"168","Matt Forte","RB46","vs.  DEN","34","173","150.7","36.7","MATTFORTE"
"169","Denard Robinson","RB47","vs.  TEN","121","179","165.8","14.2","DENARDROBINSON"
"170","Marcel Reece","RB48","at  DET","123","179","167.0","13.0","MARCELREECE"
"171","Aaron Dobson","WR70","vs.  BUF","120","177","163.4","14.4","AARONDOBSON"
"172","Garrett Celek","TE25","at  SEA","124","180","161.5","17.2","GARRETTCELEK"
"173","Brandon Bolden","RB49","vs.  BUF","139","179","170.0","10.4","BRANDONBOLDEN"
"174","Jaron Brown","WR71","vs.  CIN","118","177","164.5","12.3","JARONBROWN"
"175","Keshawn Martin","WR72","vs.  BUF","107","176","162.1","13.5","KESHAWNMARTIN"
"176","Brian Quick","WR73","at  BAL","85","176","160.6","17.9","BRIANQUICK"
"177","De'Anthony Thomas","RB50","at  SD","49","179","153.7","22.5","DEANTHONYTHOMAS"
"178","Chris Polk","RB51","vs.  NYJ","137","179","165.8","10.3","CHRISPOLK"
"179","Owen Daniels","TE26","at  CHI","120","180","160.2","14.7","OWENDANIELS"
"180","Marqise Lee","WR74","vs.  TEN","130","175","157.7","12.7","MARQISELEE"
"181","Chris Hogan","WR75","at  NE","124","176","156.1","13.2","CHRISHOGAN"
"182","Vernon Davis","TE27","at  CHI","137","180","157.7","12.2","VERNONDAVIS"
"183","Zach Miller","TE28","vs.  DEN","84","180","163.7","20.2","ZACHMILLER"
"184","Griff Whalen","WR76","at  ATL","124","177","161.8","13.3","GRIFFWHALEN"
"185","Bilal Powell","RB52","at  HOU","120","179","156.7","17.1","BILALPOWELL"
"186","Marlon Brown","WR77","vs.  STL","151","180","171.0","8.7","MARLONBROWN"
"187","Thomas Rawls","RB53","vs.  SF","87","179","160.9","25.7","THOMASRAWLS"
"188","Riley Cooper","WR78","vs.  TB","125","175","160.6","13.0","RILEYCOOPER"
"189","David Cobb","RB54","at  JAC","143","178","159.0","10.5","DAVIDCOBB"
"190","Nick Foles","QB30","at  BAL","73","108","100.4","11.5","NICKFOLES"
"191","Kyle Juszczyk","RB55","vs.  STL","145","177","162.2","9.7","KYLEJUSZCZYK"
"192","Andre Holmes","WR79","at  DET","143","177","162.8","10.8","ANDREHOLMES"
"193","Tevin Coleman","RB56","vs.  IND","154","176","166.1","8.0","TEVINCOLEMAN"
"194","Josh Huff","WR80","vs.  TB","134","180","159.5","17.0","JOSHHUFF"
"195","Mike Tolbert","RB57","vs.  WAS","147","179","162.5","9.4","MIKETOLBERT"
"196","Charles Johnson","WR81","vs.  GB","138","178","163.3","10.8","CHARLESJOHNSON"
"197","Albert Wilson","WR82","at  SD","139","175","161.1","8.9","ALBERTWILSON"
"198","Bryan Walters","WR83","vs.  TEN","133","177","161.9","12.2","BRYANWALTERS"
"199","Scott Chandler","TE29","vs.  BUF","127","180","160.1","14.3","SCOTTCHANDLER"
"200","Brent Celek","TE30","vs.  TB","140","178","162.3","10.8","BRENTCELEK"
"201","Paul Richardson","WR84","vs.  SF","111","177","157.5","18.5","PAULRICHARDSON"
"202","Quinton Patton","WR85","at  SEA","134","155","146.6","7.6","QUINTONPATTON"
"203","Dwayne Allen","TE31","at  ATL","123","180","154.1","16.3","DWAYNEALLEN"
"204","Jeremy Kerley","WR86","at  HOU","152","177","161.8","7.5","JEREMYKERLEY"
"205","Javorius Allen","RB58","vs.  STL","151","180","169.8","8.3","JAVORIUSALLEN"
"206","David Johnson","RB59","vs.  CIN","147","179","163.9","10.9","DAVIDJOHNSON"
"207","Matt Cassel","QB31","at  MIA","108","113","109.3","2.2","MATTCASSEL"
"208","Adam Humphries","WR87","at  PHI","115","175","155.4","22.6","ADAMHUMPHRIES"
"209","Jerricho Cotchery","WR88","vs.  WAS","144","179","166.7","10.0","JERRICHOCOTCHERY"
"210","Kendall Gaskins","RB60","at  SEA","142","176","165.3","10.0","KENDALLGASKINS"
"211","Ka'Deem Carey","RB61","vs.  DEN","149","179","166.4","10.8","KADEEMCAREY"
"212","Jermaine Gresham","TE32","vs.  CIN","132","173","157.4","14.8","JERMAINEGRESHAM"
"213","Miles Austin","WR89","vs.  TB","152","176","167.5","8.1","MILESAUSTIN"
"214","Javontee Herndon","WR90","vs.  KC","130","177","155.3","21.4","JAVONTEEHERNDON"
"215","Anthony Fasano","TE33","at  JAC","152","178","165.8","8.8","ANTHONYFASANO"
"216","Ryan Griffin","TE34","vs.  NYJ","143","145","144.3","0.9","RYANGRIFFIN"
"217","Seth Roberts","WR91","at  DET","163","174","169.2","3.8","SETHROBERTS"
"218","Mychal Rivera","TE35","at  DET","141","166","150.0","11.3","MYCHALRIVERA"
"219","Jerick McKinnon","RB62","vs.  GB","153","177","163.5","10.7","JERICKMCKINNON"
"220","Maxx Williams","TE36","vs.  STL","140","178","156.3","16.0","MAXXWILLIAMS"
"221","Jamize Olawale","RB63","at  DET","132","175","158.0","18.7","JAMIZEOLAWALE"
"222","Tre Mason","RB64","at  BAL","153","179","168.8","9.9","TREMASON"
"223","Greg Jennings","WR92","vs.  DAL","157","160","158.3","1.2","GREGJENNINGS"
"224","Jeff Janis","WR93","at  MIN","155","178","169.8","9.4","JEFFJANIS"
"225","Christine Michael","RB65","","164","169","166.7","2.1","CHRISTINEMICHAEL"
"226","Benny Cunningham","RB66","at  BAL","166","171","168.3","2.1","BENNYCUNNINGHAM"
"227","Justin Hardy","WR94","vs.  IND","160","174","168.7","6.2","JUSTINHARDY"
"228","Kenbrell Thompkins","WR95","at  HOU","139","176","157.5","18.5","KENBRELLTHOMPKINS"
"229","Taiwan Jones","RB67","at  DET","154","174","164.0","10.0","TAIWANJONES"
"230","Matt Asiata","RB68","vs.  GB","167","170","168.5","1.5","MATTASIATA"
"231","Jerome Simpson","WR96","at  SEA","167","175","171.0","4.0","JEROMESIMPSON"
"232","Vance McDonald","TE37","at  SEA","171","174","172.5","1.5","VANCEMCDONALD"
