"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"47","Jonathan Stewart","RB10","at  DAL","3","93","49.7","17.4","JONATHANSTEWART"
"48","Martavis Bryant","WR20","at  SEA","5","103","51.8","19.7","MARTAVISBRYANT"
"49","Jameis Winston","QB17","at  IND","20","66","49.0","10.2","JAMEISWINSTON"
"50","Tyler Eifert","TE3","vs.  STL","7","88","54.0","11.6","TYLEREIFERT"
"51","Lamar Miller","RB11","at  NYJ","24","107","52.8","12.9","LAMARMILLER"
"52","Christopher Ivory","RB12","vs.  MIA","15","106","55.2","19.4","CHRISIVORY"
"53","Josh McCown","QB18","vs.  BAL","18","108","47.2","16.2","JOSHMCCOWN"
"54","Steve Johnson","WR21","at  JAC","24","117","59.5","12.4","STEVIEJOHNSON"
"55","Delanie Walker","TE4","vs.  OAK","14","88","61.8","12.4","DELANIEWALKER"
"56","Javorius Allen","RB13","at  CLE","3","109","60.7","16.6","JAVORIUSALLEN"
"57","Jordan Reed","TE5","vs.  NYG","36","101","65.8","14.2","JORDANREED"
"58","DeAngelo Williams","RB14","at  SEA","25","117","66.3","17.8","DEANGELOWILLIAMS"
"59","T.Y. Hilton","WR22","vs.  TB","18","102","67.9","15.3","TYHILTON"
"60","Jay Cutler","QB19","at  GB","35","102","57.5","9.8","JAYCUTLER"
"61","Giovani Bernard","RB15","vs.  STL","6","122","67.0","21.3","GIOVANIBERNARD"
"62","Ryan Fitzpatrick","QB20","vs.  MIA","35","73","60.9","7.7","RYANFITZPATRICK"
"63","Danny Woodhead","RB16","at  JAC","1","135","68.8","26.8","DANNYWOODHEAD"
"64","Jeremy Maclin","WR23","vs.  BUF","26","118","70.8","14.8","JEREMYMACLIN"
"65","Kirk Cousins","QB21","vs.  NYG","13","108","60.3","14.5","KIRKCOUSINS"
"66","Allen Hurns","WR24","vs.  SD","32","103","74.2","16.3","ALLENHURNS"
"67","Golden Tate","WR25","vs.  PHI","2","139","74.6","18.8","GOLDENTATE"
"68","Stefon Diggs","WR26","at  ATL","37","115","75.3","15.7","STEFONDIGGS"
"69","Jordan Matthews","WR27","at  DET","34","136","75.4","19.2","JORDANMATTHEWS"
"70","Latavius Murray","RB17","at  TEN","24","125","74.8","15.3","LATAVIUSMURRAY"
"71","Sammy Watkins","WR28","at  KC","29","117","76.2","17.2","SAMMYWATKINS"
"72","Antonio Gates","TE6","at  JAC","23","111","76.4","13.0","ANTONIOGATES"
"73","Matt Forte","RB18","at  GB","1","160","73.8","24.1","MATTFORTE"
"74","Brandon LaFell","WR29","at  DEN","40","121","77.2","15.2","BRANDONLAFELL"
"75","Eddie Lacy","RB19","vs.  CHI","24","152","77.9","19.6","EDDIELACY"
"76","Davante Adams","WR30","vs.  CHI","33","118","79.6","14.8","DAVANTEADAMS"
"77","Travis Kelce","TE7","vs.  BUF","14","142","80.9","16.9","TRAVISKELCE"
"78","Chris Johnson","RB20","at  SF","24","109","79.7","17.2","CHRISJOHNSON"
"79","Frank Gore","RB21","vs.  TB","40","175","80.9","20.9","FRANKGORE"
"80","Ryan Tannehill","QB22","at  NYJ","19","108","71.3","14.3","RYANTANNEHILL"
"81","Mark Sanchez","QB23","at  DET","17","108","68.7","12.6","MARKSANCHEZ"
"82","DeSean Jackson","WR31","vs.  NYG","33","115","87.3","14.9","DESEANJACKSON"
"83","Danny Amendola","WR32","at  DEN","28","127","71.8","21.7","DANNYAMENDOLA"
"84","Kamar Aiken","WR33","at  CLE","30","155","87.4","17.6","KAMARAIKEN"
"85","Tyrod Taylor","QB24","at  KC","57","113","78.2","15.5","TYRODTAYLOR"
"86","Jason Witten","TE8","vs.  CAR","47","129","90.2","13.1","JASONWITTEN"
"87","John Brown","WR34","at  SF","45","122","89.5","14.0","JOHNBROWN"
"88","Brock Osweiler","QB25","vs.  NE","38","113","74.6","13.6","BROCKOSWEILER"
"89","Vincent Jackson","WR35","at  IND","42","117","91.8","11.3","VINCENTJACKSON"
"90","Alfred Blue","RB22","vs.  NO","1","173","90.6","21.9","ALFREDBLUE"
"91","Gary Barnidge","TE9","vs.  BAL","14","140","87.0","21.0","GARYBARNIDGE"
"92","Jimmy Graham","TE10","vs.  PIT","50","140","94.2","19.2","JIMMYGRAHAM"
"93","Alex Smith","QB26","vs.  BUF","55","108","85.4","19.6","ALEXSMITH"
"94","Emmanuel Sanders","WR36","vs.  NE","47","130","92.0","17.2","EMMANUELSANDERS"
"95","Willie Snead","WR37","at  HOU","49","139","90.4","16.6","WILLIESNEAD"
"96","LeGarrette Blount","RB23","at  DEN","68","146","96.7","11.9","LEGARRETTEBLOUNT"
"97","Travis Benjamin","WR38","vs.  BAL","32","164","93.9","21.6","TRAVISBENJAMIN"
"98","Matt Hasselbeck","QB27","vs.  TB","36","108","75.4","16.5","MATTHASSELBECK"
"99","James Jones","WR39","vs.  CHI","44","133","101.1","12.8","JAMESJONES"
"100","Marvin Jones","WR40","vs.  STL","51","159","102.3","17.3","MARVINJONES"
"101","Rishard Matthews","WR41","at  NYJ","48","133","103.8","12.1","RISHARDMATTHEWS"
"102","Ronnie Hillman","RB24","vs.  NE","68","177","106.0","16.9","RONNIEHILLMAN"
"103","Benjamin Watson","TE11","at  HOU","76","172","109.4","17.6","BENJAMINWATSON"
"104","Antonio Andrews","RB25","vs.  OAK","62","159","108.6","17.9","ANTONIOANDREWS"
"105","Shaun Draughn","RB26","vs.  ARI","59","148","108.4","13.0","SHAUNDRAUGHN"
"106","Heath Miller","TE12","at  SEA","67","145","107.8","16.5","HEATHMILLER"
"107","Nate Washington","WR42","vs.  NO","46","148","113.6","15.5","NATEWASHINGTON"
"108","Donte Moncrief","WR43","vs.  TB","60","151","113.4","14.4","DONTEMONCRIEF"
"109","Cecil Shorts","WR44","vs.  NO","52","161","115.9","18.2","CECILSHORTS"
"110","Doug Baldwin","WR45","vs.  PIT","58","144","114.1","14.0","DOUGBALDWIN"
"111","Jeremy Langford","RB27","at  GB","59","175","114.6","24.0","JEREMYLANGFORD"
"112","Julius Thomas","TE13","vs.  SD","71","166","119.3","17.4","JULIUSTHOMAS"
"113","Kendall Wright","WR46","vs.  OAK","47","165","111.7","19.9","KENDALLWRIGHT"
"114","Rueben Randle","WR47","at  WAS","53","167","120.9","16.3","RUEBENRANDLE"
"115","Devin Funchess","WR48","at  DAL","64","158","121.1","14.7","DEVINFUNCHESS"
"116","Duke Johnson","RB28","vs.  BAL","53","162","120.6","16.3","DUKEJOHNSON"
"117","Crockett Gillmore","TE14","at  CLE","50","157","120.6","19.8","CROCKETTGILLMORE"
"118","Jeremy Hill","RB29","vs.  STL","77","170","122.5","17.3","JEREMYHILL"
"119","Anquan Boldin","WR49","vs.  ARI","69","165","120.9","17.8","ANQUANBOLDIN"
"120","Tavon Austin","WR50","at  CIN","66","155","121.7","13.5","TAVONAUSTIN"
"121","Theo Riddick","RB30","vs.  PHI","48","172","121.4","17.9","THEORIDDICK"
"122","Michael Floyd","WR51","at  SF","49","163","118.8","19.2","MICHAELFLOYD"
"123","Terrance Williams","WR52","vs.  CAR","59","169","125.7","16.4","TERRANCEWILLIAMS"
"124","Matt Jones","RB31","vs.  NYG","76","167","126.1","14.6","MATTJONES"
"125","Ted Ginn","WR53","at  DAL","68","162","130.1","12.6","TEDGINN"
"126","Jacob Tamme","TE15","vs.  MIN","57","166","128.4","15.4","JACOBTAMME"
"127","Charcandrick West","RB32","vs.  BUF","40","178","108.6","36.5","CHARCANDRICKWEST"
"128","Pierre Garcon","WR54","vs.  NYG","74","149","128.8","14.5","PIERREGARCON"
"129","Spencer Ware","RB33","vs.  BUF","3","178","124.7","32.2","SPENCERWARE"
"130","Charles Sims","RB34","at  IND","100","173","132.3","16.2","CHARLESSIMS"
"131","Charles Clay","TE16","at  KC","41","174","129.4","18.1","CHARLESCLAY"
"132","Darren Sproles","RB35","at  DET","77","179","130.3","20.7","DARRENSPROLES"
"133","Marquess Wilson","WR55","at  GB","62","168","130.5","22.4","MARQUESSWILSON"
"134","Brent Celek","TE17","at  DET","74","176","131.5","24.6","BRENTCELEK"
"135","Tyler Lockett","WR56","vs.  PIT","45","172","133.1","19.9","TYLERLOCKETT"
"136","Zach Miller","TE18","at  GB","31","166","127.0","23.7","ZACHMILLER"
"137","Richard Rodgers","TE19","vs.  CHI","65","166","134.5","18.4","RICHARDRODGERS"
"138","James Starks","RB36","vs.  CHI","77","179","137.5","18.2","JAMESSTARKS"
"139","Shane Vereen","RB37","at  WAS","63","170","135.3","16.3","SHANEVEREEN"
"140","Jamison Crowder","WR57","vs.  NYG","82","159","134.4","13.0","JAMISONCROWDER"
"141","Tevin Coleman","RB38","vs.  MIN","53","179","127.6","38.5","TEVINCOLEMAN"
"142","Melvin Gordon","RB39","at  JAC","100","173","140.3","16.0","MELVINGORDON"
"143","Rashad Jennings","RB40","at  WAS","107","178","140.9","16.9","RASHADJENNINGS"
"144","Teddy Bridgewater","QB28","at  ATL","52","113","95.6","17.3","TEDDYBRIDGEWATER"
"145","Matt Schaub","QB29","at  CLE","4","113","99.9","19.0","MATTSCHAUB"
"146","Kyle Rudolph","TE20","at  ATL","88","180","141.2","17.0","KYLERUDOLPH"
"147","James White","RB41","at  DEN","98","179","139.1","19.6","JAMESWHITE"
"148","Dontrelle Inman","WR58","at  JAC","81","169","143.2","13.4","DONTRELLEINMAN"
"149","Eric Ebron","TE21","vs.  PHI","63","179","144.3","19.0","ERICEBRON"
"150","Ahmad Bradshaw","RB42","vs.  TB","93","179","146.3","17.3","AHMADBRADSHAW"
"151","Robert Woods","WR59","at  KC","73","177","145.5","13.1","ROBERTWOODS"
"152","Dwayne Harris","WR60","at  WAS","56","169","146.1","17.6","DWAYNEHARRIS"
"153","Dorial Green-Beckham","WR61","vs.  OAK","61","177","149.2","16.6","DORIALGREENBECKHAM"
"154","Marques Colston","WR62","at  HOU","78","173","149.8","13.7","MARQUESCOLSTON"
"155","Chris Givens","WR63","at  CLE","76","176","149.7","13.8","CHRISGIVENS"
"156","Coby Fleener","TE22","vs.  TB","83","180","149.7","18.7","COBYFLEENER"
"157","Vernon Davis","TE23","vs.  NE","75","180","151.4","17.9","VERNONDAVIS"
"158","Andre Johnson","WR64","vs.  TB","72","177","155.7","14.2","ANDREJOHNSON"
"159","C.J. Anderson","RB43","vs.  NE","123","178","159.5","13.4","CJANDERSON"
"160","Ameer Abdullah","RB44","vs.  PHI","106","178","157.5","18.3","AMEERABDULLAH"
"161","Karlos Williams","RB45","at  KC","119","179","156.8","15.9","KARLOSWILLIAMS"
"162","Roddy White","WR65","vs.  MIN","85","171","158.9","13.0","RODDYWHITE"
"163","Jonathan Grimes","RB46","vs.  NO","98","179","162.6","16.5","JONATHANGRIMES"
"164","Bilal Powell","RB47","vs.  MIA","112","179","164.1","12.9","BILALPOWELL"
"165","Chris Thompson","RB48","vs.  NYG","114","179","165.1","14.2","CHRISTHOMPSON"
"166","Kenny Stills","WR66","at  NYJ","95","179","163.2","12.2","KENNYSTILLS"
"167","Andre Ellington","RB49","at  SF","90","179","162.4","15.2","ANDREELLINGTON"
"168","J.J. Nelson","WR67","at  SF","135","177","165.9","8.7","JJNELSON"
"169","C.J. Spiller","RB50","at  HOU","135","179","165.0","13.4","CJSPILLER"
"170","Mike Wallace","WR68","at  ATL","92","177","165.0","12.5","MIKEWALLACE"
"171","Jordan Cameron","TE24","at  NYJ","86","180","161.1","19.0","JORDANCAMERON"
"172","Lance Moore","WR69","vs.  PHI","88","177","156.4","17.3","LANCEMOORE"
"173","Harry Douglas","WR70","vs.  OAK","80","176","155.3","15.1","HARRYDOUGLAS"
"174","Johnny Manziel","QB30","vs.  BAL","46","113","99.7","23.6","JOHNNYMANZIEL"
"175","Andrew Hawkins","WR71","vs.  BAL","99","176","160.9","12.2","ANDREWHAWKINS"
"176","Jermaine Kearse","WR72","vs.  PIT","91","179","162.8","15.2","JERMAINEKEARSE"
"177","Torrey Smith","WR73","vs.  ARI","138","177","171.0","8.0","TORREYSMITH"
"178","Cole Beasley","WR74","vs.  CAR","69","177","150.6","25.2","COLEBEASLEY"
"179","Austin Seferian-Jenkins","TE25","at  IND","104","180","165.0","16.9","AUSTINSEFERIANJENKINS"
"180","Brian Hartline","WR75","vs.  BAL","132","177","164.3","9.3","BRIANHARTLINE"
"181","Isaiah Crowell","RB51","vs.  BAL","123","179","163.4","14.4","ISAIAHCROWELL"
"182","Owen Daniels","TE26","vs.  NE","98","180","170.4","16.4","OWENDANIELS"
"183","Blaine Gabbert","QB31","vs.  ARI","83","113","109.9","8.0","BLAINEGABBERT"
"184","Cody Latimer","WR76","vs.  NE","96","177","162.4","17.3","CODYLATIMER"
"185","Keshawn Martin","WR77","at  DEN","97","176","153.6","19.3","KESHAWNMARTIN"
"186","Jerricho Cotchery","WR78","at  DAL","113","178","159.1","15.2","JERRICHOCOTCHERY"
"187","Chris Hogan","WR79","at  KC","131","180","161.8","13.9","CHRISHOGAN"
"188","T.J. Yates","QB32","vs.  NO","66","113","94.0","18.2","TJYATES"
"189","Kenny Britt","WR80","at  CIN","99","176","161.6","16.8","KENNYBRITT"
"190","Alfred Morris","RB52","vs.  NYG","127","180","162.1","15.8","ALFREDMORRIS"
"191","Ladarius Green","TE27","at  JAC","140","180","165.5","12.8","LADARIUSGREEN"
"192","Wes Welker","WR81","at  CIN","89","177","157.9","20.6","WESWELKER"
"193","Jaron Brown","WR82","at  SF","100","177","170.5","15.9","JARONBROWN"
"194","Nelson Agholor","WR83","at  DET","148","179","162.7","8.3","NELSONAGHOLOR"
"195","Joique Bell","RB53","vs.  PHI","145","179","168.2","9.4","JOIQUEBELL"
"196","Sam Bradford","QB33","at  DET","62","113","80.8","17.4","SAMBRADFORD"
"197","Griff Whalen","WR84","vs.  TB","145","177","166.0","7.9","GRIFFWHALEN"
"198","Brian Quick","WR85","at  CIN","90","175","159.4","21.3","BRIANQUICK"
"199","Malcom Floyd","WR86","at  JAC","136","178","167.6","11.9","MALCOMFLOYD"
"200","Clive Walford","TE28","at  TEN","93","180","160.1","24.8","CLIVEWALFORD"
"201","Jay Ajayi","RB54","at  NYJ","153","178","168.5","9.2","JAYAJAYI"
"202","Dwayne Allen","TE29","vs.  TB","77","180","153.5","31.0","DWAYNEALLEN"
"203","Terron Ward","RB55","vs.  MIN","125","179","163.7","17.6","TERRONWARD"
"204","Case Keenum","QB34","at  CIN","7","113","77.7","50.0","CASEKEENUM"
"205","Vance McDonald","TE30","vs.  ARI","128","180","160.0","15.8","VANCEMCDONALD"
"206","Javontee Herndon","WR87","at  JAC","144","176","159.0","9.5","JAVONTEEHERNDON"
"207","Albert Wilson","WR88","vs.  BUF","148","176","168.4","9.8","ALBERTWILSON"
"208","Mohamed Sanu","WR89","vs.  STL","147","177","163.1","11.1","MOHAMEDSANU"
"209","Josh Bellamy","WR90","at  GB","147","175","163.4","7.9","JOSHBELLAMY"
"210","Will Tye","TE31","at  WAS","111","180","145.6","25.2","WILLTYE"
"211","David Johnson","RB56","at  SF","142","175","162.9","12.8","DAVIDJOHNSON"
"212","David Cobb","RB57","vs.  OAK","149","179","167.8","9.6","DAVIDCOBB"
"213","Marqise Lee","WR91","vs.  SD","94","177","150.6","31.6","MARQISELEE"
"214","Chris Harper","WR92","at  DEN","154","176","160.8","7.7","CHRISHARPER"
"215","Garrett Celek","TE32","vs.  ARI","134","180","164.0","17.8","GARRETTCELEK"
"216","Josh Huff","WR93","at  DET","158","177","165.6","8.5","JOSHHUFF"
"217","Jared Cook","TE33","at  CIN","165","180","172.5","5.8","JAREDCOOK"
"218","Ryan Griffin","TE34","vs.  NO","124","161","144.3","15.3","RYANGRIFFIN"
"219","Mike Tolbert","RB58","at  DAL","152","175","164.3","9.9","MIKETOLBERT"
"220","Kyle Juszczyk","RB59","at  CLE","160","179","172.2","6.5","KYLEJUSZCZYK"
"221","Fred Jackson","RB60","vs.  PIT","146","179","167.3","13.3","FREDJACKSON"
"222","Terrance West","RB61","at  CLE","159","172","166.0","5.4","TERRANCEWEST"
"223","Adam Humphries","WR94","at  IND","162","162","162.0","0.0","ADAMHUMPHRIES"
"224","Chris Polk","RB62","vs.  NO","148","178","163.0","15.0","CHRISPOLK"
"225","Jeremy Kerley","WR95","vs.  MIA","157","169","163.0","6.0","JEREMYKERLEY"
"226","Bryan Walters","WR96","vs.  SD","162","171","166.5","4.5","BRYANWALTERS"
"227","Taylor Gabriel","WR97","vs.  BAL","162","174","168.0","6.0","TAYLORGABRIEL"
"228","Marcel Reece","RB63","at  TEN","169","172","170.5","1.5","MARCELREECE"
"229","Riley Cooper","WR98","at  DET","172","178","175.0","3.0","RILEYCOOPER"
"230","Marlon Brown","WR99","at  CLE","171","180","175.5","4.5","MARLONBROWN"
"231","Bishop Sankey","RB64","vs.  OAK","175","178","176.5","1.5","BISHOPSANKEY"
"232","Larry Donnell","TE35","at  WAS","177","180","178.5","1.5","LARRYDONNELL"
