"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"120","Tyrod Taylor","QB14","8","89","95","92.0","2.4","TYRODTAYLOR"
"121","Victor Cruz","WR55","11","79","154","120.8","27.1","VICTORCRUZ"
"122","Rishard Matthews","WR56","5","80","102","94.0","9.9","RISHARDMATTHEWS"
"123","Shane Vereen","RB37","11","79","118","95.7","16.4","SHANEVEREEN"
"124","Danny Amendola","WR57","4","84","140","122.3","22.9","DANNYAMENDOLA"
"125","Markus Wheaton","WR58","11","65","158","122.8","34.8","MARKUSWHEATON"
"126","Blake Bortles","QB15","8","56","135","101.0","33.2","BLAKEBORTLES"
"127","Leonard Hankerson","WR59","10","114","137","127.3","8.4","LEONARDHANKERSON"
"128","Travis Benjamin","WR60","11","77","163","106.7","39.9","TRAVISBENJAMIN"
"129","James Starks","RB38","7","90","132","107.7","17.8","JAMESSTARKS"
"130","Jay Cutler","QB16","7","74","155","108.0","34.3","JAYCUTLER"
"131","Doug Baldwin","WR61","9","87","154","131.5","26.1","DOUGBALDWIN"
"132","Alfred Blue","RB39","9","78","139","110.3","25.0","ALFREDBLUE"
"133","Ryan Mathews","RB40","8","105","124","111.3","9.0","RYANMATHEWS"
"134","Zach Ertz","TE17","8","99","156","134.3","22.0","ZACHERTZ"
"135","Karlos Williams","RB41","8","74","151","114.3","31.5","KARLOSWILLIAMS"
"136","Ted Ginn","WR62","5","106","129","115.0","10.0","TEDGINN"
"137","Ryan Tannehill","QB17","5","112","123","115.7","5.2","RYANTANNEHILL"
"138","Eddie Royal","WR63","7","97","141","116.3","18.4","EDDIEROYAL"
"139","Rashad Jennings","RB42","11","90","132","116.7","18.9","RASHADJENNINGS"
"140","Kyle Rudolph","TE18","5","94","160","139.0","27.0","KYLERUDOLPH"
"141","Darren Sproles","RB43","8","118","134","124.7","6.8","DARRENSPROLES"
"142","Devin Funchess","WR64","5","69","163","125.7","40.7","DEVINFUNCHESS"
"143","Brian Quick","WR65","6","78","169","125.7","37.3","BRIANQUICK"
"144","Larry Donnell","TE19","11","102","164","145.8","25.7","LARRYDONNELL"
"145","Ameer Abdullah","RB44","9","114","148","128.0","14.5","AMEERABDULLAH"
"146","Tyler Lockett","WR66","9","103","146","130.7","19.6","TYLERLOCKETT"
"147","Isaiah Crowell","RB45","11","86","173","131.0","35.6","ISAIAHCROWELL"
"148","Sam Bradford","QB18","8","81","196","133.3","47.5","SAMBRADFORD"
"149","Andre Ellington","RB46","9","113","157","134.0","18.0","ANDREELLINGTON"
"150","Jordan Cameron","TE20","5","88","168","134.3","33.9","JORDANCAMERON"
"151","Kenny Britt","WR67","6","93","174","151.0","33.6","KENNYBRITT"
"152","Joique Bell","RB47","9","124","148","135.3","9.8","JOIQUEBELL"
"153","Kenny Stills","WR68","5","91","176","135.7","34.8","KENNYSTILLS"
"154","Tavon Austin","WR69","6","104","219","143.7","53.3","TAVONAUSTIN"
"155","Brandon Coleman","WR70","11","86","169","140.3","38.4","BRANDONCOLEMAN"
"156","David Johnson","RB48","9","114","161","141.0","19.8","DAVIDJOHNSON"
"157","Cecil Shorts","WR71","9","116","188","141.0","33.3","CECILSHORTS"
"158","Tony Romo","QB19","6","104","201","142.7","42.0","TONYROMO"
"159","Austin Seferian-Jenkins","TE21","6","105","168","143.0","27.3","AUSTINSEFERIANJENKINS"
"160","Marquess Wilson","WR72","7","98","171","146.0","34.0","MARQUESSWILSON"
"161","Derek Carr","QB20","6","91","155","123.0","32.0","DEREKCARR"
"162","Marcus Mariota","QB21","4","60","195","127.5","67.5","MARCUSMARIOTA"
"163","Ty Montgomery","WR73","7","119","175","153.7","24.7","TYMONTGOMERY"
"164","Crockett Gillmore","TE22","9","108","227","163.7","48.9","CROCKETTGILLMORE"
"165","Jamison Crowder","WR74","8","121","145","133.0","12.0","JAMISONCROWDER"
"166","Stedman Bailey","WR75","6","117","177","156.3","27.8","STEDMANBAILEY"
"167","Chris Thompson","RB49","8","113","157","135.0","22.0","CHRISTHOMPSON"
"168","Cole Beasley","WR76","6","95","176","135.5","40.5","COLEBEASLEY"
"169","Phillip Dorsett","WR77","10","97","174","135.5","38.5","PHILLIPDORSETT"
"170","Dwayne Bowe","WR78","11","92","185","138.5","46.5","DWAYNEBOWE"
"171","Jeremy Langford","RB50","7","128","150","139.0","11.0","JEREMYLANGFORD"
"172","Tevin Coleman","RB51","10","139","178","160.7","16.2","TEVINCOLEMAN"
"173","Christine Michael","RB52","6","113","173","143.0","30.0","CHRISTINEMICHAEL"
"174","Cody Latimer","WR79","7","96","191","143.5","47.5","CODYLATIMER"
"175","Philly Brown","WR80","5","111","177","144.0","33.0","PHILLYBROWN"
"176","Dexter McCluster","WR81","4","138","150","144.0","6.0","DEXTERMCCLUSTER"
"177","Jacob Tamme","TE23","10","142","149","145.5","3.5","JACOBTAMME"
"178","Matthew Stafford","QB22","9","135","159","147.0","12.0","MATTHEWSTAFFORD"
"179","Alfred Morris","RB53","8","162","172","165.3","4.7","ALFREDMORRIS"
"180","Charles Johnson","WR82","5","143","158","150.5","7.5","CHARLESJOHNSON"
"181","Jared Cook","TE24","6","113","190","151.5","38.5","JAREDCOOK"
"182","Jerricho Cotchery","WR83","5","112","192","152.0","40.0","JERRICHOCOTCHERY"
"183","Nate Washington","WR84","9","121","183","152.0","31.0","NATEWASHINGTON"
"184","Andrew Hawkins","WR85","11","106","222","164.0","58.0","ANDREWHAWKINS"
"185","Brian Hartline","WR86","11","109","198","153.5","44.5","BRIANHARTLINE"
"186","Josh McCown","QB23","11","107","202","154.5","47.5","JOSHMCCOWN"
"187","Chris Polk","RB54","9","139","170","154.5","15.5","CHRISPOLK"
"188","Owen Daniels","TE25","7","110","228","169.0","59.0","OWENDANIELS"
"189","Javorius Allen","RB55","9","170","172","170.7","0.9","JAVORIUSALLEN"
"190","Jeff Janis","WR87","7","115","218","166.5","51.5","JEFFJANIS"
"191","Marqise Lee","WR88","8","118","220","169.0","51.0","MARQISELEE"
"192","Robert Woods","WR89","8","154","167","160.5","6.5","ROBERTWOODS"
"193","Chris Givens","WR90","9","146","176","161.0","15.0","CHRISGIVENS"
"194","David Cobb","RB56","4","151","172","161.5","10.5","DAVIDCOBB"
"195","Ladarius Green","TE26","10","160","168","164.0","4.0","LADARIUSGREEN"
"196","Brandon Bolden","RB57","4","128","128","128.0","0.0","BRANDONBOLDEN"
"197","Teddy Bridgewater","QB24","5","135","135","135.0","0.0","TEDDYBRIDGEWATER"
"198","Vernon Davis","TE27","7","149","187","168.0","19.0","VERNONDAVIS"
"199","Dwayne Harris","WR91","11","136","136","136.0","0.0","DWAYNEHARRIS"
"200","Thomas Rawls","RB58","9","138","211","174.5","36.5","THOMASRAWLS"
"201","Mike Davis","RB59","10","138","138","138.0","0.0","MIKEDAVIS"
"202","Roy Helu","RB60","6","161","178","169.5","8.5","ROYHELU"
"203","Jerick McKinnon","RB61","5","157","184","170.5","13.5","JERICKMCKINNON"
"204","Darrius Heyward-Bey","WR92","11","143","143","143.0","0.0","DARRIUSHEYWARDBEY"
"205","Dontrelle Inman","WR93","10","146","146","146.0","0.0","DONTRELLEINMAN"
"206","Pierre Thomas","RB62","10","151","151","151.0","0.0","PIERRETHOMAS"
"207","Devante Parker","WR94","5","152","152","152.0","0.0","DEVANTEPARKER"
"208","Ryan Fitzpatrick","QB25","5","159","194","176.5","17.5","RYANFITZPATRICK"
"209","Richard Rodgers","TE28","7","153","225","189.0","36.0","RICHARDRODGERS"
"210","Joe Flacco","QB26","9","159","159","159.0","0.0","JOEFLACCO"
"211","Ahmad Bradshaw","RB63","10","161","216","188.5","27.5","AHMADBRADSHAW"
"212","Andre Williams","RB64","11","173","189","181.0","8.0","ANDREWILLIAMS"
"213","Marcel Reece","RB65","6","162","162","162.0","0.0","MARCELREECE"
"214","Coby Fleener","TE29","10","164","224","194.0","30.0","COBYFLEENER"
"215","Shaun Draughn","RB66","10","165","165","165.0","0.0","SHAUNDRAUGHN"
"216","Jonathan Grimes","RB67","9","165","165","165.0","0.0","JONATHANGRIMES"
"217","Mohamed Sanu","WR95","7","167","167","167.0","0.0","MOHAMEDSANU"
"218","Bryan Walters","WR96","8","171","171","171.0","0.0","BRYANWALTERS"
"219","Justin Hunter","WR97","4","174","174","174.0","0.0","JUSTINHUNTER"
"220","Harry Douglas","WR98","4","175","175","175.0","0.0","HARRYDOUGLAS"
"221","De'Anthony Thomas","RB68","9","177","177","177.0","0.0","DEANTHONYTHOMAS"
"222","Damien Williams","RB69","5","178","178","178.0","0.0","DAMIENWILLIAMS"
"223","Bishop Sankey","RB70","4","180","199","189.5","9.5","BISHOPSANKEY"
"224","Bilal Powell","RB71","5","179","212","195.5","16.5","BILALPOWELL"
"225","Denard Robinson","RB72","8","179","209","194.0","15.0","DENARDROBINSON"
"226","Orleans Darkwa","RB73","11","179","179","179.0","0.0","ORLEANSDARKWA"
"227","Fred Jackson","RB74","9","180","215","197.5","17.5","FREDJACKSON"
"228","Robert Turbin","RB75","11","180","180","180.0","0.0","ROBERTTURBIN"
"229","Brian Hoyer","QB27","9","181","181","181.0","0.0","BRIANHOYER"
"230","Knile Davis","RB76","9","182","182","182.0","0.0","KNILEDAVIS"
"231","Jaelen Strong","WR99","9","186","186","186.0","0.0","JAELENSTRONG"
"232","Toby Gerhart","RB77","8","193","193","193.0","0.0","TOBYGERHART"
"233","Jameis Winston","QB28","6","197","197","197.0","0.0","JAMEISWINSTON"
"234","Aaron Dobson","WR100","4","200","200","200.0","0.0","AARONDOBSON"
"235","Alex Smith","QB29","9","203","203","203.0","0.0","ALEXSMITH"
"236","Landry Jones","QB30","11","205","205","205.0","0.0","LANDRYJONES"
"237","Kirk Cousins","QB31","8","206","206","206.0","0.0","KIRKCOUSINS"
"238","Blaine Gabbert","QB32","10","207","207","207.0","0.0","BLAINEGABBERT"
"239","Nick Foles","QB33","6","208","208","208.0","0.0","NICKFOLES"
"240","Tre Mason","RB78","6","210","210","210.0","0.0","TREMASON"
"241","Zac Stacy","RB79","5","213","213","213.0","0.0","ZACSTACY"
"242","Kendall Gaskins","RB80","10","214","214","214.0","0.0","KENDALLGASKINS"
"243","Stevan Ridley","RB81","5","217","217","217.0","0.0","STEVANRIDLEY"
"244","Breshad Perriman","WR101","9","221","221","221.0","0.0","BRESHADPERRIMAN"
"245","Dwayne Allen","TE30","10","223","223","223.0","0.0","DWAYNEALLEN"
"246","Josh Hill","TE31","11","226","226","226.0","0.0","JOSHHILL"
"247","Chris Gragg","TE32","8","229","229","229.0","0.0","CHRISGRAGG"
