"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"68","Darren McFadden","RB27","6","39","80","52.6","14.5","DARRENMCFADDEN"
"69","Ronnie Hillman","RB28","7","22","77","53.6","19.0","RONNIEHILLMAN"
"70","Matt Ryan","QB10","10","67","87","79.3","7.1","MATTRYAN"
"71","Travis Kelce","TE5","9","33","73","58.0","15.7","TRAVISKELCE"
"72","Russell Wilson","QB11","9","66","95","83.3","9.0","RUSSELLWILSON"
"73","Antonio Gates","TE6","10","45","116","76.2","22.9","ANTONIOGATES"
"74","Martellus Bennett","TE7","7","55","88","76.4","11.4","MARTELLUSBENNETT"
"75","Eli Manning","QB12","11","72","87","78.6","6.2","ELIMANNING"
"76","Melvin Gordon","RB29","10","67","88","79.0","6.8","MELVINGORDON"
"77","Golden Tate","WR29","9","57","109","81.6","21.2","GOLDENTATE"
"78","Vincent Jackson","WR30","6","63","112","82.2","18.3","VINCENTJACKSON"
"79","Sammy Watkins","WR31","8","53","103","82.4","18.5","SAMMYWATKINS"
"80","Jordan Matthews","WR32","8","76","98","83.4","9.0","JORDANMATTHEWS"
"81","Davante Adams","WR33","7","72","109","84.2","14.4","DAVANTEADAMS"
"82","Willie Snead","WR34","11","51","136","85.2","31.4","WILLIESNEAD"
"83","Benjamin Watson","TE8","11","70","100","85.2","10.2","BENJAMINWATSON"
"84","Peyton Manning","QB13","7","82","91","86.0","3.3","PEYTONMANNING"
"85","Michael Crabtree","WR35","6","59","129","86.2","25.4","MICHAELCRABTREE"
"86","Matt Jones","RB30","8","74","114","88.0","15.1","MATTJONES"
"87","DeSean Jackson","WR36","8","73","99","89.8","11.1","DESEANJACKSON"
"88","Pierre Garcon","WR37","8","70","102","91.6","11.9","PIERREGARCON"
"89","Duke Johnson","RB31","11","79","122","92.8","15.2","DUKEJOHNSON"
"90","Kendall Wright","WR38","4","66","115","93.0","17.1","KENDALLWRIGHT"
"91","Jimmy Graham","TE9","9","69","126","93.4","18.6","JIMMYGRAHAM"
"92","Travis Benjamin","WR39","11","67","166","94.0","36.6","TRAVISBENJAMIN"
"93","Steve Johnson","WR40","10","68","108","94.2","13.7","STEVIEJOHNSON"
"94","Rishard Matthews","WR41","5","78","103","95.0","9.8","RISHARDMATTHEWS"
"95","C.J. Spiller","RB32","11","75","127","96.4","18.3","CJSPILLER"
"96","Ryan Mathews","RB33","8","86","118","97.2","11.2","RYANMATHEWS"
"97","Alfred Blue","RB34","9","79","128","97.4","18.1","ALFREDBLUE"
"98","Charles Sims","RB35","6","71","114","100.0","15.6","CHARLESSIMS"
"99","Carlos Hyde","RB36","10","60","88","75.8","11.4","CARLOSHYDE"
"100","Jordan Reed","TE10","8","83","134","101.2","20.0","JORDANREED"
"101","Antonio Andrews","RB37","4","92","126","102.8","12.0","ANTONIOANDREWS"
"102","James Starks","RB38","7","78","132","106.0","21.9","JAMESSTARKS"
"103","Theo Riddick","RB39","9","67","161","108.8","31.9","THEORIDDICK"
"104","Marvin Jones","WR42","7","94","133","110.4","12.8","MARVINJONES"
"105","Anquan Boldin","WR43","10","102","121","110.8","7.3","ANQUANBOLDIN"
"106","Mike Wallace","WR44","5","100","129","111.6","10.3","MIKEWALLACE"
"107","Charles Clay","TE11","8","83","143","112.2","22.1","CHARLESCLAY"
"108","Shane Vereen","RB40","11","93","147","112.8","22.0","SHANEVEREEN"
"109","Rashad Jennings","RB41","11","95","121","112.8","9.9","RASHADJENNINGS"
"110","Tyrod Taylor","QB14","8","82","139","114.0","21.7","TYRODTAYLOR"
"111","Ryan Tannehill","QB15","5","92","146","114.4","18.5","RYANTANNEHILL"
"112","Ted Ginn","WR45","5","99","132","114.6","11.3","TEDGINN"
"113","Joique Bell","RB42","9","74","141","116.2","22.4","JOIQUEBELL"
"114","Malcom Floyd","WR46","10","103","138","117.0","12.6","MALCOMFLOYD"
"115","Michael Floyd","WR47","9","89","154","117.4","22.9","MICHAELFLOYD"
"116","Ameer Abdullah","RB43","9","112","124","118.8","4.2","AMEERABDULLAH"
"117","Brandon LaFell","WR48","4","66","159","99.5","36.8","BRANDONLAFELL"
"118","Heath Miller","TE12","11","100","141","120.4","16.9","HEATHMILLER"
"119","Julius Thomas","TE13","8","107","144","121.4","12.4","JULIUSTHOMAS"
"120","Jason Witten","TE14","6","92","151","123.4","19.6","JASONWITTEN"
"121","Jay Cutler","QB16","7","85","139","105.0","20.9","JAYCUTLER"
"122","Torrey Smith","WR49","10","101","135","124.2","13.4","TORREYSMITH"
"123","Delanie Walker","TE15","4","104","148","124.6","15.4","DELANIEWALKER"
"124","Karlos Williams","RB44","8","110","150","125.4","14.4","KARLOSWILLIAMS"
"125","Terrance Williams","WR50","6","108","143","126.0","11.5","TERRANCEWILLIAMS"
"126","Jeremy Langford","RB45","7","55","146","108.5","33.2","JEREMYLANGFORD"
"127","Dorial Green-Beckham","WR51","4","110","148","129.0","12.2","DORIALGREENBECKHAM"
"128","Isaiah Crowell","RB46","11","99","163","129.8","20.6","ISAIAHCROWELL"
"129","Rueben Randle","WR52","11","104","144","129.8","15.0","RUEBENRANDLE"
"130","Alfred Morris","RB47","8","111","151","130.4","14.3","ALFREDMORRIS"
"131","Roddy White","WR53","10","116","148","131.2","13.5","RODDYWHITE"
"132","Andre Ellington","RB48","9","111","156","136.8","16.2","ANDREELLINGTON"
"133","Blake Bortles","QB17","8","111","145","124.3","12.8","BLAKEBORTLES"
"134","Eddie Royal","WR54","7","106","153","124.5","18.4","EDDIEROYAL"
"135","Kamar Aiken","WR55","9","94","114","106.0","8.6","KAMARAIKEN"
"136","Tavon Austin","WR56","6","108","114","111.7","2.6","TAVONAUSTIN"
"137","Marques Colston","WR57","11","119","150","134.0","14.1","MARQUESCOLSTON"
"138","Doug Baldwin","WR58","9","139","160","148.6","8.7","DOUGBALDWIN"
"139","Jacob Tamme","TE16","10","86","161","136.0","29.3","JACOBTAMME"
"140","Eric Ebron","TE17","9","128","142","137.0","5.4","ERICEBRON"
"141","Nate Washington","WR59","9","93","130","116.0","16.4","NATEWASHINGTON"
"142","Danny Amendola","WR60","4","125","153","137.5","11.2","DANNYAMENDOLA"
"143","Tevin Coleman","RB49","10","131","163","152.8","11.5","TEVINCOLEMAN"
"144","Victor Cruz","WR61","11","123","167","141.0","16.1","VICTORCRUZ"
"145","David Johnson","RB50","9","119","157","141.5","14.5","DAVIDJOHNSON"
"146","Jamison Crowder","WR62","8","129","156","143.3","9.8","JAMISONCROWDER"
"147","Andre Johnson","WR63","10","113","168","143.5","19.7","ANDREJOHNSON"
"148","Derek Carr","QB18","6","116","145","128.0","12.4","DEREKCARR"
"149","Christine Michael","RB51","6","107","169","146.5","23.8","CHRISTINEMICHAEL"
"150","Dontrelle Inman","WR64","10","104","149","128.7","18.6","DONTRELLEINMAN"
"151","Sam Bradford","QB19","8","106","163","129.0","24.5","SAMBRADFORD"
"152","Darren Sproles","RB52","8","133","163","147.3","11.9","DARRENSPROLES"
"153","Matthew Stafford","QB20","9","140","164","147.3","9.7","MATTHEWSTAFFORD"
"154","Nelson Agholor","WR65","8","125","162","148.3","14.5","NELSONAGHOLOR"
"155","Chris Thompson","RB53","8","142","164","148.5","9.1","CHRISTHOMPSON"
"156","Jordan Cameron","TE18","5","138","161","148.8","9.9","JORDANCAMERON"
"157","Leonard Hankerson","WR66","10","133","167","149.8","13.4","LEONARDHANKERSON"
"158","Chris Polk","RB54","9","134","162","150.8","10.3","CHRISPOLK"
"159","Austin Seferian-Jenkins","TE19","6","133","165","152.0","12.2","AUSTINSEFERIANJENKINS"
"160","Tony Romo","QB21","6","116","175","138.3","26.1","TONYROMO"
"161","Markus Wheaton","WR67","11","137","164","154.3","11.1","MARKUSWHEATON"
"162","Zach Ertz","TE20","8","148","169","155.3","8.4","ZACHERTZ"
"163","Dwayne Harris","WR68","11","131","153","143.7","9.3","DWAYNEHARRIS"
"164","Vernon Davis","TE21","7","130","160","145.0","12.2","VERNONDAVIS"
"165","Kyle Rudolph","TE22","5","130","158","148.3","13.0","KYLERUDOLPH"
"166","Kendall Gaskins","RB55","10","102","154","128.0","26.0","KENDALLGASKINS"
"167","Ladarius Green","TE23","10","154","155","154.3","0.5","LADARIUSGREEN"
"168","Charles Johnson","WR69","5","138","170","155.3","13.2","CHARLESJOHNSON"
"169","David Cobb","RB56","4","152","159","155.3","2.9","DAVIDCOBB"
"170","Bishop Sankey","RB57","4","151","180","167.0","10.4","BISHOPSANKEY"
"171","Mike Davis","RB58","10","126","171","156.0","21.2","MIKEDAVIS"
"172","Percy Harvin","WR70","8","98","170","134.0","36.0","PERCYHARVIN"
"173","Brian Hoyer","QB22","9","144","170","157.0","10.6","BRIANHOYER"
"174","Orleans Darkwa","RB59","11","137","145","141.0","4.0","ORLEANSDARKWA"
"175","Teddy Bridgewater","QB23","5","113","171","142.0","29.0","TEDDYBRIDGEWATER"
"176","Marquess Wilson","WR71","7","128","157","142.5","14.5","MARQUESSWILSON"
"177","Pierre Thomas","RB60","","136","156","146.0","10.0","PIERRETHOMAS"
"178","Marcus Mariota","QB24","4","120","176","148.0","28.0","MARCUSMARIOTA"
"179","Cecil Shorts","WR72","9","135","161","148.0","13.0","CECILSHORTS"
"180","Brian Quick","WR73","6","136","166","151.0","15.0","BRIANQUICK"
"181","Crockett Gillmore","TE24","9","150","155","152.5","2.5","CROCKETTGILLMORE"
"182","Thomas Rawls","RB61","9","143","165","154.0","11.0","THOMASRAWLS"
"183","Tyler Lockett","WR74","9","149","160","154.5","5.5","TYLERLOCKETT"
"184","Dexter McCluster","WR75","4","151","158","154.5","3.5","DEXTERMCCLUSTER"
"185","Andre Williams","RB62","11","165","175","170.7","4.2","ANDREWILLIAMS"
"186","Robert Turbin","RB63","11","149","166","157.5","8.5","ROBERTTURBIN"
"187","Ryan Fitzpatrick","QB25","5","144","173","158.5","14.5","RYANFITZPATRICK"
"188","Richard Rodgers","TE25","7","156","162","159.0","3.0","RICHARDRODGERS"
"189","Josh McCown","QB26","11","153","178","165.5","12.5","JOSHMCCOWN"
"190","Brandon Coleman","WR76","11","163","168","165.5","2.5","BRANDONCOLEMAN"
"191","Javorius Allen","RB64","9","164","168","166.0","2.0","JAVORIUSALLEN"
"192","Jonathan Grimes","RB65","9","167","167","167.0","0.0","JONATHANGRIMES"
"193","Larry Donnell","TE26","11","165","170","167.5","2.5","LARRYDONNELL"
"194","Kenny Stills","WR77","5","135","135","135.0","0.0","KENNYSTILLS"
"195","Roy Helu","RB66","6","166","170","168.0","2.0","ROYHELU"
"196","Shaun Draughn","RB67","10","136","136","136.0","0.0","SHAUNDRAUGHN"
"197","Joe Flacco","QB27","9","168","169","168.5","0.5","JOEFLACCO"
"198","Ahmad Bradshaw","RB68","10","140","140","140.0","0.0","AHMADBRADSHAW"
"199","Jameis Winston","QB28","6","166","177","171.5","5.5","JAMEISWINSTON"
"200","Devin Funchess","WR78","5","153","153","153.0","0.0","DEVINFUNCHESS"
"201","Robert Woods","WR79","8","157","157","157.0","0.0","ROBERTWOODS"
"202","Coby Fleener","TE27","10","161","161","161.0","0.0","COBYFLEENER"
"203","Chris Givens","WR80","9","162","162","162.0","0.0","CHRISGIVENS"
"204","Devante Parker","WR81","5","162","162","162.0","0.0","DEVANTEPARKER"
"205","Kenny Britt","WR82","6","165","165","165.0","0.0","KENNYBRITT"
"206","Justin Hunter","WR83","4","167","167","167.0","0.0","JUSTINHUNTER"
"207","Jerick McKinnon","RB69","5","169","169","169.0","0.0","JERICKMCKINNON"
"208","Nick Foles","QB29","6","172","172","172.0","0.0","NICKFOLES"
"209","Phillip Dorsett","WR84","10","172","172","172.0","0.0","PHILLIPDORSETT"
"210","Alex Smith","QB30","9","173","173","173.0","0.0","ALEXSMITH"
"211","Kirk Cousins","QB31","8","174","174","174.0","0.0","KIRKCOUSINS"
"212","Knile Davis","RB70","9","174","174","174.0","0.0","KNILEDAVIS"
"213","Matt Cassel","QB32","6","176","176","176.0","0.0","MATTCASSEL"
"214","Dwayne Allen","TE28","10","179","179","179.0","0.0","DWAYNEALLEN"
