"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Devonta Freeman","RB1","10","1","1","1.0","0.0","DEVONTAFREEMAN"
"2","Todd Gurley","RB2","6","2","2","2.0","0.0","TODDGURLEY"
"3","Adrian Peterson","RB3","5","3","4","3.3","0.4","ADRIANPETERSON"
"4","Antonio Brown","WR1","11","3","13","6.0","4.1","ANTONIOBROWN"
"5","Julio Jones","WR2","10","4","8","6.0","1.4","JULIOJONES"
"6","DeAndre Hopkins","WR3","9","6","12","9.8","2.3","DEANDREHOPKINS"
"7","Odell Beckham","WR4","11","9","12","10.0","1.2","ODELLBECKHAM"
"8","LeSean McCoy","RB4","8","8","15","10.5","2.7","LESEANMCCOY"
"9","A.J. Green","WR5","7","11","14","12.5","1.1","AJGREEN"
"10","Christopher Ivory","RB5","5","10","17","13.8","3.3","CHRISIVORY"
"11","Lamar Miller","RB6","5","7","22","14.3","7.3","LAMARMILLER"
"12","Mark Ingram","RB7","11","8","37","16.5","12.0","MARKINGRAM"
"13","Rob Gronkowski","TE1","4","5","54","17.8","20.9","ROBGRONKOWSKI"
"14","DeAngelo Williams","RB8","11","5","45","18.3","16.3","DEANGELOWILLIAMS"
"15","Latavius Murray","RB9","6","14","23","19.0","4.1","LATAVIUSMURRAY"
"16","Matt Forte","RB10","7","6","31","19.3","9.5","MATTFORTE"
"17","Calvin Johnson","WR6","9","15","24","19.3","3.8","CALVINJOHNSON"
"18","Demaryius Thomas","WR7","7","17","28","20.3","4.5","DEMARYIUSTHOMAS"
"19","Doug Martin","RB11","6","11","42","21.0","12.5","DOUGMARTIN"
"20","Tom Brady","QB1","4","20","23","21.0","1.2","TOMBRADY"
"21","Alshon Jeffery","WR8","7","14","34","23.8","8.1","ALSHONJEFFERY"
"22","Brandon Marshall","WR9","5","19","36","25.3","6.8","BRANDONMARSHALL"
"23","Aaron Rodgers","QB2","7","26","28","27.0","0.7","AARONRODGERS"
"24","Larry Fitzgerald","WR10","9","16","38","29.0","8.3","LARRYFITZGERALD"
"25","Emmanuel Sanders","WR11","7","19","43","29.8","9.1","EMMANUELSANDERS"
"26","Tyler Eifert","TE2","7","7","54","30.0","16.6","TYLEREIFERT"
"27","Dez Bryant","WR12","6","19","40","30.5","9.2","DEZBRYANT"
"28","Randall Cobb","WR13","7","21","50","30.5","11.7","RANDALLCOBB"
"29","DeMarco Murray","RB12","8","21","40","30.5","7.8","DEMARCOMURRAY"
"30","Charcandrick West","RB13","9","31","32","31.3","0.4","CHARCANDRICKWEST"
"31","Jonathan Stewart","RB14","5","27","35","31.5","3.6","JONATHANSTEWART"
"32","Amari Cooper","WR14","6","20","39","32.0","7.2","AMARICOOPER"
"33","Carson Palmer","QB3","9","30","34","32.3","1.5","CARSONPALMER"
"34","Darren McFadden","RB15","6","14","63","32.8","19.8","DARRENMCFADDEN"
"35","Giovani Bernard","RB16","7","24","52","34.5","10.9","GIOVANIBERNARD"
"36","Frank Gore","RB17","10","25","41","34.8","6.4","FRANKGORE"
"37","Mike Evans","WR15","6","26","40","35.5","5.6","MIKEEVANS"
"38","Greg Olsen","TE3","5","30","55","37.0","10.5","GREGOLSEN"
"39","Allen Robinson","WR16","8","36","38","37.0","0.7","ALLENROBINSON"
