"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"50","Josh McCown","QB20","vs.  BAL","14","82","37.3","13.9","JOSHMCCOWN"
"51","Jarvis Landry","WR18","at  NYJ","17","92","56.2","10.5","JARVISLANDRY"
"52","Ryan Fitzpatrick","QB21","vs.  MIA","27","58","44.6","6.5","RYANFITZPATRICK"
"53","Kirk Cousins","QB22","vs.  NYG","15","84","46.2","12.8","KIRKCOUSINS"
"54","Javorius Allen","RB12","at  CLE","29","105","56.6","13.7","JAVORIUSALLEN"
"55","Devonta Freeman","RB13","vs.  MIN","1","145","29.2","29.0","DEVONTAFREEMAN"
"56","Lamar Miller","RB14","at  NYJ","31","92","57.9","11.0","LAMARMILLER"
"57","Martavis Bryant","WR19","at  SEA","23","91","62.5","14.5","MARTAVISBRYANT"
"58","Michael Crabtree","WR20","at  TEN","21","103","62.9","12.4","MICHAELCRABTREE"
"59","Tyler Eifert","TE3","vs.  STL","26","95","63.6","10.4","TYLEREIFERT"
"60","DeAngelo Williams","RB15","at  SEA","23","105","64.6","17.0","DEANGELOWILLIAMS"
"61","Latavius Murray","RB16","at  TEN","23","93","66.1","12.0","LATAVIUSMURRAY"
"62","Tyrod Taylor","QB23","at  KC","37","82","51.2","9.8","TYRODTAYLOR"
"63","Chris Johnson","RB17","at  SF","27","95","66.8","14.7","CHRISJOHNSON"
"64","Eddie Lacy","RB18","vs.  CHI","30","126","67.1","15.7","EDDIELACY"
"65","Steve Johnson","WR21","at  JAC","25","123","70.3","12.5","STEVIEJOHNSON"
"66","Delanie Walker","TE4","vs.  OAK","23","98","71.4","13.7","DELANIEWALKER"
"67","Brock Osweiler","QB24","vs.  NE","29","90","51.9","11.4","BROCKOSWEILER"
"68","T.Y. Hilton","WR22","vs.  TB","33","99","73.0","12.6","TYHILTON"
"69","Allen Hurns","WR23","vs.  SD","29","95","73.7","13.1","ALLENHURNS"
"70","Giovani Bernard","RB19","vs.  STL","22","109","72.4","15.5","GIOVANIBERNARD"
"71","Ryan Tannehill","QB25","at  NYJ","32","77","56.6","11.0","RYANTANNEHILL"
"72","Matt Forte","RB20","at  GB","15","130","74.4","26.3","MATTFORTE"
"73","Alex Smith","QB26","vs.  BUF","32","88","63.2","15.6","ALEXSMITH"
"74","Frank Gore","RB21","vs.  TB","48","130","78.0","17.5","FRANKGORE"
"75","Stefon Diggs","WR24","at  ATL","36","109","80.3","13.2","STEFONDIGGS"
"76","Sammy Watkins","WR25","at  KC","24","115","81.1","12.2","SAMMYWATKINS"
"77","Antonio Gates","TE5","at  JAC","22","111","81.4","13.0","ANTONIOGATES"
"78","Danny Woodhead","RB22","at  JAC","19","127","80.6","20.6","DANNYWOODHEAD"
"79","Mark Sanchez","QB27","at  DET","29","88","53.6","11.1","MARKSANCHEZ"
"80","Jeremy Maclin","WR26","vs.  BUF","34","120","83.3","12.9","JEREMYMACLIN"
"81","Jordan Reed","TE6","vs.  NYG","32","166","80.1","18.5","JORDANREED"
"82","LeGarrette Blount","RB23","at  DEN","52","105","82.7","10.0","LEGARRETTEBLOUNT"
"83","Alfred Blue","RB24","vs.  NO","3","150","82.8","21.3","ALFREDBLUE"
"84","Jordan Matthews","WR27","at  DET","27","140","85.1","16.2","JORDANMATTHEWS"
"85","Brandon LaFell","WR28","at  DEN","40","109","85.5","14.5","BRANDONLAFELL"
"86","Davante Adams","WR29","vs.  CHI","31","122","86.0","14.4","DAVANTEADAMS"
"87","Travis Kelce","TE7","vs.  BUF","37","113","87.6","12.4","TRAVISKELCE"
"88","Danny Amendola","WR30","at  DEN","30","133","77.9","18.1","DANNYAMENDOLA"
"89","Golden Tate","WR31","vs.  PHI","41","147","88.3","14.8","GOLDENTATE"
"90","DeSean Jackson","WR32","vs.  NYG","45","139","90.9","15.1","DESEANJACKSON"
"91","John Brown","WR33","at  SF","45","114","89.9","12.5","JOHNBROWN"
"92","Vincent Jackson","WR34","at  IND","39","118","92.8","12.0","VINCENTJACKSON"
"93","Jimmy Graham","TE8","vs.  PIT","42","131","92.9","16.2","JIMMYGRAHAM"
"94","Ronnie Hillman","RB25","vs.  NE","62","121","92.6","12.8","RONNIEHILLMAN"
"95","Kamar Aiken","WR35","at  CLE","38","158","96.2","16.3","KAMARAIKEN"
"96","Emmanuel Sanders","WR36","vs.  NE","50","127","95.1","17.6","EMMANUELSANDERS"
"97","James Jones","WR37","vs.  CHI","44","153","99.4","14.0","JAMESJONES"
"98","Matt Hasselbeck","QB28","vs.  TB","38","83","61.9","14.5","MATTHASSELBECK"
"99","Antonio Andrews","RB26","vs.  OAK","66","139","101.1","13.6","ANTONIOANDREWS"
"100","Jason Witten","TE9","vs.  CAR","43","140","102.9","15.5","JASONWITTEN"
"101","Gary Barnidge","TE10","vs.  BAL","23","164","92.6","20.8","GARYBARNIDGE"
"102","Marvin Jones","WR38","vs.  STL","54","143","105.7","14.8","MARVINJONES"
"103","Travis Benjamin","WR39","vs.  BAL","52","161","100.1","22.6","TRAVISBENJAMIN"
"104","Rishard Matthews","WR40","at  NYJ","47","134","106.9","13.5","RISHARDMATTHEWS"
"105","Jeremy Hill","RB27","vs.  STL","67","149","107.5","13.8","JEREMYHILL"
"106","Shaun Draughn","RB28","vs.  ARI","78","143","107.4","10.5","SHAUNDRAUGHN"
"107","Charcandrick West","RB29","vs.  BUF","31","161","83.9","30.2","CHARCANDRICKWEST"
"108","Nate Washington","WR41","vs.  NO","46","144","111.6","16.0","NATEWASHINGTON"
"109","Jeremy Langford","RB30","at  GB","63","158","110.1","21.6","JEREMYLANGFORD"
"110","Willie Snead","WR42","at  HOU","67","141","103.4","13.2","WILLIESNEAD"
"111","Donte Moncrief","WR43","vs.  TB","57","144","115.0","14.3","DONTEMONCRIEF"
"112","Matt Jones","RB31","vs.  NYG","75","161","115.7","15.2","MATTJONES"
"113","Benjamin Watson","TE11","at  HOU","78","165","117.2","16.4","BENJAMINWATSON"
"114","Doug Baldwin","WR44","vs.  PIT","56","140","115.9","14.2","DOUGBALDWIN"
"115","Teddy Bridgewater","QB29","at  ATL","43","87","72.0","13.0","TEDDYBRIDGEWATER"
"116","Cecil Shorts","WR45","vs.  NO","58","158","118.0","16.4","CECILSHORTS"
"117","Crockett Gillmore","TE12","at  CLE","49","170","118.4","18.6","CROCKETTGILLMORE"
"118","Tavon Austin","WR46","at  CIN","62","154","119.7","13.7","TAVONAUSTIN"
"119","Duke Johnson","RB32","vs.  BAL","58","161","120.4","14.4","DUKEJOHNSON"
"120","Michael Floyd","WR47","at  SF","52","167","116.9","21.0","MICHAELFLOYD"
"121","Terrance Williams","WR48","vs.  CAR","55","166","122.9","16.0","TERRANCEWILLIAMS"
"122","Heath Miller","TE13","at  SEA","69","160","120.2","17.5","HEATHMILLER"
"123","Rueben Randle","WR49","at  WAS","51","156","123.3","16.1","RUEBENRANDLE"
"124","James Starks","RB33","vs.  CHI","68","177","123.5","19.0","JAMESSTARKS"
"125","Julius Thomas","TE14","vs.  SD","67","173","125.0","16.5","JULIUSTHOMAS"
"126","Devin Funchess","WR50","at  DAL","66","156","124.2","16.3","DEVINFUNCHESS"
"127","Spencer Ware","RB34","vs.  BUF","4","164","115.2","30.3","SPENCERWARE"
"128","Melvin Gordon","RB35","at  JAC","87","153","126.8","13.5","MELVINGORDON"
"129","Rashad Jennings","RB36","at  WAS","97","159","127.5","14.2","RASHADJENNINGS"
"130","Ted Ginn","WR51","at  DAL","65","157","129.1","14.1","TEDGINN"
"131","Charles Sims","RB37","at  IND","102","173","129.4","13.3","CHARLESSIMS"
"132","Anquan Boldin","WR52","vs.  ARI","70","163","126.2","17.9","ANQUANBOLDIN"
"133","Kendall Wright","WR53","vs.  OAK","65","162","119.9","20.0","KENDALLWRIGHT"
"134","Richard Rodgers","TE15","vs.  CHI","60","165","132.6","16.4","RICHARDRODGERS"
"135","Marquess Wilson","WR54","at  GB","64","169","131.9","21.8","MARQUESSWILSON"
"136","Theo Riddick","RB38","vs.  PHI","88","172","134.3","17.6","THEORIDDICK"
"137","Pierre Garcon","WR55","vs.  NYG","75","158","136.3","17.1","PIERREGARCON"
"138","Darren Sproles","RB39","at  DET","100","175","136.7","17.7","DARRENSPROLES"
"139","Ahmad Bradshaw","RB40","vs.  TB","95","170","137.5","15.6","AHMADBRADSHAW"
"140","Shane Vereen","RB41","at  WAS","98","174","138.0","15.5","SHANEVEREEN"
"141","Tyler Lockett","WR56","vs.  PIT","85","170","138.7","16.0","TYLERLOCKETT"
"142","Charles Clay","TE16","at  KC","53","168","135.8","18.7","CHARLESCLAY"
"143","Eric Ebron","TE17","vs.  PHI","59","173","140.9","17.8","ERICEBRON"
"144","Leonard Hankerson","WR57","vs.  MIN","82","171","143.1","14.8","LEONARDHANKERSON"
"145","Jamison Crowder","WR58","vs.  NYG","83","166","142.7","14.3","JAMISONCROWDER"
"146","Brent Celek","TE18","at  DET","90","174","141.1","23.5","BRENTCELEK"
"147","Jacob Tamme","TE19","vs.  MIN","61","173","140.3","17.9","JACOBTAMME"
"148","Karlos Williams","RB42","at  KC","99","164","135.3","14.3","KARLOSWILLIAMS"
"149","Dorial Green-Beckham","WR59","vs.  OAK","63","175","143.5","16.8","DORIALGREENBECKHAM"
"150","Dontrelle Inman","WR60","at  JAC","79","169","143.8","14.3","DONTRELLEINMAN"
"151","C.J. Anderson","RB43","vs.  NE","113","168","143.3","13.9","CJANDERSON"
"152","James White","RB44","at  DEN","103","173","142.2","20.2","JAMESWHITE"
"153","Dwayne Harris","WR61","at  WAS","71","162","146.0","18.0","DWAYNEHARRIS"
"154","Matt Schaub","QB30","at  CLE","41","89","79.8","11.1","MATTSCHAUB"
"155","Tevin Coleman","RB45","vs.  MIN","64","171","133.9","30.3","TEVINCOLEMAN"
"156","Robert Woods","WR62","at  KC","74","170","150.0","14.8","ROBERTWOODS"
"157","Kyle Rudolph","TE20","at  ATL","112","177","148.2","15.1","KYLERUDOLPH"
"158","Vernon Davis","TE21","vs.  NE","68","176","148.8","19.0","VERNONDAVIS"
"159","Ameer Abdullah","RB46","vs.  PHI","111","170","149.0","15.4","AMEERABDULLAH"
"160","Marques Colston","WR63","at  HOU","76","173","152.1","16.2","MARQUESCOLSTON"
"161","Chris Givens","WR64","at  CLE","73","174","151.2","16.0","CHRISGIVENS"
"162","Zach Miller","TE22","at  GB","107","174","134.0","18.9","ZACHMILLER"
"163","Coby Fleener","TE23","vs.  TB","86","174","149.0","21.2","COBYFLEENER"
"164","Andre Johnson","WR65","vs.  TB","72","176","154.5","16.6","ANDREJOHNSON"
"165","Jonathan Grimes","RB47","vs.  NO","106","176","159.0","15.5","JONATHANGRIMES"
"166","Andre Ellington","RB48","at  SF","136","174","157.2","9.8","ANDREELLINGTON"
"167","Harry Douglas","WR66","vs.  OAK","80","172","158.0","15.5","HARRYDOUGLAS"
"168","Roddy White","WR67","vs.  MIN","84","175","162.6","15.2","RODDYWHITE"
"169","Johnny Manziel","QB31","vs.  BAL","33","86","59.5","19.2","JOHNNYMANZIEL"
"170","Kenny Stills","WR68","at  NYJ","93","176","163.1","15.0","KENNYSTILLS"
"171","Mike Wallace","WR69","at  ATL","92","176","163.8","14.0","MIKEWALLACE"
"172","Bilal Powell","RB49","vs.  MIA","125","177","164.1","13.9","BILALPOWELL"
"173","J.J. Nelson","WR70","at  SF","134","177","162.4","12.1","JJNELSON"
"174","C.J. Spiller","RB50","at  HOU","139","177","162.3","12.5","CJSPILLER"
"175","T.J. Yates","QB32","vs.  NO","45","85","65.2","15.1","TJYATES"
"176","Jordan Cameron","TE24","at  NYJ","81","173","157.5","18.3","JORDANCAMERON"
"177","Lance Moore","WR71","vs.  PHI","87","175","160.6","16.2","LANCEMOORE"
"178","Sam Bradford","QB33","at  DET","55","87","70.4","12.5","SAMBRADFORD"
"179","Isaiah Crowell","RB51","vs.  BAL","123","176","150.0","14.5","ISAIAHCROWELL"
"180","Austin Seferian-Jenkins","TE25","at  IND","123","177","160.9","14.7","AUSTINSEFERIANJENKINS"
"181","Blaine Gabbert","QB34","vs.  ARI","65","88","83.3","6.6","BLAINEGABBERT"
"182","Chris Thompson","RB52","vs.  NYG","124","175","157.8","13.9","CHRISTHOMPSON"
"183","Torrey Smith","WR72","vs.  ARI","139","177","165.4","8.7","TORREYSMITH"
"184","Andrew Hawkins","WR73","vs.  BAL","109","171","162.3","14.0","ANDREWHAWKINS"
"185","Kenny Britt","WR74","at  CIN","95","176","161.8","18.9","KENNYBRITT"
"186","Cole Beasley","WR75","vs.  CAR","136","171","163.2","9.5","COLEBEASLEY"
"187","Aaron Dobson","WR76","at  DEN","137","171","163.6","7.9","AARONDOBSON"
"188","Jermaine Kearse","WR77","vs.  PIT","91","175","161.5","19.6","JERMAINEKEARSE"
"189","Cody Latimer","WR78","vs.  NE","141","175","162.1","11.1","CODYLATIMER"
"190","Joique Bell","RB53","vs.  PHI","135","172","157.2","11.3","JOIQUEBELL"
"191","Brian Hartline","WR79","vs.  BAL","140","177","168.2","10.1","BRIANHARTLINE"
"192","Alfred Morris","RB54","vs.  NYG","139","168","158.5","9.0","ALFREDMORRIS"
"193","Brian Quick","WR80","at  CIN","89","177","162.3","22.8","BRIANQUICK"
"194","Keshawn Martin","WR81","at  DEN","96","169","154.6","20.3","KESHAWNMARTIN"
"195","Wes Welker","WR82","at  CIN","90","169","155.6","23.0","WESWELKER"
"196","Chris Hogan","WR83","at  KC","134","175","162.6","12.8","CHRISHOGAN"
"197","Ladarius Green","TE26","at  JAC","140","177","162.1","13.2","LADARIUSGREEN"
"198","Clive Walford","TE27","at  TEN","88","174","151.4","26.8","CLIVEWALFORD"
"199","Jay Ajayi","RB55","at  NYJ","142","171","157.6","9.7","JAYAJAYI"
"200","Owen Daniels","TE28","vs.  NE","139","174","157.8","10.8","OWENDANIELS"
"201","Case Keenum","QB35","at  CIN","85","95","89.0","4.3","CASEKEENUM"
"202","David Cobb","RB56","vs.  OAK","152","174","166.0","8.2","DAVIDCOBB"
"203","Nelson Agholor","WR84","at  DET","157","175","166.0","5.1","NELSONAGHOLOR"
"204","Mohamed Sanu","WR85","vs.  STL","150","174","163.0","8.5","MOHAMEDSANU"
"205","Dwayne Allen","TE29","vs.  TB","77","175","142.0","38.2","DWAYNEALLEN"
"206","Vance McDonald","TE30","vs.  ARI","149","156","153.8","2.9","VANCEMCDONALD"
"207","David Johnson","RB57","at  SF","154","172","164.0","7.1","DAVIDJOHNSON"
"208","Terron Ward","RB58","vs.  MIN","138","144","140.0","2.8","TERRONWARD"
"209","Josh Bellamy","WR86","at  GB","153","164","159.3","4.5","JOSHBELLAMY"
"210","Marqise Lee","WR87","vs.  SD","94","153","123.5","29.5","MARQISELEE"
"211","Chris Harper","WR88","at  DEN","152","174","164.0","8.6","CHRISHARPER"
"212","Javontee Herndon","WR89","at  JAC","157","170","165.0","5.4","JAVONTEEHERNDON"
"213","Dexter McCluster","RB59","vs.  OAK","150","166","155.7","7.3","DEXTERMCCLUSTER"
"214","Malcom Floyd","WR90","at  JAC","157","174","168.5","6.9","MALCOMFLOYD"
"215","Fred Jackson","RB60","vs.  PIT","146","176","162.3","12.4","FREDJACKSON"
"216","Albert Wilson","WR91","vs.  BUF","152","169","163.3","8.0","ALBERTWILSON"
"217","Jerricho Cotchery","WR92","at  DAL","170","176","173.3","2.4","JERRICHOCOTCHERY"
"218","Mike Tolbert","RB61","at  DAL","157","173","165.0","6.5","MIKETOLBERT"
"219","Josh Huff","WR93","at  DET","166","175","171.0","3.7","JOSHHUFF"
"220","Chris Polk","RB62","vs.  NO","147","174","160.5","13.5","CHRISPOLK"
"221","Denard Robinson","RB63","vs.  SD","157","169","163.0","6.0","DENARDROBINSON"
"222","Jeremy Kerley","WR94","vs.  MIA","157","171","164.0","7.0","JEREMYKERLEY"
"223","Jared Cook","TE31","at  CIN","166","174","170.0","4.0","JAREDCOOK"
