"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"35","Blake Bortles","QB15","at  TEN","20","51","35.1","6.9","BLAKEBORTLES"
"36","Greg Olsen","TE1","at  NO","14","49","40.1","6.8","GREGOLSEN"
"37","Derek Carr","QB16","vs.  KC","18","61","40.2","11.9","DEREKCARR"
"38","Dez Bryant","WR14","at  WAS","15","68","42.3","11.4","DEZBRYANT"
"39","Matt Ryan","QB17","at  TB","25","64","42.6","11.1","MATTRYAN"
"40","Eric Decker","WR15","at  NYG","22","74","42.9","10.6","ERICDECKER"
"41","T.Y. Hilton","WR16","at  PIT","30","84","46.7","11.6","TYHILTON"
"42","Darren McFadden","RB8","at  WAS","6","90","47.0","21.6","DARRENMCFADDEN"
"43","Thomas Rawls","RB9","at  MIN","23","75","47.6","16.6","THOMASRAWLS"
"44","Amari Cooper","WR17","vs.  KC","26","94","49.3","17.1","AMARICOOPER"
"45","Mike Evans","WR18","vs.  ATL","30","95","50.0","16.1","MIKEEVANS"
"46","Jeremy Maclin","WR19","at  OAK","32","78","51.2","13.3","JEREMYMACLIN"
"47","Alex Smith","QB18","at  OAK","21","66","52.0","11.6","ALEXSMITH"
"48","Jameis Winston","QB19","vs.  ATL","19","72","52.2","12.8","JAMEISWINSTON"
"49","Mark Ingram","RB10","vs.  CAR","24","111","53.6","20.5","MARKINGRAM"
"50","Eddie Lacy","RB11","at  DET","1","92","54.1","23.8","EDDIELACY"
"51","Brock Osweiler","QB20","at  SD","19","72","54.1","11.8","BROCKOSWEILER"
"52","Christopher Ivory","RB12","at  NYG","23","89","54.7","15.7","CHRISIVORY"
"53","DeMarco Murray","RB13","at  NE","23","146","56.5","27.6","DEMARCOMURRAY"
"54","Tyrod Taylor","QB21","vs.  HOU","34","72","58.3","9.2","TYRODTAYLOR"
"55","Tyler Eifert","TE2","at  CLE","49","95","58.6","14.2","TYLEREIFERT"
"56","Randall Cobb","WR20","at  DET","38","96","59.2","17.1","RANDALLCOBB"
"57","Philip Rivers","QB22","vs.  DEN","29","71","59.5","9.5","PHILIPRIVERS"
"58","Emmanuel Sanders","WR21","at  SD","38","78","59.8","13.5","EMMANUELSANDERS"
"59","Javorius Allen","RB14","at  MIA","28","111","60.4","19.4","JAVORIUSALLEN"
"60","Matt Forte","RB15","vs.  SF","14","99","61.3","16.9","MATTFORTE"
"61","Giovani Bernard","RB16","at  CLE","39","124","62.1","23.7","GIOVANIBERNARD"
"62","Michael Crabtree","WR22","vs.  KC","36","94","62.5","16.4","MICHAELCRABTREE"
"63","Brandon LaFell","WR23","vs.  PHI","32","102","62.6","21.1","BRANDONLAFELL"
"64","Lamar Miller","RB17","vs.  BAL","23","108","63.5","23.6","LAMARMILLER"
"65","Kirk Cousins","QB23","vs.  DAL","54","73","64.5","5.6","KIRKCOUSINS"
"66","Delanie Walker","TE3","vs.  JAC","41","87","65.1","11.3","DELANIEWALKER"
"67","Brian Hoyer","QB24","at  BUF","25","101","65.4","16.0","BRIANHOYER"
"68","C.J. Anderson","RB18","at  SD","23","111","66.7","22.7","CJANDERSON"
"69","Matt Hasselbeck","QB25","at  PIT","45","82","67.4","8.4","MATTHASSELBECK"
"70","Travis Kelce","TE4","at  OAK","49","95","69.1","12.2","TRAVISKELCE"
"71","Steve Johnson","WR24","vs.  DEN","36","94","69.4","16.9","STEVIEJOHNSON"
"72","Danny Amendola","WR25","vs.  PHI","30","84","55.2","15.1","DANNYAMENDOLA"
"73","Sammy Watkins","WR26","vs.  HOU","42","102","70.9","19.4","SAMMYWATKINS"
"74","Brandin Cooks","WR27","vs.  CAR","44","99","71.1","13.5","BRANDINCOOKS"
"75","Jordan Reed","TE5","vs.  DAL","59","83","73.0","7.2","JORDANREED"
"76","David Johnson","RB19","at  STL","1","155","69.6","42.3","DAVIDJOHNSON"
"77","Golden Tate","WR28","vs.  GB","49","117","77.5","17.9","GOLDENTATE"
"78","Jordan Matthews","WR29","at  NE","60","103","77.9","11.7","JORDANMATTHEWS"
"79","T.J. Yeldon","RB20","at  TEN","28","123","79.5","21.1","TJYELDON"
"80","Kamar Aiken","WR30","at  MIA","53","109","80.1","14.2","KAMARAIKEN"
"81","Donte Moncrief","WR31","at  PIT","50","119","82.9","15.2","DONTEMONCRIEF"
"82","Shaun Draughn","RB21","at  CHI","24","111","83.8","19.6","SHAUNDRAUGHN"
"83","Julius Thomas","TE6","at  TEN","59","110","84.3","11.9","JULIUSTHOMAS"
"84","Antonio Gates","TE7","vs.  DEN","69","100","84.3","7.0","ANTONIOGATES"
"85","John Brown","WR32","at  STL","55","106","86.4","12.5","JOHNBROWN"
"86","LeGarrette Blount","RB22","vs.  PHI","47","99","87.2","11.2","LEGARRETTEBLOUNT"
"87","Latavius Murray","RB23","vs.  KC","58","142","87.9","16.3","LATAVIUSMURRAY"
"88","DeSean Jackson","WR33","vs.  DAL","60","98","89.2","8.9","DESEANJACKSON"
"89","Gary Barnidge","TE8","vs.  CIN","59","139","89.3","21.8","GARYBARNIDGE"
"90","Vincent Jackson","WR34","vs.  ATL","80","117","89.4","7.2","VINCENTJACKSON"
"91","Stefon Diggs","WR35","vs.  SEA","53","107","92.2","11.9","STEFONDIGGS"
"92","Danny Woodhead","RB24","vs.  DEN","47","124","94.2","16.6","DANNYWOODHEAD"
"93","Travis Benjamin","WR36","vs.  CIN","90","128","97.9","10.5","TRAVISBENJAMIN"
"94","Charcandrick West","RB25","at  OAK","28","161","94.1","28.5","CHARCANDRICKWEST"
"95","Marvin Jones","WR37","at  CLE","74","133","100.5","16.4","MARVINJONES"
"96","Matt Schaub","QB26","at  MIA","65","112","95.9","15.6","MATTSCHAUB"
"97","Jeremy Hill","RB26","at  CLE","44","162","101.4","22.6","JEREMYHILL"
"98","Davante Adams","WR38","at  DET","84","125","102.4","8.9","DAVANTEADAMS"
"99","Tavon Austin","WR39","vs.  ARI","85","121","103.2","8.5","TAVONAUSTIN"
"100","Anquan Boldin","WR40","at  CHI","66","154","105.7","18.8","ANQUANBOLDIN"
"101","Jeremy Langford","RB27","vs.  SF","62","124","105.7","18.3","JEREMYLANGFORD"
"102","Scott Chandler","TE9","vs.  PHI","69","142","105.8","19.2","SCOTTCHANDLER"
"103","Kendall Wright","WR41","vs.  JAC","53","135","101.5","15.7","KENDALLWRIGHT"
"104","Jason Witten","TE10","at  WAS","87","145","108.1","17.4","JASONWITTEN"
"105","Willie Snead","WR42","vs.  CAR","68","153","109.8","16.9","WILLIESNEAD"
"106","James Jones","WR43","at  DET","88","131","110.8","11.5","JAMESJONES"
"107","Doug Baldwin","WR44","at  MIN","84","158","110.9","19.3","DOUGBALDWIN"
"108","Ronnie Hillman","RB28","at  SD","81","148","111.3","18.9","RONNIEHILLMAN"
"109","Michael Floyd","WR45","at  STL","80","157","114.2","15.4","MICHAELFLOYD"
"110","Jacob Tamme","TE11","at  TB","100","144","116.1","10.3","JACOBTAMME"
"111","Theo Riddick","RB29","vs.  GB","97","174","116.4","18.4","THEORIDDICK"
"112","Frank Gore","RB30","at  PIT","81","156","117.1","15.4","FRANKGORE"
"113","Marquess Wilson","WR46","vs.  SF","74","138","115.3","18.0","MARQUESSWILSON"
"114","Matt Cassel","QB27","at  WAS","72","178","100.3","23.6","MATTCASSEL"
"115","Benjamin Watson","TE12","vs.  CAR","95","144","120.6","15.6","BENJAMINWATSON"
"116","Martellus Bennett","TE13","vs.  SF","73","140","112.9","19.0","MARTELLUSBENNETT"
"117","Cecil Shorts","WR47","at  BUF","102","144","122.3","10.7","CECILSHORTS"
"118","Alfred Blue","RB31","at  BUF","86","146","123.4","16.9","ALFREDBLUE"
"119","Devin Funchess","WR48","at  NO","91","150","123.8","13.1","DEVINFUNCHESS"
"120","Rueben Randle","WR49","vs.  NYJ","117","135","126.3","4.6","RUEBENRANDLE"
"121","Sam Bradford","QB28","at  NE","56","107","86.4","17.3","SAMBRADFORD"
"122","Heath Miller","TE14","vs.  IND","101","144","128.2","10.4","HEATHMILLER"
"123","Ted Ginn","WR50","at  NO","96","136","125.2","10.4","TEDGINN"
"124","Duke Johnson","RB32","vs.  CIN","105","174","130.5","18.1","DUKEJOHNSON"
"125","Spencer Ware","RB33","at  OAK","28","173","124.5","31.9","SPENCERWARE"
"126","Shane Vereen","RB34","vs.  NYJ","105","172","132.2","14.2","SHANEVEREEN"
"127","Kyle Rudolph","TE15","vs.  SEA","87","179","129.5","27.3","KYLERUDOLPH"
"128","Devante Parker","WR51","vs.  BAL","56","140","121.4","20.8","DEVANTEPARKER"
"129","Blaine Gabbert","QB29","at  CHI","72","112","98.1","12.9","BLAINEGABBERT"
"130","Antonio Andrews","RB35","vs.  JAC","108","159","134.6","14.3","ANTONIOANDREWS"
"131","Darren Sproles","RB36","at  NE","111","172","135.5","16.5","DARRENSPROLES"
"132","Jamison Crowder","WR52","vs.  DAL","109","160","133.1","12.7","JAMISONCROWDER"
"133","Allen Hurns","WR53","at  TEN","50","157","105.9","25.4","ALLENHURNS"
"134","Crockett Gillmore","TE16","at  MIA","87","165","139.2","16.0","CROCKETTGILLMORE"
"135","Pierre Garcon","WR54","vs.  DAL","117","160","139.7","9.6","PIERREGARCON"
"136","Nate Washington","WR55","at  BUF","115","159","138.0","12.3","NATEWASHINGTON"
"137","Chris Givens","WR56","at  MIA","119","158","141.3","9.4","CHRISGIVENS"
"138","Matt Jones","RB37","vs.  DAL","114","162","142.1","16.2","MATTJONES"
"139","Ameer Abdullah","RB38","vs.  GB","123","162","142.3","9.7","AMEERABDULLAH"
"140","James White","RB39","vs.  PHI","105","174","138.2","19.1","JAMESWHITE"
"141","Dontrelle Inman","WR57","vs.  DEN","115","169","144.9","15.5","DONTRELLEINMAN"
"142","Melvin Gordon","RB40","vs.  DEN","99","166","145.9","15.4","MELVINGORDON"
"143","James Starks","RB41","at  DET","111","178","145.9","15.6","JAMESSTARKS"
"144","Richard Rodgers","TE17","at  DET","100","179","144.3","25.2","RICHARDRODGERS"
"145","Charles Sims","RB42","vs.  ATL","118","172","147.3","13.7","CHARLESSIMS"
"146","Tyler Lockett","WR58","at  MIN","119","171","145.6","14.7","TYLERLOCKETT"
"147","Markus Wheaton","WR59","vs.  IND","121","167","147.4","13.5","MARKUSWHEATON"
"148","Terrance Williams","WR60","at  WAS","121","168","150.7","12.4","TERRANCEWILLIAMS"
"149","Alfred Morris","RB43","vs.  DAL","105","174","152.3","18.7","ALFREDMORRIS"
"150","Zach Miller","TE18","vs.  SF","110","179","140.3","20.6","ZACHMILLER"
"151","Andre Johnson","WR61","at  PIT","131","176","148.7","11.8","ANDREJOHNSON"
"152","Mark Sanchez","QB30","at  NE","71","112","96.6","18.4","MARKSANCHEZ"
"153","Dorial Green-Beckham","WR62","vs.  JAC","127","170","149.9","11.6","DORIALGREENBECKHAM"
"154","Rishard Matthews","WR63","vs.  BAL","96","154","127.3","14.9","RISHARDMATTHEWS"
"155","Jermaine Kearse","WR64","at  MIN","121","170","152.1","12.4","JERMAINEKEARSE"
"156","Robert Woods","WR65","vs.  HOU","135","164","153.8","7.5","ROBERTWOODS"
"157","Rob Gronkowski","TE19","vs.  PHI","40","156","79.9","46.7","ROBGRONKOWSKI"
"158","Teddy Bridgewater","QB31","vs.  SEA","72","112","95.4","13.9","TEDDYBRIDGEWATER"
"159","Zach Ertz","TE20","at  NE","125","173","142.6","13.3","ZACHERTZ"
"160","Marques Colston","WR66","vs.  CAR","133","176","155.8","12.8","MARQUESCOLSTON"
"161","Keshawn Martin","WR67","vs.  PHI","104","170","149.4","20.2","KESHAWNMARTIN"
"162","Austin Seferian-Jenkins","TE21","vs.  ATL","88","143","130.9","15.8","AUSTINSEFERIANJENKINS"
"163","Dwayne Harris","WR68","vs.  NYJ","120","170","160.6","10.9","DWAYNEHARRIS"
"164","Roddy White","WR69","at  TB","140","180","159.1","11.2","RODDYWHITE"
"165","Brandon Bolden","RB44","vs.  PHI","112","177","150.2","22.8","BRANDONBOLDEN"
"166","Tevin Coleman","RB45","at  TB","122","178","162.5","15.2","TEVINCOLEMAN"
"167","Vernon Davis","TE22","at  SD","126","179","157.4","14.8","VERNONDAVIS"
"168","Mike Wallace","WR70","vs.  SEA","102","176","158.3","17.7","MIKEWALLACE"
"169","Charles Clay","TE23","vs.  HOU","133","179","159.0","13.4","CHARLESCLAY"
"170","Kenny Stills","WR71","vs.  BAL","125","176","164.6","11.6","KENNYSTILLS"
"171","Eric Ebron","TE24","vs.  GB","126","179","157.6","18.1","ERICEBRON"
"172","Rashad Jennings","RB46","vs.  NYJ","146","177","166.1","8.5","RASHADJENNINGS"
"173","Cole Beasley","WR72","at  WAS","140","176","161.8","12.6","COLEBEASLEY"
"174","Ryan Mathews","RB47","at  NE","118","174","159.5","17.5","RYANMATHEWS"
"175","Andre Ellington","RB48","at  STL","99","177","159.9","19.0","ANDREELLINGTON"
"176","Brent Celek","TE25","at  NE","113","173","157.3","16.4","BRENTCELEK"
"177","Jerricho Cotchery","WR73","at  NO","109","180","161.8","16.7","JERRICHOCOTCHERY"
"178","Vance McDonald","TE26","at  CHI","87","156","137.5","21.4","VANCEMCDONALD"
"179","Harry Douglas","WR74","vs.  JAC","119","180","160.8","17.5","HARRYDOUGLAS"
"180","J.J. Nelson","WR75","at  STL","138","175","158.5","12.2","JJNELSON"
"181","Johnny Manziel","QB32","vs.  CIN","64","112","96.0","18.9","JOHNNYMANZIEL"
"182","Austin Davis","QB33","vs.  CIN","82","112","103.3","12.4","AUSTINDAVIS"
"183","Bilal Powell","RB49","at  NYG","139","178","162.1","14.2","BILALPOWELL"
"184","Luke Willson","TE27","at  MIN","121","178","159.0","17.4","LUKEWILLSON"
"185","Jonathan Grimes","RB50","at  BUF","120","178","168.5","17.3","JONATHANGRIMES"
"186","Jay Ajayi","RB51","vs.  BAL","134","178","166.2","14.5","JAYAJAYI"
"187","Brian Hartline","WR76","vs.  CIN","117","168","153.0","16.0","BRIANHARTLINE"
"188","Coby Fleener","TE28","at  PIT","131","174","147.7","16.2","COBYFLEENER"
"189","Chris Thompson","RB52","vs.  DAL","159","178","169.2","6.5","CHRISTHOMPSON"
"190","Kenny Britt","WR77","vs.  ARI","153","176","168.2","8.1","KENNYBRITT"
"191","Seth Roberts","WR78","vs.  KC","147","180","166.4","10.4","SETHROBERTS"
"192","Malcom Floyd","WR79","vs.  DEN","145","177","167.5","10.4","MALCOMFLOYD"
"193","Brian Quick","WR80","vs.  ARI","158","170","167.6","3.7","BRIANQUICK"
"194","Lance Moore","WR81","vs.  GB","131","175","162.7","14.6","LANCEMOORE"
"195","Owen Daniels","TE29","at  SD","144","165","155.0","7.6","OWENDANIELS"
"196","Jordan Cameron","TE30","vs.  BAL","134","179","167.2","15.6","JORDANCAMERON"
"197","Will Tye","TE31","vs.  NYJ","133","179","153.0","17.1","WILLTYE"
"198","Joique Bell","RB53","vs.  GB","160","178","170.2","6.0","JOIQUEBELL"
"199","Nick Foles","QB34","vs.  ARI","112","113","112.5","0.5","NICKFOLES"
"200","Chris Harper","WR82","vs.  PHI","153","180","166.0","10.0","CHRISHARPER"
"201","Daniel Herron","RB54","at  PIT","115","178","146.3","25.7","DANIELHERRON"
"202","Karlos Williams","RB55","vs.  HOU","136","178","168.8","16.4","KARLOSWILLIAMS"
"203","C.J. Spiller","RB56","vs.  CAR","151","169","163.8","7.5","CJSPILLER"
"204","Bryan Walters","WR83","at  TEN","153","171","159.3","8.3","BRYANWALTERS"
"205","Mike Tolbert","RB57","at  NO","157","172","162.7","6.6","MIKETOLBERT"
"206","Torrey Smith","WR84","at  CHI","161","180","173.0","7.2","TORREYSMITH"
"207","Jeff Cumberland","TE32","at  NYG","144","156","150.0","6.0","JEFFCUMBERLAND"
"208","Marqise Lee","WR85","at  TEN","149","180","168.3","13.8","MARQISELEE"
"209","Albert Wilson","WR86","at  OAK","154","175","164.5","10.5","ALBERTWILSON"
"210","Chris Hogan","WR87","vs.  HOU","163","176","169.5","6.5","CHRISHOGAN"
"211","Isaiah Crowell","RB58","vs.  CIN","170","174","172.0","2.0","ISAIAHCROWELL"
"212","Wes Welker","WR88","vs.  ARI","168","179","173.5","5.5","WESWELKER"
"213","Jaron Brown","WR89","at  STL","175","175","175.0","0.0","JARONBROWN"
