"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Le'Veon Bell","RB1","11","1","4","1.5","1.1","LEVEONBELL"
"2","Devonta Freeman","RB2","10","2","2","2.0","0.0","DEVONTAFREEMAN"
"3","Matt Forte","RB3","7","4","10","6.0","2.5","MATTFORTE"
"4","Julio Jones","WR1","10","3","12","6.7","3.1","JULIOJONES"
"5","Rob Gronkowski","TE1","4","7","7","7.0","0.0","ROBGRONKOWSKI"
"6","Todd Gurley","RB4","6","4","16","8.5","5.3","TODDGURLEY"
"7","Antonio Brown","WR2","11","6","13","8.7","3.1","ANTONIOBROWN"
"8","Adrian Peterson","RB5","5","4","11","8.8","2.3","ADRIANPETERSON"
"9","Dion Lewis","RB6","4","1","24","9.2","7.3","DIONLEWIS"
"10","DeAndre Hopkins","WR3","9","3","17","10.0","5.2","DEANDREHOPKINS"
"11","A.J. Green","WR4","7","6","28","12.7","7.6","AJGREEN"
"12","Odell Beckham","WR5","11","8","19","13.2","3.3","ODELLBECKHAM"
"13","Marshawn Lynch","RB7","9","9","24","13.7","5.5","MARSHAWNLYNCH"
"14","Christopher Ivory","RB8","5","15","26","19.5","4.1","CHRISIVORY"
"15","Calvin Johnson","WR6","9","13","25","20.7","4.7","CALVINJOHNSON"
"16","Julian Edelman","WR7","4","3","35","21.7","11.2","JULIANEDELMAN"
"17","Larry Fitzgerald","WR8","9","8","37","21.7","11.1","LARRYFITZGERALD"
"18","Danny Woodhead","RB9","10","11","46","22.2","11.2","DANNYWOODHEAD"
"19","Demaryius Thomas","WR9","7","17","30","24.0","4.9","DEMARYIUSTHOMAS"
"20","Lamar Miller","RB10","5","18","40","24.2","7.6","LAMARMILLER"
"21","Mark Ingram","RB11","11","15","51","24.3","12.1","MARKINGRAM"
"22","Latavius Murray","RB12","6","15","49","24.7","11.6","LATAVIUSMURRAY"
"23","Justin Forsett","RB13","9","16","39","24.8","7.1","JUSTINFORSETT"
"24","Eddie Lacy","RB14","7","10","51","25.2","14.4","EDDIELACY"
"25","Brandon Marshall","WR10","5","3","34","26.7","11.1","BRANDONMARSHALL"
"26","Randall Cobb","WR11","7","14","45","27.2","10.1","RANDALLCOBB"
"27","Alshon Jeffery","WR12","7","17","50","29.0","12.7","ALSHONJEFFERY"
"28","Emmanuel Sanders","WR13","7","19","48","29.0","10.0","EMMANUELSANDERS"
"29","Tom Brady","QB1","4","27","33","29.0","2.8","TOMBRADY"
"30","Keenan Allen","WR14","10","22","32","29.3","3.4","KEENANALLEN"
"31","Aaron Rodgers","QB2","7","27","33","31.0","2.8","AARONRODGERS"
"32","Frank Gore","RB15","10","23","43","32.2","8.5","FRANKGORE"
"33","Allen Robinson","WR15","8","14","45","34.7","10.2","ALLENROBINSON"
"34","Doug Martin","RB16","6","15","56","36.7","14.6","DOUGMARTIN"
"35","Amari Cooper","WR16","6","25","48","38.7","7.8","AMARICOOPER"
"36","Greg Olsen","TE2","5","29","57","38.7","13.0","GREGOLSEN"
"37","LeSean McCoy","RB17","8","16","72","40.5","16.4","LESEANMCCOY"
"38","T.Y. Hilton","WR17","10","35","52","41.7","5.9","TYHILTON"
"39","DeMarco Murray","RB18","8","40","49","43.5","3.0","DEMARCOMURRAY"
"40","Tyler Eifert","TE3","7","29","75","44.0","20.6","TYLEREIFERT"
"41","Jarvis Landry","WR18","5","34","62","45.3","11.3","JARVISLANDRY"
"42","James Jones","WR19","7","34","59","45.7","7.6","JAMESJONES"
"43","T.J. Yeldon","RB19","8","40","61","47.7","7.1","TJYELDON"
"44","Jeremy Hill","RB20","7","39","70","48.3","10.1","JEREMYHILL"
"45","Carlos Hyde","RB21","10","36","72","48.5","13.6","CARLOSHYDE"
"46","Steve Smith","WR20","9","34","65","49.0","10.6","STEVESMITH"
