"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"102","Blaine Gabbert","QB28","vs.  CIN","61","113","95.0","16.5","BLAINEGABBERT"
"103","Devante Parker","WR42","at  SD","68","173","106.8","17.9","DEVANTEPARKER"
"104","Zach Miller","TE10","at  MIN","69","173","105.6","19.8","ZACHMILLER"
"105","Heath Miller","TE11","vs.  DEN","49","144","109.4","17.4","HEATHMILLER"
"106","Darren Sproles","RB25","vs.  ARI","6","146","108.5","21.3","DARRENSPROLES"
"107","Bryce Brown","RB26","vs.  CLE","24","172","103.7","27.4","BRYCEBROWN"
"108","James Starks","RB27","at  OAK","48","150","108.9","18.9","JAMESSTARKS"
"109","Brandon Bolden","RB28","vs.  TEN","28","162","108.2","25.7","BRANDONBOLDEN"
"110","Matt Hasselbeck","QB29","vs.  HOU","36","113","90.3","16.8","MATTHASSELBECK"
"111","Pierre Garcon","WR43","vs.  BUF","67","148","113.4","11.1","PIERREGARCON"
"112","Tavon Austin","WR44","vs.  TB","48","150","115.4","13.2","TAVONAUSTIN"
"113","Richard Rodgers","TE12","at  OAK","59","144","115.7","15.7","RICHARDRODGERS"
"114","Ronnie Hillman","RB29","at  PIT","63","163","116.1","24.9","RONNIEHILLMAN"
"115","Dorial Green-Beckham","WR45","at  NE","89","147","116.2","10.5","DORIALGREENBECKHAM"
"116","Danny Woodhead","RB30","vs.  MIA","24","173","116.7","23.1","DANNYWOODHEAD"
"117","Malcom Floyd","WR46","vs.  MIA","55","180","119.0","20.5","MALCOMFLOYD"
"118","Ryan Mathews","RB31","vs.  ARI","67","165","120.4","15.8","RYANMATHEWS"
"119","Melvin Gordon","RB32","vs.  MIA","40","156","119.9","22.6","MELVINGORDON"
"120","Jacob Tamme","TE13","at  JAC","60","156","121.3","15.3","JACOBTAMME"
"121","Bilal Powell","RB33","at  DAL","40","169","120.3","21.0","BILALPOWELL"
"122","Charles Sims","RB34","at  STL","89","177","123.6","14.1","CHARLESSIMS"
"123","Jeremy Langford","RB35","at  MIN","70","177","124.5","15.2","JEREMYLANGFORD"
"124","Cecil Shorts","WR47","at  IND","75","158","122.7","12.2","CECILSHORTS"
"125","Rueben Randle","WR48","vs.  CAR","56","158","123.6","13.2","RUEBENRANDLE"
"126","Davante Adams","WR49","at  OAK","75","168","124.1","15.0","DAVANTEADAMS"
"127","Austin Seferian-Jenkins","TE14","at  STL","70","179","125.8","20.5","AUSTINSEFERIANJENKINS"
"128","James Jones","WR50","at  OAK","93","165","127.2","13.1","JAMESJONES"
"129","Donte Moncrief","WR51","vs.  HOU","74","175","115.6","20.0","DONTEMONCRIEF"
"130","Eric Ebron","TE15","at  NO","74","165","127.9","16.7","ERICEBRON"
"131","Will Tye","TE16","vs.  CAR","73","165","127.8","15.7","WILLTYE"
"132","Zach Ertz","TE17","vs.  ARI","60","178","129.3","19.0","ZACHERTZ"
"133","Kyle Rudolph","TE18","vs.  CHI","88","180","129.7","14.4","KYLERUDOLPH"
"134","Ameer Abdullah","RB36","at  NO","76","169","129.7","20.1","AMEERABDULLAH"
"135","Robert Woods","WR52","at  WAS","95","154","128.2","12.6","ROBERTWOODS"
"136","Nate Washington","WR53","at  IND","95","165","130.0","11.7","NATEWASHINGTON"
"137","C.J. Anderson","RB37","at  PIT","68","174","134.4","23.0","CJANDERSON"
"138","Fozzy Whittaker","RB38","at  NYG","24","178","131.5","29.4","FOZZYWHITTAKER"
"139","Jason Witten","TE19","vs.  NYJ","88","180","134.6","15.3","JASONWITTEN"
"140","Duke Johnson","RB39","at  SEA","81","165","135.5","14.6","DUKEJOHNSON"
"141","Marques Colston","WR54","vs.  DET","79","180","136.4","14.9","MARQUESCOLSTON"
"142","Markus Wheaton","WR55","vs.  DEN","90","171","140.9","13.8","MARKUSWHEATON"
"143","Jermaine Kearse","WR56","vs.  CLE","88","169","141.0","16.9","JERMAINEKEARSE"
"144","DeMarco Murray","RB40","vs.  ARI","105","178","145.2","14.4","DEMARCOMURRAY"
"145","Vernon Davis","TE20","at  PIT","84","180","144.7","16.6","VERNONDAVIS"
"146","Jamison Crowder","WR57","vs.  BUF","117","177","141.3","12.1","JAMISONCROWDER"
"147","Keshawn Martin","WR58","vs.  TEN","107","168","148.7","10.6","KESHAWNMARTIN"
"148","Devin Funchess","WR59","at  NYG","106","175","145.3","13.4","DEVINFUNCHESS"
"149","Javontee Herndon","WR60","vs.  MIA","84","173","139.8","13.0","JAVONTEEHERNDON"
"150","Fred Jackson","RB41","vs.  CLE","57","179","150.3","19.1","FREDJACKSON"
"151","Albert Wilson","WR61","at  BAL","103","180","150.8","12.5","ALBERTWILSON"
"152","Nelson Agholor","WR62","vs.  ARI","98","176","150.0","14.1","NELSONAGHOLOR"
"153","Shane Vereen","RB42","vs.  CAR","117","177","153.0","12.3","SHANEVEREEN"
"154","Chris Polk","RB43","at  IND","99","177","157.7","16.6","CHRISPOLK"
"155","Eddie Royal","WR63","at  MIN","102","180","150.2","15.4","EDDIEROYAL"
"156","Dontrelle Inman","WR64","vs.  MIA","98","177","135.6","25.6","DONTRELLEINMAN"
"157","Rashad Jennings","RB44","vs.  CAR","100","179","159.7","15.8","RASHADJENNINGS"
"158","Roddy White","WR65","at  JAC","116","179","157.5","14.0","RODDYWHITE"
"159","Terrance Williams","WR66","vs.  NYJ","133","176","161.9","8.2","TERRANCEWILLIAMS"
"160","Mike Tolbert","RB45","at  NYG","106","179","155.0","15.1","MIKETOLBERT"
"161","J.J. Nelson","WR67","at  PHI","121","180","155.8","11.2","JJNELSON"
"162","Coby Fleener","TE21","vs.  HOU","110","179","154.2","14.2","COBYFLEENER"
"163","Dwayne Harris","WR68","vs.  CAR","133","180","158.5","8.4","DWAYNEHARRIS"
"164","Antonio Andrews","RB46","at  NE","109","178","163.6","13.3","ANTONIOANDREWS"
"165","Matt Cassel","QB30","vs.  NYJ","73","179","112.1","19.3","MATTCASSEL"
"166","Isaiah Crowell","RB47","at  SEA","133","179","164.5","10.9","ISAIAHCROWELL"
"167","C.J. Spiller","RB48","vs.  DET","87","179","162.3","14.6","CJSPILLER"
"168","Spencer Ware","RB49","at  BAL","108","178","161.1","18.9","SPENCERWARE"
"169","Seth Roberts","WR69","vs.  GB","130","180","163.7","12.2","SETHROBERTS"
"170","Jeremy Butler","WR70","vs.  KC","119","180","156.3","16.0","JEREMYBUTLER"
"171","Jordan Cameron","TE22","at  SD","96","180","162.7","16.9","JORDANCAMERON"
"172","Harry Douglas","WR71","at  NE","104","180","160.7","13.7","HARRYDOUGLAS"
"173","Andre Johnson","WR72","vs.  HOU","92","180","157.0","19.7","ANDREJOHNSON"
"174","Philly Brown","WR73","at  NYG","137","176","168.3","7.6","PHILLYBROWN"
"175","Kenny Stills","WR74","at  SD","131","176","160.9","9.7","KENNYSTILLS"
"176","Case Keenum","QB31","vs.  TB","72","180","110.4","18.8","CASEKEENUM"
"177","Joique Bell","RB50","at  NO","129","179","165.2","12.7","JOIQUEBELL"
"178","Cameron Artis-Payne","RB51","at  NYG","121","178","161.0","15.8","CAMERONARTISPAYNE"
"179","Torrey Smith","WR75","vs.  CIN","125","180","167.5","10.4","TORREYSMITH"
"180","Chris Givens","WR76","vs.  KC","138","177","167.5","7.1","CHRISGIVENS"
"181","Luke Willson","TE23","vs.  CLE","125","180","164.6","13.5","LUKEWILLSON"
"182","Clive Walford","TE24","vs.  GB","140","180","166.4","10.0","CLIVEWALFORD"
"183","Kenny Britt","WR77","vs.  TB","132","180","164.8","11.7","KENNYBRITT"
"184","Jonathan Grimes","RB52","at  IND","119","179","165.8","16.7","JONATHANGRIMES"
"185","Charlie Whitehurst","QB32","vs.  HOU","65","113","106.7","14.6","CHARLIEWHITEHURST"
"186","Ryan Griffin","TE25","at  IND","101","180","163.3","16.2","RYANGRIFFIN"
"187","Vance McDonald","TE26","vs.  CIN","110","180","154.1","19.0","VANCEMCDONALD"
"188","Lance Moore","WR78","at  NO","115","177","161.4","13.5","LANCEMOORE"
"189","Jimmy Clausen","QB33","vs.  KC","72","113","105.9","10.2","JIMMYCLAUSEN"
"190","Cole Beasley","WR79","vs.  NYJ","104","180","157.1","18.9","COLEBEASLEY"
"191","Mike Wallace","WR80","vs.  CHI","132","180","164.8","9.8","MIKEWALLACE"
"192","Alfred Morris","RB53","vs.  BUF","146","179","168.4","10.0","ALFREDMORRIS"
"193","Jerricho Cotchery","WR81","at  NYG","118","177","160.2","15.5","JERRICHOCOTCHERY"
"194","Chris Hogan","WR82","at  WAS","136","180","164.1","9.3","CHRISHOGAN"
"195","Julian Edelman","WR83","vs.  TEN","37","148","127.5","26.0","JULIANEDELMAN"
"196","Steve Johnson","WR84","vs.  MIA","69","170","146.9","21.6","STEVIEJOHNSON"
"197","Owen Daniels","TE27","at  PIT","138","180","163.9","12.4","OWENDANIELS"
"198","Rishard Matthews","WR85","at  SD","119","176","159.1","15.9","RISHARDMATTHEWS"
"199","Ladarius Green","TE28","vs.  MIA","143","179","163.8","10.1","LADARIUSGREEN"
"200","Mark Sanchez","QB34","vs.  ARI","71","113","105.5","15.4","MARKSANCHEZ"
"201","Tyler Eifert","TE29","at  SF","83","123","108.3","12.1","TYLEREIFERT"
"202","Kendall Wright","WR86","at  NE","116","172","152.4","17.6","KENDALLWRIGHT"
"203","Brandon Coleman","WR87","vs.  DET","156","176","164.8","5.8","BRANDONCOLEMAN"
"204","Brent Celek","TE30","vs.  ARI","153","179","162.5","8.8","BRENTCELEK"
"205","Maxx Williams","TE31","vs.  KC","139","180","160.0","13.1","MAXXWILLIAMS"
"206","Nick Foles","QB35","vs.  TB","73","113","100.3","15.9","NICKFOLES"
"207","Alfred Blue","RB54","at  IND","134","169","153.3","12.3","ALFREDBLUE"
"208","Vincent Jackson","WR88","at  STL","109","171","149.0","25.0","VINCENTJACKSON"
"209","Jared Cook","TE32","vs.  TB","143","173","156.9","10.0","JAREDCOOK"
"210","T.J. Yeldon","RB55","vs.  ATL","144","179","166.9","14.7","TJYELDON"
"211","Taylor Gabriel","WR89","at  SEA","103","180","153.0","25.9","TAYLORGABRIEL"
"212","Christine Michael","RB56","vs.  CLE","142","178","165.0","10.7","CHRISTINEMICHAEL"
"213","Charles Clay","TE33","at  WAS","152","164","157.3","3.2","CHARLESCLAY"
"214","Jay Ajayi","RB57","at  SD","154","178","167.1","9.1","JAYAJAYI"
"215","Justin Hardy","WR90","at  JAC","165","180","175.5","4.7","JUSTINHARDY"
"216","Scott Chandler","TE34","vs.  TEN","134","179","169.0","13.9","SCOTTCHANDLER"
"217","Mohamed Sanu","WR91","at  SF","139","170","160.8","10.2","MOHAMEDSANU"
"218","Karlos Williams","RB58","at  WAS","151","176","169.6","7.9","KARLOSWILLIAMS"
"219","Adam Humphries","WR92","at  STL","132","163","151.8","12.5","ADAMHUMPHRIES"
"220","Darren Fells","TE35","at  PHI","167","180","173.4","3.5","DARRENFELLS"
"221","Daniel Herron","RB59","vs.  HOU","169","179","174.9","3.8","DANIELHERRON"
"222","Jarius Wright","WR93","vs.  CHI","153","180","171.2","9.7","JARIUSWRIGHT"
"223","Marqise Lee","WR94","vs.  ATL","135","179","157.8","16.2","MARQISELEE"
"224","Mychal Rivera","TE36","vs.  GB","152","179","168.8","10.3","MYCHALRIVERA"
"225","Tyler Kroft","TE37","at  SF","144","179","169.8","14.9","TYLERKROFT"
"226","Blake Bell","TE38","vs.  CIN","123","180","161.0","26.9","BLAKEBELL"
"227","TJ Jones","WR95","at  NO","140","153","146.5","6.5","TJJONES"
"228","Derrick Coleman","RB60","vs.  CLE","144","178","165.3","15.2","DERRICKCOLEMAN"
"229","Phillip Dorsett","WR96","vs.  HOU","141","160","150.5","9.5","PHILLIPDORSETT"
"230","Griff Whalen","WR97","vs.  HOU","154","155","154.5","0.5","GRIFFWHALEN"
"231","Stepfan Taylor","RB61","at  PHI","169","178","174.0","3.7","STEPFANTAYLOR"
"232","Marcel Reece","RB62","vs.  GB","158","170","164.0","6.0","MARCELREECE"
"233","Wes Welker","WR98","vs.  TB","153","176","164.5","11.5","WESWELKER"
"234","Joey Iosefa","RB63","vs.  TEN","160","178","169.0","9.0","JOEYIOSEFA"
"235","Robert Turbin","RB64","vs.  NYJ","170","175","172.5","2.5","ROBERTTURBIN"
