"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Adrian Peterson","RB1","5","1","4","2.7","1.2","ADRIANPETERSON"
"2","Todd Gurley","RB2","6","1","5","3.0","1.6","TODDGURLEY"
"3","DeAngelo Williams","RB3","11","2","9","4.3","3.3","DEANGELOWILLIAMS"
"4","Rob Gronkowski","TE1","4","5","6","5.7","0.5","ROBGRONKOWSKI"
"5","Julio Jones","WR1","10","3","8","6.0","2.2","JULIOJONES"
"6","Devonta Freeman","RB4","10","1","16","6.3","6.8","DEVONTAFREEMAN"
"7","LeSean McCoy","RB5","8","5","8","7.0","1.4","LESEANMCCOY"
"8","Antonio Brown","WR2","11","4","14","7.3","4.7","ANTONIOBROWN"
"9","Lamar Miller","RB6","5","7","13","10.0","2.4","LAMARMILLER"
"10","DeAndre Hopkins","WR3","9","7","12","10.0","2.2","DEANDREHOPKINS"
"11","Odell Beckham","WR4","11","10","11","10.3","0.5","ODELLBECKHAM"
"12","A.J. Green","WR5","7","11","15","13.0","1.6","AJGREEN"
"13","Christopher Ivory","RB7","5","12","23","17.0","4.5","CHRISIVORY"
"14","Brandon Marshall","WR6","5","14","21","17.7","2.9","BRANDONMARSHALL"
"15","David Johnson","RB8","9","6","39","19.0","14.4","DAVIDJOHNSON"
"16","Doug Martin","RB9","6","9","32","20.3","9.4","DOUGMARTIN"
"17","Matt Forte","RB10","7","19","22","20.3","1.2","MATTFORTE"
"18","Calvin Johnson","WR7","9","17","25","21.3","3.3","CALVINJOHNSON"
"19","Demaryius Thomas","WR8","7","18","28","22.3","4.2","DEMARYIUSTHOMAS"
"20","Latavius Murray","RB11","6","14","29","24.0","7.1","LATAVIUSMURRAY"
"21","Allen Robinson","WR9","8","17","34","25.7","6.9","ALLENROBINSON"
"22","Tom Brady","QB1","4","24","27","26.0","1.4","TOMBRADY"
"23","Alshon Jeffery","WR10","7","15","46","27.0","13.6","ALSHONJEFFERY"
"24","Larry Fitzgerald","WR11","9","17","35","28.7","8.3","LARRYFITZGERALD"
"25","Darren McFadden","RB12","6","9","59","29.0","21.6","DARRENMCFADDEN"
"26","Charcandrick West","RB13","9","24","37","32.0","5.7","CHARCANDRICKWEST"
"27","Emmanuel Sanders","WR12","7","23","43","32.3","8.2","EMMANUELSANDERS"
"28","Mike Evans","WR13","6","25","38","33.0","5.7","MIKEEVANS"
"29","Javorius Allen","RB14","9","18","41","33.3","10.8","JAVORIUSALLEN"
"30","Giovani Bernard","RB15","7","16","52","33.7","14.7","GIOVANIBERNARD"
"31","Cam Newton","QB2","5","22","66","37.0","20.5","CAMNEWTON"
"32","Jonathan Stewart","RB16","5","21","53","37.7","13.1","JONATHANSTEWART"
"33","Amari Cooper","WR14","6","32","48","37.7","7.3","AMARICOOPER"
"34","Randall Cobb","WR15","7","25","66","39.3","18.9","RANDALLCOBB"
"35","Ronnie Hillman","RB17","7","26","50","39.7","10.1","RONNIEHILLMAN"
"36","Greg Olsen","TE2","5","28","47","40.3","8.7","GREGOLSEN"
"37","Jarvis Landry","WR16","5","31","45","40.3","6.6","JARVISLANDRY"
"38","Carson Palmer","QB3","9","30","60","40.7","13.7","CARSONPALMER"
"39","Eddie Lacy","RB18","7","35","49","42.0","5.7","EDDIELACY"
"40","Danny Woodhead","RB19","10","13","92","43.0","34.9","DANNYWOODHEAD"
"41","Jeremy Hill","RB20","7","30","59","43.0","12.0","JEREMYHILL"
"42","Eric Decker","WR17","5","38","52","46.0","5.9","ERICDECKER"
"43","Aaron Rodgers","QB4","7","26","58","46.3","14.4","AARONRODGERS"
"44","T.J. Yeldon","RB21","8","33","69","48.3","15.2","TJYELDON"
"45","T.Y. Hilton","WR18","10","39","57","49.0","7.5","TYHILTON"
"46","Ben Roethlisberger","QB5","11","31","62","49.3","13.3","BENROETHLISBERGER"
"47","C.J. Anderson","RB22","7","19","91","50.0","30.2","CJANDERSON"
"48","Dez Bryant","WR19","6","37","75","50.7","17.2","DEZBRYANT"
"49","Antonio Gates","TE3","10","28","71","53.3","18.4","ANTONIOGATES"
"50","Martavis Bryant","WR20","11","41","79","55.0","17.0","MARTAVISBRYANT"
"51","Jeremy Maclin","WR21","9","44","63","55.0","8.0","JEREMYMACLIN"
"52","Tyler Eifert","TE4","7","29","86","56.0","23.4","TYLEREIFERT"
"53","Brandin Cooks","WR22","11","46","70","57.3","9.8","BRANDINCOOKS"
"54","Allen Hurns","WR23","8","51","64","58.7","5.6","ALLENHURNS"
"55","Drew Brees","QB6","11","55","64","60.3","3.9","DREWBREES"
"56","Russell Wilson","QB7","9","50","82","60.7","15.1","RUSSELLWILSON"
"57","Sammy Watkins","WR24","8","54","78","62.0","11.3","SAMMYWATKINS"
"58","Frank Gore","RB23","10","30","122","63.0","41.8","FRANKGORE"
"59","Gary Barnidge","TE5","11","44","82","64.3","15.6","GARYBARNIDGE"
"60","Jeremy Langford","RB24","7","51","77","64.3","10.6","JEREMYLANGFORD"
"61","Melvin Gordon","RB25","10","36","94","67.3","23.9","MELVINGORDON"
"62","Golden Tate","WR25","9","58","76","67.7","7.4","GOLDENTATE"
"63","John Brown","WR26","9","42","92","68.3","20.5","JOHNBROWN"
"64","Stefon Diggs","WR27","5","47","102","69.7","23.5","STEFONDIGGS"
"65","James Jones","WR28","7","57","90","71.7","13.7","JAMESJONES"
"66","Matt Jones","RB26","8","34","122","76.0","36.0","MATTJONES"
"67","Michael Crabtree","WR29","6","36","137","76.3","43.7","MICHAELCRABTREE"
"68","Antonio Andrews","RB27","4","74","84","77.3","4.7","ANTONIOANDREWS"
"69","Delanie Walker","TE6","4","48","102","77.7","22.4","DELANIEWALKER"
"70","Donte Moncrief","WR30","10","63","89","77.7","10.9","DONTEMONCRIEF"
"71","Danny Amendola","WR31","4","42","145","78.7","47.0","DANNYAMENDOLA"
"72","Eli Manning","QB8","11","73","90","78.7","8.0","ELIMANNING"
"73","Brandon LaFell","WR32","4","66","101","79.0","15.6","BRANDONLAFELL"
"74","Benjamin Watson","TE7","11","77","80","79.0","1.4","BENJAMINWATSON"
"75","Ryan Mathews","RB28","8","65","98","80.3","13.6","RYANMATHEWS"
"76","DeMarco Murray","RB29","8","15","119","81.0","46.8","DEMARCOMURRAY"
"77","DeSean Jackson","WR33","8","57","99","81.0","17.7","DESEANJACKSON"
"78","James Starks","RB30","7","53","103","81.3","20.9","JAMESSTARKS"
"79","Travis Kelce","TE8","9","47","112","82.3","26.8","TRAVISKELCE"
"80","Blake Bortles","QB9","8","64","105","82.7","16.9","BLAKEBORTLES"
"81","Michael Floyd","WR34","9","52","106","86.3","24.4","MICHAELFLOYD"
"82","Duke Johnson","RB31","11","79","96","88.0","7.0","DUKEJOHNSON"
"83","Steve Johnson","WR35","10","72","99","89.3","12.3","STEVIEJOHNSON"
"84","Philip Rivers","QB10","10","61","144","90.0","38.2","PHILIPRIVERS"
"85","Jordan Reed","TE9","8","75","119","90.0","20.5","JORDANREED"
"86","C.J. Spiller","RB32","11","60","133","91.0","30.8","CJSPILLER"
"87","Davante Adams","WR36","7","68","135","91.3","30.9","DAVANTEADAMS"
