"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Le'Veon Bell","RB1","11","1","4","1.7","1.1","LEVEONBELL"
"2","Devonta Freeman","RB2","10","2","4","2.3","0.7","DEVONTAFREEMAN"
"3","Matt Forte","RB3","7","4","9","5.3","1.7","MATTFORTE"
"4","Adrian Peterson","RB4","5","4","11","7.0","2.8","ADRIANPETERSON"
"5","Rob Gronkowski","TE1","4","7","7","7.0","0.0","ROBGRONKOWSKI"
"6","Julio Jones","WR1","10","3","13","7.7","3.6","JULIOJONES"
"7","Dion Lewis","RB5","4","1","21","7.8","6.8","DIONLEWIS"
"8","DeAndre Hopkins","WR2","9","3","17","11.0","5.9","DEANDREHOPKINS"
"9","Antonio Brown","WR3","11","6","14","11.0","2.9","ANTONIOBROWN"
"10","Odell Beckham","WR4","11","8","19","11.5","4.1","ODELLBECKHAM"
"11","Todd Gurley","RB6","6","5","21","11.7","5.1","TODDGURLEY"
"12","A.J. Green","WR5","7","6","25","13.7","5.6","AJGREEN"
"13","Julian Edelman","WR6","4","3","34","13.8","11.8","JULIANEDELMAN"
"14","Marshawn Lynch","RB7","9","9","21","13.8","4.0","MARSHAWNLYNCH"
"15","Arian Foster","RB8","9","10","23","14.5","4.5","ARIANFOSTER"
"16","Christopher Ivory","RB9","5","15","39","21.2","8.6","CHRISIVORY"
"17","Demaryius Thomas","WR7","7","14","28","21.3","5.3","DEMARYIUSTHOMAS"
"18","Justin Forsett","RB10","9","15","36","22.5","6.9","JUSTINFORSETT"
"19","Emmanuel Sanders","WR8","7","17","34","23.7","6.0","EMMANUELSANDERS"
"20","Larry Fitzgerald","WR9","9","8","37","24.2","12.0","LARRYFITZGERALD"
"21","Calvin Johnson","WR10","9","19","28","24.5","3.2","CALVINJOHNSON"
"22","Mark Ingram","RB11","11","16","51","25.7","11.7","MARKINGRAM"
"23","Latavius Murray","RB12","6","11","56","26.5","14.1","LATAVIUSMURRAY"
"24","Randall Cobb","WR11","7","14","45","26.5","10.8","RANDALLCOBB"
"25","Frank Gore","RB13","10","23","39","26.5","5.7","FRANKGORE"
"26","Eddie Lacy","RB14","7","10","49","26.8","13.5","EDDIELACY"
"27","Danny Woodhead","RB15","10","18","46","27.7","12.0","DANNYWOODHEAD"
"28","Aaron Rodgers","QB1","7","27","33","29.0","2.8","AARONRODGERS"
"29","Brandon Marshall","WR12","5","3","48","30.8","13.5","BRANDONMARSHALL"
"30","Keenan Allen","WR13","10","28","35","30.8","2.2","KEENANALLEN"
"31","Tom Brady","QB2","4","27","33","31.0","2.8","TOMBRADY"
"32","Alshon Jeffery","WR14","7","17","63","34.3","16.7","ALSHONJEFFERY"
"33","Amari Cooper","WR15","6","14","50","34.7","11.6","AMARICOOPER"
"34","Greg Olsen","TE2","5","29","57","38.7","13.0","GREGOLSEN"
"35","LeSean McCoy","RB16","8","15","73","39.2","17.8","LESEANMCCOY"
"36","Allen Robinson","WR16","8","30","50","39.7","6.2","ALLENROBINSON"
"37","T.Y. Hilton","WR17","10","35","45","39.7","3.6","TYHILTON"
"38","Andrew Luck","QB3","10","38","66","42.7","10.4","ANDREWLUCK"
"39","James Jones","WR18","7","32","59","44.7","11.0","JAMESJONES"
"40","Jeremy Hill","RB17","7","36","51","45.2","4.8","JEREMYHILL"
"41","Jarvis Landry","WR19","5","30","59","45.3","10.9","JARVISLANDRY"
"42","Lamar Miller","RB18","5","39","56","46.0","6.1","LAMARMILLER"
"43","Doug Martin","RB19","6","36","78","46.7","14.5","DOUGMARTIN"
"44","Carlos Hyde","RB20","10","36","61","47.2","10.4","CARLOSHYDE"
"45","DeMarco Murray","RB21","8","39","70","48.8","9.9","DEMARCOMURRAY"
"46","Jeremy Maclin","WR20","9","37","65","50.3","9.9","JEREMYMACLIN"
"47","Travis Kelce","TE3","9","29","83","52.7","22.7","TRAVISKELCE"
"48","Jordan Matthews","WR21","8","44","80","54.0","12.5","JORDANMATTHEWS"
"49","Giovani Bernard","RB22","7","18","43","26.2","8.8","GIOVANIBERNARD"
"50","Steve Smith","WR22","9","37","84","56.3","15.2","STEVESMITH"
"51","LeGarrette Blount","RB23","4","39","72","56.7","12.6","LEGARRETTEBLOUNT"
"52","Tyler Eifert","TE4","7","29","85","57.0","21.4","TYLEREIFERT"
"53","Matt Ryan","QB4","10","53","69","60.5","7.6","MATTRYAN"
"54","Andy Dalton","QB5","7","53","89","64.8","12.2","ANDYDALTON"
"55","Charcandrick West","RB24","9","10","73","38.4","22.2","CHARCANDRICKWEST"
"56","Jonathan Stewart","RB25","5","42","86","65.7","16.2","JONATHANSTEWART"
"57","Golden Tate","WR23","9","52","107","65.7","19.0","GOLDENTATE"
"58","Donte Moncrief","WR24","10","48","96","66.3","15.9","DONTEMONCRIEF"
"59","Ameer Abdullah","RB26","9","47","79","66.7","11.4","AMEERABDULLAH"
"60","Joseph Randle","RB27","6","51","82","67.2","11.9","JOSEPHRANDLE"
"61","Cam Newton","QB6","5","60","88","72.2","9.4","CAMNEWTON"
"62","Mike Evans","WR25","6","17","64","47.8","16.7","MIKEEVANS"
"63","T.J. Yeldon","RB28","8","40","61","48.2","7.4","TJYELDON"
"64","Antonio Gates","TE5","10","31","168","77.8","43.3","ANTONIOGATES"
"65","Russell Wilson","QB7","9","60","89","78.8","11.7","RUSSELLWILSON"
"66","Pierre Garcon","WR26","8","50","67","55.0","6.1","PIERREGARCON"
"67","Carson Palmer","QB8","9","38","66","55.4","9.6","CARSONPALMER"
"68","Drew Brees","QB9","11","68","95","80.5","11.9","DREWBREES"
"69","Eli Manning","QB10","11","69","92","81.2","7.8","ELIMANNING"
"70","Martellus Bennett","TE6","7","31","76","57.6","21.7","MARTELLUSBENNETT"
"71","Eric Decker","WR27","5","52","62","57.8","3.9","ERICDECKER"
"72","Mike Wallace","WR28","5","63","103","83.2","15.7","MIKEWALLACE"
"73","Melvin Gordon","RB29","10","56","86","64.8","11.9","MELVINGORDON"
"74","C.J. Anderson","RB30","7","72","105","87.8","11.5","CJANDERSON"
"75","Vincent Jackson","WR29","6","54","93","66.8","14.1","VINCENTJACKSON"
"76","Kendall Wright","WR30","4","52","110","68.0","21.4","KENDALLWRIGHT"
"77","Peyton Manning","QB11","7","69","135","90.2","21.4","PEYTONMANNING"
"78","Brandin Cooks","WR31","11","48","84","72.0","14.1","BRANDINCOOKS"
"79","Ronnie Hillman","RB31","7","40","101","73.2","19.5","RONNIEHILLMAN"
"80","Chris Johnson","RB32","9","24","118","73.6","35.0","CHRISJOHNSON"
"81","Jimmy Graham","TE7","9","57","85","74.8","10.4","JIMMYGRAHAM"
"82","Sammy Watkins","WR32","8","58","97","75.0","16.9","SAMMYWATKINS"
"83","Anquan Boldin","WR33","10","52","125","96.2","21.9","ANQUANBOLDIN"
"84","Dez Bryant","WR34","6","44","146","98.0","38.0","DEZBRYANT"
"85","Sam Bradford","QB12","8","79","112","99.7","13.0","SAMBRADFORD"
"86","Allen Hurns","WR35","8","58","103","80.2","16.4","ALLENHURNS"
"87","Jason Witten","TE8","6","75","87","80.2","5.6","JASONWITTEN"
