"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"43","Matt Ryan","QB17","at  TB","19","65","43.9","10.7","MATTRYAN"
"44","Dez Bryant","WR17","at  WAS","15","88","47.2","11.2","DEZBRYANT"
"45","Thomas Rawls","RB10","at  MIN","23","81","48.4","14.1","THOMASRAWLS"
"46","Jeremy Maclin","WR18","at  OAK","32","78","48.8","9.8","JEREMYMACLIN"
"47","Mike Evans","WR19","vs.  ATL","22","95","50.6","15.9","MIKEEVANS"
"48","Alex Smith","QB18","at  OAK","20","82","48.1","13.4","ALEXSMITH"
"49","Randall Cobb","WR20","at  DET","21","103","55.1","14.1","RANDALLCOBB"
"50","Christopher Ivory","RB11","at  NYG","14","89","55.5","16.3","CHRISIVORY"
"51","DeMarco Murray","RB12","at  NE","14","130","56.9","18.7","DEMARCOMURRAY"
"52","Philip Rivers","QB19","vs.  DEN","21","82","55.0","11.3","PHILIPRIVERS"
"53","Eddie Lacy","RB13","at  DET","6","118","57.6","22.5","EDDIELACY"
"54","Jameis Winston","QB20","vs.  ATL","25","72","55.8","10.3","JAMEISWINSTON"
"55","Brock Osweiler","QB21","at  SD","27","71","56.8","8.9","BROCKOSWEILER"
"56","Lamar Miller","RB14","vs.  BAL","14","136","60.8","18.4","LAMARMILLER"
"57","Michael Crabtree","WR21","vs.  KC","31","94","61.7","14.0","MICHAELCRABTREE"
"58","Travis Kelce","TE2","at  OAK","49","87","61.8","11.4","TRAVISKELCE"
"59","Matt Forte","RB15","vs.  SF","14","111","62.5","20.4","MATTFORTE"
"60","David Johnson","RB16","at  STL","1","154","62.6","28.8","DAVIDJOHNSON"
"61","Javorius Allen","RB17","at  MIA","24","111","62.6","16.6","JAVORIUSALLEN"
"62","Matt Hasselbeck","QB22","at  PIT","13","101","57.5","13.0","MATTHASSELBECK"
"63","Emmanuel Sanders","WR22","at  SD","9","93","64.3","17.3","EMMANUELSANDERS"
"64","Danny Amendola","WR23","vs.  PHI","15","102","58.6","16.6","DANNYAMENDOLA"
"65","Delanie Walker","TE3","vs.  JAC","34","87","64.7","11.6","DELANIEWALKER"
"66","Tyrod Taylor","QB23","vs.  HOU","25","112","61.4","12.3","TYRODTAYLOR"
"67","Steve Johnson","WR24","vs.  DEN","35","103","65.3","14.7","STEVIEJOHNSON"
"68","Brandin Cooks","WR25","vs.  CAR","42","104","66.9","13.8","BRANDINCOOKS"
"69","Brandon LaFell","WR26","vs.  PHI","26","100","68.0","21.1","BRANDONLAFELL"
"70","Kirk Cousins","QB24","vs.  DAL","35","101","65.1","7.8","KIRKCOUSINS"
"71","Jordan Reed","TE4","vs.  DAL","49","142","70.1","13.2","JORDANREED"
"72","Sammy Watkins","WR27","vs.  HOU","42","102","71.6","15.2","SAMMYWATKINS"
"73","Giovani Bernard","RB18","at  CLE","39","118","71.8","18.1","GIOVANIBERNARD"
"74","Tyler Eifert","TE5","at  CLE","49","156","67.8","20.7","TYLEREIFERT"
"75","C.J. Anderson","RB19","at  SD","23","146","74.7","21.3","CJANDERSON"
"76","Kamar Aiken","WR28","at  MIA","48","106","76.1","12.2","KAMARAIKEN"
"77","Brian Hoyer","QB25","at  BUF","37","107","68.9","11.5","BRIANHOYER"
"78","Golden Tate","WR29","vs.  GB","28","117","77.8","16.0","GOLDENTATE"
"79","T.J. Yeldon","RB20","at  TEN","57","152","78.1","18.9","TJYELDON"
"80","Shaun Draughn","RB21","at  CHI","16","115","78.2","23.7","SHAUNDRAUGHN"
"81","Gary Barnidge","TE6","vs.  CIN","47","133","80.6","17.1","GARYBARNIDGE"
"82","Jordan Matthews","WR30","at  NE","37","135","81.0","14.7","JORDANMATTHEWS"
"83","Charcandrick West","RB22","at  OAK","6","161","81.9","25.2","CHARCANDRICKWEST"
"84","Donte Moncrief","WR31","at  PIT","50","121","82.5","11.1","DONTEMONCRIEF"
"85","Julius Thomas","TE7","at  TEN","49","126","83.8","14.7","JULIUSTHOMAS"
"86","John Brown","WR32","at  STL","50","106","85.0","10.8","JOHNBROWN"
"87","Antonio Gates","TE8","vs.  DEN","49","123","85.4","12.6","ANTONIOGATES"
"88","LeGarrette Blount","RB23","vs.  PHI","39","169","89.7","15.8","LEGARRETTEBLOUNT"
"89","Danny Woodhead","RB24","vs.  DEN","6","134","90.7","21.4","DANNYWOODHEAD"
"90","Anquan Boldin","WR33","at  CHI","55","147","91.1","18.2","ANQUANBOLDIN"
"91","Stefon Diggs","WR34","vs.  SEA","53","137","91.7","12.2","STEFONDIGGS"
"92","Latavius Murray","RB25","vs.  KC","52","118","91.9","14.1","LATAVIUSMURRAY"
"93","DeSean Jackson","WR35","vs.  DAL","60","117","92.4","7.0","DESEANJACKSON"
"94","Vincent Jackson","WR36","vs.  ATL","50","117","93.4","10.2","VINCENTJACKSON"
"95","Travis Benjamin","WR37","vs.  CIN","44","128","93.7","11.3","TRAVISBENJAMIN"
"96","Doug Baldwin","WR38","at  MIN","74","137","98.0","12.7","DOUGBALDWIN"
"97","Davante Adams","WR39","at  DET","55","127","101.5","11.9","DAVANTEADAMS"
"98","Marvin Jones","WR40","at  CLE","74","135","103.6","13.0","MARVINJONES"
"99","Jeremy Hill","RB26","at  CLE","40","162","103.8","15.9","JEREMYHILL"
"100","Kendall Wright","WR41","vs.  JAC","59","135","103.2","11.6","KENDALLWRIGHT"
"101","Matt Schaub","QB26","at  MIA","54","112","87.4","17.5","MATTSCHAUB"
"102","Sam Bradford","QB27","at  NE","51","107","83.9","16.1","SAMBRADFORD"
"103","Willie Snead","WR42","vs.  CAR","68","153","107.0","13.5","WILLIESNEAD"
"104","Tavon Austin","WR43","vs.  ARI","54","132","108.5","13.8","TAVONAUSTIN"
"105","Benjamin Watson","TE9","vs.  CAR","41","152","108.7","18.9","BENJAMINWATSON"
"106","Scott Chandler","TE10","vs.  PHI","59","152","107.4","22.8","SCOTTCHANDLER"
"107","Theo Riddick","RB27","vs.  GB","76","174","109.5","14.2","THEORIDDICK"
"108","Jason Witten","TE11","at  WAS","87","152","110.1","15.3","JASONWITTEN"
"109","James Jones","WR44","at  DET","80","161","111.3","12.0","JAMESJONES"
"110","Jacob Tamme","TE12","at  TB","87","178","111.4","16.2","JACOBTAMME"
"111","Frank Gore","RB28","at  PIT","43","160","111.8","18.0","FRANKGORE"
"112","Jeremy Langford","RB29","vs.  SF","57","174","112.5","16.9","JEREMYLANGFORD"
"113","Devante Parker","WR45","vs.  BAL","46","140","112.6","20.1","DEVANTEPARKER"
"114","Michael Floyd","WR46","at  STL","84","154","114.5","11.0","MICHAELFLOYD"
"115","Blaine Gabbert","QB28","at  CHI","45","112","87.3","15.8","BLAINEGABBERT"
"116","Ronnie Hillman","RB30","at  SD","75","148","117.7","15.4","RONNIEHILLMAN"
"117","Kyle Rudolph","TE13","vs.  SEA","73","179","118.7","22.1","KYLERUDOLPH"
"118","Devin Funchess","WR47","at  NO","89","160","119.3","13.8","DEVINFUNCHESS"
"119","Martellus Bennett","TE14","vs.  SF","73","142","114.3","14.7","MARTELLUSBENNETT"
"120","Duke Johnson","RB31","vs.  CIN","39","174","119.4","17.7","DUKEJOHNSON"
"121","Cecil Shorts","WR48","at  BUF","92","144","121.2","10.7","CECILSHORTS"
"122","Rueben Randle","WR49","vs.  NYJ","102","146","124.8","7.5","RUEBENRANDLE"
"123","Ted Ginn","WR50","at  NO","88","160","126.6","11.6","TEDGINN"
"124","Alfred Blue","RB32","at  BUF","90","146","128.2","11.9","ALFREDBLUE"
"125","Darren Sproles","RB33","at  NE","67","172","126.4","14.7","DARRENSPROLES"
"126","Shane Vereen","RB34","vs.  NYJ","86","172","128.6","13.1","SHANEVEREEN"
"127","Marquess Wilson","WR51","vs.  SF","74","170","127.8","15.8","MARQUESSWILSON"
"128","Austin Davis","QB29","vs.  CIN","45","112","98.2","15.7","AUSTINDAVIS"
"129","Pierre Garcon","WR52","vs.  DAL","109","161","131.6","10.4","PIERREGARCON"
"130","Heath Miller","TE15","vs.  IND","70","173","128.6","15.8","HEATHMILLER"
"131","Melvin Gordon","RB35","vs.  DEN","96","167","134.0","14.8","MELVINGORDON"
"132","Antonio Andrews","RB36","vs.  JAC","89","166","136.9","14.2","ANTONIOANDREWS"
"133","Dontrelle Inman","WR53","vs.  DEN","80","169","133.3","14.7","DONTRELLEINMAN"
"134","Richard Rodgers","TE16","at  DET","79","179","134.1","17.7","RICHARDRODGERS"
"135","Nate Washington","WR54","at  BUF","98","160","136.6","10.1","NATEWASHINGTON"
"136","Charles Sims","RB37","vs.  ATL","101","172","139.4","14.7","CHARLESSIMS"
"137","Crockett Gillmore","TE17","at  MIA","95","179","138.5","17.4","CROCKETTGILLMORE"
"138","Ameer Abdullah","RB38","vs.  GB","102","169","141.6","12.5","AMEERABDULLAH"
"139","Matt Jones","RB39","vs.  DAL","97","177","143.5","14.4","MATTJONES"
"140","Jamison Crowder","WR55","vs.  DAL","109","160","136.7","10.5","JAMISONCROWDER"
"141","Tyler Lockett","WR56","at  MIN","89","171","140.5","12.7","TYLERLOCKETT"
"142","Spencer Ware","RB40","at  OAK","28","173","138.8","19.8","SPENCERWARE"
"143","James Starks","RB41","at  DET","102","166","146.9","13.5","JAMESSTARKS"
"144","Chris Givens","WR57","at  MIA","109","171","146.0","10.4","CHRISGIVENS"
"145","Matt Cassel","QB30","at  WAS","71","113","99.1","14.1","MATTCASSEL"
"146","Alfred Morris","RB42","vs.  DAL","99","178","150.3","16.0","ALFREDMORRIS"
"147","Vance McDonald","TE18","at  CHI","87","173","137.0","19.1","VANCEMCDONALD"
"148","Terrance Williams","WR58","at  WAS","121","170","149.6","11.4","TERRANCEWILLIAMS"
"149","Jermaine Kearse","WR59","at  MIN","116","176","149.5","11.3","JERMAINEKEARSE"
"150","Teddy Bridgewater","QB31","vs.  SEA","72","178","102.8","18.3","TEDDYBRIDGEWATER"
"151","Charles Clay","TE19","vs.  HOU","111","179","146.6","13.9","CHARLESCLAY"
"152","Brian Hartline","WR60","vs.  CIN","66","175","142.6","16.4","BRIANHARTLINE"
"153","Markus Wheaton","WR61","vs.  IND","101","175","151.8","12.7","MARKUSWHEATON"
"154","James White","RB43","vs.  PHI","106","174","149.1","15.4","JAMESWHITE"
"155","Allen Hurns","WR62","at  TEN","88","157","124.2","15.1","ALLENHURNS"
"156","Dorial Green-Beckham","WR63","vs.  JAC","125","176","153.4","10.5","DORIALGREENBECKHAM"
"157","Robert Woods","WR64","vs.  HOU","117","168","153.6","8.9","ROBERTWOODS"
"158","Keshawn Martin","WR65","vs.  PHI","60","170","152.2","19.3","KESHAWNMARTIN"
"159","Eric Ebron","TE20","vs.  GB","114","179","153.8","13.5","ERICEBRON"
"160","Brandon Bolden","RB44","vs.  PHI","99","177","156.6","16.0","BRANDONBOLDEN"
"161","Coby Fleener","TE21","at  PIT","75","179","149.2","18.5","COBYFLEENER"
"162","Roddy White","WR66","at  TB","88","180","151.5","16.7","RODDYWHITE"
"163","Kenny Stills","WR67","vs.  BAL","93","176","158.5","13.5","KENNYSTILLS"
"164","Dwayne Harris","WR68","vs.  NYJ","117","180","159.7","12.7","DWAYNEHARRIS"
"165","Marques Colston","WR69","vs.  CAR","115","180","157.7","14.7","MARQUESCOLSTON"
"166","Rashad Jennings","RB45","vs.  NYJ","134","178","164.7","8.1","RASHADJENNINGS"
"167","Johnny Manziel","QB32","vs.  CIN","71","112","100.9","15.3","JOHNNYMANZIEL"
"168","Zach Ertz","TE22","at  NE","113","179","151.5","19.2","ZACHERTZ"
"169","Bilal Powell","RB46","at  NYG","129","178","161.1","13.0","BILALPOWELL"
"170","Andre Johnson","WR70","at  PIT","126","180","161.9","15.1","ANDREJOHNSON"
"171","Jerricho Cotchery","WR71","at  NO","127","180","162.5","10.0","JERRICHOCOTCHERY"
"172","Brent Celek","TE23","at  NE","121","179","162.5","13.2","BRENTCELEK"
"173","Jay Ajayi","RB47","vs.  BAL","119","178","168.2","10.5","JAYAJAYI"
"174","Zach Miller","TE24","vs.  SF","110","179","155.3","22.8","ZACHMILLER"
"175","Tevin Coleman","RB48","at  TB","121","178","166.8","11.5","TEVINCOLEMAN"
"176","Harry Douglas","WR72","vs.  JAC","119","180","167.1","13.4","HARRYDOUGLAS"
"177","Rishard Matthews","WR73","vs.  BAL","104","171","149.9","17.1","RISHARDMATTHEWS"
"178","Torrey Smith","WR74","at  CHI","117","176","167.8","10.7","TORREYSMITH"
"179","Vernon Davis","TE25","at  SD","126","179","156.1","14.4","VERNONDAVIS"
"180","Mike Wallace","WR75","vs.  SEA","106","176","160.8","14.6","MIKEWALLACE"
"181","Will Tye","TE26","vs.  NYJ","85","179","152.0","24.2","WILLTYE"
"182","Seth Roberts","WR76","vs.  KC","142","180","169.1","9.1","SETHROBERTS"
"183","Chris Thompson","RB49","vs.  DAL","129","178","168.8","12.7","CHRISTHOMPSON"
"184","Luke Willson","TE27","at  MIN","121","179","159.4","16.0","LUKEWILLSON"
"185","Leonard Hankerson","WR77","at  TB","143","176","165.2","6.2","LEONARDHANKERSON"
"186","Jonathan Grimes","RB50","at  BUF","114","178","170.2","15.3","JONATHANGRIMES"
"187","Ryan Mathews","RB51","at  NE","118","178","162.5","17.2","RYANMATHEWS"
"188","Cole Beasley","WR78","at  WAS","131","180","160.3","16.3","COLEBEASLEY"
"189","Jordan Cameron","TE28","vs.  BAL","128","179","160.8","17.3","JORDANCAMERON"
"190","C.J. Spiller","RB52","vs.  CAR","106","178","166.8","17.0","CJSPILLER"
"191","Marqise Lee","WR79","at  TEN","138","180","161.0","9.8","MARQISELEE"
"192","J.J. Nelson","WR80","at  STL","116","180","165.6","16.8","JJNELSON"
"193","Mark Sanchez","QB33","at  NE","71","112","93.7","19.7","MARKSANCHEZ"
"194","Andre Ellington","RB53","at  STL","124","178","165.4","16.1","ANDREELLINGTON"
"195","Malcom Floyd","WR81","vs.  DEN","130","180","165.9","13.4","MALCOMFLOYD"
"196","Austin Seferian-Jenkins","TE29","vs.  ATL","96","179","135.4","19.6","AUSTINSEFERIANJENKINS"
"197","Kenny Britt","WR82","vs.  ARI","153","176","167.4","6.4","KENNYBRITT"
"198","Joique Bell","RB54","vs.  GB","151","178","168.2","8.5","JOIQUEBELL"
"199","Isaiah Crowell","RB55","vs.  CIN","150","178","172.0","6.6","ISAIAHCROWELL"
"200","Albert Wilson","WR83","at  OAK","116","180","163.5","15.7","ALBERTWILSON"
"201","Owen Daniels","TE30","at  SD","121","179","150.4","17.6","OWENDANIELS"
"202","Bryan Walters","WR84","at  TEN","133","176","158.4","14.9","BRYANWALTERS"
"203","Rob Gronkowski","TE31","vs.  PHI","40","156","125.8","43.7","ROBGRONKOWSKI"
"204","Daniel Herron","RB56","at  PIT","146","178","165.0","12.0","DANIELHERRON"
"205","Nelson Agholor","WR85","at  NE","153","180","167.4","9.1","NELSONAGHOLOR"
"206","Nick Foles","QB34","vs.  ARI","112","112","112.0","0.0","NICKFOLES"
"207","Brian Quick","WR86","vs.  ARI","158","175","167.8","4.4","BRIANQUICK"
"208","Rashad Greene","WR87","at  TEN","137","180","163.6","14.8","RASHADGREENE"
"209","Lance Moore","WR88","vs.  GB","127","180","164.6","16.1","LANCEMOORE"
"210","Karlos Williams","RB57","vs.  HOU","158","178","170.4","7.6","KARLOSWILLIAMS"
"211","Cameron Brate","TE32","vs.  ATL","100","166","145.8","27.0","CAMERONBRATE"
"212","Mike Tolbert","RB58","at  NO","154","172","160.2","6.2","MIKETOLBERT"
"213","Terrance West","RB59","at  MIA","150","174","161.8","8.4","TERRANCEWEST"
"214","Philly Brown","WR89","at  NO","138","168","154.3","12.3","PHILLYBROWN"
"215","Kyle Juszczyk","RB60","at  MIA","117","177","158.0","24.0","KYLEJUSZCZYK"
"216","Chris Hogan","WR90","vs.  HOU","163","180","169.0","6.2","CHRISHOGAN"
"217","Marcel Reece","RB61","vs.  KC","166","178","171.6","4.0","MARCELREECE"
"218","Andrew Hawkins","WR91","vs.  CIN","137","179","159.7","17.3","ANDREWHAWKINS"
"219","Chris Conley","WR92","at  OAK","157","164","161.3","3.1","CHRISCONLEY"
"220","Jeff Cumberland","TE33","at  NYG","144","156","150.0","6.0","JEFFCUMBERLAND"
"221","Jared Cook","TE34","vs.  ARI","156","179","169.3","9.7","JAREDCOOK"
"222","Cody Latimer","WR93","at  SD","155","157","156.0","1.0","CODYLATIMER"
"223","Mohamed Sanu","WR94","at  CLE","154","167","160.5","6.5","MOHAMEDSANU"
"224","Tre Mason","RB62","vs.  ARI","172","178","174.7","2.5","TREMASON"
"225","Stepfan Taylor","RB63","at  STL","157","177","167.0","10.0","STEPFANTAYLOR"
"226","Josh Huff","WR95","at  NE","161","175","168.0","7.0","JOSHHUFF"
"227","Jaron Brown","WR96","at  STL","164","175","169.5","5.5","JARONBROWN"
"228","Chris Harper","WR97","","163","179","171.0","8.0","CHRISHARPER"
"229","Jeremy Kerley","WR98","at  NYG","171","176","173.5","2.5","JEREMYKERLEY"
"230","Wes Welker","WR99","vs.  ARI","171","179","175.0","4.0","WESWELKER"
