"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Devonta Freeman","RB1","10","1","4","1.7","1.1","DEVONTAFREEMAN"
"2","Todd Gurley","RB2","6","1","5","2.8","1.6","TODDGURLEY"
"3","Julio Jones","WR1","10","3","12","6.5","2.7","JULIOJONES"
"4","Rob Gronkowski","TE1","4","7","7","7.0","0.0","ROBGRONKOWSKI"
"5","Adrian Peterson","RB3","5","4","15","7.8","4.0","ADRIANPETERSON"
"6","DeAndre Hopkins","WR2","9","3","17","10.2","5.3","DEANDREHOPKINS"
"7","Charcandrick West","RB4","9","1","39","10.5","13.6","CHARCANDRICKWEST"
"8","Julian Edelman","WR3","4","3","30","12.2","10.5","JULIANEDELMAN"
"9","Marshawn Lynch","RB5","9","5","24","12.5","6.1","MARSHAWNLYNCH"
"10","Odell Beckham","WR4","11","8","19","12.7","4.1","ODELLBECKHAM"
"11","Antonio Brown","WR5","11","6","34","13.5","9.5","ANTONIOBROWN"
"12","Lamar Miller","RB6","5","9","20","15.3","4.0","LAMARMILLER"
"13","A.J. Green","WR6","7","8","32","16.5","9.0","AJGREEN"
"14","Mark Ingram","RB7","11","4","51","19.7","14.9","MARKINGRAM"
"15","DeAngelo Williams","RB8","11","4","49","20.3","17.1","DEANGELOWILLIAMS"
"16","Danny Woodhead","RB9","10","5","42","20.7","11.4","DANNYWOODHEAD"
"17","Justin Forsett","RB10","9","15","26","22.3","4.1","JUSTINFORSETT"
"18","Christopher Ivory","RB11","5","18","36","22.5","6.3","CHRISIVORY"
"19","Brandon Marshall","WR7","5","6","37","24.2","11.0","BRANDONMARSHALL"
"20","Latavius Murray","RB12","6","9","43","24.3","12.8","LATAVIUSMURRAY"
"21","Demaryius Thomas","WR8","7","14","35","24.8","7.6","DEMARYIUSTHOMAS"
"22","Alshon Jeffery","WR9","7","13","45","25.3","12.9","ALSHONJEFFERY"
"23","Emmanuel Sanders","WR10","7","17","37","25.8","8.0","EMMANUELSANDERS"
"24","Calvin Johnson","WR11","9","19","30","26.3","3.6","CALVINJOHNSON"
"25","Matt Forte","RB13","7","5","105","27.2","35.2","MATTFORTE"
"26","Larry Fitzgerald","WR12","9","14","37","27.5","7.6","LARRYFITZGERALD"
"27","Tom Brady","QB1","4","27","33","28.0","2.2","TOMBRADY"
"28","Randall Cobb","WR13","7","17","45","29.3","8.9","RANDALLCOBB"
"29","Allen Robinson","WR14","8","14","44","29.7","9.1","ALLENROBINSON"
"30","Frank Gore","RB14","10","21","39","29.8","7.3","FRANKGORE"
"31","LeSean McCoy","RB15","8","21","39","29.8","7.3","LESEANMCCOY"
"32","Doug Martin","RB16","6","15","46","30.8","12.3","DOUGMARTIN"
"33","Amari Cooper","WR15","6","14","45","31.2","10.2","AMARICOOPER"
"34","Aaron Rodgers","QB2","7","27","33","32.0","2.2","AARONRODGERS"
"35","Dez Bryant","WR16","6","14","54","34.5","14.8","DEZBRYANT"
"36","Greg Olsen","TE2","5","29","71","37.0","15.2","GREGOLSEN"
"37","Chris Johnson","RB17","9","18","86","37.5","24.3","CHRISJOHNSON"
"38","Giovani Bernard","RB18","7","21","49","38.8","12.7","GIOVANIBERNARD"
"39","DeMarco Murray","RB19","8","26","49","41.3","7.3","DEMARCOMURRAY"
"40","Tyler Eifert","TE3","7","29","83","42.7","20.7","TYLEREIFERT"
"41","T.J. Yeldon","RB20","8","26","56","43.8","9.2","TJYELDON"
"42","Jarvis Landry","WR17","5","34","52","44.7","5.8","JARVISLANDRY"
"43","Mike Evans","WR18","6","35","62","46.7","10.3","MIKEEVANS"
"44","Stefon Diggs","WR19","5","37","55","47.5","6.2","STEFONDIGGS"
"45","Jonathan Stewart","RB21","5","42","61","47.7","6.3","JONATHANSTEWART"
"46","Carson Palmer","QB3","9","38","63","48.3","10.7","CARSONPALMER"
"47","Jeremy Hill","RB22","7","36","74","50.2","12.1","JEREMYHILL"
"48","T.Y. Hilton","WR20","10","34","94","53.0","20.3","TYHILTON"
"49","Eric Decker","WR21","5","44","62","54.2","6.1","ERICDECKER"
"50","Jeremy Maclin","WR22","9","44","65","54.8","7.9","JEREMYMACLIN"
"51","Brandin Cooks","WR23","11","44","64","56.5","6.8","BRANDINCOOKS"
"52","Eddie Lacy","RB23","7","16","128","57.8","35.4","EDDIELACY"
"53","Andy Dalton","QB4","7","53","66","57.8","5.1","ANDYDALTON"
"54","LeGarrette Blount","RB24","4","40","73","58.5","11.2","LEGARRETTEBLOUNT"
"55","Michael Crabtree","WR24","6","32","116","60.2","26.2","MICHAELCRABTREE"
"56","Martavis Bryant","WR25","11","35","97","61.3","18.9","MARTAVISBRYANT"
"57","Drew Brees","QB5","11","38","69","61.7","11.0","DREWBREES"
"58","Allen Hurns","WR26","8","37","96","62.8","17.5","ALLENHURNS"
"59","Cam Newton","QB6","5","53","69","64.7","6.1","CAMNEWTON"
"60","James Jones","WR27","7","45","108","65.7","20.1","JAMESJONES"
"61","Darren McFadden","RB25","6","16","61","40.0","14.3","DARRENMCFADDEN"
"62","Gary Barnidge","TE4","11","31","115","70.8","25.2","GARYBARNIDGE"
"63","Philip Rivers","QB7","10","53","91","71.2","14.0","PHILIPRIVERS"
"64","Travis Kelce","TE5","9","31","75","50.2","17.0","TRAVISKELCE"
"65","Donte Moncrief","WR28","10","58","102","75.5","18.2","DONTEMONCRIEF"
"66","Antonio Gates","TE6","10","57","115","76.3","18.4","ANTONIOGATES"
"67","Ronnie Hillman","RB26","7","11","78","55.2","23.4","RONNIEHILLMAN"
"68","Matt Ryan","QB8","10","66","91","80.3","9.9","MATTRYAN"
"69","Ben Roethlisberger","QB9","11","38","163","81.2","39.4","BENROETHLISBERGER"
"70","Russell Wilson","QB10","9","67","95","83.7","8.9","RUSSELLWILSON"
"71","Andrew Luck","QB11","10","38","204","87.7","54.3","ANDREWLUCK"
"72","John Brown","WR29","9","41","94","69.4","18.9","JOHNBROWN"
"73","Sammy Watkins","WR30","8","52","96","72.0","15.8","SAMMYWATKINS"
"74","Duke Johnson","RB27","11","49","82","73.4","12.3","DUKEJOHNSON"
"75","Antonio Andrews","RB28","4","43","113","73.8","22.4","ANTONIOANDREWS"
"76","Golden Tate","WR31","9","50","104","74.6","22.0","GOLDENTATE"
"77","C.J. Anderson","RB29","7","51","82","75.2","12.2","CJANDERSON"
